,taxa100883,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa644652,taxa724,taxa816,taxa838,taxa841,taxa846,taxa872,taxa904,taxa946234,condition
0,,0.005999337879891411,0.05202251208369197,0.002264768589022049,,,0.003415904125008276,0.0004873203999205454,0.017307925577699793,0.2984636165000331,0.004717155532013505,0.0007890352910017876,0.01879075680328411,0.0603679798715487,0.14399788121565252,0.03464265377739521,,0.007987287293915115,0.056364113090114534,0.0009003774084618948,0.002134781169304111,0.0014098391048136128,0.013624736807256834,0.0568566245116864,,,6.303383433754882e-05,0.003357637555452558,,,,0.004555598225518108,0.00045638614844732835,0.00016494736145136721,,0.0018442958352645172,0.18120373435741247,0.0038035357213798584,0.02024339535191684,0.0010843938290405876,0.0006784347480632986,,,Control
1,,0.0004999386093013818,0.0024997931944655033,,,,,,,0.2094244036138992,0.021270124481909576,0.0018748699328387762,0.0516116510532661,,0.05720341232136359,0.06534864608973298,,,0.010843119624933877,,0.00818679517118591,,0.042578906075836434,0.02251616538273646,0.025968165367513958,,,,,0.0023143191751493646,,0.008028761692524538,,,,,0.4255356864231215,,0.04429524179022088,,,,,Control
2,,6.251216629239641e-05,0.009390872621677974,,,,,,,0.08091492525631998,0.001197564534028493,,0.025090557351651513,,0.009307288938657808,,,,0.0721652287865014,,0.000141680864855319,0.0007182376987495561,0.008805686499980937,,,,,0.007088458227223197,,,,0.0004203265884411694,0.000605354573422195,,,,0.7801929749570041,,0.0038983309351940496,,,,,Control
3,,0.007047880054727723,0.048476400921399376,2.251350862874722e-05,,,0.0016586696589737482,,0.05872318876728803,0.03525981950239492,0.0016983562625565167,,0.008908543007398462,,0.05184515481021531,0.0747473617832877,0.0018574168188684565,0.0009208548599125724,0.022514451054689816,0.00036639426368365816,0.0011119578982728684,0.007195736213722098,0.05082901021610665,0.05364853920837477,0.19122031803315287,,6.670281393726503e-05,0.054864163960333515,,0.00040524315531744983,,0.0013278781531215974,,0.001581181303693409,0.0002700573895513445,,0.3174614144640602,3.937246160190212e-05,0.004825430254092695,,,,0.00110598920063641,Control
4,,0.0020357090733744585,0.004586543582603053,0.00048441063005301216,0.0032204373507295565,,,,2.509379558915313e-05,0.043730556072487735,0.0009875914192067107,,0.06505626731597364,,0.0886043854720173,,,0.018374480131836776,0.0373741972745729,0.0024955277837501013,,,0.04715395204194236,,,0.10934470865199938,0.0015479860623036784,0.0028415210373333444,,,,0.0024578870903663712,,,0.0001907128464775638,,0.5393028060283729,,0.030185226339009948,,,,,Control
5,,,0.0011558665564453904,,,,,,,0.2764559644181277,0.031204856076150214,0.0014458196024648641,0.019772147086118585,,0.02477156080632037,0.007784116299296698,,,0.015697426611073113,,0.009984461309023682,,0.0194256400440332,0.013124068035165457,0.08254516049042737,,,,,,,0.014502002608363375,,,,,0.4126114804207334,,0.06951942963625665,,,,,Control
6,,,0.03982470242314007,0.0017494791135581644,,,,,,0.4574336687679399,0.013484735006939919,,0.05148342972864492,0.0032029988318659592,0.02661844353624471,0.007819421008364124,,,0.07485249664310646,,0.0167224910086761,,0.015637062282126458,0.016092988410996413,,,,,,,,0.01361161961502037,,,,,0.2540937560000611,,0.007372707623315191,,,,,Control
7,,0.00752437387917561,,,,0.01015707587409957,5.1219469689337986e-05,0.01140610833619185,0.006049423175258573,0.055767588574615286,0.021432478924569665,0.011172857846631482,0.022254753315557412,,0.06402380578937279,,,0.0006611774697241929,0.030129162325763483,0.00030986716517450127,0.10114453199219081,,0.0031064289573203684,0.03093942883277842,,0.00034036506517624393,0.0020099922596967393,,,0.004073010484901734,,0.02483251658469426,,9.967606342032993e-05,,,0.26336158692794126,0.2648397255656564,0.06431284512039977,,,,,Control
8,,0.023287505211814767,0.07607946611162217,,,,,0.01510288784174614,0.09020162277711964,0.04668090126341008,0.007470888291782208,,0.00538574874750991,0.07126960221444219,0.04782605278658363,0.06277589527395946,,,0.20448203661175784,,0.017595665755564233,0.0007078347639626999,0.02593508643339797,0.04817474801289221,,0.00044569289009192646,0.0024051904711480557,,,,,0.03250259349830244,,,,,0.19732613220471346,,0.009502461962024896,0.000786839257705213,,0.014055147618448827,,Control
9,,0.07324788787264805,,,,0.00046680337288359386,,,0.1150830262061906,0.033421165447666684,0.01998717156684559,0.0016909651643653187,0.059028009832415365,,0.008815574565471466,,,,0.2256161967526297,,0.29236541147973616,,0.0023470572030755642,0.006461793437775579,,,0.002738369240449175,,0.0009470545950078324,0.002411851385780489,0.0005489167553681371,0.028309047060952174,,,0.00013814608765389636,,0.04596393368335777,0.01283087821790732,0.06758074007181966,,,,,Control
