,taxa102106,taxa1263,taxa1301,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa447020,taxa459786,taxa547,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa846,condition
0,0.005389605016680309,0.026385309632440117,,,,0.0013141432882780787,0.019892774036825458,0.11487814675312044,0.0041057386607185635,,0.030157276220808424,0.0014553665136713826,0.11513633018280428,0.0024778351080938328,0.017254740776578428,0.1247150391121974,,0.008816601215266295,0.0019823095617248145,0.04824401050733978,0.061778939822108504,,,0.0007468655598443269,,,0.018050443443001503,,,,0.38419560723187346,,0.013022917356624726,,Control
1,0.017432751203740375,0.44082346718743637,,,,,,0.03682918303413151,0.009826567837762062,,0.20612972802123822,0.022380700520576023,,,,0.1050688146205225,,,,,,,,,,0.01737407603913855,0.0013841249913855447,,,,,0.13962059863613455,0.0031299879079342394,,Control
2,0.01091064954480692,0.013478844893208556,,,,0.002085848712683197,0.04198777818283979,0.07920278082503325,0.0018536116109353364,,0.04276789417178939,0.004215699144464436,0.1554546245075152,0.01710956156310829,0.018631331230727032,0.11369061753747567,,0.02945993481474545,0.004549108844993545,0.06195881021023832,0.07338107119206407,,0.000704236539863676,0.0014677343023605824,,,0.014319371793413915,6.887680020334855e-05,,,0.30276318253878,,0.008756864686247885,0.0011815663525020566,Control
3,,,0.0030229688666818296,,0.015374395292705368,,,3.9732453013536275e-05,0.001351419408343526,0.0013778389095681113,0.2263346285769012,,4.623412714302403e-05,0.0,,0.0005745209504580688,0.006612408992042363,,0.0008992950534024808,0.13078169112052948,,,,,,0.00999637557467575,0.05765932300853721,0.0014426492485096719,,0.037722713299287954,0.4820712723838192,,0.024692532734381215,,Control
4,,0.007583349706207038,0.00906437962020452,,,,,0.25768042587106554,0.032676553930428634,0.0005842743276503813,0.03525010717248986,,0.06619867507946313,0.01040274846197633,,0.05471925451967035,,0.06587690520176798,,0.02566495910887412,0.02949429325422122,0.03218405519701262,0.00024241276320866856,,,,0.043895186415515854,,,,0.26416731468245946,,0.06431510468778427,,Control
5,,0.007160794930159226,,,,,,0.0383920985286304,0.002562173437882737,,0.023917350189382243,,0.037297295261968684,0.005271908200980153,,0.0790681410722905,,,,0.03378584455401523,0.012156509036909973,0.12906629401156455,,0.009727446091013994,,,0.001373236222377156,0.001410584502621147,,,0.6138469715785694,,0.004963352381634701,,Control
6,0.00978908258548551,0.05319533562001765,0.0010135973504373902,,,0.006237623943779244,0.04004656155573249,0.02959789764560004,0.004213991796355489,,0.008373527418531021,0.10120277911741099,0.060113610847425614,0.05709154764854169,,0.18715823661340003,,0.018074156891189644,,0.03462496592672093,0.04729310063684207,,0.00012448579630296527,0.0017471779996242015,,,0.07294613195250119,,,,0.255178578590031,,0.011977610064070998,,Control
7,0.0044264913151633115,0.025293641878883753,0.0007910242302773755,0.0003894289131574562,,0.0017051683092005256,0.039816792673869866,0.13554517864128512,0.005509301267822482,,0.04391156750492843,0.030510429519813864,0.08799356865169002,0.019279590826157062,,0.19084824376399004,,0.03268072881127163,,0.015313343134394256,0.06563702147297508,,0.001211337091954929,0.0006412838738162972,,0.0004892558174648418,0.04579039303308034,,,,0.1820967518197093,,0.06820049318650181,0.001918964262592176,Control
8,0.00707074304363415,0.04863365606874629,2.2586541383849023e-05,,0.0016640503047449702,,0.05891368400882326,0.03537420068593752,0.0017038656497890576,,0.008937441898748632,,0.05201333803553608,0.0749898386827193,0.0009238420694398529,0.02258748686697672,0.00036758282931203607,0.0011155650370004318,0.00721907884100157,0.05099389711651809,0.05382257252722283,0.19184062768313664,6.69191947047062e-05,0.055042140708269835,,0.0004065577449092824,0.001332185726923672,,0.0015863105809121873,,0.3184912442484423,3.950018400152203e-05,0.004841083721165259,,Control
9,0.0015779270003217463,,0.0001544601322393595,,0.0017317293889177869,,0.0026923639799848608,0.014867527689637082,0.0010574325305754873,2.0280429002328964e-05,0.06256665820735258,,0.060433485948129244,,0.008105923036320056,0.004085903512296243,,0.00034432879727737983,0.007924495414704627,0.02145033569591196,0.0038158997467138854,,,0.002091844033634818,0.0007288895807377582,0.027601883120050824,0.002697297057309752,0.002922683879086986,7.257104864617175e-05,0.00020192729849886454,0.17577212252229338,0.5490580836967823,0.04802394625357444,,Control
