,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577310,taxa61170,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.010817175996983789,,0.039126701470401724,0.005892218854582679,,,,,0.0057650696117839215,,0.02563443050512005,0.2937104370655465,0.019379528950340404,,0.0018573064117728768,0.02120426617523861,0.06123125761924853,0.10996414369784077,0.01760547887057825,,0.0012539136946744416,0.06330242064549972,0.0010492239043164743,,,0.0034149115973050826,,0.013084724749389815,0.05901741567168879,,,0.0002635731547075201,0.011474059828949217,,,,,0.0074443239456426745,,,,,0.0038333501571517184,0.19415980556842508,0.008311289817448629,0.020066825069387464,,,,0.001136146965975337,,,,Control
1,0.00014079880370788616,,0.0006885094682494828,,,,,,,6.879564485962704e-05,0.008075414184069273,,,6.72471898306322e-05,0.0005286867884710888,,,0.008447596410681242,,0.01047109532178555,,0.00040060743678708863,0.0076273576610365575,0.0007010077124120837,0.00010662218913935764,,,0.0004925193031509954,0.0032418012071312994,0.05914191258528946,0.0005207233054648296,,0.025959737957167522,,0.003383816654076253,,,0.04719701988769276,0.0007725684555377728,0.010031444697481658,,,,0.00017298454752484997,0.0020334532648621268,0.14734434432330856,0.6261963197648118,4.070224647643526e-05,,,0.03535620548883066,0.0005962657900936483,,,0.00019444171006949244,Control
2,,,0.01066472287718983,,0.013175030954881472,,0.0021210734294739506,,,,,0.002038833562855777,0.041041371250168567,0.07741754559459932,0.0018118310987246184,,,0.04180390337990527,0.004120677043532984,0.1519506683393881,0.016723911062436918,,0.018211379954313454,0.11112802448602638,,,,0.02879590619138494,0.004446571670255935,0.060562255068223325,0.07172705763124666,,0.009183485826137773,0.0006883630077928657,0.001434651486855924,,,,,0.01399661233046328,,6.732431316941208e-05,,,,0.2959388830089371,,0.008559484453089563,,0.0011549337790291404,,,0.011235498199917452,,,Control
3,,,0.0164734482989098,,0.053642876498618916,0.000841024503802278,,,,,,3.896318548911491e-05,0.05355945797649462,0.03712766712590031,0.0013035050804988736,,4.466258762183119e-05,0.009377485392691393,0.08297997903656269,0.10120594167853607,0.03006507162853161,,0.01322997035792763,0.21117632033126996,,,,0.00483734165376961,0.0014160423662466892,0.04493429366532178,0.08679785308702934,,0.003897769305818001,0.0014603940773885542,0.006463432894980224,,,,,0.017457683234483243,,,,,,0.18502331832663477,,0.010415294708312367,,,,0.00022745795784204047,0.026002745039318095,,,Control
4,,,0.00905233254924841,,0.17028452306342476,0.0033870088032774003,,,,,0.0004989172809068715,,0.0004053072451847573,0.43922978711685834,0.011289693101313596,,,0.04655616445790357,,0.011801320365518947,,,,0.08309746731390745,0.003071579297131872,,,0.00885754701155509,0.0001640193082803423,0.004841999272303021,,,,0.00014616480793248218,,,,,,0.007358172473868124,,,,,0.010698073640634506,0.18799679264580194,,0.0012631302449486138,,,,,,,,Control
5,,,0.0002940052005398029,,0.009176243610096241,3.433267756906413e-05,,,,,,,,0.26983357766249155,0.032534414964591266,,0.0016468544836299465,0.02174919422015956,,0.02555019634949451,0.06340658144263077,,,0.02097554429700298,,,,0.006444415749482858,,0.005423043910886953,0.008313571788464121,0.033959271721874934,,,,,,,,0.01857154793282341,,,0.00013753326294628054,,0.014072853131590877,0.4429320511749321,,0.023681445415853288,0.0012633210029395455,,,,,,,Control
6,,,0.0016305698951463122,,0.006022221897245661,0.0002888229186469925,0.0021326586819925613,0.0038239585719879957,,,9.668052691699614e-05,0.001797221937867731,0.0024141696280155795,0.031601330129064444,0.005433404990665048,,,0.032519084248548574,,0.12912131212536296,,,,0.027611633510933018,,,,0.00048259019318231674,0.0007816701845379403,0.028506131495265898,0.017294744804031013,,,,0.00021326586819925614,,,,0.0005567254711753916,0.0048843977128149646,,,0.001589846269837788,,,0.6209540418147342,0.024182013684762988,0.05180898202717129,,,,0.0042525214118931684,,,,Control
7,,,0.005164630027355328,,0.015671548754366247,,,,,,,0.0019962467808351276,0.021177119123939412,0.0998730305303861,0.0005616273287919806,,,0.03325842230472796,0.018287444337894886,0.16529650410863916,0.026809617885976817,,0.020072451876578776,0.14147175730305508,,,,0.01776925609487343,0.002003640667774791,0.03991312593617392,0.08596225379640154,,0.009674182210431256,0.0001102921468499885,0.0016195693184089097,,,,,0.022307973054211363,,,,,,0.23253569039495064,,0.024439158271695367,,0.0010034120734369067,,,0.013021045672245012,,,Control
8,,,0.0031894663652692183,,0.06142114676111909,,,,,,0.00015356802164177548,,,0.26330247626414266,0.0054776298877316715,,,0.05430165245253183,,0.043906006671722286,,,,0.07216636185435002,0.00010173881433767628,,,0.005217574566872509,0.003171886868054962,0.015463895652954054,,,,0.0001923641534249609,0.004137243740941255,,,,,0.0012885569394863194,,0.0010123365637174939,,,0.001971631541012664,0.4476679584566171,,0.015856504424072434,,,,,,,,Control
9,,,0.010037446581009558,,0.03371963399020165,,,,,,,,0.059080152323539435,0.04220396287510165,0.0022395250794063986,,9.658717754762062e-05,0.019115817499248823,0.023287189101012264,0.13018983602215692,0.045172731442133046,,0.018603328818380477,0.12627280378984193,,,,0.023019978305984467,0.000970917374303321,0.08167135770062382,0.07646738885318069,,0.0032059117119057796,0.0005202115362159698,0.0015930706011079306,,,,,0.02372996614094272,,,,,,0.25888864610519924,,0.006516751285134613,,0.000113474487907759,,,0.013283311197913712,,,Control
