,taxa102106,taxa1263,taxa1301,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa872,taxa904,taxa946234,condition
0,0.005055529422968892,0.042913067716145635,0.004237125446926219,0.023801281090181446,,0.00837869356943178,0.09178350721334466,0.01078210506243615,0.0003220635748992467,0.02060863688066574,0.0198022445997242,0.12325929624765371,0.025516594049534946,0.009935066063250585,0.1791812442528865,0.0016374514357514805,0.006712499863259722,,0.0202617991846204,0.08215291617145234,,,0.0001719173861350291,0.004202484576232759,0.007477387447735721,0.006837228447211709,,,0.0011135484842420505,0.28673739410135685,0.0073839750688688395,0.00973494264308342,,,,Control
1,0.007681914583317864,0.03370209549259978,0.0004139384085166312,0.031094848265636767,,0.042055640308230384,0.15958904847398644,0.003308788117394941,0.0005566938222673136,0.009731945074410083,0.17308231109824512,0.12185141953787197,0.03574752434398135,0.010310601268023654,0.0839858859343457,0.00013909501852630608,0.004291551943779676,0.00023416071163939796,0.026307051312152333,0.048874224532198876,,,,0.0030188848156243245,0.002110793051816869,0.0026614210762837868,,,0.0006944292654245656,0.19049115078537965,0.0002771442098456474,0.007538113342360217,0.00024932520614038623,,,Control
2,0.003933849907843233,0.026267601735847617,,,0.0006456922724364098,0.031566189148210744,0.13265815503339423,0.008445522494993843,,0.05535634381535747,0.008861534132146031,0.0965510141900214,0.009697385417038478,,0.1367417111931547,,0.030505519836078382,0.0017706100866009804,0.021181313721503954,0.07469731558171018,,0.007389612331160163,0.00048346739129872504,0.002587321318553075,,0.021992231207701128,,,,0.2527676775201113,,0.06829429538481595,0.0002907218852021008,0.00731491439481998,,Control
3,0.0003136897949374124,0.04272294196970096,0.00018272871130658964,0.0007284916796755778,0.00037492979703895776,0.00028395094499601443,0.4421373950287438,0.004083364384731282,,0.044095775398106836,,0.0037900512091981605,0.0001655462646737819,0.006353980649701351,0.0009343506076032545,1.486942497069897e-05,0.001627816530681186,0.0017889570398080946,0.013243591030013881,,,,,0.0005405862056014115,0.008738816127224122,0.03265017320677214,,0.00048022735460924085,,0.22325064794896107,0.09550400356513737,0.0757806475645589,0.00010463669423825203,,0.00010783086700973549,Control
4,0.0007148977455053602,,,0.008384917942945762,,,6.982455088630668e-05,0.0005489495941390557,,0.008771364676058296,,0.010872417568270435,,0.007919688904063478,0.0007278750057852165,0.00011070866291842045,0.0005113959294354007,0.0033660486619698175,0.06140862533030286,0.0005406808973235721,,0.026954688345352227,,0.0035135070885126086,0.049005924636111295,0.010415916598248942,,,0.0021113887632314937,0.1529915628284869,0.6501963413543138,4.2262228168027715e-05,0.0006191186740593409,,0.0002018940139113933,Control
5,0.0010772167642137296,0.0007064363651050196,,,,0.000572619360567287,0.025213573255143177,0.014211426615797312,0.0007898442408531978,0.033823108293688446,,0.05597842651244848,,0.010239835095341581,0.03585202511589292,,0.0335177180495959,,0.005965586355848163,0.013318334761760689,,0.006478888950410071,,0.0008988615735968726,0.0005211980002759343,0.008401217795475185,,0.0006754620811499922,,0.6474212440871763,0.08132915713608532,0.023007819589574544,,,,Control
6,0.0003583712714309036,0.0038044653965144397,,,,,0.18206567412400593,0.014945841204433066,0.0006303916530555951,0.041147656603721994,,0.05029793570105664,0.010371958217026021,,0.01860846596588748,,0.0030747551414465764,,0.019564558297606786,0.019401004283969167,0.019484339426750714,,,,,0.008790701527093872,,,,0.5569793232341996,,0.05047455795180112,,,,Control
7,0.00796190183565244,0.073162632318481,,,0.0011342646268089904,0.03990662930498806,0.07119705222468163,0.004007666644343736,,0.009387219175922905,0.030235946527934963,0.13179416563401752,0.033743347091847016,0.012416403107392813,0.16219061163220164,,0.030075036835397594,0.0012452297557608285,0.03186729801244225,0.07894799724863913,,0.008453655803604439,0.0015665363629753465,0.0001671655824320664,,0.02764344422222931,,,,0.2347907266380202,,0.0032709074147781146,,0.004834161999448045,,Control
8,0.000512172170158412,0.08253681626470888,0.0005252224214560587,,,0.0016195361860379576,0.01129830525421187,0.0014571107506564777,6.33439120678083e-05,0.05951908418556495,,0.0008669382323575159,,,0.00728354602231352,0.0008575018968038328,0.0007379415176077003,,0.009569046570725236,,,,,,0.0016608954439966536,0.002808414079253574,0.0005113690777708644,,0.01135130935179,0.01534448547577301,0.7345845914277517,0.056892369758993984,,,,Control
9,0.0016780060345346216,0.02459612139961746,,,,0.0007659425478050153,0.2113019343138684,0.001154767331130318,,0.011539651835427498,0.0013226763329064245,0.2435688630154137,0.01833178233400016,0.021983505027243205,0.04269625651812664,,,0.0012482066852497525,0.025034050623100657,0.1910834791742433,,,,0.002717979541984567,0.0016137258292065187,0.003956647174841616,4.888764351260429e-05,,,0.17430558679534994,0.004201952578985793,0.01547180098935149,0.0013781762741003347,,,Control
