,taxa100883,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa946234,condition
0,0.00657724434437586,0.08703677436591686,0.0046426320525995825,,,,,,0.002285882765557252,0.008051333608415005,0.10853765511210633,0.05815407366028098,0.014258169143732284,0.012945060619856773,0.36623446472974325,0.022868342142253393,,,,0.0151047397344977,,0.028037879905524424,,0.006640783617497511,0.009893535081279416,,,0.01492298023031838,,,,0.06300777421051358,,,,0.09736250773872257,0.01992410064314649,0.05351406629366232,,,,,,Control
1,,,0.007649835265996964,0.0008626328369779388,,,0.0006629736102587294,,,,0.2271593074711715,0.03054826544785038,0.002149213475887464,0.03183080848864628,,0.04835235714977874,0.052243996091605016,,,0.023513962014276944,,0.009943796634258213,,0.008539217190477729,0.007339243031105655,0.07261448609451207,,0.002431946283794696,5.8646112600536196e-05,,,0.020562982492974582,,,,0.3735414176814497,,0.07891747956975355,0.001077433056623276,,,,,Control
2,,0.0039264277304126285,0.026218041430973955,,0.0004536411387766002,,,,0.0006444740148201142,0.031506631752236135,0.1324078627275512,0.008429587935231653,,0.05525190042902288,0.008844814663895598,0.09636884690473826,0.00967908890932609,,,0.13648371425213854,,0.030447963654185218,0.0017672693942687766,0.02114134995259125,0.07455638068515197,,0.007375670006173157,0.0004825552109044054,0.002582439699186255,,,0.02195073744308317,,,,0.25229076899659697,,0.06816544136401723,,0.001433105332106,0.0002901733667111875,0.007301113005900744,,Control
3,,0.007694983194846275,0.0482392384380135,,,,,0.04418905481889312,,0.005668376419144535,0.01462318456122036,0.0006582266683982556,,0.004439268716440236,0.022108684506838294,0.13619963534242574,0.017700968878311758,,0.024423343810281946,0.11350962175892587,,0.0017780478480637326,,0.07224591431915699,0.06942870417841245,,,,0.0021227287653725973,0.007987214939530389,,0.0022812255679059545,,,,0.4007691430860446,,0.0027818957575828493,,0.0011505384241907288,,,,Control
4,0.0006721426748042445,,,0.0030187677446129905,5.905209332456793e-05,,,0.015353028975615196,,,3.967723547985803e-05,0.0013495412950876387,0.0013759240802378818,0.22602008368908008,,4.616987401292571e-05,0.0,,,0.0005737225192632979,0.006603219503638815,,0.0008980452726532023,0.1305999393814288,,,,,,0.009982483273468797,7.409852548056602e-05,0.057579191897352,0.0014406443500595727,,0.037670288768858674,0.4814013216332551,,0.024658216686555094,2.2878821497476574e-05,,,0.0005615617042331075,,Control
5,,0.002561818395316052,0.06102737469499337,,,,,,,,0.1497088181862148,0.003016065861541051,,0.031895865762452714,,0.02319388168342758,,,,0.08580339858685522,,0.0019283557140322885,0.0004803977426758276,0.039127881212722614,,,,,0.0007779454828325454,0.003429220036200464,,0.002882083557099937,0.0003279386019779505,,0.0014439193186227429,0.5879359586797361,0.0019465296513340228,0.002512546831964685,,,,,,Control
6,,0.02328750521181477,0.07607946611162217,,,,,,0.015102887841746139,0.09020162277711961,0.046680901263410075,0.007470888291782209,,0.00538574874750991,0.0712696022144422,0.04782605278658363,0.06277589527395945,,,0.20448203661175787,,0.017595665755564236,0.0007078347639626998,0.025935086433397973,0.04817474801289221,,0.0004456928900919265,0.0024051904711480557,,,,0.03250259349830244,,,,0.19732613220471348,,0.009502461962024897,,0.000786839257705213,,0.014055147618448829,,Control
7,,0.0002940052005398029,0.009176243610096241,3.433267756906413e-05,,,,,,,0.26983357766249155,0.032534414964591266,0.0016468544836299465,0.021749194220159564,,0.02555019634949451,0.06340658144263077,,,0.020975544297002983,,0.006444415749482858,,0.005423043910886953,0.008313571788464121,0.033959271721874934,,,,,,0.01857154793282341,,0.00013753326294628048,0.014072853131590877,0.4429320511749321,,0.023681445415853288,0.0012633210029395455,,,,,Control
8,,0.0052714504394007836,0.02580687297588331,,0.00033395960478167693,,,,0.001285333747647426,0.019456671149885897,0.1123597100910159,0.004015729872620729,,0.029496147953942176,0.001423460981693172,0.11261223344841235,0.0024235143259847347,,0.01687647064431183,0.12198095142282207,,0.008623317702576978,0.0019388520267889758,0.047186372582088854,0.06042457999483595,,0.008127499753054473,,0.0007304922663961185,,,0.017654729377107027,,,,0.37577301050639156,,0.01273742012807904,,,,0.013461219004279103,,Control
9,,,0.004950070234096278,,,,,,,,0.18626571545547105,0.009881995490421656,,0.03280702204624824,,0.07956883522876508,0.03775117761908218,,,0.015109252815880003,,0.004519101949913445,,0.011853382163707396,0.026920831356767157,0.0171038971402312,,0.0010629348027891537,0.00041452753084345473,,,0.006463521777782768,,,,0.5215478127181657,,0.0437799216698352,,,,,,Control
