taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
,,12268543.040618293,,,130242715.26374191,,,,,,,,,6232867244.885223,511658469.0583581,,21580935.037227858,1408655872.5750926,,1721908083.0301502,355075381.16266876,,,637045387.90406,,,,105261690.31792194,,669776415.35408,664177279.4418538,667030188.8894477,,,,,,,,300942370.7758733,,,,,,,,19067724855.70384,,1727954599.1935065,,,,,,,,Control
,,338111140.05237037,,,6360249572.47389,126507218.06929395,,,,,18634919.75372213,,15138517.503124852,16405548874.734076,421678167.9815165,,,1738906271.4708118,,440787814.7649534,,,,3103750249.5754614,114725698.84772317,,,330835759.93825036,6126239.288223247,180852159.94711202,,,,5459360.841719241,,,,,,274833041.1312699,,,,,,,399580755.05074817,7021815597.4549,,47178824.33402921,,,,,,,,Control
,,14755637.044318086,,,460540561.50102806,1723100.5711415194,,,,,,,,13542503081.738892,1632848731.1970096,,82652915.59685029,1091556255.909181,,1282322295.8369465,3182271947.1310525,,,1052728039.7942843,,,,323434618.12058157,,272173646.8522565,417244482.8432597,1704359946.3456528,,,,,,,,932075419.5665963,,,,6902568.06964656,,,706293332.9291146,22230030524.741695,,1188532762.6844292,63404001.54695962,,,,,,,Control
,,1521977338.8486986,,,10331067636.903908,260354620.01208302,,,,,180545477.88039264,,137316220.27137098,14667117160.476507,1260906119.7320712,,10344858.003392521,1287366125.0399835,,,,,,7210445187.567996,,,,731081072.4942836,,114355885.00890775,,,,100977979.6327928,,,,9453275.396575768,,956014032.1177869,,,,,,,,106289978.80892064,,1251994459.9377673,81983937.08850504,,,,,,,Control
,,36596150.69998893,,,1235780259.5577044,,,,13705844.5423401,,,,157166362.08749205,1971071768.2452855,6865803.704010595,,,2228487881.4143205,,18222461339.220467,6076906112.557084,48749782.585043326,452833890.0765262,16352785769.579533,115874929.1171244,,,,293825483.09283614,7676883122.815523,617477923.9279548,,,57786107.7226858,409668208.62785923,,,,,161050114.08891642,,,15296701.498147432,,,,61824436.91819671,4835638362.609308,,756275362.7848293,,456241029.06285036,,418717415.19834226,,,,Control
,,,,,130767368.11911656,124105840.82732232,,,,,,,275968957.6584973,3844330726.1151285,187951407.24596506,,,1931848388.3485947,,4009505950.0733733,,,,1217970222.474712,268245527.0843628,,,749780349.5278505,184628854.19245717,2480961859.8836946,600867572.2285384,2525222426.5898967,,,231856181.61530095,,,,,519714077.05340147,,,736205503.4443256,,,,1443460458.1242309,29368741603.44529,,2373977841.052044,,,,,,,,Control
,,,,,608181472.0477895,726959451.1912993,,,,,,,,20665862289.839027,2620645946.8156433,,46858556.500340275,2827043839.5396237,,5309106030.609056,834296072.0602316,,,4388461306.998862,,,,5283300221.110769,,2058318977.1804037,2365429972.678055,2581147754.5556364,,19441402.135358043,,,,,,3520375576.0003347,,,,,,,,21186108057.101315,,5158044473.658935,12688328.67393005,,,,,,,Control
,,,,,69152336.92463014,,,,,,156885882.90783465,,283512644.85411507,862882303.1071477,194804281.6933194,,,1783487709.087372,,15634774403.73481,,,630855920.6123372,2572681791.2598734,7818431.648843395,,,,,1546567346.4764915,,6136036459.91785,,,1201332858.8983648,,,261798094.86756915,,802344166.9559251,,,593753185.1795307,41559042.53036603,,,,66335612637.09453,,87753440.21131863,69699428.19776803,,,,,,,Control
,3237395.9654104593,789377931.2810327,,,755064950.8244263,30768074.584191225,99923635.89280094,,,,25907709.66514492,,300949695.65525407,65858371.750170566,48244887.63229096,,,967246786.6576606,,22396886140.756123,3715744.709639973,4698068.023682725,651425570.2219853,6338394203.180617,,,,,77543748.21634868,5116144826.13932,2489899175.075093,46382744.306540355,,,2066885130.2227006,,,818523036.9115881,,1415169133.977433,,,2357575.953702604,240378785.91719192,,,,32395143669.92047,38165396.23602621,72444208.92518762,,,,388359386.72133654,28888847.374718133,1102397390.7862208,90741048.3919665,Control
,860294.9056381745,763053175.3371954,,,4938052178.414742,205237146.92243543,,,,,190530973.62982816,,3067482935.9238596,4246772757.775766,1421584577.6341906,18118946.951294575,58232225.92409341,672872356.05419,7277405042.57651,468231734.3729282,1681616828.8530045,30999022.566839695,20062726.478656296,5662850636.414905,462059524.224458,,,600441206.1922287,,128963075.94896787,389169820.94581234,,,38956750.44399281,34123678.59203495,,,23601297.97731898,,408128772.82855546,,,,13403556.949636277,,,590275929.1232493,586773879.578128,107922372.71437384,3449514743.949777,,24303331.08427843,,,,,,Control
,,78062401.87899524,,,1032082318.4657347,243480.95391642183,,,,,,,,4815946243.871696,59446811.363901764,,,366897703.59582657,,257438298.92856485,,,,777905594.0736986,,,,79562084.0182277,34531485.61808065,174875512.82443312,,,,,28088604.991369188,,,189103094.93927458,,65165938.16605948,,,7573327.912752001,,,,2286312.9134239834,5056029166.8928,,194616199.3958107,1230782.8439731214,,,,,,2167248.0513439747,Control
,,281320906.0436622,,,1218315760.1459308,93972548.8042521,16418170.887902947,419789666.03450114,,,64479202.813423604,312010857.06780505,104135880.84960859,338786066.2988856,154324557.75603542,,17342962.245242484,1141401862.7304416,,899862606.5280104,,,226323938.93809506,532248669.10016555,,,,3776616705.535338,,527256045.48858255,636165849.2909439,,78585395.3079777,43193380.11898349,,,,27612520.32488796,,213058181.8324745,,,6186104.349771234,12215993.943235114,,,265668187.4616653,8843910970.633299,3442223398.1838155,655686445.239111,,,,4089702.320126538,,,,Control
,,32794768.79440677,,,218121081.25397977,,,,,,,2671493.092922575,1280226233.1425173,2141242289.510447,382490942.42812365,,,435878605.73225194,,2409573158.3237543,2144582467.3872604,,,1630074970.7803261,,,,147113898.49859542,175565462.24035284,4932718856.54444,363858657.6731108,,774749227.160748,,,,,,,199268065.59943017,,,,,,,,14071140399.49739,,382231259.01690394,,,,,270677757.6422051,,,Control
,23168135.53921017,684590263.8800386,,,10478529736.826048,31878099.676611364,,,,,92506462.33218685,,5277112615.120248,12106388818.141401,2455407167.5946436,12658973.301392416,121062965.51572149,2531407140.6876245,5171089100.392624,8005001415.030287,4363793526.064176,,,10093224543.629148,55498341.405156985,,,591096549.2568539,,539925509.949622,4841337608.542432,,,7925698.298758079,178812611.21063048,,,396201875.02557707,,588236285.6100379,,,13793852.10319363,,,,268957049.36996275,4169323278.0514593,787384448.6838381,9035905019.941275,,137698627.95188078,,,,,,Control
,,,,,269372765.36884296,,,,,,,,,9033813719.046797,1088788860.6211753,,254764118.210245,1247722090.5115292,,1077123653.3730693,426544106.40497327,,,753165734.259868,,,,916228130.209054,,558856949.2466788,459569084.6914866,3287183590.9326224,,,,,,,,801183468.1755682,,,,,,,101947398.20481421,17888140229.934658,,2913441873.957426,,,,,,,,Control
