,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,0.0004580214114535124,,0.01386159792578267,0.018380617557083152,0.0012873996148606668,0.0007237488071210532,0.037714215147674424,0.0001102603301525066,,0.0006672955180829698,0.0034597486395253523,0.003878737894104877,0.05706082345722369,0.07288759124731449,0.009739184702040753,0.039345737252941056,,0.03656078183394904,,0.00024113934204353192,0.009122057634177174,0.10817508678866238,1.5105665230893402e-05,,,0.15142492181164338,,0.01411585824711435,0.039687764797074115,,0.00044170288259094145,0.0018671484308025467,,0.004948924658565106,,,,0.03582005293598451,0.0003727901762456248,0.001034903458811427,0.00021886675535272561,0.2506184226267429,0.04516979815192661,0.040333118509456756,0.0002565757882648828,,,,,,Control
1,,,,0.00021735754383569295,,,,,,,,,0.06086833336190662,0.014150697955325208,,0.019631155877942515,,0.027844022702634533,0.007045672855441495,,,0.019941151046549508,,,,,,0.04414864569106215,0.03245344633519442,0.036197049050519486,,,,,,0.00251234441465804,,0.0072575162549455615,0.0001531929552495106,,,0.7032489037630426,,0.024330510191692713,,,,,,,Control
2,,,0.012290544195245565,0.18681664231518044,0.001884954281135377,,,,,0.001401801581105374,,,0.2971605257862425,0.021136746933076555,0.0003229938586907015,0.05719718939760821,,0.019147730577009282,,,,0.12304542654385763,,,,0.01820767228783714,9.304858134365652e-05,0.009392348503991876,,,,8.985775609846474e-05,8.697572039313024e-05,,,0.0209736031261853,,0.017330401205102642,0.0011918246940024323,,0.0027604755564773495,0.2050383130621578,,0.004430924037258546,,,,,,,Control
3,,,0.0044015456368749215,0.02531444946724516,0.0019317812338799718,,,,0.032914441712151035,,,,0.06760842326117178,0.03250242585065278,0.0002454720367938958,0.16007806794754972,0.007224950807594525,,,,,0.03255274920735417,0.004512151077709116,0.0004129693566778617,0.09942062454569926,0.01399232987288744,,0.001212528036731177,,,,,0.0004102148150478914,,0.0008961795249199672,0.0011988612724901705,,0.024521035533904858,,,0.0007043151060016483,,0.4514873836166432,0.03626587132455418,,7.543206309764945e-05,0.0001157966923675995,,,,Control
4,0.0006956918493468906,,0.03427989140327261,0.0015134700735905434,,,0.12222671619201937,0.0021316048913478745,,,0.0012850197696566714,0.0028259249836734535,0.08333740463782607,0.04812292462395655,0.006047232548797353,0.028205645793132502,0.0323046668123543,0.048763535152909224,,,,0.15341730526352665,,,,0.15370431904029344,,0.0009139067355063584,0.04368423546230374,,,0.005437117233626154,,0.002502823445269058,0.000961285112627055,0.0009374376444104015,0.003869198958266614,0.04490847584393921,,0.0006173961793612404,,0.0822488626815296,0.03132259430486582,0.06204013824356221,,0.0016951751190289394,,,,,Control
5,,,0.07325800817986738,,,,0.000466867868853127,,,,,0.11509892667260355,0.03342578308882716,0.019989933097895523,0.00169119879686255,0.05903616544770203,,0.008816792570870787,,,,0.22564736905385385,,,,0.29240580619786966,,0.002347381484643899,0.006462686232594346,,,0.002738747587713488,,,0.0009471854449713377,0.002412184619648392,0.0005489925965475008,0.028312958385383013,,,,0.04597028429828189,0.01283265099843698,0.06759007737657345,,,,,,,Control
6,,,,0.12384200178911668,0.003953071906655952,,,,0.00045064851269144133,,,,0.008853032148506794,0.03209880910865935,,0.022326053885769446,0.0090130755455374,,,,,0.02831799443722845,,,0.011605462702307487,0.0069294579245909186,,0.01766142061257873,,,,,,,,0.003405555022077565,,0.0005110859534122094,,,,,0.7048795547087294,0.02615277574213808,,,,,,,Control
7,,0.00022697621293525042,0.005997976172899314,0.05201070421091182,0.0022642545404245383,,,,,0.003415128796026232,0.0004872097897816854,0.017303997090298402,0.29839587235866094,0.004716084849915023,0.0007888561987595635,0.018786491748466718,0.0603542777760949,0.1439651971219035,0.034634790719034796,,0.007985474369693516,0.05635131977717988,0.0009001730442075097,,,0.0021342966247588574,0.0014095191048727543,0.013621644316094084,0.056843719410374464,,,6.30195271565441e-05,0.0033568754515958133,,,,,0.004554564213085225,0.0004562825596477175,0.00016490992232393134,0.0018438772239802962,0.1811626054200183,0.0038026724092460554,0.020238800582702908,,0.0010841476974359416,0.0006782807595134595,,,,Control
8,,,0.0004968142524115841,,0.004114532976678621,,,,,,,,0.34690856487949195,0.005660329613904052,,0.009175564583216916,,0.015425175788107459,0.029254261985169373,,,0.08359247735499127,,,,0.00042311451505256515,,0.008461973993165645,0.0028246294189529578,0.24315852402305674,,,,,,,,0.0034695811978157887,,,,0.24578177075480556,,0.0012526846631795475,,,,,,,Control
9,,,,0.00211654911618962,,,,,,,,,0.06312496647229271,0.009247141838014936,,0.015672351631388182,,0.0353552175517848,0.005056478673976176,,,0.008096891270946309,,,,,,0.0085334520447698,0.012039749649110022,0.006687726737375768,,,,,,,,0.0065092792683873945,,,,0.81055484252186,,0.017005353223904236,,,,,,,Control
