,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa946234,condition
0,,,,0.09156348618626005,0.00445034524379961,,,,0.00013732856170265326,,0.03224051292780199,0.2483233747118708,0.010111595050281886,5.215008672252657e-05,0.07491104320010929,,0.012264677846418201,,,0.009812703474811404,0.22053555889452447,,,0.012386054616888076,0.0020549179270115563,0.020689473228906366,0.0018834361712592484,0.05062249820184456,,0.00020880485703411614,0.0025504460059475637,,,0.0051229791074481985,,0.00853328801388542,,,0.00011421891542953369,,,0.0002690330944450341,0.1811530404625365,,0.010009033213060918,,,,,,,Control
1,,,0.013919100920247746,0.02330007869303045,,,,,0.05261204459946611,,0.03821436031078066,0.04583863858784748,0.0010885628181732353,3.295231913050503e-05,0.002036329363697949,0.07212270989129455,0.06473756835023749,0.08028992669296932,,0.007857320383519543,0.03310840362644921,,,0.007342685731769777,,0.037653137897501555,0.02381223417343498,,,0.0003222922748814285,0.0034550351660125444,,,0.00919163106128987,,0.003481582959167842,,,,,,,0.47127291193342924,0.0009913586416785479,0.006173549844876183,,,,0.0011455837591137956,,,Control
2,,,,0.015005596322131226,6.534007793748337e-05,,,,0.006903527647184584,,,0.003712366715582517,0.0018204331451330373,,0.049291262132980886,,0.0006237099247942774,,0.00013724446045910343,0.0019016285433737436,0.004028362239332728,1.0199919430735426e-05,0.02792707643344972,0.0002616632796538168,6.65519495530163e-05,0.009879076420523087,,,,,0.0001413850218121742,,9.876753666593317e-05,0.040721612993041126,0.0025586649375951764,0.0017314615706926625,,0.00012118716155329219,0.00017198478010438053,,,7.675186898375173e-05,0.027112698707811588,0.7834113761822187,0.021787229882653462,,,,,,0.000432840145347842,Control
3,,,,0.0044647352948868685,0.0034598792589517423,,,,,,,0.30581773366485165,0.030018821510693038,0.002817264404698454,0.02474713511315503,,0.025124607459322518,0.10773643952892012,,,0.01814452551365349,,,0.015083161657066526,,0.010370418914140223,0.007997964635440577,0.15997833166441858,,0.0005709682581530067,,,,,,0.01890387922728695,,,,,,,0.2389669502769617,,0.025797183617399563,,,,,,,Control
4,0.005792179553064935,,0.013616161585111137,0.003960626045913884,0.024387448385662834,,0.0019391434152615844,0.00030213002767366133,0.0018815059644880843,0.015835807260803754,0.001989095872598618,0.08866802705688574,0.05857820375574411,0.009410494034194491,0.03066663695135871,0.006027340352220814,0.07411561369997191,,,0.0004980973603035616,0.07399001895009595,,,0.04205700486602806,,0.011726860841566066,0.06745832345720187,,0.0014086592969043419,0.0027455187979879806,,0.00038326160123864527,,0.00304512375638966,,0.06722700515476424,,,0.002101845704873636,,,,0.2897956132081323,0.009886414699152819,0.08570721865705619,,0.0047986196873503134,,,,,Control
5,,,0.011118006754868813,0.06976458374081422,0.009866421945290452,,,,0.006961374304954036,,0.03627718625136215,0.16514436174522898,0.016164621112632373,0.0005333997527173153,0.010105016555366176,0.038568174753415854,0.1314409630053927,0.024096090977674702,0.0008205646287965578,0.01012848308837911,0.10860573430383637,0.0006481128978177653,,0.004492804178658247,,0.02241064817401995,0.08632060479476934,,,9.539418536421805e-05,0.008221363407750983,,,0.0025289282321383664,,0.008539853376735868,,,,,,0.002326352021570873,0.20513024253262174,0.0026924299365726893,0.015851479330241138,,0.00026839164966889267,,0.0008784123613400764,,,Control
6,,,,0.0064854876518855836,,,,,,,,0.13519597826428903,0.004987796254659435,0.0009919487941625602,0.015303522705618734,,0.05653967865307361,0.03145773091888661,,,0.011642499290177032,,,0.0025450434519858115,,0.02203396690752224,0.05829605218205691,0.008112019181350199,,,,,,,,0.008948077426707897,,,,,,,0.6039035554466414,,0.03355664287098293,,,,,,,Control
7,,,0.005385211251837712,0.001412857910823153,0.0011101760074213045,0.0009623784984307173,0.008516382105963522,,7.918824143971002e-05,0.0020567373992609514,0.001283239803563861,0.010306282862863425,0.004011382565070448,0.0002885081325604999,0.015975893907887336,,0.1303165249529236,,,0.01482494263217606,0.06996871704983437,,,0.01913397438491484,0.0002277047098208004,0.021686074804232493,0.03981514937819257,,0.0009641245426647964,0.0025731556586109667,,0.0006545611708109884,,0.00035876073586109874,,0.003933837659380459,,0.00015128959745874563,,,,,0.5748563056949596,0.03757261233072873,0.03096383490473891,0.00016114961195707524,,,0.00044904149361142963,,,Control
8,,,,0.004547671778982369,,,,,,,,0.032780703679174475,0.010109837299914274,0.001213862421170146,0.011823826282087023,,0.02471790535322955,0.016657714464739223,,,0.0028896424160274768,0.0006072320687529108,,,,0.010928873518825096,0.013587958292232765,,,,,,,,,0.005830430720587403,,,,,,0.0005859714248923627,0.8432593128640132,,0.020459057415371604,,,,,,,Control
9,,,0.0015218802244913409,0.023117216969142783,,,,,0.00013956596208267868,0.001533595615469084,0.022769728285446416,0.12416378850072235,0.0027595348765661314,,0.010919864993871832,0.05594272375912871,0.062081894250361175,0.0169826307613364,,,0.1719513776637616,,,0.008516885494889187,,0.027373978812664488,0.036910103322617314,,0.049577395285543314,,0.003756871204149653,,,,,0.02498852146366593,,,,,,,0.3202295157152801,,0.02165635865070073,,,,,0.013106568188108838,,Control
