,taxa100883,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa946234,condition
0,,0.01307600885176443,0.046834442013237894,0.003208702467541183,0.0003565685245374656,,,0.006919687056490067,,0.013536969206895498,0.002414786025745014,0.0008985153990377725,0.00029256639030448444,0.008954395683149253,,0.18526753720615974,0.004631455412674992,0.0006674656231902309,0.0011832109767181366,0.47759262496572064,,,0.0012180082535826696,0.04211143662214549,0.018892746507637594,0.005961001366207371,,,0.032501485098066184,,,0.0014471938895981831,,0.009028339896486388,,0.0053291615264736865,,0.10818949768473834,,0.00204723978886338,,,,0.0069023919813818,0.00013970692407814142,0.00039685465757408305,Control
1,0.0006956918493468906,0.034279891403272617,0.0015134700735905436,,,0.12222671619201937,0.0021316048913478753,,0.0012850197696566714,0.002825924983673454,0.08333740463782607,0.04812292462395656,0.006047232548797354,0.028205645793132506,0.032304666812354305,0.04876353515290924,,,,0.15341730526352665,,0.15370431904029347,,0.0009139067355063584,0.04368423546230374,,,0.005437117233626155,,0.0025028234452690585,0.000961285112627055,0.0009374376444104017,0.003869198958266614,0.04490847584393921,,0.0006173961793612405,,0.08224886268152963,0.03132259430486583,0.06204013824356223,,0.0016951751190289394,,,,,Control
2,,0.0016305698951463124,0.006022221897245661,0.00028882291864699256,0.002132658681992561,0.0038239585719879953,,9.668052691699612e-05,0.0017972219378677317,0.002414169628015579,0.031601330129064444,0.005433404990665048,,0.03251908424854857,,0.12912131212536296,,,,0.027611633510933025,,0.0004825901931823168,0.0007816701845379402,0.0285061314952659,0.017294744804031013,,,,0.00021326586819925614,,,,0.0005567254711753916,0.004884397712814964,,0.0015898462698377882,,0.6209540418147341,0.024182013684762985,0.051808982027171296,,,,0.004252521411893168,,,Control
3,,0.005697411100286431,0.1246174439093342,5.389826277388827e-05,,,,5.48100754899879e-05,,0.00033544576700064683,0.3240045436640768,0.008213001071481254,,0.04937698876484633,,0.02561940450929887,,,,0.08791130858498013,,0.007338370051693702,0.0012208159143333715,0.01322513425935682,,,,,0.0007704817451041737,,,0.0016242423849454454,,0.00570966991569177,0.0004709006116034449,,,0.3235749785622699,0.0005815338878235312,0.019599616957609218,,,,,,,Control
4,,,0.006485487651885585,,,,,,,,0.13519597826428897,0.004987796254659435,0.0009919487941625602,0.015303522705618735,,0.056539678653073605,0.03145773091888662,,,0.011642499290177032,,0.002545043451985812,,0.022033966907522243,0.05829605218205693,0.008112019181350202,,,,,,,,0.008948077426707899,,,,0.6039035554466415,,0.03355664287098294,,,,,,,Control
5,,0.012148810061381816,0.085196824665566,0.0005339578739506287,,,,,,0.0011358020682495982,0.3257224210555156,0.007627418767269659,,0.049063848657139565,,0.03797869242220218,,,,0.1103452054905725,,0.005644610546632017,0.0014358616336756739,0.012363225300389354,,,,,8.18897765636939e-05,,,0.006829120288674145,,0.004542193529794382,0.00042253907015021223,,,0.32300189452556183,,0.01592568426671104,,,,,,,Control
6,0.006577051577614227,0.08703422348043063,0.0046424959857151275,,,,,,0.002285815770597795,0.008051097638847014,0.10853447407591615,0.058152369272870645,0.014257751263393842,0.012944681224279513,0.3662237310808064,0.02286767191380697,,,,0.015104297042754553,,0.028037058167570128,,0.0066405889885183195,0.009893245120222952,,,0.01492254286560722,,2.9308134461783997e-05,,,,0.0630059275701949,,,,0.0973596542252542,0.019923516704925814,0.0535124978962118,,,,,,,Control
7,,0.004470569838728553,,,,0.0007638662835411548,,,,0.003939624515876492,0.02486633106561595,0.002683036884602944,0.0018489570424863571,0.030913690979601786,,0.10062665856536426,,,0.009151575946899335,0.039177837044244254,0.00028627100082937856,0.038525372185517104,0.0001666933246528798,0.006020889300199756,0.02172634393299153,,0.0030020128908823046,0.0009614249570874555,8.769029586276572e-05,,,0.001449751569712508,0.00045735906058959975,0.007758036105303984,,,,0.3392725282553362,0.3230467574264636,0.038796721527609934,,,,,,,Control
8,,0.0031531327844080345,0.011656225643192823,,0.002227252807619557,,,,9.232570873358191e-05,0.01707196778504225,0.11342318233498641,0.002373085461187374,,0.04505284755042584,0.0063481268844805,0.1784225795949902,0.0038125271928064,,0.02329503530041999,0.11369806114962504,,0.01848402655077552,0.0003734994580585813,0.0379217357065377,0.08683138482373083,,0.0188822860852672,,0.0019285581567507982,,,,,0.01857257529869728,,,,0.27104624857039417,,0.02298847198119326,,,,,0.0023448631706767674,,Control
9,,4.19913661703793e-05,0.02916750649399007,0.0011380166152247133,0.0009423267304692587,,,0.04747503385617136,,,0.055592622633002325,0.0026617466951277054,0.00023049718587017846,0.09645619177365863,0.00014691918958889333,0.048631061226042646,0.011583343654102848,,0.008037855773114676,0.07105020103240073,0.0007920684683897089,0.005993635120728718,0.006159374537083131,0.02022577391605612,,,,0.00014853813382678752,0.0017831658940255287,,,0.003013765882854814,,0.011421044494253957,0.0010997690576044642,0.00026783408735661207,0.0011722168122502267,0.5132144299737812,,0.06026105071099983,,0.000942933834558469,,0.00025751331784003696,,9.157153345588741e-05,Control
10,,0.012090212129850819,0.00836967910389768,,,0.002299889040531435,,,0.00019943021704809885,,0.021904652361696947,0.006485140851326888,0.0020860297638519492,0.02388751434918448,0.10583612174910713,0.1413986005048934,,,0.003862247004475688,0.014131717938268775,,0.027875500301876542,,0.035041692767804895,0.04008732879147761,,,0.0021307598487092486,,,0.00028435553944997663,0.0022659807503976758,0.002980116137439679,0.01416593542253749,,,,0.37773113756026455,0.12920089188078876,0.02462422090807844,,0.0010608450770419025,,,,,Control
