permu_index,permu_delta
0,0.10999999999999943
1,-0.6699999999999999
2,-0.5999999999999996
3,-0.08999999999999986
4,0.09999999999999964
5,-0.3200000000000003
6,-1.33
7,0.7100000000000009
8,-0.6500000000000004
9,0.4499999999999993
10,-0.15000000000000036
11,-0.7100000000000009
12,-0.6600000000000001
13,-0.14000000000000057
14,0.0600000000000005
15,-0.5700000000000003
16,-0.0600000000000005
17,0.09999999999999964
18,-0.2599999999999998
19,-0.2400000000000002
20,0.7100000000000009
21,-0.13000000000000078
22,0.5199999999999996
23,-0.14000000000000057
24,-0.2699999999999996
25,0.40000000000000036
26,-0.25
27,0.4299999999999997
28,-0.02999999999999936
29,0.33999999999999986
30,-0.6600000000000001
31,0.8000000000000007
32,-0.17999999999999972
33,-0.8699999999999992
34,-0.0600000000000005
35,-0.2599999999999998
36,0.17999999999999972
37,0.5800000000000001
38,-0.07000000000000028
39,-0.08999999999999986
40,0.3200000000000003
41,-0.3200000000000003
42,-0.1999999999999993
43,0.17999999999999972
44,0.25
45,0.14000000000000057
46,0.08000000000000007
47,0.3800000000000008
48,0.4299999999999997
49,0.5500000000000007
50,-0.33000000000000007
51,0.9299999999999997
52,0.3699999999999992
53,0.46000000000000085
54,-0.6600000000000001
55,0.6300000000000008
56,0.10999999999999943
57,0.019999999999999574
58,0.40000000000000036
59,-1.0199999999999996
60,-0.4299999999999997
61,-0.15000000000000036
62,-0.2699999999999996
63,-0.009999999999999787
64,-0.11999999999999922
65,-0.09999999999999964
66,-0.3100000000000005
67,0.2599999999999998
68,0.0600000000000005
69,-0.019999999999999574
70,-0.2599999999999998
71,-0.02999999999999936
72,-0.03999999999999915
73,-0.7100000000000009
74,0.46000000000000085
75,0.35999999999999943
76,-0.5600000000000005
77,0.3100000000000005
78,0.34999999999999964
79,-0.25
80,-0.9199999999999999
81,0.08000000000000007
82,-0.05000000000000071
83,-0.27999999999999936
84,0.4800000000000004
85,0.11999999999999922
86,0.75
87,0.02999999999999936
88,0.16000000000000014
89,0.6300000000000008
90,0.1899999999999995
91,-0.14000000000000057
92,-0.9499999999999993
93,-0.1899999999999995
94,-0.5
95,0.3800000000000008
96,0.34999999999999964
97,0.21000000000000085
98,0.5299999999999994
99,0.11999999999999922
100,0.4800000000000004
101,-0.08000000000000007
102,-0.33999999999999986
103,-0.6500000000000004
104,0.14000000000000057
105,0.2699999999999996
106,-0.5099999999999998
107,-0.33999999999999986
108,-0.4499999999999993
109,-0.5199999999999996
