,taxa100883,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa904,taxa946234,condition
0,,0.01393506470405491,0.023326801497978607,,,,0.0526723852285377,,0.03825818826991579,0.045891210813641656,0.001089811288285594,3.299011206710044e-05,0.0020386648250117585,0.07220542725607898,0.06481181571371782,0.08038201101931795,,0.00786633192561733,0.03314637557598254,,0.007351107040607002,,0.03769632219198301,0.02383954436828796,,,0.0003226619111264996,0.0034589977376436004,0.00920217292113688,,0.0034855759783998536,,,,0.4718134137175161,0.0009924956285516078,0.006180630274539781,,,,Control
1,,0.012106497798152451,0.008380953167265075,,,0.002302987020090633,,0.00019969885206701213,,0.021934158204836327,0.0064938764178876516,0.0020888396722668345,0.023919691132442137,0.10597868434061711,0.14158906620403958,,,0.0038674494999272413,0.014150753540655488,,0.027913048952535657,,0.035088894370143626,0.040141326929209596,,,0.002133630009112873,,0.0022690330550621854,0.0029841303914819924,0.014185017116307295,,,,0.37823994616903295,0.1293749271124991,0.0246573900443672,,,,Control
2,,0.0016479612196593034,0.025493776511942977,,,,,,0.03170865713197711,0.0835786280035807,0.0011856485195623192,,0.03506566126271723,0.010847963210777257,0.1378475848983659,0.003211196222185534,,,0.2347154733924419,,0.021466844152708796,0.00015565979426773732,0.013393068254693857,0.10180067581861915,,0.0047792016114781306,,0.0008350250922343914,,,0.025383953912256417,,,,0.2437221710154619,,0.018736523657385012,,0.00442432631768453,,Control
3,,0.006749211057515099,0.037849095413435965,3.988077682462947e-05,,,,0.05011619854400573,0.11674792205383558,0.10856931070451936,0.0034890592887772136,,0.019129445371322086,0.10041654047079866,0.076118261560313,0.03073098717029305,,,0.14970958757274302,,0.0164382050923886,,0.022130575564051017,0.0367529844708121,,0.0005294376596820708,0.00019401184031777653,0.0007089011553929035,,,0.025645882915126074,,,,0.1663130130262622,,0.018150636815633912,,0.013470851475949909,,Control
4,,0.0010249973342764567,0.006817353347920497,,,,,8.349725884485042e-05,0.04001334738684523,0.06692432114851647,0.011954717498742719,,0.013623343763896128,,0.07531097656182231,0.06702871808575991,,,0.050947835924538366,,0.004598030702439206,0.005487281581874339,0.15417165189942056,0.01137236723656843,,0.024214712338754163,,,,,0.006228104162779681,,,,0.4397921354510186,,0.011946601118782105,,0.008460007197199932,,Control
5,0.00011193287009983888,,,0.0005825345228778295,,,0.0031746217253338645,,3.556462929364818e-05,0.005178633173719009,0.013042345484279424,,0.14267058327604035,,,,0.00020149931611132112,,0.02953909449431329,0.0012713599350043805,0.00475467861262079,,0.007033938126813997,,0.01039131973186083,,,,0.16296559439477265,0.0001361127880331974,0.012778079131199428,,0.0003576612860975949,0.0025708290246062907,0.5192879175368079,,0.08297248164139734,0.00018366662663546918,,0.000759551672081625,Control
6,0.002693870280417371,0.06328151583870577,0.05723298232632916,0.00035854326383988404,,0.01685256107224989,,0.008164052954784725,0.20776897025004393,0.17971238892580893,0.07690410452107069,0.010509085760351507,0.005085947616144038,,0.014286236277727153,,,,0.12147651313250342,,0.09975324458816626,,0.0006629624808453399,0.016883277039757193,,,0.0036233423083335036,,,,0.08246061162456639,,,,0.019835435493042654,0.002195106912120361,0.010217341161908545,4.1906171283196646e-05,,,Control
7,,,0.039994292342553396,,,,0.019064524207315442,,0.022715395975903014,0.01260679941234065,,,0.04562034881329575,,0.19296756173747887,0.19019753942181736,0.013977364992012476,0.0020527056292212655,0.08173142714924013,,,0.01386334416898724,0.05451220866384027,0.06302186718691333,,0.000594253593117024,0.0019010821943472797,0.020546133277109527,0.0037201223264791087,,0.0037336857319260177,0.0008317785958214345,,,0.1437952547709279,,0.07255230980935252,,,,Control
8,,0.005182251305198368,0.012935497318790902,,,,6.686710612821347e-05,,0.010875262094271695,0.016112140082237436,0.0004587629747223119,,0.017175236025204755,,0.36776301407375556,,6.646246403364033e-05,0.023663874332732544,0.025601199521025155,7.53645901142497e-05,,0.005699788544157428,0.07856723113227254,,,0.003355191087676938,,0.0317906049996161,0.0010925336553475125,0.0029107929073119735,0.0021432880144303464,,9.195491599174894e-05,,0.37983652257058204,,0.01453616028439865,,,,Control
9,,0.009597850598297547,0.06387125937061942,0.0017025577473945108,,,,0.0025721715458220757,0.0314506429920972,0.03316417122077078,0.007134571237023344,,0.00605601040164151,0.12232594518822501,0.11319200373808992,0.07664648639863479,,0.012592284094833714,0.1538173211709973,,0.048037604371939935,0.0023038010686061397,0.03837189931536071,0.10687889807610265,,0.0014025963472360484,0.00166517684822136,,,,0.012316803120492452,,,,0.13447575320480265,,0.006873108099872013,,0.01355108384291896,,Control
