,taxa102106,taxa1263,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,condition
0,,0.019236564688177752,,0.008960678365721743,0.037960577640632966,0.0007763845211201645,,0.0442190240175069,,0.17637135483967822,0.059658770178110956,0.008057297055936507,0.08073445529383375,0.0025189387004150823,0.02742826329761363,0.0002570366313716354,0.02207867572779963,,0.023418329552000572,,0.009473534406848413,,0.0033723124887850777,0.00041365247937392616,0.007673263635899801,0.45802223600162173,,0.009368650477551544,,Control
1,0.00031096844093306844,0.0005931944694298455,,,0.11980285966619052,0.008247951211283744,5.656751383738218e-05,0.015687955247452298,,0.03028991615267521,0.028958795917150507,,0.009060688788471643,,0.000489232552107089,,0.007684926082567167,0.006184307152427028,,,,0.002115217323724671,0.0012464218499411651,,,0.7391916553234363,,0.0296548311459712,0.00042451116240125534,Control
2,0.02363834522136426,0.07722564816823765,0.015330421760318699,0.09156056345834163,0.04738417659050371,0.007583441632974904,,0.005466888230886124,0.07234332083282032,0.04854658049720532,0.06372165118456768,,0.2075626791720082,,0.01786075484456548,0.0007184987124230159,0.026325813816567546,0.04890052902288689,0.0004524075165147113,0.002441426085061641,,,0.03299226425133536,,,0.200298966841888,,0.00964562215952897,,Control
3,0.006254089276415057,0.009154345982828377,0.0023444489324484915,0.03467383013312682,0.20440435933556772,0.004768909982507912,,0.03979564884298515,0.007590510708896932,0.1278587380326074,0.011562324745296499,0.01323569420891696,0.0666012730167844,,0.0091282664138548,0.0005533041353433657,0.07704634902725292,0.05792011473341256,0.04962013543015851,3.056525483702981e-05,0.000842683032674153,,0.009231124233886582,,,0.25910886321453847,,0.00827442132565996,,Control
4,0.001163976978927599,0.00444773468934574,,,0.45584141835941344,0.03309648162100467,0.002564116861714264,0.030978122240324396,,0.014897287177043124,0.13367585701167112,,0.016323558047803086,,0.013392186003652431,,0.003109259564788942,0.0010609837125223956,,0.001069293148028548,,,0.01998648842052828,,0.0003820153639275814,0.17760106378268026,,0.0889443069925321,0.001465850024091896,Control
5,0.0003043511946492062,0.009499154096584906,,,0.2793289763829554,0.03367929561622101,0.0017048070190116228,0.022514544747541054,,0.02644930350964211,0.06563784849810601,,0.02171367021225849,,0.006671193667901581,,0.00561387992417535,0.00860612499702516,,,,,0.019225077615845052,0.00014237303559546058,0.014568074492759368,0.4585187563893569,,0.02451479154144811,0.0013077770589232508,Control
6,0.009233658965342204,0.011496442496440504,0.001679648134066384,0.04132530238019736,0.04079063047541742,0.008055114949214561,5.1295774266703834e-05,0.01721030921281547,0.010983484753773464,0.11822784324137263,0.028005709460944356,0.014317500282441456,0.07009793087112919,,0.012763311751694048,0.0009250023261427286,0.08041929102946004,0.05765152000708282,0.013797304485736784,,0.00027808813411253966,,0.02658243529887761,,,0.4274773734759306,,0.008630802493541088,,Control
7,0.0021042650813651626,0.0028622134007917177,,0.004953523000877076,0.0024751288991390506,0.00020813033340562426,,0.014344561662877101,,0.18899413959330957,,0.00890947394320928,0.013778838980325683,,,0.012229447682554058,0.03129833618968341,0.020155674327007513,0.05915272627037712,,0.012598942221818697,,0.018621029105489326,0.000550660618949698,0.00028438861345910204,0.5776933365957272,,0.02878518347963372,,Control
8,0.007601977106677293,,0.011523746140258456,0.006111814381551871,0.05634275202779689,0.02165352449787797,0.011288090003251948,0.022484279481092696,,0.06468412039441214,,0.000667996576061266,0.03043990183392008,0.0003130630047885971,0.10218769415462196,,0.003138467359048375,0.031258525088897114,0.00034387544730379854,0.002030722474477475,,0.004115017801969184,0.025088628716401953,0.00010070408041553639,,0.26607778756785583,0.2675711711057877,0.06497614075553182,,Control
9,0.004476036087439778,,,0.00394444156788764,0.024896735590104708,0.0026863174835962925,0.0018512177965770429,0.030951489723290464,,0.1007496966483247,,0.009162765748653925,0.03922574051270066,0.0002866210296950029,0.03857247787308163,0.0001668971436745982,0.006028251153288938,0.021752909136938132,0.003005683507758414,0.000962600509225595,8.779751641496338e-05,0.0014515242078627687,0.007767522000031516,,,0.3396873630722009,0.3234417526922013,0.038844158999051005,,Control
10,0.012170846492556826,0.008425499773820441,0.0002007602953199507,,0.02205074307247291,0.006528392797114864,0.002099942313837624,0.024046829543615304,0.10654198432098408,0.14234164318411016,,0.003888005843317743,0.014225967903253253,,0.028061412937470692,,0.03527539954930092,0.04035468689694097,,0.0021449707211600314,,0.0022810934640333006,0.014260413597333989,,,0.3802503745450471,0.13006258326105272,0.024788449487257173,,Control
11,0.0007215401944831907,,,,7.047332341297668e-05,0.0005540501413059682,,0.008852863523540987,,0.010973438279857452,,0.007993274434016916,0.0007346380325517207,0.00011173730883241699,0.0005161475479572125,0.0033973241928196493,0.06197920156042775,0.0005457046161649576,0.027205136948908464,,0.0035461527245010008,0.04946126157912635,0.010512695746030833,,0.0021310066627427244,0.15441307892154485,0.6562376193554983,4.265490627627535e-05,,Control
12,,0.0019600049021436224,,,0.13456384242805308,0.025150874126805674,0.0017183079079036412,0.09484816675813783,,0.03213887986018234,0.020002237935131853,,0.04600981494407828,,0.006810143174564269,,0.017694926814192772,0.01856281937199277,,,0.003647940833257848,,0.008830785461947111,,0.014517485200321837,0.5450800061809636,,0.028463764100323436,,Control
13,0.0016295887649980226,0.03729825069155654,,0.016011268743666412,0.20015439069342134,0.008088507799344386,,0.056644983410506555,,0.07978091595000472,0.004054415213334993,0.01642415508676894,0.0568630176282963,,0.03031921537093237,0.00029483128185431415,0.07506759826679647,0.05857195655124402,0.03716518343826379,,0.0003034096773083364,,0.009329822046292492,,,0.2787580239911168,,0.033240465394293185,,Control
14,0.03958794137757365,0.0017478224725150256,0.001483997913287874,0.0032635037046939205,0.09624173689903903,0.05557449107755088,0.00698361277817497,0.032573132716182895,0.037306864276338975,0.056314296573656226,,,0.17717311923858647,,0.17750457549775406,,0.0010554200958274166,0.050448495657740206,,0.0062790245096061995,,0.001082594634722407,0.051862302833792596,0.0007129965339667723,,0.09498464029257837,0.03617272331895926,0.0716467075974527,,Control
15,0.005414252149669107,0.007279591985245913,,0.02607789578650344,0.06814877679360477,0.0007653083652494287,,0.0461788656467004,0.0009937886619751058,0.20036567439979436,,0.016389250769995548,0.0970900380789902,0.00556593679728671,0.0027685625941210124,0.01399968794485204,0.06286777833576732,0.014724003322232743,0.019731397419178936,0.00025390230470628106,0.026068468458543957,0.016955525997763503,0.06359389443871331,0.0011324445305026497,,0.2646621695840716,,0.03897278563453174,,Control
16,0.001444996538753732,0.012253907919887954,,,0.1935473263242745,0.030664491829182218,,0.021484600616025955,,0.026125453102853396,0.09470471479920976,,0.02550592796391872,,0.008809209023017921,,0.0047176870949056015,0.007006494158040251,,,,0.004353750329893448,0.019781591566194957,,0.0006488255793266211,0.5351620040320779,,0.012575053394255766,0.0012139657281812896,Control
17,0.003290632242816897,0.023616946158374702,0.00010992965782632993,0.022087643180711124,0.05524819128358137,0.008281225252486011,,0.021816447782131796,0.10143348273805536,0.09299430030733344,0.023404344334695033,,0.1618313982155962,,0.02502436596202112,0.0045126658176824095,0.1006895898108228,0.07377646156282833,0.002312898655101355,,0.0009531861883950997,,0.012358121368319,,,0.259909998561309,,0.006348170919912723,,Control
18,1.871352507305453e-05,8.287924817434982e-05,,1.1302772501762967e-07,0.0878622740674124,2.643160713163767e-07,,0.0007665359973127658,,0.0035278550089850925,0.7187426332804613,0.004796146328853123,0.003115586365458838,1.7436812194372216e-06,0.01418518981604523,7.502580113062652e-06,0.001352170164076008,0.00018396065153345086,,9.761417735177788e-07,0.06576660780663708,4.838846373332279e-05,0.00032831554275248367,,,0.004978092546959338,,0.09423405143962976,,Treat
19,0.00020477201710663174,0.0015364024276952504,,1.6606256563257827e-08,0.7935863010050805,1.689409986762769e-05,0.0006190416104583655,0.001382563608929107,,0.0016221580476209036,0.1382002142996243,,0.0038380498989914417,,0.006867016942204252,,0.000509281545996697,,,,0.00841617804300437,0.002991716337635257,0.0014136367539690274,,,0.012657492426017157,,0.02613826432954238,,Treat
20,6.441709981596092e-05,0.0010993902600179317,1.3963534518150097e-05,8.151003312730379e-08,0.39464141634674027,9.170183637601047e-06,0.00895323909114767,0.002189140658364196,6.088480161536477e-07,2.184941552300465e-05,0.01998734949084572,0.0007549895143755033,0.00013951680582372102,7.582818190602862e-06,0.02860411505167789,2.692450734931359e-05,4.737264036110893e-05,,,8.427327407079154e-08,0.0025682838565130165,4.545890514002934e-05,0.004083271163865235,7.755286797130847e-07,0.001181885616466168,0.0008689798856185113,0.0050320359205932655,0.529658097073412,,Treat
21,7.640156685182625e-05,0.0016711042619452284,,5.780417361609137e-09,0.8944185296300152,5.98766979049512e-06,,0.0006621392140492764,,0.00034355299483703605,,,0.0011788796001659804,,0.003610356678749267,1.6370987989268553e-05,0.00011199297435649198,,,,0.010399580092089383,0.00013145240012333713,0.0005448935495460779,,,0.004339099798320795,7.798296353394314e-06,0.08248185450439968,,Treat
22,,5.456165571679e-05,,8.467788551030857e-08,0.05833842597867339,1.2704403179195754e-06,,0.0015663314911110644,,0.014864010308756656,,0.003617594850978367,0.003506739507281876,,,,0.0020603104560381323,,,,0.7761858047309501,0.00021538376143325744,0.0014770838888087288,5.422655884280683e-05,,0.06897338380357348,,0.05750474677836605,0.011580041111265881,Treat
23,0.00011540263292250091,0.0007819167154407597,,1.004173860973522e-06,0.5022762934788156,9.943602394482359e-06,,0.0013587272866717414,1.7227871261658968e-06,0.004957853137492229,0.2380872586884896,0.01193084662717474,0.003197588792424637,,0.02742583419879813,4.597055491473291e-05,0.00048233993108928285,0.00288798377251281,0.0004005835979118877,8.601935749367188e-07,0.04028735562424136,,0.0034294956424488787,,,0.008173131053527415,,0.15414788750816713,,Treat
24,0.00027650214210825526,8.04280691690983e-05,0.00032157628287942806,5.1905298490994225e-08,0.37066009115895066,6.467122811580208e-05,0.029453214141743927,0.0006227445785880522,1.2856033211516696e-06,0.0015050589568589437,,0.00021162057619656606,0.00150250851581422,,0.03133342992694458,,0.00015038051114817512,0.0013698699756430396,3.254796603920759e-05,2.5474452125438215e-06,,0.0003732000763637697,0.009715463518748049,4.268198758849061e-05,,0.005884852887853707,0.00020076251482469346,0.5461945100305892,,Treat
25,2.170981123594489e-05,0.00014439398948931534,1.7685018951977276e-06,1.089056393683336e-06,0.29179796949775966,1.3765876964034714e-05,,0.0002885473080038286,,0.001595113499788725,0.6088191845316115,,0.0010790934413330848,,0.0035729831794712686,0.00011622259234953138,0.0020620719691373957,0.00024087081766512632,0.0005835616052777132,,,,0.0009387828257005313,,,0.00931495519491716,,0.07940791630100649,,Treat
26,,0.002158628785131951,,5.36091059849357e-09,0.018285394586734404,3.16383395569139e-07,0.0009219497018902864,0.005359662648234817,,0.0034276598954554255,,0.004555661206156752,0.0004086686969050824,2.7232617534948954e-06,,0.0009571991440250243,0.00394664329275638,,,0.0,0.8866941230686395,0.02415466041532668,0.003565796976898323,4.3633749370652486e-05,1.4041366519945834e-06,0.03620099664350174,0.00012495192923385327,0.0005119711105856792,0.008677949006442023,Treat
27,0.0002892341504874409,0.0007769493751350114,,2.2185217153172754e-06,0.42047642383354566,1.4576746727092445e-05,0.0019636862848112003,0.00032206224189224096,1.6914198194189716e-05,0.002127680826638617,0.48492073993996065,,0.0007656445095625526,2.3055360408506753e-07,0.0060989220395440405,,6.787423976378254e-05,0.0007660230241072723,,4.122778927955595e-07,0.040901454309534624,0.000535423150728868,0.0008749368642738881,,1.3451824589269664e-05,0.0016192300541991347,7.323107104664267e-05,0.03737267996204566,,Treat
28,5.793330486701437e-06,2.896781295644122e-05,,,0.4995786764356685,1.3400250352528808e-05,0.0033485688913391562,0.0005980801361465408,,0.0006628779341683708,0.3247448887976755,,0.00012565097859087564,,0.0034805777882441383,,0.0003115818181667369,0.0002609192107360973,,,,0.0001618556457609585,0.0006621191530378081,,,0.004931143183319005,,0.16108489863335046,,Treat
29,7.481120332276599e-05,0.0003357386093677141,,1.7181773674377128e-08,0.8398980818048092,3.3657127332379783e-06,,0.0007586625155140957,,0.00041453356895185234,,,0.00111292918694508,1.808329365930869e-07,0.0016095697920708045,5.26085935166054e-06,0.0006512155730401762,,,,0.05733129480448042,4.0759988347120976e-05,0.000386894215066061,,2.3190638886147135e-05,0.00576315780359082,,0.0915903357088126,,Treat
30,0.0005213987667783735,0.0016978430469032687,1.233218236714045e-06,2.17838094155544e-06,0.24190682619726908,2.243000988718703e-06,0.00021787421296777537,0.00029680545508829986,2.758647877775083e-05,0.003203254851343107,0.40807672887427676,0.008760808802655862,0.006683911649560684,,0.005617176080208511,4.481895533164208e-05,0.0008981096921510404,0.002747226490617787,0.0001403704520135137,2.1119915327391845e-06,0.20591001452277485,,0.003932312724305254,,,0.005856146706523743,,0.10345301944875313,,Treat
31,0.002201071203813108,,0.0002093714385359872,2.7997951775016378e-05,0.01831705722380242,3.5080087905716854e-05,,3.555767235393783e-05,,0.00010598921567039158,,,4.299401248565078e-05,4.433922922709301e-05,,5.7011941009799345e-05,0.005294975004207579,,,,,0.1943481734607009,0.03818221863204123,,0.0006039675789733767,0.06547013684581837,0.2681958806089242,0.39717191365150445,0.009656264241250769,Treat
32,1.0929606117644236e-06,0.0007591783418516538,,,0.29786992007530283,3.76653913825965e-06,0.0009246696469346436,0.002510583198023448,4.0166176922865485e-08,0.0012657800704246197,0.12929226740850533,0.004377080809300555,0.0018493104242256312,2.797560455589074e-07,0.0057234856799889405,0.0001603175694456283,0.00033244180873026624,,,1.7665221904253078e-07,0.046715929913644545,0.0004734204258264918,0.002115564580149165,6.971245155037179e-06,3.0510719728411676e-05,0.01335805925138365,,0.4922291527571874,,Treat
33,0.00042608811860908455,0.0005649971089699214,0.00010634832986561766,1.5321057162605345e-07,0.3610681169213877,0.00012180664443307549,0.04614080812743622,0.0012094385691429172,,0.0011238325357518226,,0.005866496114390409,0.0033251663666007737,6.300836808632839e-09,0.1707690955410761,,0.0002740055734486175,0.0012199520664736311,1.5448646831194992e-05,2.6224160729063726e-06,,,0.007835889575076449,3.1811633122528116e-05,6.727689297700651e-06,0.0077036956891660706,0.0013884628897443514,0.38907565248997544,0.0017233774417192876,Treat
34,,7.113149911033742e-05,,,0.5509960748391127,7.72016364928205e-06,,0.0004714302119233605,,0.0011433879247409893,0.2326350821044743,,0.00021711687964097036,,0.002382475992628142,,0.00010756199999680477,0.0003868468529018819,,6.979010552732525e-07,0.00599560099215469,,0.0006609913470464201,,,0.0074945356372571985,,0.19742934565430748,,Treat
35,0.0,0.00033550343974656475,,1.4937647029949146e-09,0.004276396885522439,5.703311678451531e-06,9.435685101768604e-05,0.000376558742673639,,0.000660120520007801,,0.00013460666934317217,7.513597429842858e-06,1.747883259596674e-07,0.0029921612460811564,5.106091330103156e-05,0.0005372591471349471,7.262330412568933e-05,,,0.010074774229417358,0.0007078812632389602,0.0026492206793986236,4.933321781603895e-06,5.129565453540557e-05,0.00971941386100842,0.0008791153123799891,0.9663693247680866,,Treat
