,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.004626525665253724,,0.08564846347477402,0.007904817390509515,,,,,0.007955290193101178,,0.006472499089270969,0.22464501535038775,0.06175264200162488,0.004455250924151469,0.07794431707303003,0.00229911935497755,0.05746955325246739,0.03125531073719577,,,0.0502495020386575,0.007797770677320605,6.46717448592064e-05,,0.011252107100846656,,0.02035717882990954,0.014526183515116772,,,4.2485897566168183e-05,0.0019180774277196184,,,,,0.02093645130273077,0.0007714019103789388,,,0.0008039041766632397,0.010114416851659657,0.17129914553427736,0.07540880751514517,0.042029090970404526,,,,,,,,Control
1,,,0.014214667424418391,,0.026111070775076763,,,,,,,0.005474589876723461,0.050490113366432866,0.09339530984812144,0.004997414024591358,0.0002830876800954433,0.024777707435807074,0.054763820864967276,0.11611686388950863,0.03716330259048649,,,0.1384655161019356,,,,0.04255490093509563,0.0006698384027582108,0.027821409147336856,0.055745666696435,,0.0016396682823369886,0.0004905155953308456,0.001185913353378249,,,,,0.029483581881940425,,,,,,0.2208053355714232,,0.04267343117237301,,,,,0.010676275083426858,,,Control
2,,0.00012641519916524737,,,0.03935571001720549,,,,,,0.018760124067023282,,0.02235270296312887,0.01240550870778275,,,0.04489193616433932,,0.18988648023625865,0.1871606864139144,0.013754190690980052,0.002019930414129682,0.08042643481793607,,,,,0.013641990419789614,0.053641821142784735,0.062015607339850926,,0.0005847652431772688,0.0018707279258445187,0.020218076527095605,,,0.003660723741664193,,0.003674070582434429,0.0008184977230072624,,,,,0.14149929945362594,,0.07139387894350313,,0.0011863496759430465,,0.014654071589415587,,,,Control
3,,,0.029673846316209937,,0.2139383599572577,0.002273840323538793,,,,,8.457233854583232e-05,,0.0078049939812515285,0.1623880937691457,0.024615459189449296,0.0008014430679367448,0.08324372449215947,,0.008342391368262833,,,,0.2820216490869715,,,,0.009580194978611992,,0.002641172657343665,,,,0.0025757236891824405,,,,0.007373439847438454,,0.0137656564925223,9.254893154048156e-05,,,,0.0004909695252219359,0.13968855085860352,,0.0062908730084467,0.002312496120359016,,,,,,,Control
4,,,6.310704676232165e-05,,0.03640508249402327,0.00019116517736768207,,,,,,,0.0005100811458272719,0.21634243030974087,0.0018200645986678676,6.80244789775675e-05,0.09878148078636298,,0.02326805988448952,,8.083029203810356e-05,0.0016264407051925626,0.0016416027878562375,0.0005291361956613496,,,0.004363811305012749,0.0007437616225559338,0.007970030709364185,,,,,0.00034493738059859904,,0.006516109917723164,0.09190383715431476,0.002806317097338112,0.006305582351007951,0.0009163839826119596,2.7558109706273572e-05,,5.20428242780185e-05,0.004992730396041796,0.3911438275161476,,0.10051958818144344,3.165596988564511e-05,,,3.4319579002236606e-05,,,,Control
5,,,,,0.03939838095910805,0.0017307510264261887,,,,,,,,0.4525368640336659,0.013340381587568175,,0.05093230216711033,0.0031687108882478164,0.026333494418532492,0.007735714494332985,,,0.07405120437941841,,,0.010704950397427498,0.016543477571906797,,0.015469668306034816,0.01592071376831032,,,,,,,,,0.013465907902212929,,,,,,0.25137369494578443,,0.007293783153912868,,,,,,,,Control
6,,,0.002629754333218774,,0.03443850967636874,0.0018243995634104164,,,,0.005900818569495187,,0.014545431434402085,,0.0425987824705109,0.00565271270011855,,0.1985986155476641,0.0011792523535282,,,,,0.04248618149837719,0.000241630414110161,,0.08500378094638061,0.00556817203413956,0.00022915916693028168,0.0010114900957911702,,,,,3.837306824578239e-05,,,0.04008246852029373,,0.0340450658110112,,,,,0.0006457467890735567,0.00756441099378812,0.4740848682760491,0.0011781731109837873,,,,0.0004522026261088919,,,,Control
7,,,,,0.007649835265996964,0.0008626328369779386,,,0.0006629736102587293,,,,,0.2271593074711715,0.030548265447850373,0.0021492134758874636,0.03183080848864627,,0.04835235714977874,0.052243996091605016,,,0.02351396201427694,,,,0.009943796634258211,,0.008539217190477727,0.007339243031105654,0.0726144860945121,,0.002431946283794696,5.8646112600536196e-05,,,,,0.020562982492974582,,,,,,0.37354141768144966,,0.07891747956975353,0.001077433056623276,,,,,,,Control
8,0.0006639138999643458,,,6.349909181837209e-05,0.03496512414269652,0.0001231856087656618,,8.624307294586355e-05,,,0.00993096873057559,,6.757460288746016e-05,0.0014387868754870893,9.426262698503683e-05,9.689198896509366e-05,0.08681495917652592,,0.055520687294186695,,0.0006606271974892747,0.003527026160048212,0.006619550252892035,0.00325068021594424,,,,0.015504558787801019,0.10123227678557341,,,,0.0,0.014269284529570332,,,0.0648283657673898,0.001345838929492081,0.008115920155742369,,0.0007067725002392718,,,2.2743981127491455e-05,0.5863779592154404,0.0020239513841487328,2.6425087899570992e-05,0.0006432734084208997,,0.0004580348569258971,0.00021928878913673834,,,0.00030132488291451104,Control
9,,,0.01003744658100956,,0.03371963399020164,,,,,,,,0.05908015232353946,0.042203962875101655,0.002239525079406399,9.658717754762066e-05,0.01911581749924883,0.02328718910101227,0.13018983602215697,0.04517273144213306,,0.018603328818380484,0.12627280378984196,,,,0.023019978305984474,0.0009709173743033215,0.08167135770062384,0.0764673888531807,,0.003205911711905781,0.0005202115362159699,0.001593070601107931,,,,,0.023729966140942735,,,,,,0.2588886461051993,,0.006516751285134615,,0.00011347448790775905,,,0.01328331119791372,,,Control
10,,,0.00796190183565244,,0.073162632318481,,,,,,,0.0011342646268089904,0.03990662930498806,0.07119705222468163,0.004007666644343736,,0.009387219175922905,0.030235946527934963,0.1317941656340175,0.033743347091847016,,0.012416403107392813,0.16219061163220164,,,,0.030075036835397587,0.0012452297557608285,0.03186729801244225,0.07894799724863913,,0.008453655803604439,0.0015665363629753465,0.00016716558243206643,,,,,0.02764344422222931,,,,,,0.2347907266380202,,0.0032709074147781146,,,,,0.004834161999448045,,,Control
11,,,0.0013957963216541867,,0.011836678595244518,,,,,,,,,0.18695729637001327,0.029620406521860862,,0.020753078438459232,,0.02523591604860344,0.09148014477187233,,,0.024637484919596636,,,,0.00850926713057466,,0.004557056101645736,0.0067679323176225645,0.034048674706154844,,,,,,0.004205510901159092,,0.019108054589787576,,,,,0.0006267339282350965,0.5169404470416957,,0.012146889491822223,0.0011726318039980248,,,,,,,Control
12,,0.0002789753261822621,0.008243382029767146,,0.12617550714403478,0.00038385493905205713,,,,,0.001113901481602294,,0.0635434910423478,0.14577710682477418,0.029566385017502892,0.0014577599581192596,0.030481526300562754,0.062266826178484655,0.09639091920314605,0.052545908161900357,,,0.12153591748996422,0.0006682742281904846,,,0.007117592710689142,,0.006501424985079097,0.05829617736031346,,,9.543600366012071e-05,0.00215314289980575,,,0.0047708002714426595,,0.007083151312395037,0.00016609642080544877,,,,0.0032386024524942015,0.05020422638175557,0.009481161443943401,0.10880437685733571,,0.0016580755746491756,,,,,,Control
13,,,0.002079857609115681,,0.0044888820857871365,,0.003214568378659912,,,,,,0.005577127076400947,0.018363543114331825,0.0028446925543420877,0.00015358379142046402,0.01499909175850254,,0.08277292554198167,,,0.022593985004917452,0.01653040645528918,0.00033739089922487476,,,0.025987426072380318,0.0006744733972621583,0.013200290431678394,0.06718242310607489,,0.010760323035851945,4.461537180487374e-05,,0.00042466843531321067,0.010727632509967269,0.0013345547391033891,,0.007339639863485186,,,,,0.00015697620448396822,0.4019526318391947,0.25701743772274915,0.028413207013577566,,,,0.0008276459870991671,,,,Control
14,0.0065719229556715905,,0.08696635634832219,,0.004638875882314696,,,,,,,0.0022840333480670352,0.008044819592289885,0.10844984158083695,0.05810702349542773,0.014246633422045149,0.01293458728242976,0.3659381588846679,0.02284984026955571,,,,0.015092519085971423,,,,0.028015195563935613,,0.006635410821676135,0.00988553061267976,,,0.014910906636230372,,2.928528070433285e-05,,,,0.06295679710818781,,,0.0007797752354705942,,,0.09728373557795537,0.019907980839995825,0.05347077017556416,,,,,,,,Control
15,,,0.0031473312444324467,,0.05189467942923295,0.0,,8.912196057622744e-05,,,0.00030077376775783333,,0.019677758838647308,0.09824560285404084,0.0031456865485048565,0.0003242106847259762,0.09173620475313013,0.013224897160247452,0.0880825127499912,5.4686139592333316e-05,0.0006453375645877229,0.005930876308381307,0.03131768309217636,0.00017063720248735586,7.020795740895427e-05,,0.04017385669476561,0.002041478820119812,0.01710822983227596,0.00149441183720553,,,0.0015175403736872493,0.0023899487697777244,,,0.0018115297707437784,,0.034071109661951246,,0.0009505314526509516,,,0.000722124305707033,0.42790670709055134,,0.05351480771140356,0.0006705219709789291,,,0.00754956548161528,,,1.942797064464473e-05,Control
