,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa946234,condition
0,,0.001521880224491341,0.023117216969142783,,,,,0.00013956596208267868,0.001533595615469084,0.022769728285446413,0.12416378850072235,0.0027595348765661314,,0.010919864993871832,0.055942723759128704,0.062081894250361175,0.0169826307613364,,,0.17195137766376156,,0.008516885494889184,,0.02737397881266448,0.036910103322617314,,0.0495773952855433,,0.003756871204149653,,0.02498852146366593,,,,0.3202295157152801,,0.02165635865070073,,,,0.013106568188108837,,Control
1,,0.0016154022237285064,0.02802369485772893,,,,,,,,0.21955901551562645,0.0021276152590548264,,0.045208209644569036,,0.04024967200570734,,,,0.046801469220303774,,0.002288680273913655,0.0014700089460342215,0.017108582692578346,,,,,0.0020459200098357838,0.0004359776171194417,0.0017768716705141626,0.00040534189866230097,,7.623541820687826e-05,0.5898508212394706,,0.000956481506945714,,,,,,Control
2,,,0.004950070234096278,,,,,,,,0.18626571545547105,0.009881995490421656,,0.03280702204624824,,0.07956883522876508,0.03775117761908218,,,0.015109252815880003,,0.004519101949913445,,0.011853382163707396,0.026920831356767157,0.0171038971402312,,0.0010629348027891537,0.00041452753084345473,,0.006463521777782768,,,,0.5215478127181659,,0.04377992166983519,,,,,,Control
3,0.0008418310085063808,0.00785687222206355,0.024694795536167186,0.0009080741606205309,0.0016054733784517975,,,0.0013765544199983082,,0.012256394880425136,0.0028587720973852525,0.0008821198764315443,0.00015192486853720676,0.02531639521272685,,0.3122191792603767,0.001668893051951246,0.001439213926178414,0.0058091986544169675,0.2602367660570957,,,0.0004429603565141289,0.06355139963635768,0.021280449723673742,0.03193810413618984,,,0.027189556082918617,0.004904816735061816,0.010295163196520952,,0.0037378513045394253,,0.16654940180804712,,0.0006324592096931321,,,0.007567574259387984,0.0008383559579036711,0.0009494489818590413,Control
4,,,0.09156348618626006,0.00445034524379961,,,,0.00013732856170265326,,0.03224051292780199,0.2483233747118708,0.010111595050281887,5.215008672252658e-05,0.07491104320010929,,0.0122646778464182,,,0.009812703474811404,0.2205355588945245,,0.01238605461688808,0.0020549179270115568,0.02068947322890637,0.0018834361712592488,0.050622498201844564,,0.00020880485703411616,0.002550446005947564,0.005122979107448198,0.008533288013885422,,0.00011421891542953369,0.00026903309444503416,0.18115304046253647,,0.010009033213060918,,,,,,Control
5,0.00012641519916524737,,0.03935571001720549,,,,,0.01876012406702328,,0.022352702963128867,0.01240550870778275,,,0.04489193616433933,,0.18988648023625862,0.18716068641391442,0.013754190690980052,0.002019930414129682,0.08042643481793607,,,0.01364199041978961,0.05364182114278473,0.06201560733985093,,0.0005847652431772688,0.0018707279258445187,0.020218076527095605,0.0036607237416641926,0.0036740705824344294,0.0008184977230072623,,,0.1414992994536259,,0.07139387894350314,,0.0011863496759430467,0.014654071589415587,,,Control
6,,0.016711732325329798,0.14855531542874978,0.0006363330961456562,,,,0.0007861581151250791,,0.04338217283310541,0.06738623588446756,0.0018851923468618486,,0.00849188315553075,0.166796723106753,0.07482796839496247,0.06479847423956663,,,0.2484492422779539,,0.005964855663803662,,0.016220251242590092,0.03604762446401316,,,,,0.0016111479971749098,0.0019196859599884667,,,,0.08918101475765855,,0.006056803362598237,,0.0002911853476210253,,,,Control
7,,,0.039824702423140075,0.0017494791135581644,,,,,,,0.45743366876793995,0.013484735006939917,,0.05148342972864491,0.0032029988318659597,0.026618443536244714,0.007819421008364125,,,0.07485249664310648,,0.0167224910086761,,0.015637062282126458,0.016092988410996413,,,,,,0.013611619615020373,,,,0.2540937560000611,,0.007372707623315193,,,,,,Control
8,0.00010217581232282491,0.00045130162139049123,0.002348436197685381,,,,,0.002716851835628153,,,0.041295303971534636,0.0009769494582371186,,0.010604282020513127,,0.03633048379694562,,0.003021470383280862,,0.032850779510022264,,,,0.4384648430812608,,0.01253095414727302,,,0.01823561963350933,0.0012299275265054304,0.009235809316826596,,0.004348248925596719,,0.3812092150727507,,0.0029253226424815074,,,,,0.0011220250462353084,Control
9,,,0.03172204486600119,0.00046816948313531463,,,,0.02443154941898556,,0.009245366345718278,0.13110810677692364,0.005695683433997343,0.002549014525954649,0.2482403115815568,,0.0017910012538557634,,1.7450516685017244e-05,,0.0013991390596567082,,,0.0008082996722503844,0.010226622322391169,,,,,0.0007312695808478826,0.01199521669979339,0.04240196759222211,0.0006433974524517305,0.0006298707205834625,6.598153941849715e-05,0.34762152039020594,0.0007792843161054744,0.12657407016367447,0.00032619042726609156,,,,0.000528471860319043,Control
