,taxa100883,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa946234,condition
0,,0.0016184556482601016,0.03704343439189346,,,,,,,0.01590188205183703,0.19878696460098627,0.008033248274058083,,0.056257993007484526,,0.07923586417387105,0.0040267160300541645,,0.016311947614656836,0.056474537646767305,,0.03011207883969397,0.0002928170368193842,0.0745547472011225,0.05817180134407786,,0.03691127623499161,,0.0003013368259059198,,,,,0.009266082040091895,,,,0.2768535891487909,,0.03301337130184102,,,,0.00683185658679601,,Control
1,,0.0044705698387285525,,,,0.0007638662835411547,,,,0.003939624515876491,0.02486633106561594,0.002683036884602943,0.001848957042486357,0.03091369097960178,,0.10062665856536425,,,0.009151575946899334,0.03917783704424425,0.0002862710008293785,0.0385253721855171,0.0001666933246528798,0.006020889300199754,0.021726343932991526,,0.0030020128908823033,0.0009614249570874555,8.769029586276569e-05,,,0.0014497515697125074,0.00045735906058959965,0.007758036105303984,,,,0.33927252825533616,0.32304675742646355,0.03879672152760992,,,,,,Control
2,,,0.008468586342408841,,,,,,,,0.18959366123752533,0.009939879532431887,,0.040433245357919236,,0.022653685993131004,0.020003496623067475,,,0.03817227789007127,,0.004754031385834347,,0.011825890834537488,0.016198996703906645,0.017311724148816116,,,,,,0.002404636586939749,,0.011586914454752423,0.0001476149610950096,,,0.5545891053076432,,0.05191625263992006,,,,,,Control
3,,6.251216629239641e-05,0.009390872621677978,,,,,,,,0.08091492525631998,0.001197564534028493,,0.025090557351651513,,0.009307288938657808,,,,0.0721652287865014,,0.000141680864855319,0.0007182376987495561,0.008805686499980937,,,,,0.007088458227223197,,,,,0.0004203265884411694,0.000605354573422195,,,0.7801929749570041,,0.0038983309351940496,,,,,,Control
4,,0.03405402203287549,,0.0025780317341624354,,0.015368467701732983,0.0028681807299250927,,0.0065254314416151775,0.06436992879819488,0.06560431753184569,0.022850232693140234,0.001323964933684915,0.0361633673107954,,0.007106139392866048,,,,0.058489671474674335,,0.49168417194694797,,0.003115591424298477,0.006470086878665041,,0.0007174295197239824,0.0006111474608734439,,0.009503686357852205,0.0003779828669631496,,,0.027535354926732005,0.0009487492948692719,,,0.054994047384784916,0.01012354546289373,0.07661645069988327,,,,,,Control
5,,0.02746053749040487,0.17298788155939177,0.03444211484753956,,,0.0008732585866174524,,0.001800515278707802,0.0004862891766973166,0.30190861356546733,0.033391346420813664,0.000823343513694491,0.07848047902137877,,0.0029331485080599067,0.02405324682748371,,,0.2341261902039883,,0.019845375557333945,,1.5005144621012914e-05,,,,0.007233704617093209,,,,0.00029949043753776803,,0.025176489081970958,,0.00018189910009962598,,0.016371837691290077,,0.015351998236129939,0.0017572351336784856,,,,,Control
6,,0.00853096579435266,,0.002461794138868706,,,,0.0004652924036023353,,0.0046583695908119374,0.0321667912925579,0.002122152869832585,,0.009339731524064563,,0.23175776962177097,,,0.007293413046843368,0.06564938997180918,,,0.0031291771312918224,0.057852162263414594,0.11576442731671799,0.1614959947440312,0.0028213015985224395,,0.05625379108935803,,,,0.0009641657284009384,0.0017658724056091233,,0.0003474062267902136,,0.23060916093580852,,0.002495173372850582,0.0006899719604350193,5.2136144920331036e-05,,,0.0013135888273350716,Control
7,,0.0003567682621908217,8.452474066855582e-05,0.0007094333816307427,0.003975842747054071,,,9.006398338227186e-05,,0.005921245303824898,0.00311459308364,0.000778058444139558,,0.04587282821936427,,0.16489402351613688,,,0.02914298170254779,0.027090692277116007,0.002166767108181923,,0.00012637679672774366,0.07103699239636357,0.021995409609047424,,0.002081729474669505,,0.010023567426175484,,,0.006636628242444447,,0.00032404569875238816,2.482401364294964e-05,,0.0009181807690828191,0.5928200130787675,,0.009492415597071382,,,,,0.00032199412737693765,Control
8,,,0.007649835265996964,0.0008626328369779387,,,0.0006629736102587293,,,,0.2271593074711715,0.03054826544785038,0.002149213475887464,0.03183080848864628,,0.04835235714977874,0.052243996091605016,,,0.023513962014276947,,0.009943796634258213,,0.008539217190477729,0.007339243031105655,0.0726144860945121,,0.002431946283794696,5.8646112600536196e-05,,,,,0.020562982492974582,,,,0.3735414176814497,,0.07891747956975355,0.001077433056623276,,,,,Control
9,,,0.007582150138686419,0.009062945776875624,,,,,,,0.2576396648509953,0.032671385009793406,0.0005841819045743353,0.035244531155913986,,0.06618820348266095,0.010401102909593335,,,0.05471059878796639,,0.06586648450393649,,0.02566089931306386,0.029489627717538616,0.03217896418198735,,0.00024237441729444938,,,,,,0.04388824288238402,,,,0.26412552753786256,,0.06430493104240886,0.00015818438646414087,,,,,Control
10,,0.049847556345242766,0.014956977149355302,0.003829832974200198,,0.026818546794847995,0.0035869335880350725,,,0.09458665734751208,0.03399200487721512,0.0455619929858839,0.0018640354577876147,0.0865034771430655,,0.0126814956997604,,,,0.06703787829278242,,0.2805943026951809,,0.0035632061532602055,0.021289645398600957,,,0.005388991349815922,,0.007934679190252196,,0.05687261568684122,0.0010440071300941497,0.042054934943362494,,0.0021079575782102775,,0.10070946052711109,0.002654711312289757,0.034518099379292344,,,,,,Control
11,,0.004630547647443757,0.08572292033930333,0.00791168929332827,,,,0.007962205973491955,,0.006478125833386442,0.22484030622656387,0.06180632548774132,0.00445912401189929,0.07801207648425224,0.0023011180507089774,0.05751951331675203,0.03128248194778108,,,0.05029318548858957,0.007804549521112976,0.011261888906381603,,0.020374875956569425,0.014538811576779916,,,4.252283187404893e-05,0.0019197448718908093,,,,,0.020954652008909593,0.0007720725139742463,,0.010123209627790881,0.17144806119202044,0.0754743627293041,0.04206562816214989,,,,,,Control
12,,0.0020749541920395105,0.016894183485263788,,,,,,,,0.1599752989324127,0.009534466930619172,,0.06092597350925418,,0.03367002280897227,,,,0.07422618391791554,0.00036944748901208735,0.0033885340636129104,0.002876448594532036,0.016884304671096473,,,,,0.004989506784074021,,,0.0003145091857347101,,0.007493181350129468,0.0021345294897219505,,0.006401874797320501,0.5817825191157574,,0.016064060682531304,,,,,,Control
13,,0.01515787569805936,0.07448660774988874,0.0015705121425744013,,,,,,0.2365415969344743,0.1021803064058075,0.02433479049693927,0.0005660232383565405,0.035017575318321975,0.2936435752207653,0.04048183092384058,0.05008123971283793,,,0.04533905493436289,0.009501636233429925,0.013081989518264045,,0.004363828730109329,0.016881413760936825,,,0.0019633290324920006,,,,,,0.008645856580395158,,,0.00330689229608379,0.013612939820020799,0.0014063707992874046,0.007834754452752115,,,,,,Control
14,,0.010253199815718192,0.06414094110805095,0.0036531002088928313,,,,,0.023824961250129905,0.09704750315389314,0.1076265721146378,0.017549710853604787,,0.03151710496831623,0.08049284061918605,0.08582975106759116,0.012897176606491537,,,0.11049870830366594,,0.028347045845759963,,0.018878991782283916,0.04492904263112969,,,0.000546990993670387,0.0010629759716637654,,,,,0.020138917149580257,,,,0.19430368495277034,,0.03631039020764748,,8.455258880342176e-05,,0.010065837806512058,,Control
15,,0.00023814833919260248,0.018625075467414,0.002577285286384972,,,,0.001175013016490512,,,0.10764667901031923,0.0026315290655914165,,0.14000339578156815,,0.07347370305947012,,0.00033090721813298956,0.004983067471598642,0.009181919116677359,,0.0030651768246377255,,0.017535662764206525,0.009059316076686587,,,0.00013772677025279215,0.003783352362346832,,,0.004487009119004399,,0.0036819225447228873,,0.00013218140249005158,,0.5713684798069969,,0.025433577181638422,8.549948841461767e-05,,0.00036337282576212506,,,Control
16,,0.01740572603955522,0.14414405359621615,0.004946969907189416,,,,0.07093956157886147,,0.03374956109598511,0.008027873982818777,0.004206158924002909,,0.00026110282404007563,0.07438928704945287,0.02474610208443082,0.027595946547991246,,0.020049419444971874,0.23556500138417275,,0.0063388992298231426,,0.035911579877471754,0.011749954825933998,,,0.00047697695805814654,0.0022874355354607135,,,0.024929857293650656,,0.008942061611089638,,,,0.23918001914462714,,0.004059329553496689,,9.712151069942565e-05,,,,Control
17,,0.008253754116061355,0.027133913258246947,0.002088497451758908,,,,,,0.06874604439699752,0.01581337353322788,0.002691638048209001,6.95658037663434e-05,0.0030426153004958372,0.2556396032332155,0.08083221418711801,0.06645088065229772,,,0.12852612302565142,,0.023080105683150408,,0.04358353461716264,0.031404542718075086,,,0.002076107629774245,,,,,,0.02166604108221236,,,,0.2096987526495939,,0.004919876443008038,,0.00304941954699561,0.0006959627054171553,0.0005374339175642179,,Control
18,,0.011551700669537559,0.05002692185273151,0.003858734746047453,0.0006741688639696577,0.01723755491333113,,0.002647668318669039,0.012811902525060672,0.004276065157939612,0.013911355838898914,0.006336930739444574,0.0007121429807603367,0.04686865561234995,,0.03695048341948711,,,0.009293395338908087,0.021855387122386855,,0.15507679944393574,,0.021650378208091237,0.026122471914869216,,0.0032269018906619985,0.0017736221778079009,,,,0.0011338352844460198,,0.008748672028458008,0.0002540160515052183,0.0005016175562552544,0.010908963084668296,0.3631518670885386,0.1413458206597926,0.0269240336773968,,,0.0001679328340506721,,,Control
19,,0.007681622158477993,0.03370081256634866,0.0004139226512634732,,,,0.031093664588582526,,0.042054039390418886,0.15958297345174574,0.0033086621628786676,0.0005566726307921849,0.009731574611754043,0.1730757224325475,0.12184678106116674,0.03574616355508314,,0.010310208777858338,0.08398268887207959,0.00013908972364336014,0.0042913885787257775,0.00023415179792291976,0.026306049890542655,0.048872364053651814,,,,0.0030187698967588214,,,0.002110712700972885,,0.002661319764869345,,,0.0006944028308209858,0.19048389942327962,0.0002771336598909056,0.007537826391553466,,3.8066661207656455e-05,0.0002493157151622335,,,Control
20,,0.01229054419524557,0.18681664231518041,0.0018849542811353777,,,,0.0014018015811053742,,,0.2971605257862426,0.02113674693307656,0.0003229938586907015,0.05719718939760822,,0.019147730577009286,,,,0.12304542654385767,,0.018207672287837144,9.304858134365653e-05,0.009392348503991878,,,,8.985775609846477e-05,8.697572039313027e-05,,,0.020973603126185295,,0.017330401205102645,0.0011918246940024323,,0.002760475556477349,0.20503831306215778,,0.004430924037258547,,,,,,Control
21,,,0.09156348618626005,0.00445034524379961,,,,0.00013732856170265329,,0.032240512927801994,0.2483233747118708,0.010111595050281887,5.215008672252658e-05,0.07491104320010929,,0.012264677846418203,,,0.009812703474811406,0.22053555889452453,,0.012386054616888081,0.002054917927011557,0.020689473228906366,0.0018834361712592492,0.050622498201844564,,0.00020880485703411616,0.0025504460059475632,,,0.0051229791074481985,,0.008533288013885422,,0.00011421891542953371,0.00026903309444503416,0.18115304046253652,,0.010009033213060917,,,,,,Control
22,,0.016473448298909805,0.05364287649861892,0.0008410245038022782,,,,,3.8963185489114926e-05,0.053559457976494626,0.03712766712590031,0.0013035050804988738,4.46625876218312e-05,0.009377485392691396,0.0829799790365627,0.1012059416785361,0.030065071628531625,,0.013229970357927634,0.21117632033126996,,0.004837341653769611,0.0014160423662466896,0.04493429366532177,0.08679785308702935,,0.0038977693058180013,0.0014603940773885544,0.006463432894980224,,,,,0.017457683234483247,,,,0.18502331832663477,,0.01041529470831237,,,0.00022745795784204052,0.026002745039318095,,Control
23,0.005839841451592114,0.056945739011538085,0.0012051771061179733,,,0.02435458955426005,,5.080721836083211e-05,0.13373916844274006,0.009958588381211041,0.11487418675762155,0.13103835384612508,0.02720595789351778,0.0036284199141881023,,0.014624260073184809,,,,0.21637150536931427,,0.12115691024867516,,0.003008086192951619,0.01539645507577187,,,0.0017500471647891034,,0.0017401472288585,,,,0.07124647665016054,,,,0.020536576527438698,0.001464443352753396,0.023864262538829232,,,,,,Control
24,,0.002079857609115681,0.0044888820857871365,,0.0032145683786599117,,,,,0.005577127076400946,0.018363543114331825,0.0028446925543420877,0.000153583791420464,0.014999091758502541,,0.08277292554198168,,,0.022593985004917456,0.016530406455289175,0.0003373908992248747,0.025987426072380325,0.0006744733972621582,0.013200290431678394,0.0671824231060749,,0.010760323035851949,4.4615371804873746e-05,,0.00042466843531321067,0.010727632509967267,0.0013345547391033891,,0.007339639863485186,,,0.0001569762044839682,0.4019526318391947,0.2570174377227492,0.02841320701357757,,,0.0008276459870991672,,,Control
25,,0.013452085981829535,,,,0.001962552616559706,0.005284003878221511,0.00033985489383754104,0.018485209852582996,0.039353258845864436,0.06843116854864874,0.030358043694378976,0.005802537847145313,0.052913698319291484,,0.002331058674040817,,,,0.12209563154145135,,0.4245894079877777,,0.003156941489322909,0.003985637327944554,,,0.0005827125754853976,,0.010017384484238423,0.0006756465317401759,0.0006579349033059692,0.015116249752297669,0.030111747873093887,,0.0001536744231791456,,0.05148593269539521,0.0090604356185432,0.08959718964382332,,,,,,Control
26,,0.009052332549248407,0.1702845230634247,0.003387008803277399,,,,0.0004989172809068713,,0.00040530724518475714,0.4392297871168583,0.011289693101313593,,0.04655616445790357,,0.011801320365518942,,,,0.08309746731390742,0.0030715792971318704,0.008857547011555087,0.00016401930828034226,0.004841999272303019,,,,0.00014616480793248213,,,,,,0.0073581724738681215,,,0.010698073640634503,0.1879967926458019,,0.0012631302449486134,,,,,,Control
27,,0.012090212129850819,0.00836967910389768,,,0.002299889040531434,,,0.00019943021704809885,,0.021904652361696947,0.006485140851326886,0.002086029763851949,0.023887514349184475,0.1058361217491071,0.14139860050489342,,,0.003862247004475688,0.014131717938268774,,0.027875500301876542,,0.03504169276780489,0.04008732879147761,,,0.0021307598487092486,,,0.00028435553944997663,0.0022659807503976753,0.002980116137439679,0.01416593542253749,,,,0.3777311375602645,0.12920089188078876,0.02462422090807844,,0.0010608450770419025,,,,Control
28,,0.00550206609430716,0.024741765125222137,,0.00013974575295432057,,,,0.002923382724861733,0.0589867540916644,0.13826217184995593,0.01033349611372495,4.326684354124966e-05,0.02800277276899699,0.026213145389820416,0.16153296682284082,0.03209497543786404,,0.011297875095594602,0.08636031212413853,,0.03744447977105893,,0.03216243890480751,0.08479798946565141,,0.003445865745445166,0.000713390278104301,0.0010754168765501604,,,,,0.028788957973438455,,,,0.18873366253728052,,0.023220248636709948,,,,0.013182853575466348,,Control
29,,,0.007599107194561081,0.0040501344592624505,,,,,,,0.1386266360395525,0.025366321485137355,0.002662669293202468,0.03383121019431828,,0.040725968264159876,0.025203466783431692,,,0.05975223328351856,,0.008308028035797558,,0.01683692077621651,0.025044980610842284,0.07556559752842847,,,,,,0.005183310593276733,,0.019378795159669743,,,,0.47578971323146196,,0.03607490706716259,,,,,,Control
30,,0.0016154022237285066,0.028023694857728938,,,,,,,,0.21955901551562645,0.0021276152590548264,,0.04520820964456904,,0.040249672005707345,,,,0.046801469220303774,,0.0022886802739136556,0.0014700089460342217,0.01710858269257835,,,,,0.002045920009835784,,,0.0004359776171194417,,0.0017768716705141626,0.00040534189866230097,,7.623541820687827e-05,0.5898508212394706,,0.0009564815069457139,,,,,,Control
31,0.0006791198366343402,,0.0008238650829959621,,,,,0.02481047795201114,,0.004164032049243858,0.019872700364910387,0.001569844392845816,,0.018310674621106263,,0.11919630703153165,,3.1374835257055125e-05,0.005190079377330809,0.04512122314143696,,,,0.023884769953292598,,0.061281769276077314,,,0.013441059615394641,,,0.00038511858484858085,,0.021254496224394428,0.007480843307456947,0.0008283758420584781,,0.6205782031301059,,0.010072424747507757,0.0010232406335591653,,,,,Control
32,,0.013444649563324095,0.10519059007668416,0.008944373816439708,,,,0.0024846986186677664,,0.0923458185244538,0.21671919117133706,0.03147692629088238,0.00045569946349776936,0.02974645899327221,0.05534096548753077,0.0771334663629392,0.0259160939303754,,,0.08516221980842223,0.001404117206767949,0.006011227958515114,,0.007850803346197912,0.0476853227429211,,,0.0002481992564846521,0.003825710650324267,,,0.0021057428415405238,,0.012994903418233068,,,0.008522878873242486,0.10996428550166723,0.0075013976767986735,0.04582561431480822,,0.0016986441046723266,,,,Control
33,,,0.0025242106357615136,,,,,,,,0.1832096119537,0.010787494619775248,0.0018009040881093754,0.02321222030469025,,0.05691944733009133,0.06158162430750736,,,0.0074193762615418785,,0.0039966668399557285,,0.016921426631764446,0.0169637973102933,0.03263213366216185,,,,,,0.00098153730237409,,0.005444181439058494,,,,0.5140294525297648,,0.061575914783450265,,,,,,Control
34,,0.012092781971029476,0.05707191399787428,0.0004505768350985533,,,,,,,0.0259901748450048,0.053385292490247864,,0.17227123435477903,0.01357466376049215,,,,,0.2214202753125819,,0.036884413220421915,,0.025674586775431676,,,,,,,,,,0.02509431936867644,,,,,0.3418325577238222,0.014257209344539707,,,,,,Control
35,0.00014599596601562557,0.0007139237144126232,,,,,,0.008373493692641678,,,6.97294166044779e-05,0.0005482016634365202,,0.008759413901316132,,0.010857604159176205,,0.00041539464957470216,0.00790889851720625,0.0007268832934854946,0.00011055782501104718,0.0005106991647035198,0.0033614625011138925,0.061324957545909886,0.0005399442325228321,,0.02691796322667829,,0.003508720019074665,,,0.04893915523499902,0.0008010854851682204,0.010401725160816333,,,0.002108512046502181,0.15278311548051537,0.6493104643784179,4.220464689218398e-05,,,0.0006182751396624018,,0.00020161893814255283,Control
36,,,0.003080878131659892,0.01391779188668726,,,0.001427652496440474,,,,0.24208719559506514,0.029376376719072568,0.0029130379656477686,0.0054044533455903845,,0.009463758758273962,0.03306238942517978,,,0.049192638247214815,,0.01046635097886205,,0.006038403852154248,0.006403405658963745,0.3109845726577045,,,,,,,,0.015717220461697965,,,,0.24408408913647445,,0.01637978468331089,,,,,,Control
37,,0.0005121489315440977,0.08253307134971419,0.0005251985907171148,,,,,,0.0016194627033714092,0.011297792620036282,0.0014570446376641671,6.334103798595172e-05,0.05951638364632773,,0.0008668988970628832,,,,0.007283215548448064,0.0008574629896608554,0.000737908035237292,,0.009568612397617894,,,,,,,,0.0016608200847505097,4.537266112464372e-05,0.002808286654033258,0.0005113458755949892,,0.011350794312677461,0.015343789255633386,0.7345512613700175,0.05688978840078032,,,,,,Control
38,,0.00743769302362023,0.05580493750760669,,,,,,,0.00046938284368469926,0.14002217657956104,0.011286815973462374,0.00014588512637885676,0.050217231114583795,,0.05891973798215163,0.011705292049270814,,,0.1394049702756505,,0.006798450924396513,,0.029292713201165492,,,,,0.00030370630855234724,,,0.01800508108713596,,0.007214886648787067,6.865782521186755e-05,,,0.45974320341089625,,0.003025229047299733,,,,,0.00013394907058422305,Control
39,,0.007049783900964918,0.04848949586807417,2.2519590210493223e-05,,,,0.0016591177159730828,,0.058739051682250056,0.03526934424943411,0.0016988150401115799,,0.008910949475152145,,0.0518591597595243,0.07476755331355867,0.0018579185635057161,0.0009211036107491977,0.02252053289101367,0.0003664932378907712,0.001112258271838268,0.0071976800003938305,0.05084274067393069,0.053663031306524826,0.19127197244272506,,6.672083239108924e-05,0.05487898443561143,,,0.000405352623788878,,0.0013282368532989053,,0.0015816084287369663,,0.31754717042396424,3.9383097298350955e-05,0.004826733749209066,,,,,0.0011062879618754862,Control
40,,0.01015074870174613,0.009709512092486359,0.00039565204544528374,0.0012849354879563935,,,0.0003331517639743326,,0.0038699647043665287,0.000846884306047512,0.0006203894371668413,,0.012437995382009077,,0.2880054710263963,4.778141026338101e-05,6.041327734450473e-05,0.008376795194266583,0.08150651820817734,,,0.0009971486031516616,0.065789399974231,0.032018048411685505,0.0005964438108739285,,,0.026578436919586307,,,0.010525530705926949,,0.01819790708635661,3.031648099469693e-05,0.003091072795912196,,0.41657481102452243,0.0004907754966822676,0.0009315727366522631,,,0.004993981189941651,0.0003714867345074819,0.0011668549913284977,Control
41,,0.0005354447968698732,0.004738400896107655,0.0015413568875883809,0.000624775393892438,0.008513345980419468,9.762789011151238e-05,0.0019784194949750197,,1.4762716275140395e-05,0.01601388341872182,0.0005515005977822522,,0.06662586266255828,,0.0784867892546822,,0.0007309160911991045,0.019845185441806613,0.0030178440292086273,3.0495246028209726e-05,0.0016147394407516702,0.0033300162120486402,0.027889788241227096,0.009017541231889406,,0.008327896092028834,1.2392061106869674e-05,0.001147504858496132,,,0.08359781404042076,0.0017971721316554121,0.059777470909636574,,0.0006559171822392672,0.00014719613453899108,0.2896455708887856,0.26868574648967936,0.04066363258724147,,,0.00034299070002753203,,,Control
42,,0.0076949831948462735,0.04823923843801348,,,,,0.04418905481889311,,0.005668376419144534,0.01462318456122036,0.0006582266683982555,,0.004439268716440234,0.022108684506838297,0.13619963534242568,0.017700968878311754,,0.02442334381028194,0.11350962175892584,,0.0017780478480637321,,0.07224591431915699,0.06942870417841245,,,,0.0021227287653725964,,,0.007987214939530387,,0.002281225567905954,,,,0.40076914308604455,,0.002781895757582849,,0.0011505384241907285,,,,Control
