,taxa100883,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa946234,condition
0,,0.013364950275669108,0.07296571062417281,0.000632009031174062,,,,0.010586048204808853,,0.03547805165179353,0.06673178462261838,0.005740954834544426,0.0012644303317748517,0.008726197753482054,0.3472710289100844,0.09787997662020081,0.06991656594409236,,,0.0826649672920897,,0.0019553938909710215,,0.008345673072612088,0.03806308402473493,,,,0.002055884563735977,,,0.0007573389368993814,,0.002676556185675019,,,,0.12086708918098867,0.0007632137762302559,0.010569763562453097,,,0.0007233267091943193,,,Control
1,0.0006642603342794769,,0.03498336915735354,0.00012324988776631085,,8.628807510640333e-05,,0.009936150770522258,,6.760986372666359e-05,0.0014395376432385337,9.431181379769999e-05,9.694254779484644e-05,0.08686025975078268,,0.055549658326845275,,0.0006609719167830437,0.0035288665837722387,0.006623004374516026,0.003252376440672147,,0.015512649160973427,0.10128510040393604,,,,0.0,0.014276730329114029,,,0.06486219360334397,0.0013465411964394068,0.008120155092292069,,0.0007071412984329638,2.2755849075316734e-05,0.586683934804624,0.002025007494303474,2.6438876671321756e-05,0.0006436090724018771,,0.0002194032153620133,,0.00030148211607298233,Control
2,,0.010191273343003134,0.025089464808523906,,,,,,,0.0442633036652058,0.04179004147528879,0.003524285695660428,,0.004383952704558197,0.08081321583524288,0.10355938482992628,0.09566356817655225,,0.017836499219123825,0.22723584000420494,,0.024304636257888194,0.001685661844530854,0.08503722571679383,0.08453399098099051,,,0.0008661345299821446,0.00040776180551014326,,,,,0.016218079062057512,,,,0.11581482398949347,,0.004263944257770341,,0.0003095170804665362,,0.012207394717226124,,Control
3,,,0.039360685806140945,,,,,0.018762495931683314,,0.022355529041785126,0.01240707715091184,,,0.04489761190489032,,0.1899104878083985,0.18718434936071945,0.013755929649566402,0.0020201857963194746,0.0804366032271532,,,0.013643715192763054,0.05364860314163581,0.062023448046388624,,0.000584839175738149,0.0018709644441873615,0.020220632722408455,,,0.0036611865712937834,,0.0036745350995208747,0.0008186012066418367,,,0.14151718937730634,,0.07140290535600469,,0.0011864996675348275,0.014655924321007575,,,Control
4,0.0009957955416374713,,,0.0009217559577378262,,,,0.02978497662065856,,,0.025064242240667407,,7.57246953397506e-05,0.011284243439202916,,0.002463422286504543,,0.00011300778595208953,0.008236824719236738,0.0038503743211765525,3.3386270407094484e-05,0.0005886304899219277,0.012038857405975257,0.1353386721174405,,,,,0.007632080351168799,,3.981075777249752e-05,0.015865008250200287,0.0002926827932533614,0.009513717912976845,0.0045476944989853,,,0.7246779620388626,0.0010630946797766932,0.0005772559877012142,0.00043707577977742,0.00025434650799095645,0.0006948978301135944,1.3902169380872152e-05,0.0036005565501808813,Control
5,0.0006721426748042446,,,0.003018767744612991,5.905209332456794e-05,,,0.015353028975615197,,,3.967723547985804e-05,0.0013495412950876391,0.001375924080237882,0.2260200836890801,,4.616987401292572e-05,0.0,,,0.000573722519263298,0.006603219503638816,,0.0008980452726532024,0.13059993938142883,,,,,,,,0.009982483273468802,7.409852548056604e-05,0.05757919189735201,0.001440644350059573,,0.03767028876885867,0.48140132163325505,,0.024658216686555098,2.287882149747658e-05,,,0.0005615617042331076,,Control
6,,0.0005354447968698732,0.0047384008961076545,0.001541356887588381,0.0006247753938924379,0.008513345980419468,9.762789011151239e-05,0.0019784194949750197,,1.4762716275140393e-05,0.01601388341872182,0.0005515005977822522,,0.06662586266255825,,0.0784867892546822,,0.0007309160911991044,0.019845185441806613,0.003017844029208627,3.0495246028209722e-05,0.0016147394407516702,0.0033300162120486402,0.027889788241227093,0.009017541231889406,,0.008327896092028834,1.2392061106869675e-05,0.0011475048584961322,,,0.08359781404042074,0.0017971721316554124,0.05977747090963657,,0.0006559171822392672,0.00014719613453899108,0.28964557088878556,0.26868574648967936,0.040663632587241455,,,0.00034299070002753203,,,Control
7,,0.00538521125183771,0.0014128579108231526,0.0011101760074213043,0.000962378498430717,0.00851638210596352,,7.918824143971e-05,0.0020567373992609506,0.0012832398035638607,0.010306282862863423,0.004011382565070447,0.00028850813256049983,0.015975893907887333,,0.13031652495292353,,,0.014824942632176059,0.06996871704983436,,0.01913397438491483,0.00022770470982080035,0.02168607480423249,0.03981514937819256,,0.0009641245426647963,0.0025731556586109663,,0.0006545611708109881,,0.0003587607358610987,,0.003933837659380458,0.0001512895974587456,,,0.5748563056949595,0.03757261233072872,0.030963834904738908,0.00016114961195707524,,0.00044904149361142947,,,Control
8,,0.0016780060345346216,0.024596121399617463,,,,,,,0.0007659425478050154,0.2113019343138684,0.001154767331130318,,0.011539651835427498,0.0013226763329064247,0.2435688630154137,0.01833178233400016,,0.021983505027243208,0.04269625651812664,,,0.0012482066852497525,0.02503405062310066,0.1910834791742433,,,,0.002717979541984568,,,0.0016137258292065189,,0.0039566471748416175,4.888764351260429e-05,,,0.17430558679534994,0.004201952578985793,0.01547180098935149,,,0.0013781762741003347,,,Control
9,,0.0020360973833021337,0.00458741846223597,0.0004845030310051821,0.003221051646657742,,,,,2.5098582211209185e-05,0.04373889764215885,0.0009877798015043486,,0.06506867674853288,,0.08862128668986043,,,0.018377985049678122,0.03738132637373074,0.0024960038037403313,,,0.047162946621740864,,,0.10936556607041135,0.0015482813394450722,0.0028420630552684835,,,,,0.0024583559304235175,,,,0.539405677620558,,0.030190984147534686,,,,,,Control
