,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,,,0.0045476717789823705,,,,,,,,0.03278070367917448,0.010109837299914276,,0.001213862421170146,0.011823826282087026,,0.02471790535322955,0.016657714464739227,,,0.0028896424160274768,0.0006072320687529108,,,,,0.010928873518825098,0.013587958292232768,,,,,,,,,0.005830430720587404,,,,0.000585971424892363,0.8432593128640133,,0.020459057415371608,,,,,,,,Control
1,,,0.0015218802244913409,,,0.023117216969142783,,,,,0.00013956596208267866,0.0015335956154690837,0.022769728285446413,0.12416378850072235,0.002759534876566131,,,0.010919864993871832,0.055942723759128704,0.062081894250361175,0.0169826307613364,,,0.17195137766376156,,,,0.008516885494889184,,0.02737397881266448,0.036910103322617314,,0.0495773952855433,,0.003756871204149653,,,,,0.02498852146366593,,,,,0.3202295157152801,,0.021656358650700726,,,,,0.013106568188108837,,,Control
2,,,0.006379851731525458,,,,,,,,,,0.04698400752509132,0.03256864322433894,0.01863906914562499,,0.0024639313179145132,0.04910848593966411,,0.12628165463005997,,,0.010706013397833523,0.03800454680605348,0.0011168828453853087,,,0.11063473863730566,,0.00847286865749585,0.05550210207245312,,0.009572261399019953,3.342783164005325e-05,,,0.0005985962173562475,,0.005341829591123804,0.005030215965525659,,0.0008207929806107195,,0.0008195510797448349,0.3440634603063128,0.10470983658964915,0.022147232108270572,,,,,,,,Control
3,,,,,,0.006485487651885584,,,,,,,,0.135195978264289,0.004987796254659435,,0.0009919487941625602,0.015303522705618737,,0.05653967865307361,0.031457730918886616,,,0.01164249929017703,,,,0.002545043451985812,,0.02203396690752224,0.058296052182056926,0.0081120191813502,,,,,,,,0.008948077426707899,,,,,0.6039035554466415,,0.033556642870982936,,,,,,,,Control
4,,,0.0044777618315950014,,,0.027214227120802216,,0.00021395798418000808,,,0.00017741109405930815,0.00012806767378430148,0.030067546228488912,0.10386892340130134,0.0012666517407938947,,,0.02407508471558893,0.006861499468739255,0.10188198057118183,0.0035128010857190424,,0.016733868924425025,0.2507014290038782,,,,0.0048021794640669855,0.00028940632596980044,0.04887639811049508,0.06849460493170081,,0.007111594854075023,,0.0020380265784955033,,,,,0.03499113917065996,,,,,0.2389961869411308,,0.012888972288141414,,,,,0.010330280490727482,,,Control
5,,,0.0014458438368119032,,,,0.000141530774355146,,,,0.001586771925115856,,0.00246699490288317,0.013623015053490391,0.0009689182749678767,,1.8582819911782836e-05,0.05732940569530282,,0.055374794383608865,,0.00010938751829152165,0.0074274024472267995,0.0037438857500106467,,,0.057498660028012835,0.0003155061477995129,0.007261161544772742,0.019654797501504707,0.0034964831259959384,,,,0.0019167425381440004,,0.0006678765923969948,0.025291418795286836,0.021501327114684728,0.002471515048267117,0.0026780354684759035,6.64963609816229e-05,,0.00018502461771623767,0.16105880689054977,0.5030982080938325,0.04400401710342656,0.00012475601259694205,,0.0002005940073720557,0.0018373888747369278,,0.0023742816986746526,6.0369052794494495e-05,Control
6,,,0.011081053869470935,,,0.15268851606097603,,,,,0.00030429762904412005,,,0.25366381193854554,0.02383640910398812,,,0.06974201142061606,,0.0029118329051326325,,,,0.33002851320914406,,,,0.010518864766433426,,0.002475369728774422,,,,,,,,0.004632233776627959,,0.014030604552607353,,,,,0.1174791236187397,,0.006607357419899552,,,,,,,,Control
7,,,0.003184780155448094,,,0.0228572432005016,,,,,,0.00010639347301866687,0.02137713438993414,0.0534709837626,0.008014837241227573,,,0.021114662724943434,0.09817060038456593,0.09000288708502024,0.02265148028957617,,,0.15662565353223748,,,,0.02421938953904253,0.004367503714733274,0.09745063678559492,0.07140324210867731,,0.002238498013385951,,0.0009225243762424406,,,,,0.011960588965344132,,,,,0.25154929039168805,,0.006143964830243014,,,,,0.03216770503597493,,,Control
8,,,0.011990867041281383,,0.008216984739593432,0.008300905578425657,,,0.0022809908873826284,,,0.00019779150199800076,,0.021724662167514782,0.006431852547917419,,0.002068888889116039,0.023691231008310405,0.10496646795179691,0.1402367303623448,,,0.003830510979779371,0.014015597827625776,,,,0.027646447741287484,,0.03475375571308231,0.03975793182254697,,,0.0021132514275486658,,,0.0002820189943216973,0.0022473612211514446,0.0029556285686161204,0.014049534147348431,,,,,0.37462732656726255,0.12813925012386243,0.02442188406065238,,0.0010521281292327762,,,,,,Control
9,,,0.0016305698951463122,,,0.00602222189724566,0.00028882291864699245,0.002132658681992561,0.0038239585719879936,,9.668052691699612e-05,0.0017972219378677313,0.0024141696280155786,0.031601330129064444,0.005433404990665047,,,0.03251908424854857,,0.12912131212536293,,,,0.027611633510933015,,,,0.0004825901931823167,0.0007816701845379402,0.028506131495265895,0.01729474480403101,,,,0.0002132658681992561,,,,0.0005567254711753914,0.004884397712814964,,0.0015898462698377875,,,0.6209540418147341,0.024182013684762985,0.05180898202717128,,,,0.004252521411893166,,,,Control
10,,,,,,0.004950070234096277,,,,,,,,0.18626571545547102,0.009881995490421654,,,0.03280702204624823,,0.07956883522876507,0.03775117761908217,,,0.015109252815879999,,,,0.004519101949913444,,0.011853382163707392,0.026920831356767153,0.017103897140231198,,0.0010629348027891535,0.0004145275308434546,,,,,0.006463521777782767,,,,,0.5215478127181657,,0.043779921669835194,,,,,,,,Control
11,,,0.0004968142524115842,,,,0.004114532976678622,,,,,,,0.346908564879492,0.005660329613904052,,,0.00917556458321692,,0.01542517578810746,0.02925426198516938,,,0.0835924773549913,,,,0.00042311451505256526,,0.008461973993165645,0.002824629418952958,0.24315852402305677,,,,,,,,0.0034695811978157887,,,,,0.24578177075480556,,0.001252684663179548,,,,,,,,Control
12,,,0.005502066094307159,,,0.02474176512522214,,0.00013974575295432057,,,,0.0029233827248617327,0.0589867540916644,0.13826217184995593,0.01033349611372495,,4.3266843541249664e-05,0.028002772768996983,0.02621314538982042,0.16153296682284082,0.032094975437864035,,0.011297875095594602,0.08636031212413851,,,,0.037444479771058935,,0.032162438904807515,0.08479798946565142,,0.003445865745445165,0.0007133902781043009,0.0010754168765501604,,,,,0.028788957973438462,,,,,0.1887336625372805,,0.023220248636709948,,,,,0.013182853575466344,,,Control
13,6.119547923016739e-05,,0.009860515611586315,,,0.002023907323740172,,0.0007760847632387128,0.006362590714417546,0.0001295648512297683,0.0011193446627216054,0.0031478171909514172,0.022211241576925986,0.08125890079006297,0.015207239631714085,,0.002059994178277322,0.026872532751537875,,0.0934556054515498,,,0.0006381503704446053,0.034871423189456206,,,,0.17768319350401834,,0.012610181753834174,0.03094534732836624,,0.0022021676895260947,0.0014204307683478286,,0.002258037096851683,0.0026512968550306266,0.005524658299878718,0.002055755059822657,0.019603314164546925,,0.002617166516703323,,,0.4028064703295404,0.0015204304857399315,0.03604544161070849,,,,,,,,Control
14,,,0.020132327601913597,,,0.03125294769884277,0.000762731716458701,,,,0.040456535432251084,,0.09272895746464062,0.17169584433026716,0.002713496686604303,,0.0004962024789301351,0.0025857500559607286,0.13444109547681143,0.08981837490044195,0.06233848172036294,,,0.0530715932930416,,,,0.00737432261490169,,0.022651965913409233,0.029644089766214292,,,,0.002320261948266258,,,0.007483953586431995,,0.0013293145721737225,,,,,0.20468924877276815,,0.02121145867495406,,,,0.0008010452943534322,,,,Control
