taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
,,0.0004968142524115841,,,,0.0041145329766786205,,,,,,,,0.34690856487949195,0.005660329613904051,,,0.009175564583216915,,0.015425175788107455,0.02925426198516938,,,0.08359247735499128,,,,0.0004231145150525651,,0.008461973993165641,0.0028246294189529578,0.2431585240230567,,,,,,,,0.0034695811978157883,,,,,,,,0.2457817707548055,,0.0012526846631795477,,,,,,,,Control
,,0.010484517213804233,,,0.0018286972872169137,0.0005365582566016106,0.0010522671540968832,0.015922447055919334,,,,0.0018150409570022621,0.002035210189165192,0.012561843108364232,0.003974409079645698,,8.131250051471853e-05,0.022147335957503164,,0.14707867641179612,,,0.016541673021377573,0.07034511214401151,,,,0.0010434061764766896,,0.028648270373654913,0.03225990060485033,,0.0005371837373748008,0.005576995067354375,,,,,,0.0028642849540287266,,,,0.0009642828586681366,,,,0.5663321838734168,0.02612664463653885,0.028083669729055277,0.0011188808564416334,,,3.919679511991561e-05,,,,Control
,,0.0001584149288786107,,,0.0002951868314208647,,,,,,0.0003981916049105621,,0.0003541039586698356,0.02560009298485389,0.0004681306437197147,,2.144262794435337e-05,0.047010957784074735,,0.08778020705161861,,1.6132070556265858e-05,0.010722015366548699,0.015348512843532943,2.34466118643864e-05,,,0.0007447806238802738,,0.02599427662192438,0.009965511436736232,,0.018464507440792293,0.00024358424548001422,0.002578125313122487,,,0.0012399650505204344,0.0003868690957623756,0.0012779405458050604,,,6.953824202514599e-05,0.0004995931912642333,,,,0.7357837380712857,5.330597227287848e-05,0.014321471084516018,,,,,,,0.00017995775601896568,Control
6.119547923016739e-05,,0.009860515611586315,,,0.002023907323740172,,0.0007760847632387126,0.006362590714417546,0.00012956485122976827,,0.0011193446627216052,0.0031478171909514172,0.022211241576925982,0.08125890079006298,0.015207239631714085,,0.002059994178277322,0.026872532751537875,,0.09345560545154981,,,0.0006381503704446053,0.034871423189456206,,,,0.17768319350401837,,0.012610181753834174,0.030945347328366245,,0.0022021676895260947,0.0014204307683478286,,0.002258037096851683,0.0026512968550306266,0.005524658299878718,0.0020557550598226566,0.019603314164546925,,,,0.0026171665167033223,,,,0.40280647032954037,0.0015204304857399317,0.036045441610708495,,,,,,,,Control
,,,,,0.008468586342408838,,,,,,,,,0.1895936612375253,0.009939879532431887,,,0.04043324535791923,,0.022653685993130997,0.020003496623067475,,,0.03817227789007128,,,,0.004754031385834346,,0.011825890834537488,0.016198996703906645,0.017311724148816113,,,,,,0.0024046365869397485,,0.011586914454752422,,,0.0001476149610950096,,,,,0.5545891053076432,,0.05191625263992006,,,,,,,,Control
,,0.01324638616865002,,,0.33496249733175326,,,,,,,,,0.02798488747096474,0.007466779670641084,,,0.15662897647631596,0.01700611672567479,,,0.009088758242647994,,0.0798372027730839,,,0.2310549222449235,,,,,,,,,,,0.01320180147402889,,0.0010517361216993918,,,,,,,,,0.10609159420777518,0.0023783410918413166,,,,,,,,Control
,2.2891384913670332e-05,0.020303902570810512,,,0.13139546962216045,0.0054611069971405215,,,,,0.005069793888993629,,0.08162193236545968,0.11300137801818054,0.037826609852840795,0.00048212280018650015,0.0015494876109017415,0.017904302349411948,0.19364276007042777,0.012459068152187978,0.04474574689945911,0.000824845704507206,0.0005338443727037081,0.1506814614119277,0.012294833263255464,,,0.015976998909203916,,0.003431548172436053,0.01035532828297553,,,0.0010365910149586566,0.0009079889421653482,,,0.0006280013898957861,,0.010859802576922074,,,,0.0003566520960842128,,,0.01570651344123814,0.015613328228122588,0.0028716810461276534,0.09178732694059018,,0.0006466816238111868,,,,,,Control
,,0.00106761676469199,,,0.004079527520915852,0.004095873710343317,,,,,,,,0.4181044377096362,0.030356578584105103,,0.0023518456101405743,0.028413588276392607,,0.013664010394170808,0.12260945754418259,,,0.014972206965221628,,,,0.012283509512830405,,0.0028518584965537123,0.0009731498294731423,0.0786894527867395,,0.0009807713656479113,,,,,,0.01833190045110469,,,,,,,0.0003503900972979348,0.16289830173120187,,0.08158102349809858,0.001344499151251692,,,,,,,Control
,,,,,0.0040600991879398305,,,,,,,,,0.1720956935946483,0.01164408658506607,,7.62270590330174e-05,0.05612297884860439,,0.053989427831225234,0.0347520775402617,,,0.008040038968563194,,,,8.44950733725775e-05,,0.02187363691196521,0.03236483964387848,0.004725371853944922,,,,,,,,0.004164860979388648,,,,,,,0.0002445113996760149,0.5597102887775418,,0.03605136574489062,,,,,,,,Control
0.00013962168336807424,,0.0006827533220473386,,,,,,,,6.822049258047305e-05,0.0080079012930635,,,6.668498310116978e-05,0.0005242668079335388,,,0.008376971964338889,,0.010383553816042675,,0.0003972582381454556,0.007563590657302254,0.0006951470771302863,0.00010573079557488106,,,0.0004884016936669557,0.0032146987741698795,0.058647468411005446,0.0005163699020399792,,0.025742706741270494,,0.003355526929271691,,,0.04680243860841163,0.0007661095509238009,0.009947578803169073,,0.008360300718563597,,,,0.00017153834468787755,0.002016452984070735,0.14611250129558614,0.6209611302227203,4.036196345597119e-05,,,0.03506061697867671,0.0005912808287802736,,,0.00019281611890107974,Control
,,,,,0.006557616649530409,,,,,,,,,0.21991936405175108,0.026505500474245408,,0.006201983415030388,0.03037457459191112,,0.02622152240702818,0.010383799305361594,,,0.018335083548908667,,,,0.0223046781778406,,0.01360482612289237,0.01118776011842109,0.0800232711590086,,,,,,,,0.01950402834170225,,,,,,,0.002481809751363684,0.4354692874772787,,0.07092489440772584,,,,,,,,Control
,0.0001157860745600181,0.0011981476713639086,,,0.04592719893601091,0.0003953089862214572,,,,,0.013803916386297974,,0.0004090831793489012,0.1500972789443956,0.0037427486122759345,,0.00034984379236470593,0.007068853773787152,0.006671266349604766,0.14828902772631158,0.04544572356872153,,0.016677026655031447,0.13636347630807716,,,,0.0016676094566774702,0.0004554804614623968,0.0511245230556173,0.09436306163236824,,,0.0003031358141656288,0.004586702746076997,,,0.0008397079539647826,,0.004411884415256504,,,,4.1529710106053015e-05,,,0.0005392648392075263,0.25824333675996597,,0.0054011407517478216,0.00023498980606143213,,,0.0012329456329490303,,,,Control
,,0.005903419088426543,,,0.0780505635619902,1.84130910197534e-05,,,,,,,,0.36420284670433994,0.004495626992053638,,,0.02774640357934302,,0.019468606286836297,,,,0.058828611758154785,,,,0.006016831588608651,0.0026114214582520587,0.013224848527033655,,,,,0.002124182742037046,,,0.014300800301731881,,0.004928132289358286,,,0.0005727280673781538,,,,0.00017290094809208005,0.382358963816455,,0.014717725291250582,9.307716339655566e-05,,,,,,0.000163896744241761,Control
,,0.020112353827389243,,,0.05402640287237745,0.0013264733519303873,,,,,0.010169664551853834,,0.12005074016317925,0.14203324239403717,0.018644154129213084,,0.000885949505779984,0.02239510705240955,0.11197660087367366,0.1479516493643307,0.07863030970296928,,,0.05324030117594505,0.0011814436096442968,,,0.01155954179552575,,0.007473986821794144,0.053266621783104984,,,0.0006274321253346819,0.002825682348420475,,,0.0061690388247071,,0.008548975830010224,,,,,,,0.0009353938852221192,0.11259572122832626,0.005092238276726977,0.00828097450609434,,,,,,,,Control
