,taxa102106,taxa1263,taxa1301,taxa1678,taxa1730,taxa189330,taxa216851,taxa239759,taxa239934,taxa283168,taxa292632,taxa33042,taxa375288,taxa397864,taxa447020,taxa459786,taxa572511,taxa816,taxa841,condition
0,0.024153573671603153,0.05667511808194111,,0.06509721792604713,0.04610125124667108,0.008075608744454333,0.006459082447919103,0.14071406553986654,0.022180292273399738,0.01237017523028369,0.14688219054114954,0.016345477232336706,0.056811899414076744,0.08324807909202261,0.0011288241375618283,0.0006248076174885197,0.020098968748706873,0.2879895294214377,0.005043838633033729,Control
1,0.005767052104000377,0.025933357792580852,,0.061827625924825,0.14492104155127514,0.010831169506669014,0.029351419420857453,0.1693125855294535,0.033640707409582984,0.011841994120753456,0.09051952688335668,0.0392478501976406,0.033711419996874895,0.08888196091807722,0.0007477479975334415,0.001127210225083109,0.030175468234465742,0.197823298916292,0.024338563270678536,Control
2,0.015342449131535736,0.02818270474962842,,0.0544959634186914,0.1008052279863629,0.005393905335400654,0.026743553301634772,0.12532949413068228,0.040111812857115695,,0.14945127267743388,0.04593117681900049,0.03002874016436046,0.06016848865027839,0.0005294327573686718,0.0012800028840181756,0.03182278851365024,0.23832387546097303,0.046059111161864744,Control
3,0.0015771779156954116,0.1126584213396355,0.0010612426673375622,0.0009797387383868434,0.2591671159634826,0.006843869535892025,0.12681057902544066,0.012716919631282377,0.005376952595777113,0.015496357389499895,0.0031743473611334527,0.004672943186840529,0.024001523047004397,,0.0002486638737987013,0.0029965765274220743,0.022403584696576256,0.3745720659277592,0.025241920577035518,Control
4,0.011009184756153026,0.0019202091891784793,0.0005634087730419354,0.002137056436001109,0.013190464457028614,0.004173296963711637,0.023255635757049205,0.15443880622142522,,0.017369453524139936,0.07386533118244801,0.0010956204409125184,0.030081890759121897,0.03387425464916228,0.005856079763007085,,0.003007619865572221,0.5946726509647076,0.029489036297339278,Control
5,,0.45757978118117654,0.014606076709913532,,0.032710780307006165,0.11860084491469737,0.0824918097584185,,,,0.10463123585600426,0.025603428522076203,0.065256608117608,,,,0.0018883948527040344,,0.09663103978039533,Control
6,0.014289983363293584,0.06188559602115623,0.004773431800374759,0.005289688654109019,0.017208984995858677,0.007839073867262158,0.057978675878140526,0.045709442136303555,,0.011496356128038681,0.02703611592021554,0.19183711104378626,0.02678251049375771,0.03231469545051227,0.002194051952928421,,0.01082250841793857,0.44923550977468,0.03330626410164405,Control
7,0.02761895267867015,0.1739858193395397,0.03464080557272052,0.0004890944965678687,0.3036502732060914,0.03358397544096786,0.07893321960825421,0.0029500693448525836,0.024192005933196713,,0.23547682452831484,0.01995986016661039,1.5091706758076549e-05,,0.007275434633454781,,0.02532172798194416,0.016466284049123408,0.015440561312933313,Control
8,2.713856984345488e-07,0.1495748585314904,,0.01160472771236232,0.005358982285385335,2.367552970554893e-05,2.245183939918171e-06,0.00019081584178278865,2.1240657977040216e-06,0.03169751801688368,0.0017461224576679289,0.01106697377447212,0.002019966799792311,0.7834620348740771,1.5431151377784932e-06,7.374530539602701e-08,0.003213523398421826,1.1273302241393253e-05,2.326997983797228e-05,Treat
9,,0.30850503174309535,0.00022739242560452515,,0.03889738817617415,0.0008937895288029128,1.868635360894853e-06,8.65573852852587e-05,3.722318180982673e-05,,0.007904032844895457,0.07776645860674797,0.0009702212379486003,0.5308306757201522,,,0.03353197003587364,6.50825867649685e-05,0.0002823078914841741,Treat
10,1.604002918378576e-07,0.2674876597238723,,0.005814771065664778,0.0022103258232341856,4.767597304979794e-06,8.542314592946464e-06,0.0010399714371687623,6.081752959181839e-05,0.10844206483607714,0.016134615938357036,0.09259266882424817,0.011088791175308444,0.4915188202252661,0.00021304593480450827,1.1294668737811445e-06,0.0031722618360203077,4.278174727528113e-05,0.00016680412404742657,Treat
11,2.3282105235515085e-07,,4.127642753215007e-06,0.0009805466179938751,0.0005303970199802138,6.626106490505992e-06,3.3139953581903176e-07,0.0002175301618749041,,0.010985264254791047,0.0010824903388054912,,0.0009539221423998876,0.9848380891113524,,3.0961578310346895e-06,0.00038662270690293553,6.310250557155399e-06,4.4132676792762275e-06,Treat
12,2.0052907617580843e-07,0.9879825883347527,7.770656534719353e-07,0.0006857290363729973,0.0031848490476700797,2.535832258885128e-05,5.804436042529675e-07,1.235222978355471e-06,,,0.0007625232878810108,0.00609181116371002,5.524492082853022e-06,,1.782106841155274e-06,,0.0012462485204563201,1.0516087130469997e-06,9.740817618724495e-06,Treat
13,5.2147494021149356e-08,0.6630521486200533,,0.0017273004775249206,0.00169695278924039,1.1193015806998589e-06,4.128590115895788e-06,0.0008930303241023475,3.665898905244836e-05,0.03561169205587278,0.014078587025901364,,0.006609251087560157,0.27427431104327676,9.580074981137199e-05,1.1772739831097377e-06,0.0018410393123432112,6.908724122705353e-06,6.984148796455236e-05,Treat
14,1.9768494575715364e-07,0.9841344244568662,3.788113684585946e-08,,0.007368559682127327,1.722336286675246e-05,1.2080089103577226e-06,2.2421567870184145e-05,,,0.0011902217148471708,0.00562931474552151,0.00026756541454946273,,,1.4345282552796507e-07,0.001323903498430442,1.28377010934812e-05,3.1940828009048224e-05,Treat
15,1.5700012104043818e-07,0.5126209872248522,3.641219164111978e-06,0.0034934291610281454,0.0047190801023667215,1.4123247178125919e-05,6.393437046955917e-07,0.0001296026555609953,3.838024482584346e-06,0.011535903720985502,0.0008911865630063411,0.0015608735518430857,0.00021542399412392724,0.46381351562422884,1.9191893326467076e-06,1.772057162983183e-07,0.0009564143204704524,4.754554280540149e-06,3.433329755378314e-05,Treat
