taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
,,,,,1240167717.389239,205508799.0480807,,,34574079.44272905,,,,577688595.402164,2447291586.9585214,50052960.85769776,,,2850769197.6142697,,11370536480.393332,3846158710.4223104,,519448241.41749495,5204893220.770906,162394196.10389453,,157143016.64626044,1768280731.884399,16570969.79532351,1423396605.587806,,,1509763139.9551454,,610752061.5762584,,,,,217410600.55853406,,,,26667882.72507075,,,494689878.4952002,29528369547.43476,,603990268.84999,,,,,,,,Control
,,554972951.9718866,,,1019435600.8849162,,,,,,,213740442.46025968,1971248881.4356453,3646365353.416753,195110411.70677626,,11052387.00270678,967378062.9664117,2138104144.0675163,4533466510.498755,1450939872.728723,,,5406008731.895899,,,,1661440136.9849517,26152015.001368772,1086211101.6393995,2176437638.84453,,64016379.682584375,19150844.673395164,46300755.048029914,,,,,1151106106.3319113,,,,,,,,8620742591.747952,,1666067827.082488,,,,,416826065.7956078,,,Control
,,137124802.02582133,,,616624661.7931038,,3482802.347219635,,,,,72857772.06623143,1470092659.4346602,3445827915.8445296,257535730.13149327,,1078314.4464612517,697896863.8882378,653295018.7152967,4025792441.7054543,799884457.4939439,,281570388.14906317,2152307969.3941474,,,,933207051.2346126,,801565810.3512223,2113371107.9363835,,85879313.34387726,17779412.129093334,26801991.063820064,,,,,717490501.7447896,,,,,,,,4703699604.374104,,578704788.8417176,,,,,328548613.5002246,,,Control
,,409797097.3737319,,,2581520182.139177,513984065.20142484,,,13031749.075470973,,,26869318.754206024,7256955.300472672,4505420680.658065,498303314.1806302,5285817.567724638,12286860.08682044,1171174180.9386885,,43771748.648002155,358949664.97873235,,,3493894946.4586787,,,,296155066.2483829,,223923.68370476132,,,,107949495.03007902,,,,4469333.931903195,,375711952.15891737,,,,2714503.431033229,,,,244319018.40627867,,229099824.36618155,26223443.63930249,,,,,,,Control
,,2787058582.323638,,116157148.46198311,,210991978.0771753,,1257790335.7179978,234738431.52141806,,,534056144.23931277,5268181312.838069,5369206493.0862,1870114991.8217502,,108356300.10340105,2959692195.2999587,,581582603.1637492,,,,4786927685.17647,,,,40240550437.61072,,254987085.21778053,529526619.3859426,,58716062.914058484,50017697.5937901,,777803297.4135449,30934977.1467211,,,2253556046.6775155,,,77647799.19934848,,,,,4500837862.632215,828533975.7712916,6270464506.781048,,,,,,,,Control
,41130935.554178946,1154308302.7353163,,,4134394973.4755163,283254006.7293013,31476730.631926678,,,,610847875.0806893,,1195000410.7930293,213169598.6478752,79318069.98623173,,25826826.61492677,790465454.7279338,,16354826526.102987,408850093.1136779,58921733.64007186,104450086.39842065,42160351722.972145,,,,,107521878.87368272,3717463140.635256,1667791327.037609,526218163.9393167,,,2869127309.8108664,,,127753654.90866785,,796993013.7378658,,,,470441360.69058466,,,,9550623348.607273,,180723790.6279194,,,,609321121.0825678,12332881.09859689,703751312.9783479,35033061.80120332,Control
,,113981258.36285034,,,651306175.6291044,20368714.348012652,,,10027715.950217875,,,43907739.96039325,1025274378.692183,3490261005.0599465,141863396.19719446,,,1130714004.5099878,785637404.9456679,2265816640.91381,496445574.2991042,,,4914303775.101168,,,,841522173.8634243,,394315496.3890347,1690140061.2830775,,40844533.80630801,31191685.742079586,16512930.377835419,,,12598238.597002698,,1179093382.8246841,,,,,,,,4688954623.066365,,1756148940.7503061,,49412942.62892409,,,163747647.85570732,,,Control
,,915991703.6771157,,,5000840572.248323,43315913.43503666,,,,,725534486.1240401,,2431554200.0057383,4573586869.018585,393467008.193897,,86660082.52136818,598066179.2200552,23800865311.721317,6708386091.299945,4791861775.271461,,,5665597152.437098,,,,134016554.09157133,,571986213.0748897,2608724197.5374007,,,,140903869.09469604,,,51905631.42867731,,183442752.1191238,,,,,,,,8283850568.3736925,52308274.45962923,724418387.8978928,,,,49574540.196850486,,,,Control
,,173216176.37396222,,,45444799.40113336,35708987.83998623,30955057.45773623,273930784.8751945,,,2547102.379926855,66155285.54868389,41275612.366804324,331503227.3849031,129026758.17175521,,9279909.967852835,513867168.3373575,,4191651750.520355,,,476846637.5079667,2250554911.662583,,,,615447329.1389022,7324158.205314965,697536045.0097485,1280660611.9110315,,31011219.248214517,82765960.99131973,,21054064.15988826,,11539596.125920242,,126532513.94757262,,,4866253.96320656,,,,,18490344497.249302,1208529051.1285117,995956674.1682087,5183402.8976721605,,,14443491.057120897,,,,Control
,,,,,1097341747.122767,34929935.56349105,,,,,26242599.208380625,,11044512.959122883,9740462031.419218,195075373.47077286,,12327653.449210308,4266584700.706258,,2389739858.2275643,,8525755.700803122,538880986.8592349,3373918118.8689914,61875885.855327,,,121717756.41525613,112422116.42040057,1797860416.7555337,,,,5940465.231886233,20482724.11954373,,,23153557.28779978,,721172479.1509887,55203555.306872375,1283606222.5616062,56933418.78239766,14618296.842625642,,,280637082.2986766,64817699285.60077,,3327677537.503989,,10806894.349847434,,,,,,Control
