taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
,,235787881.2147285,,,4608599589.363004,138190444.3472164,,,,,13725770.30726745,,116037839.07684626,10052726298.016085,275405262.7635901,,,1608276462.3378532,,520646530.4016211,,,,1896485475.2982438,7365439.719658455,,,220049212.35234335,9005777.823163176,196162458.79281053,,,,11257222.278953971,7727279.007196262,,,,,227353005.37856942,,,1238294.4506849367,,,,367044412.696313,5414161055.062912,,584421374.9029142,,,,,,,,Control
,,77094570.32021081,,,1836538935.9695733,,,,,,,,,4505290863.831466,90764553.05266768,,,959864317.6438148,,697989500.6261975,,,,2582140934.799282,,,,58031340.343897305,14456941.06268723,1177502353.465202,,,,,23411250.71206496,,,103197886.98047689,,86732531.02866895,,,9868882.84396976,,,,43452861.315151334,17693162869.424835,58578261.19116164,75611807.13429417,,,,,,,,Control
,,,,,379869668.48644716,50818539.449919365,,,,,,,38325693.75591002,641672306.0420948,7640701.539435408,,,817112479.6624004,,1901038582.9113753,101926252.57217345,,25980828.95525505,1000087460.2379063,30178598.884170167,,126223629.16266306,946238706.5314089,,232911065.1567981,,,772294633.319145,543049.1499243361,74305415.18414691,,,,,32353510.72961713,,,,4518168.927370477,,5718307.548703259,305682366.49240875,3623305385.6676593,,251183311.42887723,1534113.8485362493,,,,,,,Control
,,248546847.45073053,,,754190332.4995264,,,,,,,96069000.38961963,1019144869.7127724,4806370785.941719,27028209.431083374,,,1600555310.1076899,880079814.8249949,7954863131.186767,1290207811.9098945,,965982966.4671764,6808301677.902556,,,,855142103.2160633,96424829.8061561,1920811669.1409802,4136917275.330171,,465568197.01137495,5307788.796669144,77941468.4471779,,,,,1073567002.1419349,,,,,,,,11190736308.567667,,1176129889.3833454,,48289017.069138,,,626635370.821658,,,Control
9187523.153012106,,44927204.734878525,,,,,,,,4489111.862665774,526943786.68320495,,,4388070.759647572,34498319.45907138,,,551229737.5157939,,683268807.4956498,,26140776.795137353,497706821.8027242,45742750.78066828,6957401.664967534,,,32138287.98143198,211536766.39024734,3859178323.120446,33978679.50069207,,1693946874.8784907,,220803678.98134515,,,3079740037.216401,50412293.18443799,654580351.460125,,550132719.825882,,,,11287734.65146185,132688619.92783,9614638329.913328,40861094232.77681,2655937.5650498467,,,2307093156.879509,38908041.88365143,,,12687875.650428345,Control
43647950.706265956,,2150732413.4828615,,1245750778.7650638,94955643.40663928,,,7668547056.209473,133737638.74067628,,,80622591.18776079,177299524.93015453,5228618005.277527,3019249174.472445,,379405491.7375089,1769632112.7993789,2026806129.6559854,3059441303.8123116,,,,9625455557.538937,,,,9643462902.589907,,57338829.22295913,2740764259.1897087,,,341126642.8093078,,157028021.05292317,60311365.225858174,58815166.703240834,242754900.12094045,2817573530.2490296,,,,38735652.90192054,,,,5160322501.032745,1965190555.983421,3892420039.716011,,106355881.70728995,,,,,,Control
,3679432.2394523514,376403232.37901247,,,177740748.61821648,3854003.842054105,,,7097007.075002071,,87070943.94382863,,3838970541.353131,4111718527.541148,205128347.3494686,,,3439631286.109211,49712620.9870533,11693611657.354408,,164715021.34716254,457444741.7406728,9771175455.16463,,,,11864154.684511505,1402125540.6352487,2259204966.485782,,,,135615278.05193174,954544094.4415749,,,,,77966363.4389064,,,1322715.6043286738,,42105327.68906149,,,26897589671.33378,,456780026.79230464,10514581.910551792,,,,,,45945902.94630007,Control
,,151136984.8932347,51192927.950237945,,2579416484.051796,2969746061.030756,,,,917494173.5287764,20873138.578605305,32761588.329111762,148822461.17099097,4497873815.935764,395745845.3228661,34991261.89453188,136292921.34670624,5136215687.4125,136000659.69542494,51263636.41425761,109352996.55521363,,84666314.81714767,327337763.3326403,1311076339.8526409,13142346.512455193,,1829246819.7791562,63170941.7551693,176007508.63775182,,,,4327357.998003539,5986649.953665026,,,17672402.107315104,,1346176021.3920028,,,,1819564.4741060634,,71071434.13496663,2772969119.5616274,2038821993.2358441,11806286515.315603,3959853113.2101274,,,4398066.462023204,7414960.926862273,,12670956.75232409,,Control
,,13636486.684570238,,,510403889.7481823,9198612.59284613,,,,236473390.66901675,,,,706097207.973247,69479937.21043156,,,1828186464.3907387,11086220.619326055,,,,,172314065.44866315,,2567195.2852126113,860872601.5346168,655969787.6467263,,6599977.327692147,,,,,679587.2587326836,,,,,190192530.9653228,,,,,,,1795706.5466513082,,2681431243.0995803,41460868.932682425,,,,,,,,Control
,,222643504.8802483,,,805321643.3015811,121276038.92841938,,,,,118659001.62889878,,527618248.5022421,6045267373.51936,398877327.0985999,,38227834.07323447,436434808.95431507,1260286585.738846,2263326617.8593383,362363108.62776566,,25808560.374491762,1302916103.4125464,21595552.06703624,,,70287095.91969396,,269315113.24303013,1214720392.6221724,,,5424969.601381085,236163754.40643987,,,,,153222095.59907264,,,,,,,78899568.11828586,3996275888.5198236,171066338.89919642,413023534.65572006,,,,23384637.78664064,,,,Control
212850963.603329,,5000066900.942596,,,4522153693.370879,28329604.34530574,,1331572603.7322705,,,,645066895.3760096,16416464388.08534,14199627737.230223,6076429467.0584135,,830355138.8280936,401856339.8548609,,1128799400.6555996,,,,9598232351.195387,,,,7881810192.382428,,52382701.53784877,1333999566.6522982,,,286291402.8933891,,820466843.8082035,,,,6515466157.07474,,,,,32407623.82431154,,,1567258671.9846342,173442138.19559163,807303502.1713243,3311135.2849449706,,,,,,,Control
119265292.09328173,,2625285244.252467,,,,99044056.47603506,,218016029.54717654,108536926.64712052,,,3190706545.931549,427925787.93702155,10371671738.32819,6592149476.588067,,873281836.553349,172347146.6454563,453871188.71361196,9033248151.84687,,,49117603.5256726,8689904903.748844,,,,4242033028.9240494,,2421330750.8575907,8545538614.124529,,,265942580.07385525,,189190769.28048158,,42895684.87421208,,6156490732.612801,,,,72600902.20732784,,,,15578617688.63117,3052117752.197875,987205167.061591,,578274007.9219568,,,,,,Control
