,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.023287505211814767,,,0.07607946611162217,,,,,,0.015102887841746137,0.09020162277711964,0.04668090126341008,0.007470888291782208,,0.00538574874750991,0.0712696022144422,0.04782605278658364,0.06277589527395945,,,0.20448203661175784,,,,0.017595665755564233,0.0007078347639626999,0.02593508643339797,0.04817474801289221,,0.00044569289009192646,0.0024051904711480552,,,,,,0.03250259349830244,,,,,0.19732613220471346,,0.009502461962024896,,0.0007868392577052131,,,0.014055147618448827,,,Control
1,,,4.198863858264163e-05,2.9037925959561796e-05,,0.02916561189182998,0.0011379426943107721,0.0009422655207714253,,,0.047471950071765155,,,0.05558901156316517,0.0026615737989276397,0.00023048221371387383,0.09644992637317518,0.00014690964631806179,0.0486279023508174,0.011582591247382285,,0.008037333666814183,0.07104558590136859,0.0007920170188552258,3.591799204057296e-05,,0.005993245798657293,0.006158974449255768,0.020224460132344142,,,,0.0001485284853959468,0.001783050066847936,,,0.0030135701209252556,,0.011420302629824314,,0.0010996976210957397,0.0002678166899475961,0.001172140669831092,0.5131810936593514,,0.06025713639913125,,0.0009428725854256319,,0.00025749659082607943,,,9.15655853428691e-05,Control
2,,,0.0016305698951463124,,,0.006022221897245661,0.00028882291864699245,0.002132658681992561,0.0038239585719879953,,9.668052691699612e-05,0.0017972219378677317,0.002414169628015579,0.031601330129064444,0.005433404990665048,,0.03251908424854857,,0.12912131212536293,,,,0.027611633510933018,,,,0.0004825901931823168,0.0007816701845379402,0.028506131495265895,0.01729474480403101,,,,0.0002132658681992561,,,,0.0005567254711753916,0.004884397712814964,,,0.0015898462698377878,,0.6209540418147341,0.024182013684762985,0.05180898202717129,,,,0.004252521411893168,,,,Control
3,,,0.0,0.00013788804469857182,,0.01822080363436986,0.00372634281741991,,,,0.017573280560559776,,6.313069502101775e-05,0.0011281934544789952,0.0056972647581003105,3.3248152789744396e-05,0.02045046963525756,,0.035850381680634966,,0.0002384484086577374,0.00034941156888854076,0.0004080547831649304,0.0006995370551682724,0.00010137626954909794,0.057559895629356934,0.004429245483146653,0.0027730591237826686,0.04620493753426802,0.0039440876217331135,,,,0.0005435970992924466,,0.00062753338685674,0.006369978916999557,0.004653007591185609,0.020216814671940676,,,0.0002679229980940445,0.002785807648625362,0.5278501214067518,0.047743735476880496,0.16723514888645205,,,0.000167362634134879,0.00013146278817785436,,0.001504733884232787,0.0003137156993289992,Control
4,0.0004738290474541298,,0.0013943537716704245,,,0.032585042704282564,0.001363954347098871,,,,0.0049210638743413405,,9.59717370771355e-05,0.0346696644016583,0.0041908495973395216,,0.03882345684921018,,0.03553353565280942,,0.0006108776929399346,0.00661112113957142,0.010198504473928534,0.002741349762086818,,,0.0031842769151417647,0.007846820063167994,0.02979005428809635,0.04087001645714303,0.0029752494668481085,0.0032333933407924977,0.00011908534914806868,0.0021881304818673086,,0.013695945709140062,0.04862425645457037,0.023447880123763337,0.05223513025336914,0.04735665069691937,0.0015492400960370578,0.0005112630496124889,0.00450150156827114,0.49691753603368155,0.023978237026825732,0.0015802676078931477,0.00013114462501116425,0.0001555144116511699,0.02050956218924596,,,0.00016166966703962487,0.0002235990732948969,Control
5,,,,,,0.00969008523355915,0.007369512495323308,,,,,,0.010303720647920796,0.043481578940352504,0.0014085621024811136,0.0005278775324124805,0.05777915079257169,,0.10560838774293255,0.00022117091057096978,,0.0032662422318022236,0.04294825822631373,0.03277850649760367,0.00026160597408068003,0.037105058293142666,0.07751412783345375,,0.023395016800546724,,,0.06513833235133895,,0.006705555422253149,,,,,0.00567035114520098,,,0.0003098170113422576,0.022926014497969813,0.4162434315238865,,0.029347635792940488,,,,,,,,Control
6,,,0.020112353827389247,,,0.05402640287237745,0.0013264733519303873,,,,0.010169664551853834,,0.12005074016317925,0.14203324239403714,0.018644154129213084,0.000885949505779984,0.022395107052409557,0.11197660087367367,0.1479516493643307,0.07863030970296928,,,0.053240301175945054,0.001181443609644297,,,0.01155954179552575,,0.007473986821794145,0.05326662178310498,,,0.0006274321253346818,0.002825682348420476,,,0.0061690388247071,,0.008548975830010224,,,,0.0009353938852221193,0.11259572122832626,0.005092238276726978,0.00828097450609434,,,,,,,,Control
7,,,,,,0.0044647352948868685,0.0034598792589517423,,,,,,,0.30581773366485165,0.03001882151069303,0.002817264404698454,0.02474713511315503,,0.025124607459322518,0.10773643952892012,,,0.01814452551365349,,,,0.015083161657066522,,0.010370418914140223,0.007997964635440577,0.15997833166441858,,0.0005709682581530067,,,,,,0.01890387922728695,,,,,0.2389669502769617,,0.025797183617399563,,,,,,,,Control
8,,,0.008893740271160454,,,0.17383288551731976,0.005212438882137191,,,,0.0005177256587808789,,0.004376859391837647,0.3791812210662277,0.010388077893195246,,0.060662969897199964,,0.019638392739344996,,,,0.07153399554903536,0.0002778188069380697,,,0.008300089603642135,0.00033969111765353506,0.007399099353484901,,,,0.0004246138970669188,0.00029146711077236356,,,,,0.008575583144001028,,4.6707528677361056e-05,,0.013844637212413805,0.20421805379433455,,0.022043931564776006,,,,,,,,Control
9,,,0.0005123082864860106,,,0.004533655118061852,0.0014747550271474934,0.0005977789183026542,0.00814548524327375,9.340939978996285e-05,0.0018929322076641488,,1.4124820939541848e-05,0.015321925289388713,0.000527670318018797,,0.0637469665142767,,0.07509538378169503,,0.0006993332878314771,0.018987677176289516,0.002887443322867219,2.9177549824017108e-05,,0.03611500202387032,0.001544966728314121,0.003186126580253006,0.026684673579512118,0.00862789427375635,,0.00796804862402593,1.1856601518593522e-05,0.0010979213006217605,,,0.07998556175237684,0.0017195165228443717,0.05719449301068807,,,0.0006275750734232937,0.00014083580586433695,0.27713001784263874,0.2570758651349725,0.038906561525761114,,,0.007094887247843593,0.00032817010985811465,,,,Control
10,0.006339525426301513,,0.08389103631033758,,0.03611438172708902,0.004474835113520532,,,,,,0.0022032649473006263,0.007760337225395627,0.10461481864858967,0.056052232410615556,0.01374284139169775,0.012477192065210398,0.3529977874590354,0.02204182008110191,,,,0.01455881469363317,,,,0.0270245171464019,,0.006400768222894264,0.009535956689431559,,,0.01438362445621983,,2.824968930612228e-05,,,,0.06073050745085555,,,,,0.093843570507746,0.019203991217298086,0.05157992712001795,,,,,,,,Control
11,0.0058398414515921145,,0.056945739011538085,,,0.0012051771061179738,,,0.02435458955426005,,5.08072183608321e-05,0.1337391684427401,0.009958588381211041,0.11487418675762155,0.1310383538461251,0.027205957893517783,0.003628419914188103,,0.014624260073184809,,,,0.21637150536931432,,,,0.12115691024867516,,0.00300808619295162,0.01539645507577187,,,0.0017500471647891034,,0.0017401472288585,,,,0.07124647665016055,,,,,0.020536576527438698,0.0014644433527533965,0.023864262538829232,,,,,,,,Control
12,,,0.0017568326723205615,,,0.06575698347608282,0.0011850870034887393,,,,,,,0.09096878642541803,0.008951324969956088,,0.23553117353680625,0.0014282736490054898,,,,,0.022199778218764538,,0.00033074006946320406,0.11090900083471752,0.08451070878079832,,0.0008502964197504321,,,,,8.755342394645346e-05,,,,,0.024503118740202813,,,,0.00023134668071260386,,0.3454574572927796,0.0053415378057865654,,,,,,,,Control
