,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,,0.003080878131659892,0.013917791886687255,,,0.0014276524964404738,,,,0.24208719559506514,0.029376376719072554,0.0029130379656477686,0.005404453345590384,,0.009463758758273962,0.03306238942517977,,,0.04919263824721481,,,,0.010466350978862048,,0.006038403852154248,0.006403405658963745,0.3109845726577045,,,,,,,,0.015717220461697958,,,,0.24408408913647445,,0.01637978468331088,,,,,,,Control
1,,,0.011551700669537559,,0.05002692185273151,0.003858734746047453,0.0006741688639696577,0.01723755491333114,,0.002647668318669039,0.012811902525060674,0.004276065157939612,0.013911355838898916,0.006336930739444575,0.0007121429807603367,0.046868655612349965,,0.03695048341948711,,,0.00929339533890809,0.021855387122386855,,,,0.1550767994439358,,0.021650378208091237,0.026122471914869216,,0.0032269018906619985,0.0017736221778079009,,,,0.0011338352844460198,,0.00874867202845801,0.0002540160515052184,0.0005016175562552544,0.010908963084668296,0.3631518670885386,0.1413458206597926,0.0269240336773968,,,0.00016793283405067212,,,,Control
2,,,,,0.004950070234096278,,,,,,,,0.18626571545547105,0.009881995490421656,,0.03280702204624824,,0.07956883522876508,0.03775117761908218,,,0.015109252815880003,,,,0.004519101949913445,,0.011853382163707396,0.02692083135676716,0.0171038971402312,,0.001062934802789154,0.00041452753084345473,,,,,0.006463521777782769,,,,0.5215478127181657,,0.04377992166983519,,,,,,,Control
3,0.0005889875260093739,,0.006170658273608104,,0.029672360705353205,0.0024281983648248174,0.0005050810231404611,0.043438445795413935,0.0005556548056915865,0.0011034279829336472,0.01817421420164358,0.008399024517118898,0.09914054125769772,0.0373250935286576,0.005713688024128293,0.00436248134681267,,0.09198008181130332,,,0.0019561216608167467,0.02679573052186889,,,,0.1674829625465016,,0.015523359833119654,0.05960350154479916,,,0.0007784750099833961,,0.008894746106475546,,,,0.05128247230921204,,0.002840998654868745,,0.28116724290128003,0.01583156434561466,0.018260091111624882,2.479428949746737e-05,,,,,,Control
4,,,0.0010249973342764571,,0.006817353347920499,,,,,,8.349725884485042e-05,0.04001334738684524,0.06692432114851647,0.011954717498742724,,0.013623343763896133,,0.07531097656182234,0.06702871808575993,,,0.05094783592453837,,,,0.004598030702439208,0.00548728158187434,0.15417165189942061,0.011372367236568433,,0.024214712338754173,,,,,,,0.006228104162779683,,,,0.43979213545101864,,0.011946601118782107,,,,0.008460007197199934,,,Control
5,,,0.002401081471205909,,0.010099310337067634,0.0001223647377376066,,,,0.00031254244589630064,,,0.03932298343314063,0.0029433843072548425,,0.027791865015419158,,0.028977838520339062,,,,0.0489900991053912,0.00460244118656423,,,0.0027340180400584773,0.002189906858131649,0.032852219563730516,,,,,0.002281831106924679,,,0.00036619004027387204,,0.0034131523808681825,0.0002995826337713816,,0.005532634213421784,0.7729081255811823,,0.011858429021620584,,,,,,,Control
6,,,0.013919100920247741,,0.023300078693030444,,,,,0.052612044599466105,,0.038214360310780654,0.04583863858784747,0.001088562818173235,3.295231913050503e-05,0.0020363293636979484,0.07212270989129453,0.0647375683502375,0.08028992669296928,,0.007857320383519543,0.033108403626449213,,,,0.007342685731769775,,0.03765313789750155,0.02381223417343498,,,0.00032229227488142845,0.003455035166012544,,,0.009191631061289868,,0.0034815829591678415,,,,0.47127291193342935,0.0009913586416785479,0.006173549844876182,,,0.0011455837591137954,,,,Control
7,0.0017210377142199387,,0.004254650566959415,,0.000386280387679315,,0.0008680281142385912,0.003797373566427676,0.009561962451403816,,0.0005973797838825295,0.0032897897943629326,0.06424195729679766,0.05832077677016032,0.00602715032303984,0.0056907566085926285,0.1861539590956586,0.10092010980109291,,,0.01782077997340988,0.03249292318155987,,,,0.05363689076425439,,0.02538612022520209,0.07743798010015353,,,,,0.00491725061205697,0.0003981481646797943,0.001194024395738481,,0.030552594154269124,,0.004808445152123369,,0.25878790507584826,0.0264772205372196,0.020060218990942787,,0.00019828639802570603,,,,,Control
8,,,0.006687102385907663,,0.0066640221889935755,,0.0010086558944720056,,,,0.00378258782758621,0.02871197011842808,0.08134117895902566,0.002165332785153012,,0.02432273213728675,0.015055571472343203,0.1014330545553282,0.03066660635041873,,0.013337173878099837,0.05785477057925241,,,,0.008422835772499832,0.0006689153958966692,0.08437012142337727,0.0519476762703879,,0.02207123328365449,,0.0002937852620530686,,,,,0.013086881964898198,,,,0.4248376974908338,,0.011584925328382477,,,,0.009685168675720874,,,Control
9,,0.00012641519916524734,,,0.03935571001720549,,,,,0.018760124067023282,,0.02235270296312887,0.012405508707782748,,,0.04489193616433932,,0.18988648023625865,0.1871606864139144,0.013754190690980052,0.002019930414129682,0.08042643481793607,,,,,0.013641990419789609,0.053641821142784735,0.06201560733985094,,0.0005847652431772687,0.0018707279258445187,0.020218076527095605,,,0.003660723741664192,,0.003674070582434429,0.0008184977230072624,,,0.1414992994536259,,0.07139387894350313,,0.0011863496759430465,0.014654071589415587,,,,Control
10,,,,,0.00211654911618962,,,,,,,,0.06312496647229271,0.009247141838014936,,0.015672351631388182,,0.035355217551784786,0.005056478673976175,,,0.008096891270946309,,,,,,0.008533452044769798,0.012039749649110023,0.006687726737375768,,,,,,,,0.006509279268387394,,,,0.81055484252186,,0.017005353223904233,,,,,,,Control
11,,,0.005298593033821054,,0.027508633642154636,,,,,,0.0020821561579285235,0.03454775911816297,0.2508679655525501,0.0020518895850882325,,0.028793940468514283,0.01989832885572109,0.09386308424966405,0.010801689938184617,,0.01681625102277499,0.06410910036088799,,,,0.002184101337393963,0.0011973701620263716,0.02827071731573128,0.06639893019935243,,0.0023149838145411663,,0.0027433171713924453,,,,,0.006292277340787092,,,,0.2801672350851749,,0.016422581071980663,,,,0.03736909451616737,,,Control
12,,,0.0031894663652692187,,0.061421146761119066,,,,,0.0001535680216417755,,,0.26330247626414266,0.0054776298877316715,,0.05430165245253181,,0.043906006671722286,,,,0.07216636185435002,0.00010173881433767626,,,0.005217574566872509,0.0031718868680549617,0.015463895652954052,,,,0.00019236415342496088,0.004137243740941255,,,,,0.0012885569394863194,0.0010123365637174939,,0.001971631541012664,0.44766795845661717,,0.015856504424072434,,,,,,,Control
13,,,0.03791561567386846,,0.3238646065306037,0.012067900482611162,,0.0014475148151563363,0.00024332558536148345,0.0003958795222759073,,0.0019933782956250636,0.241508096409565,0.03726849503176853,0.0007924786385938637,0.10982341470605557,,0.002205658538029569,0.04253088626127411,,,0.09514791101335594,,,,0.021842763150658223,,0.0008390466530293314,,,,0.00534288296306622,2.508299232285676e-05,,,,,0.015146940589390694,,0.00037675888058717223,,0.03956543921398948,,0.006914476350901605,0.0027414477019096074,,,,,,Control
14,,,0.004122011104509154,,0.0371635303715441,0.00030403410950933217,0.001300443071124151,0.014138275391699756,,8.621546251520303e-05,0.005021175811355903,0.0017711816173787468,0.01939222234723877,0.01813621258336415,0.0022003501005263813,0.02390151373355054,,0.07481031272670664,,,0.0189834147113272,0.024703540231708558,,,,0.12464338029089075,,0.03266908543634197,0.03530783002891984,,0.005216300597368171,0.0004448633028920993,,0.0017954661695509253,0.001907556875428625,,,0.01451770826363013,0.0016694834272777874,0.0008376579808211425,0.0014099886710973427,0.426729423322481,0.0746269590555027,0.03218986320373902,,,,,,,Control
15,,,0.005271450439400783,,0.025806872975883303,,0.0003339596047816768,,,,0.0012853337476474256,0.019456671149885897,0.1123597100910159,0.004015729872620727,,0.02949614795394217,0.0014234609816931722,0.11261223344841233,0.002423514325984735,,0.016876470644311824,0.12198095142282207,,,,0.008623317702576976,0.0019388520267889762,0.04718637258208885,0.06042457999483595,,0.00812749975305447,,0.0007304922663961184,,,,,0.017654729377107024,,,,0.3757730105063915,,0.012737420128079036,,,,0.013461219004279105,,,Control
16,,,0.0016305698951463124,,0.006022221897245661,0.0002888229186469925,0.0021326586819925613,0.0038239585719879957,,9.668052691699614e-05,0.0017972219378677315,0.0024141696280155795,0.031601330129064444,0.0054334049906650484,,0.032519084248548574,,0.12912131212536299,,,,0.02761163351093302,,,,0.00048259019318231674,0.0007816701845379403,0.028506131495265898,0.017294744804031016,,,,0.00021326586819925617,,,,0.0005567254711753916,0.0048843977128149646,,0.001589846269837788,,0.6209540418147341,0.024182013684762988,0.05180898202717129,,,0.0042525214118931684,,,,Control
17,,,0.006379851731525457,,,,,,,,,0.04698400752509132,0.032568643224338945,0.01863906914562499,0.002463931317914513,0.04910848593966412,,0.12628165463006,,,0.010706013397833523,0.03800454680605348,0.0011168828453853084,,,0.11063473863730564,,0.008472868657495851,0.05550210207245312,,0.009572261399019951,3.342783164005325e-05,,,0.0005985962173562478,,0.005341829591123805,0.0050302159655256605,,0.0008207929806107192,0.0008195510797448348,0.3440634603063128,0.10470983658964916,0.022147232108270576,,,,,,,Control
18,,,,,0.0011558665564453904,,,,,,,,0.2764559644181277,0.031204856076150214,0.0014458196024648637,0.01977214708611859,,0.024771560806320377,0.007784116299296698,,,0.015697426611073113,,,,0.009984461309023682,,0.019425640044033205,0.01312406803516546,0.08254516049042736,,,,,,,,0.014502002608363379,,,,0.4126114804207335,,0.06951942963625665,,,,,,,Control
19,,,0.002561818395316052,,0.061027374694993385,,,,,,,,0.14970881818621484,0.0030160658615410512,,0.031895865762452714,,0.02319388168342758,,,,0.08580339858685522,,,,0.0019283557140322887,0.00048039774267582766,0.03912788121272261,,,,,0.0007779454828325455,,,0.0034292200362004643,,0.0028820835570999358,0.0003279386019779505,,0.0014439193186227429,0.5879359586797361,0.001946529651334023,0.002512546831964685,,,,,,,Control
20,,,0.010037446581009562,,0.033719633990201656,,,,,,,0.05908015232353945,0.04220396287510166,0.002239525079406399,9.658717754762066e-05,0.01911581749924883,0.02328718910101227,0.13018983602215697,0.04517273144213306,,0.018603328818380484,0.12627280378984196,,,,0.023019978305984474,0.0009709173743033215,0.08167135770062384,0.0764673888531807,,0.003205911711905781,0.0005202115362159699,0.001593070601107931,,,,,0.023729966140942735,,,,0.2588886461051993,,0.006516751285134616,,0.00011347448790775905,,0.01328331119791372,,,Control
21,,,0.02967384631620994,,0.21393835995725774,0.0022738403235387935,,,,8.457233854583233e-05,,0.00780499398125153,0.16238809376914576,0.024615459189449303,0.000801443067936745,0.08324372449215948,,0.008342391368262835,,,,0.2820216490869716,,,,0.009580194978611995,,0.0026411726573436654,,,,0.0025757236891824414,,,,0.007373439847438455,,0.013765656492522302,9.254893154048159e-05,,0.000490969525221936,0.13968855085860354,,0.0062908730084467014,0.002312496120359017,,,,,,Control
22,,,6.251216629239637e-05,,0.009390872621677973,,,,,,,,0.08091492525631995,0.0011975645340284928,,0.02509055735165151,,0.009307288938657806,,,,0.07216522878650139,,,,0.00014168086485531896,0.000718237698749556,0.008805686499980935,,,,,0.007088458227223196,,,,,0.0004203265884411693,0.0006053545734221949,,,0.7801929749570041,,0.003898330935194049,,,,,,,Control
23,,,0.0014461339226106364,,,0.00014155917027639203,,,,0.0015870902859163693,,0.002467489866563654,0.01362574829694472,0.0009691126731625814,1.858654826198192e-05,0.057340907937812415,,0.055385904464137256,,0.00010940946517458547,0.0074288926385715085,0.0037446369017329188,,,0.05751019622873912,0.00031556944913992,0.007262618382498102,0.01965874092712717,0.003497184640277452,,,,0.0019171271023521025,,0.0006680105913184744,0.02529649312021428,0.021505641017397513,0.0024720109188435956,0.0026785727741227023,6.650970242936231e-05,0.00018506173999227393,0.1610911208040239,0.5031991468272009,0.04401284581654475,0.00012478104292638673,,0.001837757517882018,,0.00237475806091063,6.0381164894330446e-05,Control
24,,5.2635763647438185e-05,0.01328411502157005,,0.012543476282031915,0.002416799880948207,,,,0.0009821974936283953,,0.12391024521294908,0.0565543497599011,0.010283068266968997,,0.024450575068449224,0.003947581245220729,0.20425606116982933,,0.001619181159265819,0.009958161134742198,0.056067999344932264,4.09164765397552e-05,,,0.0007717554673757778,0.02479194981962906,0.08192397961126924,,,,0.0035530655887077794,0.01506120347177819,,,0.0009674473564066562,,0.010441379671259854,1.919538405568763e-05,,,0.3356787735321517,,0.005741036286044764,0.00041613572065988077,,0.00013578208510970618,,,0.00013093272492721662,Control
25,0.0006791198366343401,,,,0.0008238650829959618,,,,,0.02481047795201113,,0.004164032049243856,0.01987270036491038,0.0015698443928458155,,0.01831067462110626,,0.11919630703153163,,3.137483525705512e-05,0.005190079377330808,0.045121223141436954,,,,,,0.02388476995329259,,0.061281769276077286,,,0.013441059615394638,,,0.0003851185848485807,,0.02125449622439442,0.007480843307456945,0.0008283758420584776,,0.6205782031301058,,0.010072424747507755,0.0010232406335591651,,,,,,Control
26,,,0.0076949831948462735,,0.04823923843801348,,,,,0.04418905481889311,,0.005668376419144534,0.014623184561220356,0.0006582266683982555,,0.004439268716440234,0.022108684506838297,0.1361996353424257,0.01770096887831176,,0.02442334381028194,0.11350962175892584,,,,0.0017780478480637321,,0.07224591431915699,0.06942870417841243,,,,0.002122728765372597,,,0.007987214939530387,,0.0022812255679059545,,,,0.4007691430860445,,0.002781895757582849,,0.0011505384241907288,,,,,Control
27,,,,,0.0018515476006391426,,,,,,,,0.12711772266893462,0.023759144986083197,0.0016232249626307925,0.08959972263027678,,0.03036046788825318,0.01889540970826246,,,0.04346385173444668,,,,0.006433302407092418,,0.016715774154682745,0.01753564168728416,0.05527703146745014,,,0.0034460812264831713,,,,,0.008342132009947942,5.818804443069945e-05,,0.013714156970001548,0.5149178843874027,,0.02688871546569765,,,,,,,Control
28,0.0011831160905349154,,0.01954628486459461,2.611804210415688e-05,0.00017897622477748944,0.0018957952553610928,0.0007091412627084828,0.0024429214122680927,,,0.016949360654262162,0.02514511902179088,0.03398550396635249,0.024193735519964964,0.0032577835147288596,0.008377335990922162,,0.07116573354498315,,,0.008802716692602615,0.26212316789998974,,,,0.179764968837846,,0.0061815474471694975,0.09612688165665391,,,0.0026774635114823133,,0.0010735451808310222,,0.0005964486746654474,,0.01720585855779502,,0.0005467099331284474,,0.13997397560824607,0.03479297809674394,0.03873035098590406,,0.0023464615515885975,,,,,Control
29,,,,,0.008442541151924809,0.03412444384843718,,,,,,0.05501766357108538,0.17364310536603988,0.031149218096974407,0.007102039003007827,0.13920243258719073,,0.008505992615360315,,,,0.3223416613464791,,,,0.006806892001290008,,,,0.09730143085621014,,,,,,,,0.029897877080632105,,,,0.02835694235110605,,0.058107760124262026,,,,,,,Control
30,,,0.013248416563771893,,0.03677161116881929,0.0015758824451717849,,,,,0.0027769339317562673,0.07158771126093462,0.06898012497631788,0.006526264299106938,3.154214765889893e-05,0.009674354376131023,0.3587138398369363,0.07029928087986463,0.004192655763087236,,,0.12428933193527103,,,,0.015057751732878637,,0.017293365247045448,0.04237192458956419,,,0.0007295525220652125,0.003057546759957928,,,,,0.04450301008042125,,,,0.08306650105507972,,0.015307434882307975,,0.0012798558166578471,,0.008665107729194025,,,Control
31,,,0.007524373879175608,,,,,0.010157075874099569,,5.121946968933797e-05,0.011406108336191849,0.0060494231752585715,0.05576758857461528,0.02143247892456966,0.011172857846631478,0.02225475331555741,,0.06402380578937276,,,0.0006611774697241928,0.03012916232576348,0.0003098671651745011,,,0.1011445319921908,,0.003106428957320368,0.030939428832778417,,0.0003403650651762438,0.002009992259696738,,,,0.004073010484901733,,0.024832516584694254,,9.967606342032991e-05,,0.2633615869279412,0.2648397255656563,0.06431284512039975,,,,,,,Control
32,,,0.0036388947673566155,,0.009771991003829163,,,,,,0.000282097663366688,0.02426916945969837,0.15918810352674698,0.006127627627782554,,0.060897394558775624,0.01023496547914969,0.14002940047849294,0.009840297021806029,,0.026876044904087317,0.12673964954885528,,,,0.018089332096120802,0.0015961114684050106,0.028006602364770847,0.10812264830479837,,0.015173635032691446,,0.0010310906913033335,,,,,0.0125203280050856,,,,0.20233955334261486,,0.03155304669087782,,,,0.0036720159633846726,,,Control
33,,,0.0732580081798674,,,,,0.00046686786885312713,,,,0.11509892667260353,0.033425783088827155,0.019989933097895523,0.0016911987968625498,0.05903616544770203,,0.008816792570870787,,,,0.22564736905385385,,,,0.29240580619786966,,0.0023473814846438987,0.006462686232594345,,,0.0027387475877134883,,,0.0009471854449713378,0.002412184619648392,0.000548992596547501,0.028312958385383016,,,,0.0459702842982819,0.012832650998436982,0.06759007737657345,,,,,,,Control
34,0.0009893143585873742,,,3.4843118076107416e-05,,0.0009157566648711475,,,,0.02959111967156646,,,0.02490111041773655,,7.523183752769139e-05,0.011210799399484616,,0.0024473889843848423,,0.0001122722693563461,0.008183214950439067,0.003825313975208442,3.3168974264642796e-05,,,0.0005847993601422353,0.011960501925056115,0.13445781387789887,,,,,0.007582406590099702,,3.955164754585166e-05,0.015761750082974754,0.00029077785325376125,0.009451797423576384,0.004518095611190145,,,0.7199613607608314,0.0010561754770577426,0.0005734988894148491,0.000434231051098636,0.00025269108154294117,0.000690375054252723,1.381168644458312e-05,0.0064737048509572554,0.003577122155158811,Control
35,,,0.00463024794091241,,0.08571737202816006,0.007911177218918129,,,,0.007961690629451493,,0.006477706544617386,0.22482575371281893,0.06180232514893962,0.004458835400553028,0.07800702724804383,0.0023009691136583934,0.05751579043662349,0.031280457227408826,,,0.05028993032368882,0.007804044381193514,6.472377657352327e-05,,0.01126115999440023,,0.020373557217650298,0.014537870569987775,,,4.252007963577944e-05,0.0019196206187526428,,,,,0.020953295744694792,0.0007720225425253531,,0.010122554415432725,0.1714369644260139,0.07546947774351379,0.04206290551583129,,,,,,,Control
