,taxa100883,taxa102106,taxa1263,taxa1301,taxa1350,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa946234,condition
0,,0.005273211479022248,0.025815494308159704,,,,0.0012857631405977028,0.019463171062801828,0.11239724623094574,0.004017071412201928,,0.02950600176663084,0.0014239365189702815,0.11264985394911589,0.002424323952253692,,0.016882108586623295,0.12202170174211066,,0.008626198504420281,0.0019394997413560732,0.04720213618883533,0.060444766105035505,,0.008130214916414748,,0.0007307363028030021,,,0.017660627313224746,,,,0.3758985454360634,,0.012741675332937479,,,,0.01346571600947573,,Control
1,,0.005080528939485746,0.029219461460997534,0.0022297781900202937,,,,,0.07803771203773284,0.037516256506424026,0.0002833386018579039,0.1847717424468006,0.00833947315161917,,,,,0.03757434275410747,0.0052081963975520625,0.016150789453249437,,0.001399572852077562,,,,,0.0004734946337478652,0.0013837978500751147,,0.028303655336995005,,,0.0008129628938935456,,0.5211339169268829,0.0418602518252839,,8.706822810652897e-05,0.00013365951309050018,,,Control
2,,0.011118006754868815,0.06976458374081422,0.009866421945290454,,0.006961374304954038,,0.03627718625136214,0.165144361745229,0.016164621112632373,0.0005333997527173154,0.010105016555366178,0.038568174753415854,0.13144096300539274,0.02409609097767471,0.0008205646287965578,0.010128483088379114,0.1086057343038364,0.0006481128978177654,0.0044928041786582475,,0.022410648174019953,0.08632060479476936,,,9.539418536421808e-05,0.008221363407750985,0.002528928232138367,,0.00853985337673587,,,0.0023263520215708734,0.20513024253262177,0.0026924299365726897,0.01585147933024114,,0.0002683916496688927,0.0008784123613400766,,,Control
3,,,0.007160794930159226,,,,,,0.0383920985286304,0.002562173437882737,,0.023917350189382243,,0.037297295261968684,0.005271908200980152,,,0.0790681410722905,,,,0.03378584455401523,0.012156509036909973,0.12906629401156455,,,0.009727446091013994,,,0.001373236222377156,0.001410584502621147,,,0.6138469715785694,,0.0049633523816347,,,,,,Control
4,,0.003176986108454319,0.0286852214336128,0.00012800703152312295,,0.002937153288523314,,0.010254785525352401,0.018781063864171558,0.003896175372519014,4.6379359247508285e-05,0.12851308186513458,,0.1587472708323714,0.050306454192858986,0.002509020270047427,0.015886167325184865,0.044820806646306485,2.174676622494278e-05,0.0026320801699174817,0.009514364821276622,0.06188686487074796,0.03217511361912363,,0.029513453724530517,0.0001361491857021299,0.00610342061172932,0.01610415031364815,0.000710944044642916,0.01841404853465961,0.0036025424958609,0.0005288277606643668,,0.1897925832602257,0.14775124008100102,0.010471943991873508,,7.183647421225174e-05,0.0016749132602916828,6.359125479047249e-05,0.00014161164356905868,Control
5,,4.203097307982006e-05,0.02919501773960263,0.001139090010189726,,0.04751981304623174,,,0.05564505845900679,0.0026642572959945693,0.00023071459439959064,0.09654717075341075,0.00014705776605276798,0.04867693079909184,0.01159426924393166,,0.008045437203649988,0.07111721668668117,0.0007928155596839314,0.005999288410561785,0.00616518415491057,0.02024485118047786,,,,0.00014867823730403822,0.0017848478038208892,0.003016608513692628,,0.011431817000991827,0.001100806376878468,0.0002680867126320089,0.0011733224653728079,0.5136985018034326,,0.06031788987095074,,0.00094382322441167,0.00025775620840516155,,9.165790514996906e-05,Control
6,,0.0016154022237285064,0.02802369485772893,,,,,,0.2195590155156264,0.0021276152590548264,,0.045208209644569036,,0.04024967200570735,,,,0.046801469220303774,,0.002288680273913655,0.0014700089460342215,0.01710858269257835,,,,,0.0020459200098357846,0.0004359776171194416,,0.0017768716705141626,0.00040534189866230097,,7.623541820687827e-05,0.5898508212394706,,0.0009564815069457137,,,,,,Control
7,,0.0052985930338210535,0.027508633642154626,,,,0.0020821561579285226,0.03454775911816295,0.25086796555255003,0.002051889585088232,,0.028793940468514276,0.019898328855721084,0.09386308424966404,0.010801689938184613,,0.016816251022774984,0.06410910036088797,,0.002184101337393962,0.0011973701620263714,0.028270717315731275,0.0663989301993524,,0.002314983814541165,,0.0027433171713924444,,,0.006292277340787089,,,,0.2801672350851748,,0.01642258107198066,,,,0.037369094516167364,,Control
8,,0.004478720089517061,0.027220051068058013,,,0.0001774490607026307,0.000128095080749562,0.030073980796796452,0.10389115174270233,0.0012669228090442294,,0.024080236874529176,0.006862967855507111,0.10190378369932244,0.0035135528384016563,,0.01673745003549493,0.2507550800553297,,0.004803207148586095,0.0002894682600151973,0.048886857844052285,0.06850926303551756,,0.007113116762198699,,0.0020384627238707285,,,0.03499862740642891,,,,0.23904733302662876,,0.012891730576828223,,,,0.01033249120971827,,Control
9,,0.0013957963216541865,0.011836678595244518,,,,,,0.1869572963700133,0.029620406521860862,,0.020753078438459232,,0.02523591604860344,0.09148014477187233,,,0.024637484919596636,,0.00850926713057466,,0.004557056101645736,0.0067679323176225645,0.034048674706154844,,,,0.004205510901159092,,0.01910805458978757,,,0.0006267339282350965,0.5169404470416957,,0.012146889491822223,0.0011726318039980248,,,,,Control
10,,0.0010772167642137294,0.0007064363651050195,,,,,0.000572619360567287,0.025213573255143173,0.01421142661579731,0.0007898442408531978,0.03382310829368844,,0.05597842651244847,,,0.01023983509534158,0.035852025115892916,,0.0335177180495959,,0.005965586355848162,0.013318334761760689,,0.0064788889504100704,,0.0008988615735968726,0.0005211980002759344,,0.008401217795475185,,0.0006754620811499924,,0.6474212440871763,0.08132915713608532,0.023007819589574544,,,,,,Control
