taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
,,,,,49924596.8248844,,,,,,,,,11940783723.213205,1347811172.3997676,,62448351.26690791,854005565.0303092,,1069942009.3802861,336214302.34603333,,,678008798.1402397,,,,431252381.6759599,,839039110.4022803,566859385.0253373,3565319745.9084578,,,,,,,,626375622.115484,,,,,,,,17821660891.95698,,3002707775.1600385,,,,,,,,Control
,,350288990.58254415,,,91901421.92656158,72213032.10266097,62599325.63622289,553960606.5212731,,,5150915.695360496,133783510.76471329,83470221.39796893,670387335.2152386,260926281.968871,,18766436.041851662,1039175528.8593304,,8476630135.244354,,,964310209.4271518,4551218164.260186,,,,1244597520.819051,14811387.933351776,1410602648.1839244,2589834982.0206056,,62712899.65285212,167374696.38893193,,42576894.5869422,,23336120.00505086,,255882259.4656321,,,9840854.499696514,,,,,37392374344.30848,2443965859.721642,2014088206.7800453,10482213.652426222,,,29208564.74723228,,,,Control
,1422667.150276412,,,,442906202.632276,,,,,,211125026.27453908,,251555639.1598193,139610662.6226187,,,,505210475.599746,,2136968177.067126,2106292298.2560155,154788628.2971127,22732145.06643383,905113052.7410488,,,,,153525934.87789744,603681023.5222256,697918984.025943,,6580904.096858012,21053031.477051795,227532713.6832205,,,41197509.85555796,,41347714.19846269,,,9211311.857969936,,,,,1592422481.2291365,,803461347.8001399,,13351090.08924636,,164915820.2947456,,,,Control
,,,,,131272285.93478955,,,,,,,,,5564247091.501696,376479931.37326604,,2464595.032326741,1814584172.921276,,1745601592.3868399,1123614091.311904,,,259952835.03002915,,,,2731918.832129378,,707224672.655908,1046429234.1884015,152782071.67988458,,,,,,,,134659474.08106932,,,,,,,7905612.372212102,18096712830.883175,,1165623048.4369867,,,,,,,,Control
,,349665465.3826848,,,7648108193.766693,3307881.563119502,,,,,3363841.965503102,,20587210.25467795,19885031561.213505,504053997.73655176,,,3030398798.989175,,1572331861.417,,,,5395353799.767493,,,,450375536.2057047,74924760.96915412,811662111.8167171,,,,,47286540.014142506,,,99684130.11265387,,350417821.9036199,,,28900438.91988617,,,,,19858667993.868343,35690301.07576305,1202881284.880469,,,,,,,,Control
,,,,,605193032.0361048,460261958.917211,,,,,,,643517553.2380564,2715636443.061897,87971565.68442193,,32968523.669745505,3608589461.6826053,,6595758328.857823,13813200.88940726,,203992740.2065503,2682327966.1809106,2047177424.6317666,16338567.601483725,2317391662.8239484,4841134924.871222,,1461132777.5553625,,,4068206203.2805214,,418794604.96643883,,,,,354141054.4448988,,,,19349581.758190278,,,1431841298.8235304,25996430198.223186,,1832902834.2403336,,,,,,,,Control
,,53516090.78777775,,,576346384.3843373,,,,,,,,,7612603339.852921,80973075.1254843,,,1053344921.638292,,1644937494.1837723,,,,1309175213.4473999,,,,35649880.07152378,79239706.54481645,631452062.0271976,,,,,81894343.2190497,,,61770226.88619613,,47583763.29510802,,,8445845.065865517,,,,60116737.04196458,12402318760.292234,,516522536.0426392,,,,,,,,Control
,6719312.237061404,198547514.9554938,,,3039023704.255633,9245409.7088997,,,,,26829081.835435137,,1530488601.9471815,3511141688.3196487,712126679.3464826,3671404.3764429493,35111149.288125314,734168485.3586987,1499739252.3191159,2321641457.7113853,1265604268.8488154,,,2927276002.5353284,16095843.530834068,,,171432106.3939075,,156591283.74685752,1404103449.833916,,,2298641.661344383,51859924.7926125,,,114907999.5108139,,170602561.67328265,,,4000546.313981202,,,,78003963.2458542,1209203255.69846,228360281.83446673,2620628106.6795683,,39935888.421308,,,,,,Control
,,,,,129157830.92765372,122578296.38437392,,,,,,,272572221.09164995,3797013162.3454776,185638025.97584116,,,1908070423.9065614,,3960155343.4284782,,,,1202978956.6920922,264943853.5973461,,,740551752.3988342,182356368.23732772,2450425186.694354,593471853.2616714,2494140976.60147,,,229002402.7808102,,,,,513317227.83959556,,,727143990.9630626,,,,1425693768.1221757,29007259357.858234,,2344757970.056389,,,,,,,,Control
159372583.7049097,,2566394682.855975,,54202519.836025015,36185038.6230347,,,802307349.4510098,20477063.331376314,,,3525423269.8639393,146774520.71887162,5034656207.971601,4479232540.241024,,1096673472.4060473,1706933315.0268772,8254957894.091628,2344565388.4770675,,,,6555953604.809108,,,,6521877970.5113325,,396309548.58726,1324005560.6769378,,,151218443.66497242,,161148485.37004945,,,,3245647888.289158,,,,78339774.86221983,,,,7529214417.837698,879496540.1358153,2009086725.0957198,,6795116.6999477595,,,,,,Control
