,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.005903419088426543,,0.0780505635619902,1.8413091019753398e-05,,,,,,,,0.36420284670434006,0.004495626992053639,,0.027746403579343017,,0.019468606286836297,,,,0.058828611758154785,,,,0.006016831588608651,0.002611421458252059,0.013224848527033655,,,,,0.002124182742037046,,,0.014300800301731881,,0.004928132289358286,0.0005727280673781539,,,,0.00017290094809208002,0.3823589638164551,,0.014717725291250582,9.307716339655563e-05,,,,,,0.00016389674424176104,Control
1,0.0017210377142199387,,0.004254650566959415,,0.000386280387679315,,0.0008680281142385912,0.003797373566427676,0.009561962451403816,,,0.0005973797838825293,0.0032897897943629313,0.06424195729679766,0.05832077677016032,0.00602715032303984,0.0056907566085926285,0.1861539590956586,0.10092010980109291,,,0.017820779973409875,0.032492923181559864,,,,0.05363689076425439,,0.02538612022520209,0.07743798010015353,,,,,0.004917250612056968,0.0003981481646797943,0.001194024395738481,,0.030552594154269124,,0.004808445152123369,,,,0.25878790507584826,0.0264772205372196,0.020060218990942784,,0.000198286398025706,,,,,,Control
2,,,0.00743769302362023,,0.05580493750760668,,,,,,,,0.00046938284368469916,0.14002217657956104,0.011286815973462374,0.00014588512637885674,0.050217231114583795,,0.0589197379821516,0.011705292049270812,,,0.13940497027565046,,,,0.006798450924396513,,0.029292713201165485,,,,,0.0003037063085523472,,,0.01800508108713596,,0.007214886648787065,6.865782521186754e-05,,,,,0.45974320341089614,,0.003025229047299732,,,,,,,0.00013394907058422302,Control
3,,,,,0.00429045127552915,0.0007318826082210282,,,,,,,,0.17505325272817512,0.02255231225800901,0.0010327924801344702,0.031653466266643886,,0.029707697408441633,0.012010727244172844,,,0.01710894804100166,,,,0.0023150581143603606,,0.02146199587451145,0.028280861117615384,0.041954810357792596,,,7.578545998629167e-05,,,,,0.012725667185971231,0.000923730405857009,,,,0.0008699602669109119,0.522970400451588,,0.074280200455078,,,,,,,,Control
4,,,,,0.007582150138686419,0.009062945776875624,,,,,,,,0.2576396648509954,0.032671385009793406,0.0005841819045743353,0.035244531155913986,,0.06618820348266097,0.010401102909593334,,,0.05471059878796639,,,,0.0658664845039365,,0.02566089931306386,0.029489627717538616,0.03217896418198735,,0.00024237441729444938,,,,,,0.043888242882384014,,,,,,0.26412552753786256,,0.06430493104240888,0.00015818438646414087,,,,,,,Control
5,,,0.016295000683152004,,0.03812561861761321,0.0010074145460272361,,,,,0.008566309028766433,,0.1013634879760031,0.08128611970700599,0.016781655230389107,0.00036723331779292876,0.01644362535735108,0.28407859481367687,0.07295740156092412,0.11342722240822033,,,0.05536263899014487,0.0008169663670184636,,,0.006630016343499259,,0.005585054511358574,0.0441898182189862,,,0.0006493594537287062,0.0003259313030681348,,,0.009227245562380122,,0.0038938621659986372,,,,,0.0006631267919703042,0.101335327511418,0.003855167601698389,0.016381359441212943,,,,0.0003844424905949263,,,,Control
6,,,0.004122011104509153,,0.037163530371544094,0.00030403410950933217,0.001300443071124151,0.014138275391699753,,,8.621546251520303e-05,0.005021175811355901,0.0017711816173787466,0.01939222234723877,0.018136212583364147,0.002200350100526381,0.023901513733550532,,0.07481031272670663,,,0.018983414711327192,0.024703540231708558,,,,0.12464338029089075,,0.03266908543634197,0.035307830028919816,,0.005216300597368168,0.0004448633028920993,,0.0017954661695509253,0.0019075568754286247,,,0.014517708263630129,0.0016694834272777874,0.0008376579808211424,,,0.0014099886710973427,0.4267294233224809,0.0746269590555027,0.03218986320373901,,,,,,,,Control
7,,,,,0.004060099187939832,,,,,,,,,0.1720956935946483,0.011644086585066073,7.622705903301742e-05,0.05612297884860439,,0.05398942783122524,0.03475207754026171,,,0.008040038968563196,,,,8.449507337257751e-05,,0.021873636911965214,0.03236483964387848,0.0047253718539449225,,,,,,,,0.004164860979388648,,,,,0.00024451139967601493,0.5597102887775419,,0.03605136574489062,,,,,,,,Control
8,,,0.005385211251837711,,0.001412857910823153,0.0011101760074213045,0.0009623784984307171,0.008516382105963522,,,7.918824143971002e-05,0.002056737399260951,0.0012832398035638615,0.010306282862863425,0.004011382565070448,0.0002885081325604999,0.015975893907887336,,0.13031652495292356,,,0.014824942632176064,0.06996871704983437,,,,0.01913397438491484,0.0002277047098208004,0.021686074804232493,0.03981514937819257,,0.0009641245426647964,0.0025731556586109667,,0.0006545611708109884,,0.00035876073586109874,,0.003933837659380459,0.00015128959745874563,,,,,0.5748563056949596,0.03757261233072873,0.03096383490473891,0.00016114961195707526,,,0.00044904149361142963,,,,Control
9,,,,,0.004025242846211061,0.006149297545850118,,,,,,,,0.3941837186532634,0.019027851041858182,0.004988774297634289,0.031961590541482836,,0.052599740868358835,0.033161532363710534,,,0.020516357040506025,,,,0.014080112490502903,,0.005726305924722854,0.02042680612621241,0.037661819563397855,,0.000544784907497241,,,,,,0.028039947793636284,,,,,,0.28181248220478794,,0.04509363579036717,,,,,,,,Control
