,taxa100883,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa946234,condition
0,,0.00107732642791183,3.5399669091876635e-05,,0.0769538385163736,0.0007249053899200021,,,,0.0003690179154889098,0.0006091474215542807,0.0006692323198348545,0.1770298585179219,0.004674857190696966,0.000230465501446817,0.0866207843537244,,0.008686574586209906,0.0036728469726927783,,0.010585131319641887,0.0021683085145237906,0.0001924397441433768,0.051366705592296856,0.0031919576993912607,0.0018797539418371882,0.016394773748319696,,,,0.0001698553855239303,0.002046878195621092,,0.0005241672070280843,0.0017459284865759094,0.0004018965398976855,0.01530326644406542,8.960212977854826e-05,0.00029128570442662875,0.006390323054018737,0.25585977445263647,0.2505960432413786,0.01724205484889856,,,1.9433052765570262e-05,0.002032277145164799,,0.00015388876919762395,Control
1,,0.0052985930338210535,,,0.027508633642154626,,,,,,0.002082156157928523,0.03454775911816295,0.25086796555255003,0.0020518895850882325,,0.028793940468514276,0.019898328855721084,0.09386308424966404,0.010801689938184613,,0.016816251022774984,0.06410910036088797,,,0.0021841013373939625,0.0011973701620263714,0.028270717315731275,0.06639893019935242,,0.002314983814541165,,0.0027433171713924444,,,,,0.006292277340787089,,,,0.2801672350851748,,0.01642258107198066,,,,,0.037369094516167364,,Control
2,,0.0044705698387285525,,,,,,0.0007638662835411547,,,,0.003939624515876492,0.02486633106561595,0.002683036884602943,0.0018489570424863565,0.03091369097960178,,0.10062665856536426,,,0.009151575946899335,0.039177837044244254,0.0002862710008293785,,0.0385253721855171,0.0001666933246528798,0.0060208893001997554,0.02172634393299153,,0.0030020128908823046,0.0009614249570874555,8.769029586276569e-05,,,0.0014497515697125078,0.00045735906058959965,0.007758036105303984,,,,0.33927252825533616,0.32304675742646355,0.038796721527609934,,,,,,,Control
3,,,,,0.007649835265996966,0.0008626328369779388,,,0.0006629736102587293,,,,0.22715930747117155,0.03054826544785038,0.002149213475887464,0.03183080848864628,,0.04835235714977874,0.052243996091605016,,,0.023513962014276947,,,0.009943796634258213,,0.008539217190477729,0.007339243031105656,0.0726144860945121,,0.0024319462837946964,5.864611260053621e-05,,,,,0.020562982492974582,,,,0.3735414176814497,,0.07891747956975355,0.0010774330566232762,,,,,,Control
4,0.0009690790499970993,,3.41304414224256e-05,,,0.0008970258958830899,,,,0.02898586671744894,,,0.024391786309408747,,7.369305520337541e-05,0.01098149515111996,,0.0023973304050166214,,0.00010997586680559364,0.008015836524820009,0.0037470714953827563,3.2490540333059805e-05,,0.0005728379492790894,0.01171586335770158,0.131707631054233,,,,,0.007427317021373857,,3.8742663236266894e-05,0.015439361274924705,0.0002848303204592215,0.009258471575286937,0.004425683064925939,,,0.7052353637290367,0.001034572599753646,0.0005617686169258701,0.00042534934505425307,0.0002475225706761497,0.02679516384969241,0.0006762542117272196,1.3529183987267806e-05,0.003503956158884277,Control
5,,0.0076949831948462735,,,0.04823923843801348,,,,,0.04418905481889311,,0.005668376419144534,0.014623184561220352,0.0006582266683982555,,0.004439268716440234,0.022108684506838297,0.13619963534242568,0.017700968878311754,,0.02442334381028194,0.11350962175892584,,,0.0017780478480637321,,0.07224591431915697,0.06942870417841245,,,,0.002122728765372597,,,0.007987214939530387,,0.002281225567905954,,,,0.40076914308604455,,0.002781895757582849,,0.0011505384241907285,,,,,Control
6,0.0008583043688481318,0.0064982974794622235,0.0008296156708324366,,0.0446336714535467,0.4682979128664815,,,0.0008697798480544095,0.019828193633547587,0.21180558366080288,0.02172164770258345,0.0010162971272059949,0.007553529268260947,0.0017535966662093558,0.0012103556773550171,2.459031258488141e-05,0.0,,,,3.288954308227889e-05,0.07108639283782556,,0.003348790735517767,0.0,0.00015645586382130795,,1.4754187550928848e-05,,,,0.002320608290562413,0.03260081182867807,0.006034667627601438,0.0008493903805361121,0.068822957024023,,,0.021823799959446485,0.0034415167058899237,7.889391954316118e-05,7.407831666195525e-05,0.0020421230005386306,,0.00037049404294554666,,,,Control
7,,0.004477761831595002,,,0.02721422712080222,,0.00021395798418000805,,,0.00017741109405930818,0.0001280676737843015,0.03006754622848891,0.10386892340130136,0.001266651740793895,,0.024075084715588935,0.006861499468739256,0.10188198057118185,0.0035128010857190415,,0.01673386892442503,0.25070142900387815,,,0.0048021794640669855,0.00028940632596980044,0.04887639811049509,0.06849460493170083,,0.007111594854075024,,0.002038026578495503,,,,,0.034991139170659956,,,,0.23899618694113084,,0.012888972288141416,,,,,0.010330280490727482,,Control
8,0.0006821473663865962,0.033612493322601904,,0.019469083866671594,0.0014840041977981114,,,0.1198470740037291,0.0020901044969476156,,0.0012600016119908946,0.0027709068131653923,0.08171490171770149,0.047186015368543215,0.005929498471143551,0.027656507709672366,0.03167572454489969,0.04781415379738184,,,,0.1504304108807523,,,0.15071183676222832,,0.0008961138086264689,0.04283374341843672,,,0.005331261542211761,,0.0024540957657096427,0.0009425697721495361,0.0009191865922916002,0.0037938691992512835,0.04403414896140916,,0.0006053760413662937,,0.08064755267604455,0.030712772089422656,0.0608322735889984,,0.0016621716124678694,,,,,Control
9,,0.0021199695038446173,,,0.00014420879992140619,0.00012708400493073924,,,,0.004359812572623903,,0.0034375772681265212,0.006161921846641752,,0.000316858779827312,0.04302058951155378,,,,,,0.005783774326847843,0.012121751083393648,,0.0008174836345544714,0.011498148168733513,0.027425609540053048,,0.0823108779201406,,,0.034467705791215116,,,0.003060431198332065,,0.009019759710084231,0.002274192803760565,0.0009338521244910508,,0.7384481991475458,,0.006193367376624616,,,,,,0.005956824886753531,Control
10,0.0026661847824723433,0.06263115776859139,,,0.056644786366745754,0.0003548584357817548,,0.016679363591908733,,,0.008080149185198697,0.2056336828010852,0.17786544513995944,0.07611374410796556,0.010401081572348345,0.0050336782127882625,,0.014139413482292505,,,,0.12022807226319104,,,0.09872805853220379,,0.0006561490694741621,0.01670976388465564,,,0.0035861044217282306,,0.010277220156546816,,,,0.08161314576465721,,,,0.01963158235557968,0.0021725473151173423,0.010112335297373064,4.147549233500128e-05,,,,,,Control
11,,,,,0.00429045127552915,0.0007318826082210282,,,,,,,0.17505325272817512,0.02255231225800901,0.0010327924801344702,0.03165346626664389,,0.029707697408441633,0.012010727244172844,,,0.017108948041001663,,,0.0023150581143603615,,0.02146199587451145,0.028280861117615384,0.041954810357792596,,,7.578545998629167e-05,,,,,0.012725667185971233,0.000923730405857009,,0.0008699602669109118,0.522970400451588,,0.074280200455078,,,,,,,Control
12,,0.005284550780674585,,,0.02371606993917758,0.0003295605892673372,,,,,,0.0009444897652337961,0.2882060180364324,0.004373078028853822,,0.05359077799258589,,0.029282027264941717,,,,0.0786156423434562,0.0009413404501082451,,0.003099027674352688,0.0003716191848150183,0.07284508112534172,,,,,0.00402350404991766,,,0.0004770704461157262,,0.0038402342277726923,0.0007049386340709164,,0.0016381518193390296,0.407100791290823,,0.02061602635671988,,,,,,,Control
13,,0.0005838571812583697,,,0.019715712313981587,,,,0.00021866386513865016,,,0.0025074415587938628,0.031446597105252126,0.0001095374437207712,,0.03555342920017526,,0.29072224017019616,0.09695132427275767,0.0007777569526477645,0.007224539017936194,0.260893324093552,0.0018486755628333907,,,0.004687709364485536,0.12247745337157487,0.00985127980014452,,,0.0009219230253872037,0.006535871149440312,,,,,0.0025694031709548627,0.0002440444923422435,,0.0009863507713655556,0.07714806420826008,,0.012065662456976241,,0.007278896717493684,,0.006680242733331197,,,Control
