taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
,,11592170.081226263,,,1868084343.2150965,11887540.937862763,,,,,,,36655523.30858944,255718455.17480472,32979292.18522133,,1433684.6964433112,1347116042.5301785,,19621713.21471384,,,,164851019.25585487,19408137.36453053,,,16702085.901037686,,216579544.5869561,,,,,,,,37591621.715775885,1026981.7476899789,63563808.34817444,,,11573993.413125556,,,5312131.252431793,256918115.2694514,347297053.2331947,16626107428.376728,1287664705.3397894,,,,,,,,Control
,,123710109.36770451,41902931.43700553,,2111328974.6538491,2430825322.2330213,,,,750996221.2866489,17085283.64669065,26816332.73362693,121815602.98321377,3681643259.4882026,323929724.02678865,28641386.745570164,111559802.63702954,4204145033.558642,111320577.79825473,41960808.41412846,89508674.353191,,69301892.40700334,267935677.89291906,1073154909.8134757,10757400.814583004,,1497292832.0309157,51707291.36163085,144067371.45441183,,,,3542070.999923671,4900250.729741898,,,14465385.815592421,,1101885041.257301,,,,1489367.5446302148,,58174078.93883356,2269757553.365032,1668836333.758156,9663796039.519423,3241257340.5597835,,,3599947.9770466075,6069365.667625203,,10371554.300430099,,Control
,,1635151982.9968836,,391903104.62459844,,,,,,,,1662336013.3754687,26350739467.329136,1188955424.4849172,1158576863.5902858,,176716544.78892928,1895719866.999996,,,,,,9867368951.092915,,,,18308254551.581047,,,,,,31585835.696873676,,,,,,1146694023.963719,,,,289596738.79860693,,,,203792056.08416647,135235125.17929232,2386178646.6323824,,,,,,,,Control
,,1883253994.9442978,,78488990.24576211,,142570195.02035674,,849906309.6723192,158616001.7350991,,,360869116.1147767,3559782907.477152,3628047017.7111173,1263662540.7483325,,73217849.21972522,1999904912.6398523,,392983401.118567,,,,3234593181.42571,,,,27191095964.40762,,172298296.82848948,357808453.5835295,,39675255.03468622,33797649.395976275,,525572435.5509119,20903191.509703256,,,1522758959.8055627,,,52467690.83658434,,,,,3041278335.2159905,559851855.9008809,4237039510.9192457,,,,,,,,Control
,,75202565.2812597,,,333060289.1203931,,,,,,,,353467806.83559275,1715198988.9166377,19537516.95997622,,,3080417674.0250874,,14177112306.757713,6735290846.719049,,921233299.697059,12520360868.577772,516382948.25770545,,,1553768848.7836137,30150026.172400918,8604832469.616243,739268141.7381557,,,85852574.52623715,262575227.93426773,,,32220027.96931203,,185392660.93422347,,,4035003.5026745503,,,,,20005067365.84375,,1206698547.5015178,,368010319.45954436,,368430319.824135,,,,Control
,,910281742.5117607,,,1124547751.8133187,,181043093.15965143,,,,,174023553.13491783,3503064389.6599526,6607933381.519332,154647878.68155372,,,3568149913.5663023,351718194.9038889,12969668386.568691,1427460523.712942,,1554422638.9429064,9485273357.396881,,,,2457859239.9398646,379534757.2379265,5169259033.617809,6122224811.435249,,783851542.7370864,58754857.99584488,122453913.74824126,,,,,1194673392.6566827,,,5746430.902235349,,,,,25259705779.935223,,730590237.8040764,,98578757.7386504,,,958999966.2610608,,,Control
,,4526130.146597195,,,48049346.852206856,,,,,,,,,2299439162.6955147,188761845.14327568,,7961672.412148951,519683534.5431519,,635249031.4839681,130994966.69441944,,,235019783.9627059,,,,38833307.93659703,,247094965.9611031,245029323.9559099,246081823.78523082,,,,,,,,111024131.57352917,,,,,,,,7034494969.018947,,637479721.7133008,,,,,,,,Control
,,,,,325151334.0814747,,,,,,,,,6778079776.669221,250064250.11966234,,49731568.55347548,767245439.5054419,,2834629087.180488,1577140181.9689243,,,583699234.2654558,,,,127596307.03605068,,1104677723.5024047,2922685256.083728,406697846.09699583,,,,,,,,448613808.0784879,,,,,,,,30276836106.986004,,1682369589.2202435,,,,,,,,Control
,,1007734079.542466,,,2364596176.52408,,20054880.499758143,,,,,314837732.88943756,2715982565.5367,1923433882.8063161,336930106.3057816,,,269485484.584635,256773692.4944309,5870864545.49,925404940.9837825,,516107774.3176689,6128210719.401259,,,,681965107.0009912,402981840.17023563,2370302959.7815967,3473271802.2636876,,54142317.30334796,47096738.921436965,26068189.24030149,,,,,838568074.7335374,,,,,,,,12015483393.688543,,210438759.55286786,,57716945.362756416,,,823354493.7745166,,,Control
,,462043699.21991986,,,14386656081.657679,82423808.88985749,,,,,43960687.862035714,,,48002788762.000275,597805814.4886581,,,3263292162.9920363,,1757216858.9692008,,,,6665948637.5719795,7561635.24850366,,,342069722.63933027,53636008.55401874,713860045.7632648,,,,,93915112.85018194,,,64134971.93055006,,401501000.2027009,,,27249672.430959385,,,,170910818.746691,19405220116.07468,,1938844956.0208576,,,,,,,,Control
,,,,,1837005101.9507341,53290914.10927901,,,,,591201736.4102305,35728449.776549466,,3629085601.1946797,99822391.77434596,,1855827.4166028649,8679689739.423822,,6991776983.954073,,24631205.34637542,978782993.9524612,1773220464.5223713,8645439.916369444,,,262297818.8937602,338364110.93281174,4513161044.789286,,,,19033547.04101231,55297621.80365447,,,352599665.1406557,23854171.915846583,1115578597.7949808,11512165.194048665,,151906263.66144425,10863379.999626525,,5786258.652578851,63837445.525583096,38731797145.75176,78789681.05284683,2503911017.7333617,11994982.082920955,1735123.1943847924,,,,,6125739.27756718,Control
,,503886954.6378714,,,2616023073.2418084,,,,,,,198009418.5007618,3285431626.942685,23857105909.361294,195131120.22073308,,,2738253510.3362722,1892296363.4860651,8926215577.151735,1027221870.6272883,,1599196137.9569213,6096663612.250632,,,,207704227.23450732,113867813.71329965,2688495901.2183433,6314422435.503889,,220150922.4994965,,260884677.55030885,,,,,598384598.8450316,,,,,,,,26643415332.197235,,1561758812.3551958,,,,,3553735701.748608,,,Control
,,186335859.30921435,,,458732371.05491674,,,,,,,,809304239.6888916,764083449.3181202,64437561.57349259,,,80155596.54629849,1477577875.638024,1893465743.9118006,1749099703.3262475,,326120132.11728716,4154749273.024348,,,,444382672.3007848,30820412.497429315,1554809099.3054554,1545608023.6621912,,,15836286.250962917,7455461.53713698,,,,,296529157.51180774,,,,,,,,2117542530.997252,,77961378.38494071,,5659168.311799596,,,223198349.0191422,,,Control
