taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
7986211.685761804,,241695371.81004256,6373204.559051608,,320490481.56953883,22447522.30210756,12619521.787515763,657597435.8400981,1922535.3119311035,,11635183.70780704,60325313.017774165,67630947.20311236,994931249.2774652,1270891967.952056,28186290.208221905,169815621.56756243,686045190.8507427,,637485793.9419868,,4204584.727193323,159055191.42668405,1886176324.1118627,263387.3377345612,,,2640294645.2874618,,246128738.23935565,692008895.3883529,,7701676.459596002,32556212.97224131,,86291074.94071564,,,,624570201.7164336,,,6500091.889639061,18044916.43778534,,,3816232.59418324,4369865087.96004,787595428.5622556,703261494.5690857,4473739.670863678,,,,,,,Control
,,228225981.22855324,,,1637983315.3287728,,,,,,,7624311.12692689,1531916563.7387383,3831808520.7857656,574354901.9034089,,,1513107462.211048,7035048105.985003,6449737883.23902,1623238045.6541722,,,11224022292.970139,,,,1735596704.4848745,312981672.8822551,6983454466.611527,5116860253.375949,,160414025.66177922,,66109439.489887424,,,,,857113213.2990208,,,,,,,,18026388266.95143,,440285461.9704965,,,,,2305184561.373001,,,Control
,,847017161.0809536,,,16555401069.091349,496419397.19921124,,,,,49306872.51361885,,416840935.7024216,36112253293.94727,989334068.4474446,,,5777386676.298932,,1870310483.4544933,,,,6812715458.668961,26458755.256282873,,,790479384.2014438,32351316.47056421,704671368.6104711,,,,40439145.58820526,27758584.935903758,,,,,816716686.9937912,,,4448306.014702579,,,,1318527970.27143,19449207070.64732,,2099407871.5796735,,,,,,,,Control
,,3450713.1237590946,,,1990641336.8825655,10452971.897620892,,,,,,,27891397.14804632,11829671990.632313,99521703.50114296,,3719599.860675388,5401402372.981515,,1272304817.4036698,,4419825.738061568,88934288.23506393,89763355.67388918,28933333.253596954,,,238614571.78513378,40669118.95858932,435803780.66410106,,,,,18861284.23327414,,356302935.44918376,5025330660.561964,153450299.673917,344791222.024955,,,50108163.78575503,1506886.088135059,,2845717.9656974347,273004065.0753238,21387867253.09405,,5496442630.867386,1730958.3688986367,,,1876605.351394962,,,,Control
,,773507577.9878045,,,2598508715.1291,,,,,,,,4552845702.550697,3252329647.9375815,172582698.80031148,,7443219.066379703,1473106688.6149905,1794561703.944459,10032713392.532888,3481109444.209216,,1433613190.4344234,9730858325.064783,,,,1773969855.8876836,74821015.54039896,6293773379.12878,5892744162.522493,,247054565.47192502,40088638.29781477,122765503.38588527,,,,,1828683070.666669,,,,,,,,19950525066.429127,,502195101.3368574,,8744592.122761656,,,1023641001.6662918,,,Control
,,,,,645106377.2042015,,,,,,,,,3458692482.696304,230822756.4679909,,,2154681887.0643907,,3360063129.950439,474939114.1147794,,,7123142407.637956,,,,,,3043721261.8991218,1095163537.112597,11627408711.049538,,,876332525.7079629,,,,,123713002.97013423,,,127077659.26849195,,,,,55300647463.732925,,447141735.649873,,,,,,,,Control
,,944961323.8371977,,,5135060852.790099,97844745.48486893,27865806.205572233,,,,,602131336.4187841,3865781240.720418,2857149104.396581,406785746.4424155,,,808314720.5576161,9769323253.293312,5802896930.427733,5511170630.623981,,,18066789557.937153,,,,1744737474.01659,,3342422883.2685137,4565305338.461356,,,12016883.28258633,168658872.89091936,,,,,7041647960.028898,,,,,,,,24632940353.048473,,1156224616.9352257,,,,,421288542.6199277,,,Control
,,,,,232382784.94190934,1049783568.4035217,,,107684189.01183945,,,,,18260020132.91201,2215785221.534481,,219723029.00992256,407644141.0099747,,713827201.9481709,2493811765.0624995,,,3710475320.9983916,,,,789450177.7443042,,455461411.90970796,482992567.88228166,23456773679.402637,,,,,,,,1185509879.4406114,,,,,,,,18410640723.06667,,1235485409.9359784,,,,,,,,Control
,,407895823.58245015,,,548425726.4131218,,132733326.1659603,,,,,,1964641558.074316,5134153465.324449,57656362.74569008,,,3478996898.2540565,74869480.31557983,15095034275.777502,,,1234723975.8929963,7314513611.321462,419323354.57924306,,,208576381.04970264,1054700462.0964533,4736296631.9612465,1109268518.6300213,,1486512703.5541747,19128346.22857012,1963931327.446722,,,1277385694.2651014,,4791000350.524805,,2686140114.2768536,90638196.27204816,85315456.62479897,,,,19938966758.356586,,2936109374.7122855,,,,161294173.53853118,,,66171150.15740653,Control
,,,,,543349128.1781484,7029238.924547978,,,,,,,,7034630461.21,1235683159.3735814,,116525276.1510473,1102698055.426701,,3049640827.759845,585993791.0253735,,102991231.04893987,3594894474.8612676,44613585.792059086,,,235893529.82524294,,498772344.68412364,3028617515.007761,8065462829.150256,,,770281298.4320434,,,68921503.64370275,,1084821339.1565483,,,24887554.04568361,,,,,58749440472.772125,,1020104498.0632623,,,,,,,,Control
,,,,,10584394.01038443,,,,,,,,12783103.026269924,54975373.08067086,4533164.414490874,,,303852026.39095837,,2883463480.2675714,,5504420.223247249,33542739.977995742,680271009.9105549,,,,,,632914641.550148,,620003439.8246918,,,149594425.67819887,,,6923065.518714237,,40263141.88307184,,,191725514.2643317,10519388.700349554,,,,13380119441.313753,,35546433.063776605,10280398.589927219,,,,,,,Control
,,1691253553.6052346,,,11480101843.47871,289311585.0371733,,,,,200625970.74116117,,152588701.27282637,16298412194.208223,1401145668.4188175,,11495425.991699623,1430548588.4644415,,,,,,8012399879.603216,,,,812392819.7017652,,127074688.93281162,,,,112208876.26291732,,,,10504680.45717537,,1062343103.1757365,,,,,,,,118111682.60178846,,1391242842.7256055,91102292.65592636,,,,,,,Control
,,212711433.48764175,,,311353735.2260895,,30679806.601408433,,,,,79738403.32601516,1179311612.9535263,6952114426.852981,162198144.88069695,,,1353512739.8780031,258165232.76723507,4348677201.235372,393252888.20172393,,450166821.0909563,2265214266.916041,,,,310466727.98076135,18818745.716881037,2620467764.7279086,1969954391.1491842,,1687659013.2800436,1039572.4915245369,28660978.111041665,,,,,313965084.5563354,,,,,,,,8812700824.65321,,281426110.76871926,,,,,440420385.47929114,,,Control
13344802.229610607,,,,,438979297.92842513,2153590.1050908165,,304836.0739385167,,,499244731.8264858,,30821339.44699219,2620713.009759191,16695805.977654155,,434226.92546637636,8976216.191585245,,736780018.4482745,,3103187.3713884978,919212346.8414359,183504737.31514668,1576813.9364157808,,,,196759623.8682718,1208317563.525557,,,,,,,,1816149729.632559,9737209.84379147,983776188.6885579,1657957.3517807096,,1269784.797197131,9344651.158647625,,,,11505346795.246073,,600189333.6057374,3087835.9144275654,,260117279.81132036,,,,65059474.60043192,Control
27184510.625855587,,,2638719.9560013455,,2778837884.024698,78302590.9245795,,,,,2063759013.6459372,,,197794841.01846775,1619462168.10461,,13373943.949661495,,,154825469.64861852,,,14740762.919676581,265874765.06314275,8623298.849018784,,,,452796751.0111086,4459930299.159224,,,,,,,,1586350029.3761542,,2386147946.3998423,2833301.8232604377,,,143278696.89151192,,,50866547.64104752,29381244989.22671,,14408549.975575693,17417450.069289457,,672190179.2953357,2054974.3542240693,,11318969.595437426,194444236.18225023,Control
,,800373666.1096684,,,1872644361.2382548,49481929.407324135,,,,,420757770.7849418,,4978745816.494426,3992590788.964672,824277039.4003377,,18037671.95808969,807673774.7550185,13953299592.640741,3583502946.2457705,5571289231.633422,,,2719287908.951293,40127544.57475618,,,325651443.0649944,,274325275.6841081,2170504162.61832,,,31895071.176105198,16009010.187171336,,,453221482.0028954,,191257723.62491348,,,,,,,32571291.766411312,4977362638.014255,189357133.93549252,804615413.4488612,,,,18882947.69597234,,,,Control
42737825.558430105,,,,,899165566.5855354,13270326.056836192,,,,,692515506.761336,,262061134.57232958,3716276665.3917184,161444901.91775128,,72252154.61823076,7036404536.8282585,,50766167.94349884,,494637.20855873765,,39658782.10633666,,,,,22911361.352649696,289874965.29974777,,,,,20727933.20126024,,,340006007.3600676,,1201889391.9182587,,,18237186.07413902,17853769.0663213,,,1870255.4808818542,9853378073.807209,22088917.23664375,3587758796.588084,9245910.898444096,,227702873.08551878,,,,14979604.931382364,Control
,,,,,1297342216.1846704,214983213.2090625,,,36168021.64565372,,,,604321328.5710995,2560117189.4384747,52360514.02985313,,,2982196018.172197,,11894743581.72817,4023475208.40293,,543395964.323664,5444850411.244939,169880930.87318304,,164387660.3262831,1849802418.957453,17334928.47552232,1489018364.94381,,,1579366589.2438192,,638909094.3060012,,,,,227433714.32407853,,,,27897331.61925021,,,517496185.63055915,30889693266.354774,,631835567.8483492,,,,,,,,Control
,,187048590.29818675,,,786754545.4772311,9532434.434443157,,,,,24347621.942161467,,,3063331546.9273963,229294962.2826894,,,2165036561.745991,,2257426043.271937,,,,3816417346.150954,358538494.507972,,,212984951.3127554,170597705.91296548,2559247335.525057,,,,,177758771.19007182,,,28526866.59568581,,265890745.05399987,,,23338029.132602215,,,,431002214.07160854,60210941216.98632,,923793073.3484131,,,,,,,,Control
,,324080464.46582794,,,5541817632.052352,,,,,,,,,11285473987.243425,270134009.88500005,,,2878309028.8905497,,1413970153.7111452,,,,6768904290.233031,,,,259741907.98387384,,720579704.6890298,,,,,,,,,,351254560.24667215,,,36194227.992616735,,,,,44879554120.528786,,116056507.81046174,,,,,,,,Control
21867675.120768968,,165562081.79354545,21136751.27764908,,1137166094.2413297,11931183144.321571,,,22160044.65801692,,505178014.17231137,5396332420.485235,553418987.8182241,25892977.14252207,192447027.00887308,,44677719.91070322,30837154.85276875,626506.1512456192,0.0,,,,837951.9772910157,1811122255.1169138,25274302.318167023,,85319696.03046592,0.0,3986145.387300252,,375903.6907473715,,,,59123907.58150846,830595750.8984734,153749830.40026867,21640566.640942432,1753454974.3370516,,,,,,2331124.971093075,556021598.7881902,87682146.30912127,2010040.568579695,1887349.7806274276,52028725.41865181,,9439359.345433997,,,24906229.954310223,,Control
