,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.023085735599722917,,0.05416949097934152,,0.00045942841281269305,,,,0.007212478773767078,0.06221924679763215,0.04406309855291924,0.0077185832132355015,,,0.00617352411849432,0.005882315279624508,0.13449304671774592,0.021199693673085235,,0.011823285389205773,0.14038847672167415,,,0.015622837877636934,0.009231733254355843,0.05430022516019582,0.07956765194389127,,0.0012403224693848633,0.0010789184214580845,0.000597184650774512,,,,,0.019210386200749045,,,,,0.27525741002576265,,0.004820848735389473,,0.0013222120471237857,,0.018861864984016555,,,Control
1,,,0.02258879835064231,,0.240848257438036,0.0013218023448485605,,,,0.0031814964420201807,,7.199804165326703e-05,0.21926824866959368,0.016908306051522205,,0.00027839242772596584,0.055948197357968035,,0.031819355790118256,,9.773351186124333e-05,,0.11585659338151108,,,0.014113148037267,0.0018560176014276238,0.017577632526693147,,,,0.0022478707728085965,0.00014910232739541823,,,0.01368422353380073,,0.011206061152583456,,0.0003864405526467552,,,0.2277844425610347,,0.0021799577264264365,0.0006259234004154235,,,,,,Control
2,,,0.004477761831595002,,0.027214227120802216,,0.00021395798418000805,,,0.00017741109405930818,0.0001280676737843015,0.03006754622848891,0.10386892340130136,0.0012666517407938947,,,0.024075084715588932,0.006861499468739255,0.10188198057118183,0.0035128010857190415,,0.01673386892442503,0.25070142900387815,,,0.0048021794640669855,0.00028940632596980044,0.04887639811049507,0.06849460493170083,,0.007111594854075024,,0.0020380265784955037,,,,,0.03499113917065997,,,,,0.23899618694113078,,0.012888972288141416,,,,0.010330280490727482,,,Control
3,,,0.005385211251837712,,0.0014128579108231532,0.0011101760074213045,0.0009623784984307171,0.008516382105963522,,7.918824143971002e-05,0.0020567373992609514,0.0012832398035638615,0.010306282862863425,0.004011382565070448,,0.0002885081325604999,0.015975893907887336,,0.13031652495292356,,,0.01482494263217606,0.06996871704983437,,,0.01913397438491484,0.0002277047098208004,0.021686074804232493,0.03981514937819257,,0.0009641245426647964,0.0025731556586109676,,0.0006545611708109884,,0.00035876073586109874,,0.003933837659380459,,0.00015128959745874563,,,0.5748563056949596,0.03757261233072873,0.03096383490473891,0.00016114961195707526,,0.0004490414936114295,,,,Control
4,0.005353241627077709,,0.005283178121639478,4.913677760602132e-05,,0.0012444222320222226,,,,0.002474175238162063,0.0005025492139705604,0.05229681609068412,0.0002135757222875498,0.0015487830235818578,,,8.534822331567793e-05,,0.00025440335796019387,,,,0.0001031974911725625,0.007842906747115573,,,0.0001368443869027817,0.020126075328629128,,,,,,,,0.07729451056025262,0.0066525452286598915,0.012877939012744685,,,,0.0014496888123763953,0.15714639036000025,0.6437441034584598,0.003037760741643234,0.00010606978714953245,,,,0.00017633845658611823,,Control
5,,,0.0005121489315440977,,0.08253307134971419,0.0005251985907171149,,,,,,0.0016194627033714092,0.011297792620036282,0.001457044637664167,,6.334103798595173e-05,0.05951638364632772,,0.0008668988970628831,,,,0.007283215548448063,0.0008574629896608554,,0.0007379080352372918,,0.009568612397617892,,,,,,,,0.0016608200847505095,4.5372661124643724e-05,0.0028082866540332582,,0.0005113458755949891,,0.01135079431267746,0.015343789255633384,0.7345512613700174,0.056889788400780315,,,,,,,Control
6,,2.289138491367033e-05,0.020303902570810505,,0.13139546962216045,0.005461106997140522,,,,0.005069793888993628,,0.08162193236545968,0.11300137801818054,0.037826609852840795,0.00048212280018650004,0.0015494876109017413,0.017904302349411944,0.19364276007042772,0.012459068152187976,0.04474574689945909,0.0008248457045072059,0.0005338443727037081,0.1506814614119277,0.01229483326325546,,0.015976998909203916,,0.0034315481724360524,0.010355328282975525,,,0.0010365910149586564,0.0009079889421653481,,,0.0006280013898957859,,0.010859802576922074,,,0.00035665209608421274,0.01570651344123814,0.015613328228122586,0.002871681046127653,0.09178732694059018,,0.0006466816238111868,,,,,Control
7,,,0.0010773473640600028,3.540035702888271e-05,0.0769553339934397,0.0007249194773184558,,,,0.00036902508677289295,0.000609159259378311,0.0006692453253145747,0.17703329881535906,0.0046749480392088896,,0.00023046998018210282,0.08662246769270979,,0.008686743396152686,0.0036729183487088533,,0.010585337025054839,0.0021683506521964296,0.000192443483907754,0.05136770382359571,0.003192019730079105,0.0018797904719046173,0.01639509235501453,,,,0.00016985868639674578,0.0020469179734860783,,0.0005241773933950287,0.0017459624159556657,0.0004019043501261283,0.015303563839029009,,8.96038710553025e-05,0.0002912913651070971,0.006390447239917149,0.25586474668575976,0.2506009131821476,0.017242389921171705,,,0.0020323166392812865,,,0.00015389175978431204,Control
8,,,,,0.025179148288075385,0.000730438814426663,,,,0.008103383149798173,0.0004897166230357695,,0.04974253169224495,0.0013682285380087207,,2.543713878099647e-05,0.11896929127271418,,0.09583369653638198,,0.00033761080536566447,0.013415815840905796,0.024304875896232606,0.00011849984163830064,,0.00359521901738401,0.00463783149839534,0.061860226231294536,,,,0.000260885777009976,0.0007579440132711551,,,0.004832952965386156,0.000326960296038662,0.015290822497474125,0.00015779298284471793,0.0020821228719274183,0.00014890032457168665,0.0008749962128650089,0.5308823926296821,0.0010799409651574277,0.03432018057473251,0.00016441077504790406,2.3782690730199956e-05,,,,8.396323857792332e-05,Control
9,,,,,0.03342233054357021,0.004471202004635085,,,,,,0.0033720354934507492,0.056456689471007314,0.0006722570229238687,,,0.07189256119175357,,0.1672603662916855,0.008967846572504497,,0.002285888885517783,0.08799137294043646,0.0026552241227033907,0.011105619127456253,0.08325356154078252,,0.020492372128424505,,,0.06794932223639415,4.77794614729118e-05,0.006537663713338522,,,,,0.0028465808659024023,,,0.0003975251194546261,0.026895058863102044,0.3187917338664884,,0.0221000315583343,0.00013497697866097583,,,,,,Control
