,taxa100883,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,0.010817175996983787,,0.03912670147040173,0.005892218854582679,,,,0.005765069611783921,,0.02563443050512005,0.2937104370655465,0.019379528950340404,,0.0018573064117728766,0.02120426617523861,0.061231257619248525,0.10996414369784076,0.01760547887057825,,0.0012539136946744418,0.06330242064549971,0.0010492239043164745,,0.0034149115973050826,,0.013084724749389813,0.0590174156716888,,,0.00026357315470752014,0.011474059828949218,,,,,0.007444323945642674,,,0.003833350157151719,0.19415980556842505,0.008311289817448629,0.02006682506938746,,,0.0011361469659753373,,,,Control
1,,0.0013957963216541865,,0.011836678595244513,,,,,,,,0.1869572963700133,0.029620406521860848,,,0.020753078438459232,,0.025235916048603438,0.0914801447718723,,,0.02463748491959663,,,0.00850926713057466,,0.004557056101645736,0.006767932317622564,0.03404867470615484,,,,,,0.004205510901159091,,0.01910805458978757,,,0.0006267339282350965,0.5169404470416957,,0.012146889491822221,0.0011726318039980248,,,,,,Control
2,,0.0001584149288786107,,0.00029518683142086473,,,,,0.00039819160491056223,,0.00035410395866983555,0.02560009298485389,0.0004681306437197148,,2.144262794435337e-05,0.047010957784074735,,0.08778020705161861,,1.6132070556265858e-05,0.0107220153665487,0.015348512843532943,2.3446611864386403e-05,,0.0007447806238802737,,0.025994276621924384,0.009965511436736232,,0.01846450744079229,0.00024358424548001425,0.0025781253131224877,,,0.0012399650505204346,0.0003868690957623757,0.0012779405458050606,6.9538242025146e-05,0.0004995931912642333,,0.7357837380712858,5.330597227287848e-05,0.014321471084516018,,,,,,0.0001799577560189657,Control
3,,0.003907222045702498,,,,,0.0002667271180394002,0.0041494610740476145,,,0.011361863956163678,0.06185030989626703,0.008924435343771627,,0.00517491253128709,0.07461480285716057,,0.05105197683406393,,,0.007254469559018277,0.028260881272494615,0.0005517440956015023,,0.06272314263682265,,0.008268134217898682,0.013771146506956902,,0.005789350200919188,0.0003940448623835407,0.0007384022730637415,,0.014630465073531843,0.001246149095480078,0.00020891083988152645,0.010586780353723853,,0.0007261074230512587,0.00023238282626899363,0.3851194109364622,0.1960083600915672,0.04183531017925181,,,0.00035309589911882507,,,,Control
4,,0.012090212129850819,,0.00836967910389768,,,0.002299889040531435,,,0.00019943021704809885,,0.021904652361696947,0.006485140851326888,,0.002086029763851949,0.023887514349184475,0.1058361217491071,0.1413986005048934,,,0.003862247004475688,0.014131717938268772,,,0.027875500301876542,,0.03504169276780489,0.04008732879147761,,,0.0021307598487092486,,,0.00028435553944997647,0.0022659807503976753,0.002980116137439679,0.01416593542253749,,,,0.3777311375602645,0.12920089188078876,0.024624220908078438,,0.0010608450770419023,,,,,Control
5,0.0011831160905349152,0.019546284864594605,2.6118042104156885e-05,0.0001789762247774894,0.001895795255361093,0.0007091412627084827,0.002442921412268092,,,0.01694936065426216,0.025145119021790875,0.03398550396635248,0.024193735519964964,,0.00325778351472886,0.00837733599092216,,0.07116573354498314,,,0.008802716692602611,0.26212316789998974,,,0.17976496883784598,,0.0061815474471694975,0.09612688165665391,,,0.0026774635114823133,,0.0010735451808310222,,0.0005964486746654474,,0.017205858557795016,,0.0005467099331284473,,0.13997397560824604,0.03479297809674394,0.03873035098590406,,0.0023464615515885966,,,,,Control
6,,,,0.00429045127552915,0.0007318826082210281,,,,,,,0.1750532527281751,0.022552312258009008,,0.00103279248013447,0.031653466266643886,,0.029707697408441626,0.01201072724417284,,,0.01710894804100166,,,0.002315058114360361,,0.02146199587451145,0.02828086111761538,0.0419548103577926,,,7.578545998629167e-05,,,,,0.012725667185971231,0.0009237304058570088,,0.0008699602669109117,0.5229704004515879,,0.074280200455078,,,,,,,Control
7,,0.0036388947673566155,,0.009771991003829163,,,,,,0.0002820976633666881,0.02426916945969837,0.15918810352674706,0.006127627627782556,,,0.06089739455877564,0.01023496547914969,0.14002940047849294,0.009840297021806029,,0.026876044904087317,0.12673964954885528,,,0.01808933209612081,0.0015961114684050106,0.02800660236477085,0.10812264830479837,,0.015173635032691446,,0.0010310906913033335,,,,,0.012520328005085605,,,,0.2023395533426149,,0.03155304669087782,,,,0.0036720159633846735,,,Control
8,,0.005178355468811599,,0.012925772861568046,,,,,6.68168377622485e-05,,0.01086708645027311,0.0161000275354109,0.00045841809266535097,,,0.01716232427980344,,0.36748654262388614,,6.641249986353597e-05,0.023646084654608504,0.025581953429169503,7.5307933635212e-05,,,0.005695503641264947,0.07850816701904714,,,0.003352668771649767,,0.03176670592787663,,0.0007517652381813044,0.001091712326523879,0.002908604674388712,0.0021416767650056867,,9.188578748242647e-05,,0.3795509746767217,,0.014525232504400206,,,,,,,Control
9,,0.003149366724419531,,0.028435844155950307,0.00012689419210799865,0.0011879217162960548,,,0.0029116189103814377,,0.010165634723318554,0.018617789176231924,0.0038623036588234074,,4.5976156560869054e-05,0.1273958430606961,,0.15736718867654262,0.04986911099073305,0.002487207900706215,0.01574805965293928,0.04443115336195027,2.1557708965207498e-05,,0.00260919796944772,0.009431650926133479,0.06134884643779805,0.031895396683300506,,0.02925687614289063,0.00013496556181535118,0.006050360034173566,,,0.015964147588775367,0.0007047633954597217,0.01825396452398025,0.003571223503174705,0.0005242303540307092,,0.18814260618602036,0.14646675280214458,0.010380905305260224,,7.121195805094609e-05,0.0016603522672681843,6.303841910679159e-05,0.007505658643180275,0.00014038053136585353,Control
