,taxa102106,taxa1263,taxa1301,taxa1350,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa946234,condition
0,,0.009352558473569491,0.037802700718584534,,,,0.06094799022808873,0.19236000953312737,0.034506776859654774,0.007867564263167176,0.15420699372463206,0.009422849338764604,,,0.3570867090796659,,0.007540603512583773,,,,,,,,0.033120554416066324,,,,0.03141352309664412,,0.06437116675545111,,,,,Control
1,0.05048189262016347,0.01514731252112928,0.003878569605653035,0.027159826855896643,,,0.09579032212625202,0.03442457095129825,0.04614179322139509,0.001887756285754058,0.08760427921806745,0.012842874377721948,,,0.06789097042232047,,0.2841650122301252,,0.0036085498187024795,0.021560567292203875,,0.00545756908860709,,0.05759634952305826,0.04259010602756251,,0.0021347824429757975,,0.1019910411846981,0.002688493904823773,0.034957360281591174,,,,,Control
2,,0.0005739321192567908,,,,,0.0006931557350706117,0.0029810050861831233,0.00024580799399527667,,0.016476185341922963,0.15635399668662023,,0.0018188340137718828,0.03688726836924902,,,,0.034319399030038125,,,,0.008111663801844131,0.00037539888074942927,0.0021832435873245606,0.010396195626255739,0.000570407247137078,,0.7255285753088928,,0.0019274830132265642,0.000557448158461663,,,,Control
3,0.00035819237876197254,8.48621391891505e-05,0.0007122652362040834,,9.042349297096373e-05,,0.005944881216692381,0.003127025645874,0.0007811642302787699,,0.046055939391954515,0.16555223316161105,,0.029259312126449527,0.02719883055028772,0.0021754162209859534,,0.00012688125665173954,0.07132055169453419,0.022083208975283486,0.002090039141631821,,0.010063578632290083,0.006663119758810265,0.00032533919623607574,2.4923103985163127e-05,,0.000921845883352046,0.5951863805329548,,0.009530306597433988,,,,0.0003232794355761448,Control
4,,0.008221974739205131,,,,,,0.044081539461213806,0.0029418696512323963,,0.027461734486711693,0.042824493994797715,0.006053168185742664,,0.09078548749305196,,,,0.038792670810312915,0.013958018794453905,,,0.011168985680688718,,0.0015767402420355865,0.0016196232766307436,,,0.7048148066354895,,0.005698886548433349,,,,,Control
5,,0.039952670780981484,0.0017551006990470192,,,,,0.45890353625851515,0.01352806538456408,,0.05164886096999902,0.026703976341271984,0.007844547083509122,,0.07509301949683612,,0.016776225238518194,,0.015687308713611278,0.01614469986580742,,,,,0.013655357709813618,,,,0.25491023317916467,,0.007396398278360798,,,,,Control
6,,0.004480705219563526,0.020241476646101486,,,,,0.3520818787817117,0.042723820570629296,0.0042366052338566095,0.007860019539762713,0.01376371003745023,0.04808460917239517,,0.07154379418430314,,0.015221839831588658,,0.008782011654450883,0.009312855599271346,,,,,0.022858493179611118,,,,0.35498608041888735,,0.0238220999304168,,,,,Control
7,0.034493812972643575,,0.0026113257456018097,0.015566943900721036,,0.006609704178131574,0.06520123475822606,0.06645156501504518,0.023145332205918304,0.0013410632894046343,0.036630399407017074,0.007197911686860996,,,0.059245036804494694,,0.49803403111603184,,0.0031558277546533116,0.0065536448673808,0.0007266947689915192,0.0006190401296423468,,,0.027890960488048212,0.0009610019252220698,,,0.05570426844935275,0.010254286071700898,0.07760591446491129,,,,,Control
8,0.0006564310601110861,,0.005436452820410661,,,,,0.4583635753203096,0.007478884011473614,,0.01212349596905078,0.020380986346178222,0.038653090394401936,,0.11044912311007894,,0.0005590530229681217,,0.011180642527872545,0.003732128204663836,,,,,0.004584290512537248,,,,0.3247466986895062,,0.0016551480104371422,,,,,Control
9,0.006417977249214933,,,,,,0.04726478044668898,0.03276327100498719,0.01875045483142633,0.0024786555875370513,0.04940195458567421,0.1270363043711603,,0.010769991734691401,0.038231659140714,0.0011235572538936436,0.11129588357648099,,0.008523501888090491,0.055833778491187126,0.009629464518567894,3.36275938665351e-05,,,0.0050602761606282935,,0.0008256979781903712,0.0008244486558176205,0.34611955786064785,0.10533557475648367,0.02227958231405112,,,,,Control
10,4.203715496992114e-05,0.029199311725155202,0.0011392575468595256,,0.04752680223159554,,,0.05565324270055192,0.002664649153346376,0.0002307485277626034,0.09656137085289539,0.04868409017263494,0.01159597452204008,0.008046620521688183,0.07112767656390118,0.0007929321665169706,0.006000170782272962,0.006166090926467494,0.020247828780945804,,,0.00014870010480926325,0.001785110318156435,0.0030170521946484372,0.011433498385722598,0.0011009682828146336,0.0002681261426635693,0.001173495036931413,0.5137740562684032,,0.0603267613897139,,0.0009439620413607113,0.000257794119032408,9.167138613922563e-05,Control
11,0.02368262316644184,0.055570056948807525,,,,0.007398959247247742,0.06382794125156016,0.045202361175231506,0.007918149145746702,,0.00633314215506288,0.1379703986543649,0.021747817146000097,0.012128979440673258,0.1440182565007851,,0.01602677032526225,0.009470422066110958,0.05570417129516533,0.08162489382614245,0.0012723913223568614,0.001106814131711305,0.0006126250118382924,,0.019707075622906054,,,,0.2823742603848044,,0.004945493005820308,,0.0013563981759601416,,,Control
12,0.010185743282569977,,0.002939315866165046,,0.000555546592105748,,0.005561967766738823,0.038406282035135506,0.0025337933429287742,,0.011151387770798866,0.276712531970418,,0.008708138649210256,0.0783836026341626,,,0.0037361531757783627,0.06907392285487855,0.1382196068213512,0.003368558085683249,,0.06716551074285514,,0.0021084040689995135,,0.00041479367355966675,,0.27534112414985357,,0.002979169772100677,0.0008238079287359185,6.224915217136362e-05,,0.0015683896637991922,Control
13,0.001673519697003525,0.025889163309657695,,,,,0.03220043144393019,0.08487486146150892,0.0012040369200076331,,0.035609499854458236,0.1399854837357602,0.003260999145284384,,0.2383557108188293,,0.021799776653415558,0.000158073945327688,0.01360078335591934,0.1033795177449325,0.004853322964974352,,0.0008479756214380708,,0.025777637454826238,,,,0.2475020946640724,,0.01902711120865382,,,,,Control
14,0.013359185604684779,0.012614361401383027,0.002430457589876486,,0.0009877480431727782,,0.12461048112229796,0.05687394711412878,0.010341179471950016,,0.02458874903975996,0.20541034367881383,,0.010014436239400782,0.05638484825794346,4.114770186021139e-05,0.0007761167765682837,0.024932052952317128,0.08238694465715381,,,0.0035731445104241343,0.015146316655848037,0.0009729145506503315,0.010500385518406688,1.930386013195103e-05,,,0.33757574606117435,,0.0057734797676749945,0.00041848736780792777,,0.0001365494106175904,0.00013167264595267646,Control
15,0.0175099256526364,0.05547485323312281,0.0005843239089635917,,,,0.03218619449943861,0.05259009426464093,0.0026043253791979432,,0.030523803450191837,0.14704333149239884,0.031165512574587686,0.023360494970520965,0.11900101973946696,,0.005585215055283535,0.004314781782246565,0.09225856689011297,0.1305251857218044,0.001075763354262182,0.00030650825833986246,0.0026232792550980166,,0.013279127342610051,,0.000592596595129922,,0.22653127944526513,,0.010214149476757835,,,0.0006496676579229609,,Control
16,0.05088308252517862,0.0007174291307304652,,0.01590708995205788,,0.06989743408330576,0.002910051248244034,0.09982051047231633,0.08880830392810633,0.02174339246117535,0.03384281822031951,0.04648494440254851,,,0.12998278500698748,,0.1293071783578411,,0.0078575020440118,0.026250632709676935,,0.002998159480197799,,,0.06435041751399896,,0.0015532175374063247,,0.14927931433611852,0.017437495226781993,0.03983351676817021,,0.0001347245948261127,,,Control
17,0.005728548526455146,0.02576021438503609,,,,0.003043718398457356,0.06141483534372679,0.14395347988186788,0.010758855477337412,4.50478435853472e-05,0.029155455411281474,0.1681821743334467,0.03341610607721028,0.011762931346445885,0.08991517555101947,,0.038985812918227065,,0.033486346553701196,0.08828854275349929,0.0035877084717060043,0.0007427556769356535,0.0011196844345182624,,0.029974002483822804,,,,0.19650253666328701,,0.024176067468432882,,,,,Control
18,0.0003029520620287269,0.28169314702180803,0.0017779648873986426,,,,0.0009939049137800827,0.09561186679125959,0.0895886527355907,0.0017298323167959475,0.07951206641075095,0.08633992201434589,0.029144380397150334,0.0006475028615466606,0.04930212673000927,0.0025337115841920876,0.016157515906344476,0.0006182095097545229,0.003201469328390561,0.012725620063484901,,0.0007087030983763316,0.0027958271892615143,0.002167054649306853,0.08040088550862241,0.0003523913992541193,,0.014173735275870956,0.06746552940219455,0.06796297189656811,0.012092056045913681,,,,,Control
19,0.020475497285423905,0.11178561678109052,0.000968256442055489,,0.016218137502204702,,0.05435341960163479,0.10223505862041142,0.008795311819786822,0.0019371444930099055,0.01336879185691911,0.14995500576106272,0.10711423736462451,,0.1266451635417027,,0.002995721007611992,,0.012785816843209251,0.05831376530013345,,,0.003149675676725511,0.0011602655473293758,0.004100562874060503,,,,0.18517193894299935,0.0011692659741390896,0.016193188950697077,,,0.0011081578131678768,,Control
20,0.01049556134827483,0.0018306235922946,0.0005371234539699182,0.015939219372927416,,0.001816952876835098,0.002037354029892115,0.012575075447217627,0.003978595625141468,8.13981531176484e-05,0.02217066542050964,0.14723360549884182,,0.016559097615900274,0.07041921196778261,,0.0010445052750699265,,0.028678447762265635,0.03229388239657451,0.0005377495936092849,0.0055828697378050695,,,0.0028673021218724457,,0.0009652986106900612,,0.5669287443698307,0.026154165806159483,0.02811325238113078,0.0011200594582201542,,3.923808406696898e-05,,Control
21,0.0009899820933355029,0.017895847483714762,0.0011971955089562618,,0.005703157711606701,,0.008569328267966272,0.1083579683304886,0.008704090228315607,0.00013904369487548491,0.012061195451265525,0.2597750872459748,0.014122625271157744,0.014486009319758585,0.05907182361777723,0.00016315662089116871,0.002133205211817407,0.0008851922746692136,0.062016642876748684,0.11078041597726986,,,0.00213714891467044,0.005853581806143793,0.0010990536465279417,0.0011486316252517774,,0.0014195076726429164,0.2607474916923082,0.018200639375641977,0.020602129058689966,,0.0016673975662620953,7.245145527142366e-05,,Control
22,0.0004383386215049162,0.002022938557367607,,,,,,0.34148620598190976,0.03414438850915883,0.002026853239722346,0.03183927541557264,0.033480796948917736,0.034363928127701594,,0.018417734061238544,,0.014694130526301537,,0.02359865745439633,0.010283870545898221,,0.002085996683946639,,,0.02711605245124184,,,,0.38602471095625435,,0.037976121918867255,,,,,Control
