,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577310,taxa61170,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,,0.00032959556014112784,0.0003026187618193457,,,0.2813832353339494,0.0017760088153215164,,,,,,0.0009928114446891333,0.09550667702952817,0.08949008956188267,0.0017279291989576947,0.07942458924289289,0.0007705791907721947,0.08624493301214989,0.029112316485706374,,0.0006467904952472429,0.049247885775014585,0.0025309240586810625,,0.016139739815306833,0.0006175293712611165,0.003197947152669643,0.012711619657601338,,,0.000707923401121604,0.002792751290779973,,,0.002164670510497836,,0.08031243048443476,,0.000352003707134221,,,0.014158141690194316,0.06739130553018928,0.06788820075089047,0.012078752671165337,,,,,,,,Control
1,,,,,,0.007582150138686418,0.009062945776875622,,,,,,,0.2576396648509953,0.0326713850097934,0.0005841819045743353,0.03524453115591398,,0.06618820348266094,0.010401102909593334,,,0.054710598787966386,,,0.06586648450393649,,0.02566089931306386,0.029489627717538613,0.03217896418198735,,0.00024237441729444936,,,,,,0.04388824288238401,,,,,,0.26412552753786256,,0.06430493104240885,0.00015818438646414084,,,,,,,Control
2,,,0.02446777221545961,,0.005864284173090463,,,,,,,0.024874543371974554,0.3943021185185816,0.01779106211724387,0.017336489260449846,0.0026443169867756745,0.028366807717203926,,,,,,0.1476514344671166,,,0.27395753219814956,,,,,,0.00047263804288675176,,,,,,0.01715867911418882,,,0.004333411886445895,,,0.003049464306338464,0.0020236053118142462,0.03570584031228008,,,,,,,,Control
3,,0.00012882208511057728,0.0003567223025593851,,,8.45138520152195e-05,0.0007093419909432741,0.003975330570701325,,,9.005238115213919e-05,,0.005920482516658409,0.0031141918552646955,0.0007779582130284464,,0.04586691878598313,,0.1648727815242053,,,0.029139227442878536,0.027087202397649775,0.0021664879807250987,,,0.0001263605166052796,0.07102784126288313,0.021992576114518735,,0.002081461301937942,,0.010022276169319402,,,0.006635773298156152,,0.0003240039545098039,,2.4820815761751348e-05,,,0.0009180624871216378,0.5927436447685874,,0.009491192764301432,,,,,,,0.0003219526474220557,Control
4,,,0.00106761676469199,,,0.0040795275209158524,0.004095873710343317,,,,,,,0.4181044377096361,0.030356578584105107,0.002351845610140574,0.028413588276392607,,0.013664010394170806,0.1226094575441826,,,0.014972206965221628,,,0.012283509512830405,,0.0028518584965537123,0.0009731498294731422,0.0786894527867395,,0.0009807713656479113,,,,,,0.018331900451104687,,,,,0.00035039009729793475,0.16289830173120184,,0.08158102349809858,0.0013444991512516918,,,,,,,Control
5,,,0.003402738108195431,,,0.006307467796144788,0.0002922281534237147,,,,,,0.013856073044731892,0.07770777325879381,0.004848344482622512,,0.037347605338061175,0.000750391865142911,0.17506150963833414,0.004637520581809408,4.2164780162620885e-05,0.02047664963902207,0.05064655857217546,0.0006109858216387433,,0.0005990828454205872,0.016836356369862596,0.05665493887266913,,,,,0.013858998352446522,,,0.0006350943921145004,,0.005819849261919645,,9.300461078932169e-05,,,,0.48224706402499945,,0.027267600189519594,,,,,,,,Control
6,,0.00011578607456001808,0.0011981476713639081,,,0.045927198936010896,0.000395308986221457,,,,0.013803916386297972,,0.00040908317934890115,0.15009727894439556,0.0037427486122759332,0.0003498437923647059,0.007068853773787152,0.006671266349604764,0.14828902772631156,0.04544572356872153,,0.016677026655031443,0.13636347630807716,,,0.0016676094566774697,0.00045548046146239686,0.05112452305561729,0.09436306163236825,,,0.00030313581416562875,0.004586702746076996,,,0.0008397079539647826,,0.004411884415256504,,,4.1529710106053015e-05,,0.0005392648392075263,0.25824333675996597,,0.0054011407517478216,0.00023498980606143205,,,0.0012329456329490298,,,,Control
7,,,0.005271450439400783,,,0.02580687297588331,,0.0003339596047816768,,,,0.0012853337476474256,0.019456671149885897,0.11235971009101588,0.004015729872620727,,0.02949614795394217,0.0014234609816931722,0.11261223344841233,0.0024235143259847343,,0.016876470644311824,0.12198095142282205,,,0.008623317702576974,0.0019388520267889762,0.04718637258208885,0.060424579994835935,,0.00812749975305447,,0.0007304922663961184,,,,,0.017654729377107024,,,,,,0.3757730105063915,,0.012737420128079036,,,,,0.013461219004279105,,,Control
8,,,0.0016184556482601025,,,0.03704343439189347,,,,,,,0.015901882051837034,0.19878696460098635,0.008033248274058085,,0.05625799300748454,,0.07923586417387106,0.0040267160300541645,,0.01631194761465684,0.056474537646767325,,,0.03011207883969398,0.00029281703681938425,0.0745547472011225,0.058171801344077866,,0.036911276234991616,,0.0003013368259059198,,,,,0.009266082040091895,,,,,,0.2768535891487909,,0.033013371301841024,,,,,0.006831856586796012,,,Control
9,,,0.003184780155448094,,,0.022857243200501597,,,,,,0.00010639347301866687,0.02137713438993414,0.0534709837626,0.008014837241227573,,0.021114662724943434,0.09817060038456593,0.09000288708502026,0.02265148028957617,,,0.15662565353223745,,,0.024219389539042523,0.004367503714733274,0.09745063678559492,0.07140324210867731,,0.0022384980133859514,,0.0009225243762424406,,,,,0.01196058896534413,,,,,,0.25154929039168805,,0.006143964830243016,,,,,0.03216770503597493,,,Control
