taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
109220188.27452363,,1065033081.4334726,,,22539939.05921272,,,455494019.57476604,,,950226.8171273804,2501269474.1930003,186251443.1188572,2148445366.1202807,2450757233.2046003,,508822006.205095,67860867.36286531,,273511610.17109144,,,,4046708587.822325,,,,2265948597.716161,,56259017.14345344,287953660.3990495,,,32730422.976714805,,32545268.486612782,,,,1332493982.6072679,,,,,,,,384087269.0523997,27388890.611318614,446323632.0932978,,,,,,,,Control
,,28714638.437725775,,,,237809857.89342332,,,,,,,,20050459428.47166,327153090.94425046,,,530325002.1313848,,891537115.6198733,1690824189.501569,,,4831439017.119442,,,,24454975.392740563,,489081226.0391675,163256613.69836026,14053962957.948204,,,,,,,,200533235.79589176,,,,,,,,14205580149.020065,,72402083.88765277,,,,,,,,Control
,2619853.2113684253,638801780.9207888,,,611034101.8968652,24898974.320182234,80862909.93822649,,,,20965738.2324022,,243542660.53544155,53295694.61649224,39042034.13669885,,,782741631.6340466,,18124614569.065693,3006955.5328371106,3801897.8001388754,527164236.4258017,5129326960.786636,,,,,62752051.32665584,4140225229.102507,2014943621.2005107,37535100.0995529,,,1672620743.2760067,,,662387372.3645593,,1145221480.4407418,,,1907861.441524236,194525829.07946926,,,,26215675216.49215,30885235.22003727,58625264.07814146,,,,314278697.2423891,23378215.200126685,892111862.5318598,73431927.87431867,Control
,,635993267.3184559,,,3990805774.3355813,564397743.9553041,,,,,398217709.9591719,,2075196275.8990262,9446900377.135857,924679254.3893595,,30512542.310606346,578046284.4691133,2206249736.733818,7518934766.31283,1378390206.8401763,46939491.11748281,579388661.5095841,6212670790.037851,37074580.77355852,,,257005888.91579476,,1281976317.2636707,4937874629.037165,,,5456918.759866984,470293991.6112364,,,144664539.66375056,,488512857.6767878,,,,,,,133076391.81671038,11734248417.956532,154017473.6480535,906766325.4167527,,15353047.1744999,,50248606.61259666,,,,Control
,,452154772.2448953,,,2468531014.965418,21381740.57163997,,,,,358140667.66359115,,1200271608.4558141,2257628667.161264,194224450.68181962,,42777428.78879307,295219351.84244907,11748659721.53634,3311415128.6153502,2365374228.7502522,,,2796670297.13025,,,,66153682.668811716,,282345675.0338231,1287726832.7345655,,,,69553421.26263902,,,25621824.8076338,,90551601.58266771,,,,,,,,4089100973.314121,25820578.756196015,357589735.6658222,,,,24471144.052799948,,,,Control
,,,,,366399201.77970874,195281629.14143065,,,,,,,,6684033727.890056,1223064724.089424,,128383490.1461836,1631208521.352584,,1963646765.553465,1215212507.8772702,,,2881018785.3786006,,,,400580589.632739,,811810410.7347367,1207570925.0382435,3643477306.944624,,,,,,249918946.44047034,,934369643.1914314,,,,,,,,22940717465.83295,,1739390801.4807255,,,,,,,,Control
25292775.402314033,,,2419091.191944095,,1332047772.915651,4692936.74296401,,3285556.567112476,,,378334843.78522766,,2574353.773621666,54812699.80255937,3591073.2600909234,2574353.773621666,3691242.6676248405,3307343413.2511034,,2115142150.193554,,25167563.642896637,134367243.26599622,252181491.93701264,123839438.53418154,,,,590668945.4052482,3856592308.6410766,,,,0.0,543609357.745814,,,2469731835.922866,51271711.2462354,309187901.7645648,,,,26925536.745116882,,,866465.3751683817,22338929828.250122,77105401.44923258,1006702.5457158654,24506445.553172786,,17449510.792408332,8354128.588328674,,,11479414.103386883,Control
,5915229.116468187,156313310.7165625,,,1355451427.87348,59008757.84034387,,,,,89001702.11451247,12697178.691438945,450959623.0201151,7776497499.821274,122905929.47689173,7460972.609339016,20558388.455182012,489594929.57317394,1572893373.2206094,3751878290.5083447,902617590.8682592,,208109519.0089216,1468572248.9892519,23459417.760552086,,,55621923.43721439,36733490.00558032,354993794.418972,1481404680.2363172,,,1642352.461175255,87483561.18401434,,,,,118696538.71505597,,,11891183.8701563,4297718.961428355,,,48053300.83462188,4721280281.037336,99101479.68668097,527443563.09861106,,28253982.844688926,,17676680.94347283,,,,Control
,4517797.234231361,1140193168.0073845,,,1076623165.0819526,207437131.35754818,,,,,84303310.38617522,,10635380287.547834,4854134664.795913,882609354.4894525,,,2098625207.7485054,338826121.171509,17531567973.612167,,138976461.17663342,854722145.4581895,4812390565.207449,3511915.316437046,,,66240792.84509283,2127925854.302186,7031643560.528686,,,,304964320.40438145,1292723020.8867123,,,83037286.59308927,,896197431.7755189,,,1647565.2101803427,,81918676.52933525,,,28811753256.049526,,492760740.1774113,35717479.477541216,,,11654356.013065161,,,11238129.012598548,Control
,,1479281774.5539196,,,2296401928.587264,56043948.287645526,,,,,2972662511.2555504,,6813531920.560947,12615855369.861431,199382121.78827536,,36459931.4139938,189995563.7007868,9878453511.307215,6599668336.295397,4580502646.575766,,,3899590859.899987,,,,541849966.8596686,,1664419584.0692499,2178186376.7323656,,,,170488046.89304778,,,549905423.8002762,,97675284.15733796,,,,,,,,15040142458.63496,,1558574092.872435,,,,58859150.71323295,,,,Control
,,,,,385764799.857946,12279437.6838682,,,,,9225449.644941526,,3882641.2486135643,3424208908.415818,68577735.7887649,,4333722.632918927,1499895722.969142,,840100652.8174819,,2997185.1979400753,189440816.03390247,1186083415.9232824,21752146.754280813,,,42789245.98084793,39521411.952324644,632028504.9399744,,,,2088339.742154456,7200595.430948564,,,8139512.979021207,,253524444.69755095,19406523.555892926,451245110.1411474,20014648.088808306,5138986.437493686,,,98656510.76296394,22786326008.031574,,1169827779.370352,,3799107.658927386,,,,,,Control
,,,,,280877636.2584715,,,,,,,,,11905578999.32846,805537836.6413456,,5273387.463963157,3882587323.3848214,,3734988277.4358,2404148505.4291925,,,556209845.2234896,,,,5845368.643916833,,1513218063.8489094,2238999402.787934,326901195.10401237,,,,,,,,288125056.3312992,,,,,,,16915297.09009346,38720754253.581116,,2494033255.24484,,,,,,,,Control
,,269013728.11980295,,,2283480792.1261163,225464994.39014778,,,,,1266508573.9599853,,445845213.29174584,4883963951.073734,573735021.0340565,,17137576.646593444,1096622287.182616,1053712717.1507359,6558846766.543405,1357783432.729754,,528662566.70345545,9534553256.997356,87131708.3716912,,,357184077.5003786,,1078166435.4093616,4371503042.745131,,,9148030.424405359,223621691.94031435,,,397885108.68369675,,363821107.68352485,,,,,,,59253898.87498491,15257807625.07449,392914469.5697498,518013642.95302474,,74394088.96603134,,,,,,Control
,,440079582.76976216,,,2753005803.9070573,156795424.3202349,,,,,,1022595793.9871186,4165394751.3380165,4619461027.038598,753254551.6517256,,,1352751790.061147,3454848862.04406,3683915433.029363,553562224.6619768,,,4742736542.82322,,,,1216689066.1228714,,810308876.8371298,1928408174.103983,,,23477506.78810117,45624198.348982,,,,,864386378.4879621,,,,,,,,8339746239.36976,,1558485317.7534091,,3629098.1031765565,,,432037781.5447498,,,Control
,,872303355.7404187,,,7450971797.799431,277639434.32358086,,33302163.457023352,5598055.599941359,,9107778.67147198,,45860539.13750017,5556241648.523124,857415413.196426,,18232112.640451174,2526645855.126891,,50744351.90213004,978484303.8667253,,,2189014752.722148,,,,502524230.61915505,,19303476.89341841,,,,122920718.94860674,577070.3702516652,,,,,348477187.3144738,,,,8667880.766280135,,,,910259922.8394719,,159077488.70437503,63070953.41750578,,,,,,,Control
,,99822286.14515354,,,135777895.87087807,,,,,,3472644.35233165,,234985598.9148276,117415351.99344094,9873302.503895454,,,680478401.5184789,,8965518293.92191,,,422648299.0369458,653641606.0992367,,,,,580141464.4836992,1484732840.2973313,956146403.7666652,,2806091504.49655,,597669574.3944609,,,,,883345787.632173,,,12641424.764602985,26122280.106460236,,,13490848.563015046,27404660211.533504,,1365513711.8849094,,,,,1484532975.8741753,375650179.9318645,2588244.2798673306,Control
