,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,0.0011831469920178682,,0.019546795388619566,0.00017898089940815597,0.0018958447711146479,0.0007091597845735947,0.0024429852182588823,,,,0.016949803349939712,0.025145775780221452,0.03398639162435988,0.024194367429472164,0.0032578686038782258,0.008377554796251059,,0.07116759230315536,,,0.00880294660833277,0.26213001422273796,,,,0.1797696640695012,,0.006181708901302857,0.09612939236817122,,,0.0026775334434135235,,0.001073573220461596,,0.0005964642531439246,,0.017206307952870585,,,,0.0005467242124944485,,0.1399776315499205,0.034793886844945526,0.0387313625732625,,0.0023465228381708823,,,,,,Control
1,,,0.014214667424418388,0.026111070775076753,,,,,,,0.0054745898767234605,0.05049011336643286,0.09339530984812143,0.004997414024591359,0.00028308768009544324,0.02477770743580706,0.05476382086496727,0.11611686388950862,0.03716330259048648,,,0.13846551610193555,,,,0.04255490093509563,0.0006698384027582106,0.02782140914733685,0.055745666696434985,,0.0016396682823369881,0.0004905155953308455,0.0011859133533782492,,,,,0.02948358188194042,,,,,,0.22080533557142315,,0.04267343117237299,,,,,0.010676275083426855,,,Control
2,,,,0.03342233054357021,0.004471202004635085,,,,,,,0.00337203549345075,0.0564566894710073,0.0006722570229238686,,0.07189256119175355,,0.16726036629168547,0.008967846572504495,,0.002285888885517782,0.08799137294043646,0.00265522412270339,,0.011105619127456251,0.08325356154078252,,0.0204923721284245,,,0.06794932223639413,4.7779461472911795e-05,0.00653766371333852,,,,,0.0028465808659024015,,,,0.0003975251194546262,0.026895058863102048,0.3187917338664884,,0.0221000315583343,0.00013497697866097583,,,,,,,Control
3,,5.5212386838535684e-05,0.0056481868725699125,0.0026671209934118925,5.7831952637444314e-05,,,0.00010649542497870844,,0.0013065588184710418,,0.05760636772114601,0.06169913702434855,0.0030780905662483654,,0.05161401020361178,0.0007459717375045955,0.17547060751458723,,0.0024716610838010178,0.0068642699184478795,0.14662314291675954,,,,0.0001780297217950595,0.02103984873418047,0.03390090928151456,,,,0.002034999615629095,0.014323584283370928,,,,,0.0011699383868048845,,,1.9848248553269228e-05,,,0.40361665314399786,,0.00685429541790588,0.00015777846311888126,,,,,,0.0006894495677666053,Control
4,,,0.0014458438368119034,,0.000141530774355146,,,,,0.0015867719251158564,,0.0024669949028831694,0.013623015053490393,0.0009689182749678766,1.8582819911782836e-05,0.05732940569530283,,0.05537479438360888,,0.00010938751829152165,0.0074274024472267995,0.0037438857500106475,,,0.05749866002801284,0.00031550614779951293,0.007261161544772743,0.019654797501504707,0.0034964831259959393,,,,0.0019167425381440002,,0.0006678765923969948,0.025291418795286843,0.021501327114684728,0.002471515048267117,,,0.0026780354684759035,6.649636098162291e-05,0.00018502461771623772,0.16105880689054977,0.5030982080938327,0.04400401710342656,0.00012475601259694208,,0.00020059400737205575,0.0018373888747369276,,0.0023742816986746535,6.03690527944945e-05,Control
5,,,6.311033120219854e-05,0.036406977215941015,0.00019117512666120529,,,,,,,0.0005101076932723157,0.2163536899668097,0.0018201593248997718,6.80280193478244e-05,0.09878662192116865,,0.023269270883065168,,8.08344988937251e-05,0.0016265253541657533,0.0016416882259481,0.000529163734836616,,,0.004364038421897483,0.0007438003320259114,0.007970445513859479,,,,,0.0003449553330483807,,0.006516449052136101,0.09190862033849267,0.002806463153606858,0.006305910528401493,,,0.0009164316763046524,2.755954398277825e-05,0.004992990245355757,0.3911641848050813,,0.10052481977697467,3.165761743746647e-05,,,3.432136518301381e-05,,,,Control
6,,,0.003402738108195431,0.006307467796144788,0.0002922281534237147,,,,,,,0.013856073044731892,0.07770777325879381,0.004848344482622512,,0.037347605338061175,0.000750391865142911,0.17506150963833414,0.004637520581809408,4.2164780162620885e-05,0.02047664963902207,0.05064655857217546,0.0006109858216387433,,,0.0005990828454205872,0.016836356369862596,0.05665493887266913,,,,,0.013858998352446522,,,0.0006350943921145004,,0.005819849261919645,,,9.300461078932169e-05,,,0.48224706402499945,,0.027267600189519594,,,,,,,,Control
7,,,,0.009690085233559149,0.0073695124953233075,,,,,,,0.010303720647920794,0.04348157894035251,0.0014085621024811136,0.0005278775324124803,0.057779150792571676,,0.10560838774293252,0.00022117091057096973,,0.003266242231802222,0.042948258226313735,0.032778506497603666,0.00026160597408068,0.03710505829314266,0.07751412783345374,,0.02339501680054672,,,0.06513833235133894,,0.006705555422253149,,,,,0.005670351145200979,,,,0.00030981701134225753,0.02292601449796981,0.4162434315238865,,0.02934763579294048,,,,,,,,Control
8,,,0.013433928147061095,0.013534909610792557,,,0.0025592939606400586,0.0018991096458172848,,,,0.038312285073757085,0.032597577452628444,0.017187929486145233,0.0024236579620027943,0.04657199294528275,,0.12599545665679168,,,,0.0281502797505326,,,,0.10821983973151683,,0.011396611691411757,0.06419366969621343,,0.000615246535137796,0.0007518080258051861,,0.004891842373899398,0.0012332695463659685,0.002920750014627916,,0.016116518212603414,,,,0.0014676246948832738,,0.42933678109964296,0.02937635102555315,0.0068132666608874855,,,,,,,,Control
9,,,,0.03872966731917765,0.0017013747731254255,,,,,,,,0.44485589932943786,0.013113953624989148,,0.05006782184220679,0.0031149279626457066,0.0258865327293458,0.007604415246215738,,,0.07279432404026978,,,0.010523253937540784,0.01626268306119584,,0.015207099694086484,0.015650489505406047,,,,,,,,,0.013237349365820215,,0.016973124875980666,,,,0.247107097830933,,0.0071699848616231816,,,,,,,,Control
