taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
,,,,,9103311176.994297,290580280.93410355,,,,33126028.190868396,,,,650763919.7000948,2359501974.335368,,,1641131546.1662934,662528303.5435809,,,,,2081583885.4854379,,,853088102.629415,509366861.5180913,,1298246195.485954,,,,,,,,250333704.62744102,,37568631.03702692,,,,,,,,,51813906720.77013,1922424155.6450133,,,,,,,,Control
,,,,,158990267.03525388,27121205.637084924,,,,,,,,6486908161.708422,835715853.1583751,,38271953.61595849,1172975225.946234,,1100871316.47664,445078759.6004398,,,634002356.1730475,,,,85788576.57785429,,795312249.47363,1047997371.9132961,1554709766.8359387,,,2808364.376338015,,,,,471572124.7410743,,,34230465.39030472,,,,32237917.70695914,19379593958.697723,,2752584319.776131,,,,,,,,Control
,,445970631.60568064,,,2434768808.0710464,21089301.568619546,,,,,353242362.0536388,,1183855441.055668,2226750980.922256,191568034.35643792,,42192360.02019318,291181623.8270016,11587972787.547937,3266124758.752597,2333022901.742599,,,2758420114.8904386,,,,65248895.85124756,,278484020.8603768,1270114536.3985493,,,,68602136.07130693,,,25271393.986662816,,89313123.35868901,,,,,,,,4033174160.0652547,25467429.5687586,352698965.1769523,,,,24136451.142950416,,,,Control
,,280991697.4293727,,,1605629122.4093363,50213865.86979042,,,24720773.982169725,,,108243324.90243502,2527552267.254664,8604347577.575012,349727991.0145085,,,2787486749.996955,1936788478.654327,5585792551.677962,1223859839.8302212,,,12114961523.352669,,,,2074558111.1728492,,972084202.653207,4166608892.8537755,,100691772.04913673,76895139.15041259,40708414.725778565,,,31057741.411510967,,2906753757.8233485,,,,,,,,11559420712.047087,,4329336935.633067,,121814996.81360751,,,403678027.2645147,,,Control
,,377373164.7054749,,,,,,25761437.53028038,400769456.92345136,,,,1097368541.6231968,5973719156.616838,861953165.0607718,,499811143.611295,7206558511.065936,,4930778398.819522,,,700662031.4188068,2729534712.4940505,53289373.63406571,,,6058020394.096879,,798565307.9148363,1330065473.158617,,559155681.8000972,38058230.37806755,71317472.96478002,,1413061464.4704578,120357436.14146996,20177339.261811987,1022508257.6304431,,,,70129993.36814614,,,22444345.76447666,37196179074.19714,18931172657.01389,4040600512.106526,,,,34103236.34960927,,,,Control
,,26251653.462219894,,,121151729.22945797,,,,,,,,,20451260969.85911,2044872641.4854314,,121386175.56740202,1906821766.761467,,2005130819.0101614,2058020645.5728335,,,1103019328.9265878,,,,880016506.8292265,,1413299552.6142495,615890529.7789793,2820129653.5787463,,124928216.18661053,,,,,,1623952755.4507208,,,,,,,,23118626656.91103,,2274351251.6200576,,,,,,,,Control
6070655.841376856,,29685650.127706934,,,,,,,,2966180.6232022033,348178102.3492592,,,2899417.715284468,22794764.274769343,,,364225044.1452004,,451469858.4562685,,17272518.034145307,328859778.0653491,30224522.17018579,4597103.088049717,,,21235373.496976543,139772916.5049141,2549952042.568225,22451412.17690671,,1119275382.4616816,,145896028.91679773,,,2034938202.1116834,33309922.271812517,432513961.3867688,,363500189.7163793,,,,7458370.570238337,87674004.43339631,6352872190.703393,26998967649.72319,1754910.7224090202,,,1524411782.8230422,25708488.327464752,,,8383513.722812658,Control
12513279.488030966,,131098144.1762486,,,630401368.7546974,51588061.63061107,10730651.715969684,922867444.1486344,11805112.290910728,,23442776.180531945,386118570.83181804,178440691.13249844,2106281112.1953924,792986789.3900951,,121389625.40981698,92682690.11374596,,1954154239.6238692,,,41558600.09504123,569286190.7923851,,,,3558243642.318568,,329800091.8647782,1266300626.6850672,,,16539018.135699697,,188972497.87193683,,,,1089516977.023663,,,,60358171.64814937,,,,5973512405.501797,336348022.0568703,387943060.70420176,526764.7623899292,,,,,,,Control
,,76011744.03681457,,,394629141.33302754,,,,,,,29869876.759907667,495609948.9757523,3598863219.5187483,29435683.19702731,,,413067699.0539939,285454397.06108093,1346526651.3111074,154957228.36336127,,241239997.15452808,919686508.4669659,,,,31332346.29433913,17177049.396381613,405561724.52271426,952535598.4910966,,33209940.079767693,,39354659.11661164,,,,,90266788.10462299,,,,,,,,4019180190.82867,,235592547.0967937,,,,,536083830.01289666,,,Control
,,,,,30717051.88587852,,,,,,,,37097942.36072684,159544456.27285963,13155731.57901336,,,881811320.6219732,,8368121712.732602,,15974420.588772442,97344645.6441208,1974219769.9160056,,,,,,1836786486.2885983,,1799316787.7002065,,,434139142.10744095,,,20091482.095152836,,116847976.095505,,,556408100.8063606,30528399.47183953,,,,38830548325.66261,,103159578.87685214,29834824.42022558,,,,,,,Control
,,337738922.97482854,,,336573234.1012384,,50943194.19560499,,,,,191043454.28281644,1450127320.424919,4108219164.255437,109362339.70050094,,,1228444381.7047174,760396985.1808339,5122979823.3324995,1548848215.9194021,,673607562.9124748,2922014166.4901857,,,,425403907.1082397,33784253.97635921,4261198991.185959,2623670346.6032634,,1114730136.8761468,,14837924.150942,,,,,660966314.6833203,,,,,,,,21456861000.36954,,585108463.629517,,,,,489159317.2344591,,,Control
,,,,,226552815.01913396,346101023.622451,,,,,,,,22185849278.551716,1070944880.0972284,,280783272.9118497,1798894771.399387,,2960472154.921219,1866431118.4152603,,,1154722489.8093889,,,,792471222.8262517,,322293778.6543386,1149682294.1004887,2119720863.267161,,30662138.680555735,,,,,,1578172882.567186,,,,,,,,15861256970.153152,,2538005908.7296066,,,,,,,,Control
,,93823067.92501988,,,346836915.8693563,,66273038.82944856,,,,,2747198.3687368566,507985074.72639775,3374964414.1565094,70612363.52552155,,,1340570367.6170237,188891740.56495565,5309054502.073818,113443683.54719162,,693155610.2282462,3383143572.9361577,,,,550001600.6864312,11113666.128071828,1128380511.7953827,2583711969.450061,,561852015.4679369,,57385227.743319206,,,,,552636413.667356,,,,,,,,8065118829.182508,,684033662.9175087,,,,,69772594.93325993,,,Control
,,403384251.2086131,,,10200411980.206274,,,,,,,,,852206989.4315088,227381361.83207837,,,4769728255.620471,517877070.32035893,,,276774502.2263919,,2431234440.033902,,,7036176932.423788,,,,,,,,,,,402026540.2506106,,32027889.155521806,,,,,,,,,3230743671.833695,72426194.45306861,,,,,,,,Control
,,1233723291.665169,,,2065208805.2186744,,,,,,4663282866.931948,,3387140208.381789,4062920184.8651195,96485061.13404146,20912116.11597558,2920737.758754908,180490606.38976648,6392615985.811547,5738031958.894102,7116519465.93129,,696435726.9026124,2934572350.4586034,,,,650820944.7266972,,3337396107.3055654,2110603845.3688526,,,28566463.34581603,306237980.6177913,,,814702716.3378386,,308591051.4767255,,,,,,,,41771402586.596886,87869342.54160143,547194267.7562017,,,,101539127.72599353,,,,Control
,,,,,608907868.7694933,,,,,,,,,20420625117.737465,2461169761.3640327,,575885524.4550363,2820432859.6831064,,2434800961.702817,964188277.9486122,,,1702505230.8106565,,,,2071102166.9482489,,1263276907.1768088,1038840105.1927838,7430565416.9163,,,,,,,,1811047666.352403,,,,,,,230448586.30191866,40435525576.40706,,6585735123.690449,,,,,,,,Control
,,356357416.68368196,,,3024883978.287088,298669229.6896182,,,,,1677720043.4288564,,590602753.1006737,6469695018.708399,760015971.6220957,,22701824.864784937,1452674880.4585657,1395833381.571347,8688380724.974134,1798630128.972436,,700309340.659035,12630243042.404974,115421732.27956589,,,473155017.13687116,,1428226761.3734128,5790847709.6148405,,,12118223.529220864,296227441.66719866,,,527070906.22633046,,481946965.96062905,,,,,,,78492523.33368696,20211730261.9839,520486394.2525617,686202912.021776,,98548447.86458088,,,,,,Control
,,279403019.2343843,,,1256423270.5833318,,7096495.140438018,,,,,148453680.07286075,2995434243.3471913,7021156707.068878,524750150.93127406,,2197154.0346770682,1422022041.2632816,1331142127.3407977,8202881946.999338,1629830119.4293144,,573722735.8842894,4385503833.636982,,,,1901485827.754695,,1633256013.635043,4306166788.185776,,174986137.32573834,36227008.941429,54611252.771866746,,,,,1461945683.7701623,,,,,,,,9584173334.202717,,1179158422.5392377,,,,,669444719.1249006,,,Control
,,192195771.626881,,,1732812749.6610641,14176106.952772519,60635367.82764193,659221113.0650638,,,4019942.4320209483,234120853.89146355,82584352.39804906,904195317.0651202,845631727.6864535,,102595062.1426847,1114448689.874954,,3488157944.1717224,,,885133966.4188216,1151844538.1078868,,,,5811709392.773016,,1523251617.8604348,1646287568.089189,,243218878.58386028,20742507.38293712,,83716660.90596147,88943080.5254524,,,676912815.4288657,,,77842501.48500097,39057226.65502272,,,65743117.559840746,19896984435.980686,3479608767.708051,1500907066.999054,,,,,,,,Control
,,200351133.35182402,,,371379836.2836452,17206214.48789714,,,,,,,815837084.7381867,4575386041.361408,285467550.2748664,,,2199004101.8541512,44182612.90143832,10307514344.946789,273054368.2659934,2482636.4017745955,1205652575.0675457,2982038313.752622,35974470.539590254,,,35273630.598419435,991314339.499982,3335808061.683967,,,,,816009325.0627116,,,37393968.38653793,,342669155.981783,,,5476054.455588941,,,,,28394411430.10502,,1605499579.4701037,,,,,,,,Control
