taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
,,,,,51610623.612184085,,,,,,,,,2594261706.4528217,348586478.3025238,,12702572.037143048,142457265.0138557,,800766225.2069968,316661170.0843169,,16104609.634759393,788173791.0776902,,,,101444355.64460598,,284527823.5957521,319977544.8647271,5451728537.544249,,,,,,,,204934828.86590785,,,,,,,82982794.78214547,12569403069.023403,,352079073.7354724,,,,,,,,Control
,,,,,27186032.373700615,,,,,,,,32833419.87907556,141204330.7213489,11643439.804559998,,,780444399.3840986,,7406180405.418458,,14138111.850412583,86154579.47330268,1747277140.3042896,,,,,,1625642234.9820006,,1592479793.3960905,,,384233513.55048,,,17781904.484315377,,103415942.15277478,,,492447279.69695157,27019066.13441127,,,,34366857463.79589,,91301068.26080957,26405219.666435733,,,,,,,Control
,,367582175.89013445,,,2100420232.6516705,65687784.5328945,,,32338734.46505717,,,141599617.55888048,3306443466.3840456,11255865684.341087,457500264.53756845,,,3646479430.5402594,2533629746.8420544,7307111914.695534,1601004823.3628638,,,15848311385.422892,,,,2713854507.061069,,1271641936.8565323,5450592230.766303,,131720976.10947452,100591166.29731669,53253130.96021564,,,40628503.51350974,,3802499792.173011,,,,,,,,15121574965.508549,,5663466591.789692,,159353539.60431644,,,528075558.7386131,,,Control
,,22135883.2766379,,5930035.950937991,47775082.99513991,,34212587.48816069,,,,,,59357252.843226545,195442825.09666166,30276006.427002963,,1634589.2455168557,159635036.05564713,,880950604.6147977,,,240467334.2208314,175932787.99756086,3590844.6477820086,,,276583660.18770653,7178406.987842096,140490429.2162536,715021196.4510791,,114521904.6229855,474840.5171046288,,4519737.733085764,114173980.00446181,14203639.615327857,,78115641.47400732,,,,,,,1670694.630457991,4277973887.314773,2735431491.3463335,302401198.6257663,,,,8808619.823063055,,,,Control
,,6084461640.201133,,,,,,38775824.09973253,,,,,9559569275.325155,2776186522.82092,1660268742.574929,,140462926.3219905,4903263042.1669855,,732280845.7385324,,,,18741196973.982033,,,,24285835165.143917,,194962338.63152295,536759972.7572534,,,227467345.25899407,,,78668716.89897722,200344578.7291724,45596713.28008705,2351539626.814705,,,,,11475342.0949885,,,3818073113.799242,1065818941.6012032,5613710272.415053,,,,,,,,Control
,,11871748.540829737,,,22121550.411944598,,,,,,29840815.117809847,,26536849.67950176,1918492585.827749,35082105.74494404,,1606928.6449952964,3523040873.9049916,,6578322840.8815155,,1208950.989926368,803516885.5841668,1150230513.2728014,1757108.8921911186,,,55814488.87032728,,1948033040.451167,746823842.267744,,1383745779.6375852,18254409.046652175,193206888.01742512,,,92924027.95241491,28992296.72115346,95769943.63677576,,,5211254.577695027,37439935.62591845,,,,55140254650.54164,3994794.575408868,1073263136.5849426,,,,,,,13486186.198184824,Control
,8801959.534528108,63859633.74926835,,,1154386805.2121325,77226110.69724292,,,,,367887020.51208943,,552771780.7761617,6989722559.612752,561464715.2132349,,8969131.350625671,778017632.1180496,116060850.41068938,16757012112.026314,910991909.313914,,934432305.2667241,3810478034.4286566,10524556.074316023,,,137604209.6677838,57100077.707062624,4000436095.8942986,7145984597.624991,,,,137858601.5618453,,,377590254.1855782,,70895386.70502658,,,74093456.23037122,,,,91566545.18248153,16819737884.762053,1174047664.4531717,1328957791.2569685,,107556892.80920476,,4673542.510901383,,,,Control
88687540.32663672,,560149978.0122865,53739214.94701078,1929311313.8979445,143563928.48609596,46715075.567381896,,14325988.427982025,,,9839540.848764392,,173290833.2839323,1757607735.013703,1121796236.5672684,,166309786.78393304,435637890.4202215,162306937.07611454,767364483.7602069,,,9422976.345678017,2682914804.763091,,,,2382945269.6612706,,178021473.84771782,835051427.4140065,,,9966425.438784955,,138371236.49072614,,,,1030130499.4484508,,,,291224074.5858746,,,,4008978472.921387,1424147850.2930593,2121213483.0841382,,11237665.387858894,,,,,,Control
,16146722.465162037,338399683.7634016,,,1521344735.8579714,74995483.3237,,,,,59062293.766771674,,1360213711.9554849,6571361669.55835,288028633.6870788,,13543438.286057413,458486956.7513485,631375920.3667891,8178355817.884873,648063289.9825854,23620374.25334199,527539864.67143786,2523377438.8915524,6587717.381678379,,,52383711.3177598,69052907.92008944,779872156.6565531,5190576106.3585615,,,,329799305.1402864,,,53696711.5407288,,152721461.9207715,,,6792163.783178742,,,,66276980.11305115,12800116602.735756,151176755.7761021,399456465.7581435,,27541201.9087823,,18799982.43130009,,,,Control
,,93510077.86002739,,,844308787.6749613,3767705.326914972,35271424.98876037,,,,86450939.13560618,,301835060.0784105,552793963.9267961,114678393.2957864,,1365110.6256938304,3782600200.6308756,,4672500649.624843,1480699092.7400794,73849451.27086802,467586792.25015545,1319236841.5121815,640085.2044919961,,,77471544.79770897,280041827.3340006,1821552048.079988,947028811.8896698,,868686629.870685,4007358.0812034444,179645524.7621399,,,474002812.1909165,20925629.102302317,541991388.5088056,988946.808835975,288011039.8088844,106035726.24556033,15565294.712077877,,,,5586275366.67261,4348848088.168676,308226811.3858258,,2114404.680241333,,49298695.06255653,1871718.346784652,222855826.4341019,4168137.7771184957,Control
