,taxa100883,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa946234,condition
0,,,0.007160794930159225,,,,,,,0.03839209852863041,0.002562173437882737,,0.023917350189382243,,0.037297295261968684,0.005271908200980153,,,0.0790681410722905,,,,0.03378584455401524,0.012156509036909973,0.12906629401156455,,,0.009727446091013994,,,0.001373236222377156,0.001410584502621147,,,0.6138469715785694,,0.004963352381634701,,,,,,Control
1,0.0005921039506296119,,0.06052567625496732,0.0017055033312566277,,,0.04495059270866574,,,0.00430815578742848,0.035273393765563016,0.00029129695057162117,,,0.0033722428738459887,,,0.0003210675402680821,0.005790999916580325,0.0001878234773557969,,0.009862334797777582,0.097141434179552,,,,,,,0.034552180556145624,0.051972523813112216,,0.0031207434129727624,0.0011079207651620428,0.6399508702573925,,0.0003138316330501923,0.0003793682784236514,,4.47592546478041e-05,,0.004235176494630905,Control
2,0.005985618739213958,0.05836724941443785,0.0012352613902702298,,,,5.207549568405185e-05,0.13707763805462794,0.010207180062130663,0.11774173847149996,0.13430940426015847,0.02788508776061201,0.003718994498759953,,0.014989318779763922,,,,0.22177268816389079,,0.12418129471169512,,0.00308317567094107,0.01578078973255021,,,0.0017937327906760356,,0.0017835857271787754,,0.07302496981727245,,,,0.021049221681938957,0.0015009995814814945,0.024459975195216102,,,,,,Control
3,,0.001976722804986663,0.07398731300494996,0.0013334158355532099,,,,,,0.10235469632492926,0.010071698051691379,,0.26501091956612016,0.0016070404075656406,,,,,0.024978365078282744,,0.09508830746637494,,0.00095672191802937,,,,,9.851185744457786e-05,,,0.027569998196286454,,,0.00026030268381707855,,0.3886958870598365,0.006010099744132102,,,,,,Control
4,,0.013076008851764426,0.04683444201323788,0.0032087024675411823,0.00035656852453746536,,0.006919687056490065,,0.013536969206895491,0.0024147860257450137,0.0008985153990377723,0.00029256639030448444,0.00895439568314925,,0.18526753720615977,0.004631455412674991,0.0006674656231902308,0.0011832109767181361,0.4775926249657206,,,0.0012180082535826694,0.04211143662214548,0.01889274650763759,0.005961001366207369,,,0.032501485098066184,,0.0014471938895981825,0.009028339896486387,,0.005329161526473685,,0.1081894976847383,,0.0020472397888633797,,,0.006902391981381799,0.0001397069240781414,0.00039685465757408295,Control
5,0.0006791198366343402,,0.0008238650829959618,,,,0.024810477952011134,,0.004164032049243856,0.019872700364910383,0.0015698443928458155,,0.01831067462110626,,0.11919630703153163,,3.137483525705512e-05,0.005190079377330809,0.045121223141436954,,,,0.023884769953292594,,0.0612817692760773,,,0.013441059615394638,,0.00038511858484858075,0.021254496224394424,0.007480843307456945,0.0008283758420584779,,0.6205782031301058,,0.010072424747507755,0.0010232406335591651,,,,,Control
6,,,0.004950070234096278,,,,,,,0.18626571545547105,0.009881995490421657,,0.03280702204624824,,0.07956883522876507,0.03775117761908218,,,0.015109252815880003,,0.004519101949913445,,0.011853382163707397,0.026920831356767153,0.017103897140231205,,0.001062934802789154,0.00041452753084345473,,,0.006463521777782768,,,,0.5215478127181659,,0.04377992166983519,,,,,,Control
7,,0.009124637485255545,0.011360704412394142,,0.0007069665960356589,,,0.0016598165888156852,0.04083737601780644,0.04030901696502143,0.007960008496038447,5.0690126900504005e-05,0.017007107709470736,0.010853803143389101,0.11683193133840905,0.027675047054224657,,0.014148454070339444,0.06927028711654967,,0.012612615787808024,0.000914080856868393,0.07946978334583656,0.05697083057897974,,0.013634400206741084,,0.0002748047574912804,,,0.026268577439120283,,,,0.42243016346581147,,0.008528898918185621,,,0.000470101688126351,0.010629895834380738,,Control
8,,,0.005973150357391744,7.727389042683713e-05,,,,,,0.07733316071452052,0.01358412284525701,0.0012809866783454083,0.012122189844956612,,0.03352533804798465,0.006441952035570263,,0.0011322040961230558,0.03951942517935331,0.0004904464590048863,0.002593226801902718,,0.005483108473729407,0.0332942243835536,0.0886653160593148,,,0.008467863063383808,,0.000757668472758425,0.011925667372313488,0.0002735940753986837,,,0.6458448595162695,,0.011214221632441278,,,,,,Control
9,,0.01003744658100956,0.03371963399020165,,,,,,0.05908015232353945,0.042203962875101655,0.0022395250794063986,9.658717754762065e-05,0.019115817499248827,0.023287189101012268,0.13018983602215695,0.04517273144213305,,0.01860332881838048,0.12627280378984196,,0.02301997830598447,0.000970917374303321,0.08167135770062382,0.0764673888531807,,0.00320591171190578,0.0005202115362159698,0.0015930706011079306,,,0.023729966140942728,,,,0.2588886461051993,,0.006516751285134614,,0.00011347448790775903,,0.013283311197913716,,Control
