,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.013248416563771891,,0.03677161116881929,0.0015758824451717847,,,,,0.002776933931756267,0.0715877112609346,0.06898012497631786,0.006526264299106937,,3.1542147658898926e-05,0.009674354376131022,0.3587138398369363,0.07029928087986463,0.004192655763087235,,,0.12428933193527102,,,0.015057751732878634,,0.017293365247045448,0.04237192458956419,,,0.0007295525220652123,0.0030575467599579273,,,,,0.04450301008042124,,,,,0.0830665010550797,,0.015307434882307975,,0.0012798558166578471,,,0.008665107729194023,,,Control
1,,,,,0.007582150138686418,0.009062945776875624,,,,,,,0.2576396648509953,0.0326713850097934,,0.0005841819045743353,0.03524453115591398,,0.06618820348266095,0.010401102909593334,,,0.054710598787966386,,,0.06586648450393649,,0.02566089931306386,0.029489627717538613,0.03217896418198735,,0.0002423744172944494,,,,,,0.04388824288238401,,,,,0.26412552753786256,,0.06430493104240886,0.00015818438646414087,,,,,,,Control
2,,,0.014214667424418393,,0.026111070775076753,,,,,,0.005474589876723461,0.050490113366432866,0.09339530984812144,0.004997414024591359,,0.0002830876800954433,0.02477770743580707,0.054763820864967276,0.11611686388950863,0.03716330259048649,,,0.1384655161019356,,,0.04255490093509563,0.0006698384027582108,0.027821409147336856,0.05574566669643499,,0.0016396682823369884,0.0004905155953308456,0.0011859133533782492,,,,,0.02948358188194043,,,,,0.22080533557142323,,0.04267343117237301,,,,,0.010676275083426858,,,Control
3,,0.00012641519916524737,,,0.03935571001720549,,,,,0.01876012406702328,,0.022352702963128867,0.01240550870778275,,,,0.04489193616433933,,0.18988648023625862,0.18716068641391442,0.013754190690980052,0.0020199304141296824,0.08042643481793608,,,,0.01364199041978961,0.05364182114278473,0.06201560733985093,,0.0005847652431772688,0.0018707279258445187,0.020218076527095605,,,0.0036607237416641926,,0.0036740705824344294,,0.0008184977230072623,,,0.14149929945362594,,0.07139387894350314,,0.0011863496759430467,,0.014654071589415589,,,,Control
4,,,0.004391598354863184,,0.02509425821830766,0.0007847887776133301,,,0.00038635913923516774,,0.0016917268798873912,0.039502926528625554,0.134476708785487,0.005465872778589699,,,0.043565423240188285,0.030269923184168785,0.08729993663503784,0.019127614475272708,,,0.18934383322325452,,,0.03242311453129221,,0.015192631754656476,0.06511962070984027,,0.0015737042216003338,0.0012017884146730228,0.0006362287881610894,,,0.0004853991322033284,,0.045429438441176535,,,,,0.18066132717304575,,0.06766288519593516,,0.0019038375314942013,,,0.006309053885390508,,,Control
5,,,0.0013957963216541867,,0.011836678595244518,,,,,,,,0.18695729637001327,0.029620406521860862,,,0.020753078438459232,,0.02523591604860344,0.09148014477187233,,,0.024637484919596636,,,0.00850926713057466,,0.004557056101645736,0.0067679323176225645,0.034048674706154844,,,,,,0.004205510901159092,,0.019108054589787576,,,,0.0006267339282350966,0.5169404470416957,,0.012146889491822223,0.0011726318039980248,,,,,,,Control
6,,,0.007437693023620231,,0.055804937507606685,,,,,,,0.0004693828436846993,0.14002217657956104,0.011286815973462374,,0.00014588512637885676,0.0502172311145838,,0.05891973798215161,0.011705292049270814,,,0.13940497027565046,,,0.0067984509243965135,,0.02929271320116549,,,,,0.0003037063085523472,,,0.01800508108713596,,0.007214886648787067,,6.865782521186755e-05,,,0.4597432034108963,,0.0030252290472997326,,,,,,,0.00013394907058422302,Control
7,,,0.0016770227394275077,,0.008859173541941632,,0.0030538968151704094,,,,,0.03759900014971394,0.15417138684333598,0.003906669107669864,,,0.030337049959770816,0.0005505642897844223,0.15068801487337022,0.0037195781567556513,,0.01889041989305029,0.03926809443387432,,,0.029666838072318635,,0.09226230130724784,0.041745582254428454,,0.04113879800911341,,0.0007279763472556321,,,,,0.022523917678334122,,,,,0.28322810454111025,,0.030839631650146304,,,,,0.005145979336180301,,,Control
8,,,0.04984755634524276,,0.014956977149355304,0.003829832974200199,,0.026818546794848,0.003586933588035071,,,0.0945866573475121,0.033992004877215126,0.045561992985883905,,0.0018640354577876149,0.0865034771430655,,0.012681495699760402,,,,0.06703787829278242,,,0.2805943026951809,,0.003563206153260206,0.02128964539860096,,,0.005388991349815923,,0.007934679190252194,,0.05687261568684121,0.0010440071300941499,0.0420549349433625,,,0.002107957578210278,,0.10070946052711109,0.002654711312289757,0.03451809937929235,,,,,,,,Control
9,,,,,0.00021735754383569298,,,,,,,,0.060868333361906626,0.014150697955325206,,,0.019631155877942508,,0.02784402270263453,0.007045672855441496,,,0.019941151046549505,,,,,0.04414864569106215,0.03245344633519441,0.036197049050519486,,,,,,0.00251234441465804,,0.007257516254945561,,0.00015319295524951056,,,0.7032489037630426,,0.02433051019169271,,,,,,,,Control
10,,,0.009596293878743237,,0.06386089979715011,0.0017022816017189175,,,,,0.002571754353482873,0.03144554186758603,0.03315879217123119,0.007133414048083741,,,0.006055028149446939,0.12230610458027603,0.11317364460613574,0.0766340547523069,,0.012590241694331322,0.15379237283186595,,,0.0480298129318355,0.002303427404509579,0.03836567560043741,0.10686156289580638,,0.0014023688536802586,0.0016649067655258166,,,,,,0.01231480540151695,,,,,0.1344539419635825,,0.0068719933188417836,,0.0001621946016314725,,,0.013548885930273383,,,Control
11,,,0.00023814060781306864,,0.0186244708126523,0.002577201615968527,,,,0.0011749748702174017,,,0.10764318430893348,0.0026314436341748917,,,0.13999885063381495,,0.07347131776849546,,0.0003308964753778541,0.004982905698537381,0.009181621029771608,,3.246455364767489e-05,0.0030650773150402632,,0.017535093476741967,0.009059021970033805,,,0.0001377222990146706,0.003783229537501096,,,0.004486863450256139,,0.003681803012750907,,,0.0001321771112798192,,0.5713499305843317,,0.025432751491907553,8.549671271188918e-05,,,0.0003633610290255289,,,,Control
12,,0.0008139259453384469,0.007596432165278204,,0.023876211019330948,0.0008779732655985672,0.0015522550536485548,,,0.0013309243141266965,,0.011850119191013047,0.0027640093538486344,0.0008528793155294378,,0.0001468888541703415,0.024477205873706238,,0.30186971977092475,0.0016135724881270962,0.0013915067793563516,0.0056166349999916,0.2516104226199176,,,,0.00042827708088693557,0.06144479414981277,0.020575044140153168,0.03087941800515066,,,0.02628827509856987,,,0.004742231585030482,,0.00995389852888555,,,0.003613948792382526,,0.16102861256285034,,0.0006114944150736732,,,,0.007316723868273351,0.0008105660859149651,0.03314805808524971,0.0009179765918593962,Control
13,3.0343067389351837e-05,,0.0003086323425888358,0.0,0.04203414288637128,0.00017978267428190965,,,,0.0007167465989756181,0.0003688850049762631,0.00027937295617767513,0.43500905090352987,0.0040175304904480034,,,0.04338484285758872,,0.003728946245955703,0.0001628772510221279,0.00022193786433354488,0.006251538826989032,0.0009192865737995416,1.462969320558035e-05,,0.0016015721176686815,0.0017601146447780449,0.013030071713672414,,,,,0.0005318706240962102,,,0.008597924880968482,,0.03212377197271552,0.015763440244963917,,0.0004724849064913356,,0.2196512974695616,0.0939642437293884,0.07455887682101753,,,0.00010674257635182698,0.00010294969292815802,,,0.00010609236776491231,Control
14,,0.00011578607456001809,0.0011981476713639086,,0.0459271989360109,0.0003953089862214571,,,,0.013803916386297972,,0.0004090831793489012,0.15009727894439556,0.0037427486122759337,,0.0003498437923647059,0.0070688537737871515,0.006671266349604764,0.14828902772631153,0.04544572356872152,,0.016677026655031443,0.13636347630807713,,,0.00166760945667747,0.0004554804614623967,0.05112452305561729,0.09436306163236824,,,0.00030313581416562875,0.004586702746076996,,,0.0008397079539647825,,0.004411884415256503,,,4.152971010605301e-05,0.0005392648392075262,0.258243336759966,,0.005401140751747821,0.00023498980606143207,,,0.00123294563294903,,,,Control
15,,,,,0.00429045127552915,0.0007318826082210282,,,,,,,0.17505325272817512,0.02255231225800901,,0.0010327924801344702,0.03165346626664389,,0.029707697408441633,0.012010727244172839,,,0.017108948041001663,,,0.0023150581143603615,,0.02146199587451145,0.028280861117615384,0.04195481035779259,,,7.578545998629167e-05,,,,,0.012725667185971231,,0.000923730405857009,,0.0008699602669109118,0.522970400451588,,0.07428020045507801,,,,,,,,Control
16,,,6.311033120219856e-05,,0.03640697721594102,0.00019117512666120526,,,,,,0.0005101076932723158,0.21635368996680968,0.0018201593248997712,,6.802801934782442e-05,0.09878662192116865,,0.02326927088306517,,8.08344988937251e-05,0.0016265253541657533,0.0016416882259481,0.000529163734836616,,0.004364038421897482,0.0007438003320259115,0.00797044551385948,,,,,0.00034495533304838074,,0.0065164490521361015,0.09190862033849269,0.002806463153606858,0.006305910528401494,,0.0009164316763046525,2.7559543982778255e-05,0.004992990245355756,0.39116418480508136,,0.10052481977697468,3.165761743746647e-05,,,3.432136518301382e-05,,,,Control
17,,,0.002038250846321829,,0.021951127005976935,,,,,,,,0.2899388757990392,0.003083996541494261,,,0.040118423195596845,,0.06265022706838501,,,,0.04986215262573237,,,0.0013577859884274326,0.0030179782669056987,0.024049919956644964,,,,,0.0031190845952694403,,,0.0023526235824578396,,0.0018123081185440768,,0.0003216742964591692,,0.0022896476246705936,0.47236328994516324,,0.019672634542911172,,,,,,,,Control
18,,,,,0.006485487651885584,,,,,,,,0.135195978264289,0.004987796254659435,,0.0009919487941625602,0.015303522705618737,,0.05653967865307361,0.03145773091888663,,,0.011642499290177034,,,0.002545043451985812,,0.022033966907522243,0.058296052182056926,0.0081120191813502,,,,,,,,0.008948077426707899,,,,,0.6039035554466415,,0.033556642870982936,,,,,,,,Control
19,,,0.004981794714033343,0.00011351680939432363,0.038076812819743164,0.0016032866324884444,,,,0.011576059194258569,,0.027768579277384742,0.12886149389227566,0.018224426715218518,,0.0005818566282697348,0.017982677954471348,0.06087200603564227,0.17566670933689033,0.04223002333733002,,0.010577531704215907,0.045734661207090826,0.0035743411737748725,0.0009754036955364104,0.004585039081978721,0.001364857076694324,0.030738935789869543,0.03936101321607835,,,0.001422943163372706,0.02042085527281707,,,0.0007908559001468084,,0.013335791020200792,,0.00041855174457965534,,0.003226820415190496,0.2481603583148131,0.02672380419832957,0.019341449822085084,,0.000383368172077321,,0.00032417568374792233,,,,Control
20,,,0.0020749541920395105,,0.016894183485263784,,,,,,,,0.15997529893241266,0.009534466930619172,,,0.060925973509254175,,0.033670022808972265,,,,0.07422618391791552,0.00036944748901208735,,0.00338853406361291,0.0028764485945320358,0.01688430467109647,,,,,0.004989506784074021,,,0.00031450918573471004,,0.007493181350129467,,0.0021345294897219505,,0.006401874797320502,0.5817825191157574,,0.016064060682531304,,,,,,,,Control
