,taxa100883,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa946234,condition
0,,0.0025618183953160525,,0.061027374694993385,,,,,,,,0.14970881818621481,0.0030160658615410517,,0.03189586576245272,,0.023193881683427585,,,,0.08580339858685523,,0.001928355714032289,0.0004803977426758277,0.03912788121272262,,,,,0.0007779454828325456,,0.0034292200362004647,,0.002882083557099936,0.00032793860197795046,,0.001443919318622743,0.5879359586797362,0.0019465296513340232,0.0025125468319646847,,,,,,Control
1,0.0017217232151581407,0.004256345222998196,,0.00038643424576503577,,0.0008683738556954923,0.0037988860859506247,0.009565771045589366,,0.0005976177242826328,0.0032911001398433877,0.06426754530200815,0.058344006329200365,0.006029550977695451,0.005693023275361193,0.18622810547406485,0.10096030696201536,,,0.017827878110359654,0.032505865332183206,,0.053658254699883064,,0.02539623168823855,0.07746882417031685,,,,,0.004919209186166117,0.0011944999837147073,,0.030564763458744093,,0.004810360388283414,,0.2588909820452017,0.026487766592875026,0.02006820911156897,,0.00019836537683642945,,,,Control
2,,0.0004968142524115841,,,0.0041145329766786205,,,,,,,0.3469085648794919,0.005660329613904051,,0.009175564583216915,,0.015425175788107454,0.029254261985169373,,,0.08359247735499126,,0.0004231145150525651,,0.00846197399316564,0.0028246294189529573,0.24315852402305674,,,,,,,0.0034695811978157883,,,,0.2457817707548055,,0.0012526846631795477,,,,,,Control
3,,0.004330802255716635,,0.058045298871598906,0.0011517398218656883,,,,0.000321640442242039,,0.0012405355970104693,0.027112346194970768,0.0029762867517354797,,0.02605515541974457,0.026218852276612952,0.0566835103640301,0.2551934130469,0.0021332696493218195,0.00044821241512567637,0.2286491209978127,,0.002111776295435919,0.004048457743306395,0.015483790428944384,0.008182454692986979,,,,0.01263418420238489,,,,0.0202540123641061,,0.001044490157020891,,0.10558642662136415,0.10583837649191553,0.027619393952551786,,0.00019962766563722898,0.0062520692780729786,,0.00018475600158486348,Control
4,,0.0004186258281324237,,0.001931963754258252,,,,,,,,0.3261290216321335,0.032608860398037086,0.0019357023870463048,0.030407411950650852,,0.031975111618397556,0.03281852696655622,,,0.017589458914749678,,0.014033311824406317,,0.02253738784354246,0.009821388334212753,0.04497160963096057,,0.001992186055384713,,,,,0.02589659992567194,,,,0.3686645583472253,,0.036268274588634186,,,,,,Control
5,,0.0031894663652692183,,0.06142114676111907,,,,,0.00015356802164177548,,,0.2633024762641426,0.0054776298877316715,,0.054301652452531816,,0.04390600667172228,,,,0.07216636185435003,0.00010173881433767626,0.005217574566872509,0.0031718868680549617,0.015463895652954052,,,,0.0001923641534249609,0.004137243740941254,,,,0.0012885569394863194,0.0010123365637174937,,0.0019716315410126637,0.4476679584566171,,0.015856504424072434,,,,,,Control
6,,,,0.0011558665564453902,,,,,,,,0.2764559644181277,0.031204856076150204,0.0014458196024648635,0.019772147086118585,,0.024771560806320366,0.007784116299296696,,,0.01569742661107311,,0.00998446130902368,,0.0194256400440332,0.013124068035165455,0.08254516049042734,,,,,,,0.014502002608363374,,,,0.4126114804207333,,0.06951942963625664,,,,,,Control
7,,0.0172183025929964,,0.05455093460811785,0.0005745921528423365,,,,,,0.031650142165219754,0.05171422051734713,0.0025609510468080484,,0.030015437787733718,0.004780853848058065,0.1445943647132044,0.03064645942081935,,0.02297143226670632,0.11701909005197693,,0.005492194814336714,0.004242920262673052,0.09072202549706343,0.12835132417747855,,0.0010578468075536419,0.0003014034464819926,0.002579589251048992,,,,0.013057967080606423,,0.0005827270596657317,,0.22275846246553996,,0.010044035589290594,,,0.0006388476193967482,0.011873874757034018,,Control
8,,0.005182251305198368,,0.012935497318790904,,,,,6.686710612821349e-05,,0.010875262094271696,0.016112140082237436,0.00045876297472231185,,0.01717523602520475,,0.3677630140737555,,6.646246403364034e-05,0.023663874332732548,0.025601199521025155,7.53645901142497e-05,,0.005699788544157429,0.07856723113227254,,,0.0033551910876769377,,0.0317906049996161,,0.0010925336553475125,0.0029107929073119744,0.0021432880144303464,,9.195491599174894e-05,,0.379836522570582,,0.014536160284398652,,,,,,Control
9,,,,0.004060099187939832,,,,,,,,0.17209569359464832,0.011644086585066073,7.622705903301742e-05,0.05612297884860439,,0.05398942783122524,0.03475207754026171,,,0.008040038968563196,,8.449507337257753e-05,,0.021873636911965217,0.03236483964387848,0.0047253718539449225,,,,,,,0.004164860979388649,,,0.00024451139967601493,0.5597102887775419,,0.03605136574489062,,,,,,Control
