taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
,,0.009124637485255549,,,0.01136070441239414,,0.0007069665960356589,,,,,0.0016598165888156852,0.04083737601780644,0.040309016965021434,0.007960008496038447,,5.0690126900504e-05,0.017007107709470733,0.010853803143389101,0.11683193133840905,0.027675047054224654,,0.014148454070339446,0.06927028711654967,,,,0.01261261578780802,0.0009140808568683929,0.07946978334583656,0.05697083057897973,,0.013634400206741084,,0.00027480475749128033,,,,,0.026268577439120276,,,,,,,,0.42243016346581147,,0.008528898918185618,,,,0.00047010168812635094,0.01062989583438074,,,Control
,,,,,0.004950070234096278,,,,,,,,,0.18626571545547102,0.009881995490421657,,,0.03280702204624824,,0.07956883522876507,0.03775117761908218,,,0.015109252815880004,,,,0.004519101949913445,,0.011853382163707397,0.02692083135676716,0.017103897140231205,,0.0010629348027891537,0.00041452753084345473,,,,,0.0064635217777827695,,,,,,,,0.5215478127181659,,0.04377992166983519,,,,,,,,Control
,,0.004391598354863183,,,0.02509425821830766,0.0007847887776133301,,,0.0003863591392351677,,,0.0016917268798873912,0.03950292652862555,0.134476708785487,0.0054658727785897,,,0.04356542324018828,0.030269923184168785,0.08729993663503784,0.019127614475272704,,,0.18934383322325452,,,,0.0324231145312922,,0.015192631754656478,0.06511962070984026,,0.0015737042216003336,0.0012017884146730226,0.0006362287881610894,,,0.0004853991322033283,,0.04542943844117654,,,,,,,,0.18066132717304575,,0.06766288519593515,,0.0019038375314942022,,,0.006309053885390507,,,Control
,,0.02967384631620994,,,0.21393835995725774,0.0022738403235387926,,,,,8.457233854583232e-05,,0.0078049939812515285,0.16238809376914576,0.024615459189449296,,0.0008014430679367449,0.08324372449215948,,0.008342391368262835,,,,0.2820216490869716,,,,0.009580194978611994,,0.002641172657343666,,,,0.002575723689182441,,,,0.007373439847438455,,0.013765656492522304,,,9.254893154048158e-05,,,,0.000490969525221936,0.13968855085860352,,0.0062908730084467014,0.0023124961203590164,,,,,,,Control
,,0.003119008304100325,,,0.02816173593529624,0.00012567099152287442,0.0011764707072757334,,,,0.0028835522676480476,,0.010067642765332495,0.018438322407613356,0.003825072860337538,,4.553296794307044e-05,0.12616780679531991,,0.15585024267554148,0.04938839611537002,0.002463232381346904,0.015596255732980109,0.044002857851436865,2.1349902746639698e-05,,,0.002584046522955851,0.009340734228214676,0.06075747228888869,0.03158793999645248,,0.028974853558386277,0.00013366455700621345,0.005992037396934863,,,0.01581026068231254,0.0006979698063806664,0.018078004854623863,3.2986105665424367e-05,0.009606545576629003,0.003536798581071298,0.0005191770189242099,,,,0.18632899957290078,0.14505488189810553,0.01028083823967927,,7.052550812515577e-05,,0.0016443472489840836,6.243075826860991e-05,0.007433307608892853,0.00013902732878617508,Control
0.0026972415184700715,,0.0434339842553906,,0.0009173302177124738,0.0006124001145780859,,,0.01357834982157144,0.0003465563782036357,,,0.05966470388196763,0.002484030326505213,0.0852071506885268,0.07580709114178756,,0.018560238864265888,0.028888352686023584,0.13970793876563278,0.039679717562196,,,,0.11095377790195107,,,,0.11037707760972049,,0.00670719231480188,0.02240763552880185,,,0.0025592398336642267,,0.0027272971001302405,,,,0.054929750369344985,,,,0.0013258321374598377,,,,0.12742536549986097,0.014884709328659903,0.03400203474876779,,0.00011500140400487096,,,,,,Control
,,,,,0.0025242106357615136,,,,,,,,,0.1832096119537,0.010787494619775247,,0.0018009040881093751,0.02321222030469025,,0.05691944733009133,0.061581624307507354,,,0.007419376261541878,,,,0.00399666683995573,,0.016921426631764446,0.0169637973102933,0.032632133662161854,,,,,,0.00098153730237409,,0.005444181439058494,,,,,,,,0.514029452529765,,0.06157591478345027,,,,,,,,Control
,,,,,0.008468586342408838,,,,,,,,,0.18959366123752533,0.009939879532431885,,,0.040433245357919236,,0.022653685993130997,0.02000349662306747,,,0.03817227789007127,,,,0.004754031385834346,,0.01182589083453749,0.016198996703906645,0.017311724148816113,,,,,,0.0024046365869397485,,0.011586914454752422,,,0.0001476149610950096,,,,,0.5545891053076432,,0.051916252639920064,,,,,,,,Control
,,0.005271450439400783,,,0.02580687297588331,,0.0003339596047816768,,,,,0.0012853337476474256,0.019456671149885897,0.1123597100910159,0.004015729872620728,,,0.02949614795394217,0.001423460981693172,0.11261223344841231,0.0024235143259847343,,0.016876470644311824,0.12198095142282207,,,,0.008623317702576974,0.0019388520267889756,0.047186372582088854,0.06042457999483594,,0.008127499753054468,,0.0007304922663961184,,,,,0.017654729377107024,,,,,,,,0.3757730105063915,,0.012737420128079035,,,,,0.013461219004279103,,,Control
,,0.00023814060781306867,,,0.018624470812652304,0.002577201615968527,,,,,0.0011749748702174017,,,0.10764318430893349,0.0026314436341748912,,,0.13999885063381495,,0.07347131776849548,,0.00033089647537785417,0.004982905698537381,0.009181621029771608,,3.24645536476749e-05,,0.003065077315040263,,0.01753509347674197,0.009059021970033805,,,0.00013772229901467053,0.0037832295375010965,,,0.004486863450256138,,0.003681803012750907,,,,0.00013217711127981924,,,,0.5713499305843317,,0.02543275149190755,8.549671271188918e-05,,,0.000363361029025529,,,,Control
