taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
,,154295175.25807774,,,40480707.027199365,31808371.78373059,27573729.633967586,244008379.27314022,,,2268873.591012701,58928915.25295634,36766934.69015913,295291985.07155573,114932719.80621536,,8266233.3555832375,457735682.99307597,,3733783154.7041693,,,424759032.5898486,2004719026.7796738,,,,548219892.0416603,6524115.111900334,621341773.999486,1140769630.743522,,27623756.678127397,73725149.25504695,,18754256.02532288,,10279086.191189837,,112710930.49205896,,,4334696.2380826315,,,,,16470580314.773485,1076517249.438501,887164887.2936083,4617201.899220399,,,12865778.650982527,,,,Control
11607579.040990682,,56761335.059047125,,,,,,,,5671574.362526476,665744352.6636384,,,5543918.347935847,43585410.69594301,,,696427387.5991714,,863246443.808853,,33026434.63194678,628806173.0131645,57791701.462528616,8790028.433240391,,,40603730.926576205,267256984.83223638,4875712057.847962,42928894.04947693,,2140143966.3251233,,278964865.02754825,,,3890964443.0091,63691232.99396693,827001253.951871,,695041408.0121875,,,,14261000.487124452,167639702.0177641,12147199251.23878,51624183483.31756,3355529.5263822232,,,2914797136.0080805,49156683.90414828,,,16029948.117880298,Control
,,9404126.930496091,,,17523439.55549746,,,,,,23638203.935351968,,21020989.6093442,1519721187.682674,27790057.570700653,,1272917.8767401413,2790753480.465214,,5210974842.725878,,957662.5147437513,636500575.8707117,911147478.3133404,1391882.164285949,,,44213077.466399394,,1543121463.042934,591591557.3221693,,1096125049.0183165,14460109.151192913,153047555.92768148,,,73609152.91896845,22966055.71071816,75863526.16796151,,,4128060.777839524,29657796.885169834,,,,43678987297.462494,3164450.0487184823,850178280.9461141,,,,,,,10682993.021613523,Control
188470381.49999696,,186003671.3234233,1729947.5469674915,,,43812095.390944965,,,,,87107734.62486206,17693137.855101757,1841202315.6195447,7519312.719804419,54527657.75389392,,,3004835.8227076265,,8956722.163840039,,,,3633251.0067835,276123464.93402827,2795364.094682335,,,4817849.744581699,708574235.8607244,,,,,,,,2721290557.7547708,234214673.00289938,453390720.5661898,,,,,,,51038870.007817514,5532617842.74524,22664154771.848156,106949763.48298189,3734375.289278468,,117564201.56343587,,,6208308.628887512,,Control
,,1965052811.8172867,,,6419758898.362077,,,,,,,1274416127.878199,7611418692.40394,3939040934.247016,630410596.1977979,,,454461764.9582497,6013891610.748257,4035671432.0225945,5297173243.781247,,,17254660701.31893,,,,1484762414.6199443,59728712.05290156,2188461754.7961674,4065095130.640912,,37608582.75354357,202955458.53008583,,,,,,2742642982.3315625,,,,,,,,16650829163.837442,,801839416.7955049,,66395291.45515383,,,1186005417.794927,,,Control
,,221348415.12516057,,,2211103292.7475166,6252500.717661596,,,,,4089582.338177606,,422351478.61807084,2580227932.3622484,132720041.59563579,,7281764.163275486,1121485084.0549698,,351867078.31932324,,,,2731687161.814684,1408369.37664961,,,158971753.74764556,28694839.263128847,205537683.22839063,,,,4671976.956870162,22634638.65541291,,,,,74813899.91695261,,,36137769.23283498,,,,87143084.10889691,7517762183.919269,,84198145.28230059,,,,,,,,Control
,,854265409.7464181,,,1063610124.2974496,,66187518.11404358,,,,,155395093.84781024,3823270547.809926,3773804597.688624,745230693.3224769,,4745703.278265002,1592236826.8886452,1016153091.5147996,10938021138.653072,2590989006.38314,,1324604394.7726655,6485212185.414734,,,,1180816378.881512,85577937.64364168,7440107855.472665,5333714353.779926,,1276477722.8771317,,25727728.81529759,,,,,2459312724.011975,,,,,,,,39548691908.63655,,798491265.0834552,,,,44011788.07143514,995190475.8071259,,,Control
,,1223243810.5712557,,,7705834435.880868,1534241776.0380096,,,38899754.292182,,,80204882.05257724,21662002.273285214,13448674958.789452,1487434754.3333082,15778158.666729577,36676261.61551607,3495953429.429885,,130658613.62780242,1071464290.0250213,,,10429271938.312475,,,,884022493.2761472,,668411.9089363826,,,,322229104.34480065,,,,13340956.059995554,,1121499695.7796876,,,,8102789.263432883,,,,729291956.8870577,,683862682.178327,78276945.66217569,,,,,,,Control
,,324948476.5358595,,,2745409145.7184644,,,,,,,,1126320532.8844528,3539537012.9098043,1108032608.6719065,,,1841221605.1139057,,240785308.506638,,,,250035551.61705214,,,,451464624.71526617,,,,964860708.8435472,,,,,,,,588248277.0447222,,,,,,,,3209022068.7820606,,1705969537.9691243,,,,,,,,Control
,,,,,,,,,,,,,,729889130.4971825,111600016.95126185,,,707385281.1633554,,269161519.7962433,1198551145.078722,,150401187.14785463,609725763.0162487,201684529.30295238,,,,,721367248.9773395,627308623.1837108,57289437.078652956,,,427870331.9131583,,,,,1137412001.5876174,,,3075618.2289782325,,,,30396784.20459835,59550603954.59121,,417765716.51817816,,,,,,,,Control
,,98725004.043887,,,222431849.25700766,23492276.984162454,156180318.01903608,,,,,,1216964.2034895592,2120784045.993999,47894843.192535095,,,3155008904.6875663,,4297012981.098983,,,891100132.6495669,1812522145.3932798,121024656.10862969,,,,,2286807170.4908586,,,5302848498.853545,75072087.78486393,137804158.54634374,,,,,119199209.80339535,,,,,9248927.94652065,,,26154361840.011795,,1463881372.520777,,,,,,,,Control
49096258.23300574,,121372949.12292032,,724633447.5504647,11019468.955940386,,24762346.634270605,108328150.90808497,272775299.372918,,,17041527.847033415,93848245.12666576,1832638354.625991,1663724096.8046305,,171937271.46370497,162340925.87755024,5310437285.2162075,2878960600.781207,,,508375620.27783483,926929685.5531975,,,,1530106294.6031547,,724193028.3181311,2209082948.4016953,,,,,140275023.52287352,11358022.515489396,34062083.34967,,871577676.5915339,,,,137171116.55214098,,,,7382474951.132144,755318983.4522432,572260377.3598133,,5656540.888748083,,,,,,Control
22054500.797168083,,231058862.54741472,,,1111074638.9893086,90923322.49470912,18912641.330384452,1626542490.489777,20806364.8446102,,41317603.94674366,680529219.8865222,314499517.7797448,3712294487.820394,1397629438.0282872,,213947717.93673202,163352098.46087587,,3444172750.780276,,,73246520.21094602,1003359891.4382666,,,,6271360543.101051,,581268595.1668451,2231839239.8566036,,,29149815.522546384,,333061697.29093814,,,,1920260237.2367847,,,,106380533.25692841,,,,10528241955.67962,592809241.3882793,683744860.788925,928416.3982080794,,,,,,,Control
,,,,,13599873.840683335,,,,,,,,,3808479061.763536,885396952.6611663,,,1228304472.7843735,,1742176458.6151383,440841666.9870212,,,1247700602.819149,,,,,,2762342640.7934823,2030584115.3029876,2264818104.791509,,,,,,157195220.74431905,,454096525.57805616,,,9585150.935684565,,,,,44001676689.01347,,1522339014.54376,,,,,,,,Control
,,74694983.79139492,,,100429198.7729355,,24306484.826119497,,,,,,359770463.0741304,940180035.4482565,10558188.713323714,,,637083298.9734507,13710301.2468378,2764243405.7230277,,,226105985.97494975,1339453468.3907006,76787624.10108069,,,38195069.67476013,193139594.39240724,867323418.6328284,203132244.13935637,,272214217.1559587,3502834.373126221,359640403.72527426,,,233918314.95231012,,877340911.1767501,,491893225.4200161,16597911.059644395,15623196.61372233,,,,3651277391.7420583,,537668270.8533936,,,,29536624.25933549,,,12117439.558599344,Control
,,497497513.50974685,,,3421864267.698507,1589189.1570527973,,,,,117082587.1986805,,4145167081.48177,2488928925.1562934,119883995.06157823,,,628838453.6570545,,3659658706.6359277,5276285399.274678,131111801.24559309,65001532.31219674,1589255681.2500691,25863129.58384994,,,78491161.20345886,507934420.9039727,3587930838.8217874,3786956453.9045944,13497907458.03374,,4708434.851361079,3872765276.807971,,,28605404.82695035,,93732593.95621637,,,,111612819.86742902,19062878.3071589,,,22409045429.939373,2779233.130473729,340618673.1874744,,,,,,,78069841.287403,Control
,,22833943.891143475,,,1785794222.345157,247113155.69238332,,,,,112661635.10050215,,,10321290658.26344,252314113.2763949,,,13423690858.748522,,7044745383.580619,,31727774.703951266,477782391.58847755,880373243.9791083,,3112840.7844827264,,293892772.3262713,,1681340046.3316915,868617919.7743539,,,13205405.315538522,362752290.6736951,,,430219731.1547664,,353027080.0240379,,,,12673708.9082511,,,,54783484332.97063,,2438601404.0052485,8197791.879631527,,,34840615.48843399,,,,Control
