,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa872,taxa904,taxa906,taxa946234,condition
0,,0.004060099187939832,,,,,,,,0.1720956935946483,0.011644086585066073,7.622705903301742e-05,0.056122978848604406,,0.05398942783122524,0.03475207754026171,,0.008040038968563196,,8.449507337257751e-05,,0.021873636911965217,0.03236483964387848,0.0047253718539449225,,,,,,,0.004164860979388648,,,0.0002445113996760148,0.5597102887775418,,0.03605136574489062,,,,,,Control
1,,0.003080878131659893,0.013917791886687262,,,0.001427652496440474,,,,0.2420871955950652,0.029376376719072568,0.002913037965647769,0.0054044533455903845,,0.009463758758273964,0.03306238942517978,,0.04919263824721482,,0.01046635097886205,,0.006038403852154249,0.0064034056589637465,0.31098457265770457,,,,,,,0.01571722046169796,,,,0.2440840891364745,,0.016379784683310885,,,,,,Control
2,,0.0021118656866643093,,,,,,,,0.1061551265346755,0.014263881558456124,0.0005197791489442676,0.005829238027803678,,0.03276671730924656,0.012957523327467876,0.0006589878227462965,0.03225144491592898,,0.004151022382551445,,0.011642652335851442,0.013093226746893595,0.22308039751587636,,,,,,,0.008385770269634182,,,0.0033955899893941023,0.5143299806409808,,0.01440679578688454,,,,,,Control
3,0.0031495849158151065,0.05193183902409569,0.0,,8.918577705962824e-05,,0.0003009891391885493,,0.019691849253200274,0.09831595239351686,0.0031479390421900156,0.0003244428383460986,0.09180189318671068,0.013234366952256603,0.08814558492857061,5.472529803428169e-05,0.0059351231591803595,0.03134010836637681,0.00017075938860320976,0.040202623501984974,0.0020429406371444254,0.01712048031530001,0.0014954819225984723,,,0.0015186270204513167,0.0023916601114606197,,0.0018128269309363653,,0.03409550654898258,,0.0009512120882011331,0.0007226413885165958,0.4282131130660661,,0.053553127411912066,0.0006710021035293598,0.0075549714075747836,,,1.9441882196389544e-05,Control
4,,0.004950070234096277,,,,,,,,0.18626571545547105,0.009881995490421656,,0.03280702204624824,,0.07956883522876508,0.03775117761908217,,0.015109252815880003,,0.004519101949913444,,0.011853382163707396,0.02692083135676715,0.0171038971402312,,0.0010629348027891537,0.0004145275308434547,,,,0.006463521777782768,,,,0.5215478127181657,,0.04377992166983518,,,,,,Control
5,0.009743745925837216,0.05294896944578013,0.0010089030271751346,0.00028733169161163704,,,,0.006208735329214643,0.03986109194553343,0.029460819446479207,0.0041944753288863795,,0.008334746689150676,0.1007340737088868,0.059835203724856185,0.056827136755903625,,0.18629144146690726,,0.01799044915941296,,0.03446460561901642,0.04707406977377999,,,0.00012390925911178846,0.0017390862082206444,,,,0.07260829294377802,,,,0.2539967574882023,,0.011922137569469731,,,0.0043440174927858064,,,Control
6,0.0028927154749857275,0.03788217348589494,0.0020068296049444985,,,,,0.01599989552983784,,0.04685842921196785,0.00621795325013006,,0.21845739780654871,0.0012971711801645985,,,,0.046734568754557386,0.0002657921423664497,0.006124958976994404,0.00025207383824431035,0.0011126336083677434,,,,,4.2210166529659505e-05,,0.044090497541785435,,0.03744938737219553,,,0.0007103179586319264,0.008320810983929535,0.5214907786614945,0.001295984019230952,,0.0004974204311979562,,,,Control
7,0.006383672974020546,,,,,,,,0.04701214881954448,0.032588150367879785,0.01865023310461422,0.002465407101279582,0.04913789970055369,,0.12635729162686316,,0.010712425815405335,0.0380273098098619,0.0011175518076700797,0.1107010038394615,,0.00847794352241933,0.0555353453200913,,0.009577994750447428,3.3447853398576314e-05,,,,0.0053450291053279125,0.005033228837268738,,0.0008212845984647332,0.0008200419537564269,0.34426953874995947,0.10477255304358381,0.022160497298127968,,,,,,Control
8,0.004630547647443756,0.08572292033930332,0.007911689293328267,,,,0.007962205973491954,,0.006478125833386442,0.22484030622656384,0.06180632548774131,0.004459124011899288,0.07801207648425222,0.0023011180507089765,0.057519513316752015,0.03128248194778107,,0.050293185488589555,0.007804549521112974,0.011261888906381601,,0.02037487595656942,0.014538811576779912,,,4.2522831874048925e-05,0.0019197448718908093,,,,0.02095465200890959,0.000772072513974246,,0.01012320962779088,0.1714480611920205,0.07547436272930409,0.042065628162149885,,,,,,Control
9,0.007613222615574983,0.0239289847854455,0.000879913856412412,0.0015556860144942712,,,0.001333866065999011,,0.011876311597258318,0.0027701186642019537,0.000854764440999524,0.00014721352369301174,0.024531308023200183,,0.3025369446490831,0.0016171389793525404,0.005629049489945653,0.25216655900121254,,,0.0004292237048919191,0.06158060603356576,0.020620521312656372,0.03094767101155264,,,0.026346380267789713,,0.004752713374638004,,0.009975899704552245,,0.0036219367301740272,,0.1613845352982568,,0.0006128460057098643,,0.0073328960772489045,0.0008123576861401363,0.03322132548362905,0.0009200056023216592,Control
