taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
,,239228660.38407993,,,3206357222.2251854,63620816.2892292,,,,,17767057.367105193,,68525795.33961463,1497655602.1533225,164406742.79152557,,,1439257569.1805797,1448299999.9971824,3131133552.0698237,14096597982.848553,117839423.34740171,24758751.22132209,12630321054.7425,,,1429747426.4251866,116652154.57970452,223632266.11751205,855307220.9876875,451989622.0781827,,,,697898168.3572863,,,,,1118808931.7335768,,618099316.0314558,,57696465.06455828,,,,5832475810.233259,5846393238.565709,1525664351.718543,,11027208.40300589,,345357296.3410137,,,10205714.356669944,Control
3102209.1832744298,,,,3490334.3646201957,,16144890.636987176,,,,,87984348.66334589,,985670.4245687431,143525341.34067416,361467403.6025425,,,3954102072.31601,,,,5584534.983392312,,818673282.6928711,35235623.47771379,,,131775479.73561671,,194944947.20025885,,287994469.09354156,,,,6598128.082878018,,4516576435.843284,3772353.3812815067,354143285.9718235,,,,9912549.595521353,,2211475.8534233556,71250289.58561082,14392016796.399996,,2299574685.0538616,5090303.637362093,,,,,,21050904.61989732,Control
,,48694358.29985205,,,280054093.31543946,21371321.649244264,,,,364132909.2543551,,,,747952891.5449258,359574772.2633541,,2715660.428940384,1770945808.5093017,79929727.4976342,,,,,360131500.23217016,49917987.77236554,4568685.52093639,1099891700.1938875,154797332.68512875,,13414213.901261413,,,,,4538211.990011725,,9914446.080451751,13263018.305519804,,271276544.35025406,,,,,,,7791847.4456606265,,4994810968.562569,401209819.91861916,,834505.9237831478,,1281060.3577176693,,,,Control
87427314.5138174,,1924462974.1754804,,,,72604156.03126153,,159816453.30115616,79562895.92548996,,,2338944548.0439754,313690611.8611734,7602944588.369214,4832369212.335387,,640158460.5506071,126338919.98978382,332709864.4372528,6621814388.675473,,,36005614.84597965,6370126931.1527605,,,,3109618475.655715,,1774954317.2345014,6264299353.0984,,,194948967.82332814,,138686122.3301985,,31444643.005193237,,4513009964.043521,,,,53220025.70791925,,,,11419891608.442205,2237352158.127487,723669854.9554064,,423903238.55674815,,,,,,Control
,,,,,208395712.91841722,,,,,,,,,1502166041.2611392,463280301.2174045,,55624886.082089715,541823338.8932964,,1132690694.9931412,763334833.7745594,,,132417008.22615111,27826229.777515963,,,,,500812393.47057927,622664165.9810393,,,,,,,,,267177761.65239027,,,,,,,26851967.066891123,38642108362.25171,,937530249.0869858,,,,,,,,Control
,,779126270.5785859,,,3828667951.9116845,80725511.47117779,,,,,,,12158416913.252243,5252144999.891147,1250826629.1970527,,29094022.37795145,1799929845.4441054,15093501767.56024,2080796714.6691184,2574213583.794674,,,2330461700.981648,488391285.85111797,,,672424151.5200016,,224304095.88126272,867717430.044413,,,100916596.5914339,,,,,,444403564.6962743,,,,,,,169976764.1043978,699715398.4407873,72288522.3316422,402712302.12378937,,,,,,,,Control
57131024.2997666,,2815104576.246364,,1630569519.5642474,124287923.78758569,,,10037400178.545223,175049874.39399138,,,105527318.96292397,232068248.41074616,6843764655.159968,3951910574.5570087,,496605774.5480547,2316280457.663615,2652896834.1157207,4004518256.7235317,,,,12598807652.04257,,,,12622377557.411198,,75051084.70503241,3587400254.949898,,,446502394.8269489,,205534774.05826852,78941852.17213315,76983470.32900448,317743121.3444323,3687936299.8347597,,,,50701292.76170702,,,,6754372322.886891,2572247896.885639,5094808353.556678,,139209753.5834598,,,,,,Control
,,381634227.8590349,,,2539678910.6734147,67697898.05100471,,,,,,102275888.93547769,1250555187.438341,1318689298.9008071,283688160.9336208,,,240801920.16603127,4863981488.450715,4500793433.278211,3047653467.3335605,,500700294.1227165,6116156320.129761,,,,1910093709.5160604,91604816.40694392,1525761420.9268742,4249768771.0343146,,55770692.4579842,66211541.241579875,,,,,,489746490.67934644,,,,,,,,5347087841.644479,,273291741.29378515,,6450303.871335512,,,538824538.4818498,,,Control
,,39302059.94554967,,,681804766.0304323,,,,,,,,,5341778946.83354,51763988.69839154,,,1099896817.8840666,,979257672.6221496,,,,1138660156.47216,,,,55682633.09303763,35764702.356409006,416244655.7830884,,,,,49776377.48001487,,,10607152.93767354,,43230543.99969267,,,9861798.730782287,,,,1854775.8151683325,14350823587.315756,,23270794.710202157,,,,,,,,Control
,,280114652.51435333,,,1870417099.0235963,,32363139.90204756,,,,,45977317.57994054,2247709574.9952474,9446088150.512957,601373884.2121658,,,3941716988.5887427,630996507.8284037,6875034488.688488,690514333.293608,,,9736862822.02077,,,,2172183303.591698,126078483.10576871,1508241664.4994755,5318914825.959235,,526186493.85471135,34425894.095667705,184233417.40733108,,,,,1565984047.962314,,,,,,,,17998635386.225243,,4862979846.355817,,102238938.21093011,,20701211.728830785,520867534.8268765,,,Control
