,taxa102106,taxa1263,taxa1301,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa904,condition
0,0.010699775418590494,0.013218334313376495,,,0.0020455347494401865,0.04117626499109863,0.07767199962527058,0.0018177861793516915,,0.041941303392151984,0.004134220780611811,0.152450095952666,0.01677887879030455,0.01827123665731107,0.1114932772660496,,0.028890551847494964,0.00446118654955074,0.06076130955632795,0.07196280831001439,,0.009213669875065254,0.0006906255019155169,0.0014393668630750384,,0.014042616041842596,6.754559301904508e-05,,,0.29691156744417213,,0.008587617550087516,0.011272426751211746,Control
1,0.005298593033821054,0.02750863364215463,,,0.0020821561579285235,0.03454775911816297,0.2508679655525501,0.002051889585088233,,0.02879394046851428,0.019898328855721088,0.09386308424966405,0.010801689938184615,0.016816251022774988,0.06410910036088799,,0.002184101337393963,0.0011973701620263716,0.02827071731573128,0.06639893019935243,,0.0023149838145411655,,0.002743317171392445,,0.006292277340787091,,,,0.2801672350851749,,0.016422581071980663,0.03736909451616737,Control
2,0.002401081471205909,0.010099310337067636,0.0001223647377376066,0.00031254244589630064,,,0.03932298343314063,0.002943384307254843,,0.027791865015419158,,0.028977838520339062,,,0.048990099105391205,0.0046024411865642325,0.0027340180400584773,0.002189906858131649,0.03285221956373053,,,,,0.002281831106924679,0.00036619004027387204,0.003413152380868183,0.0002995826337713817,,0.005532634213421785,0.7729081255811823,,0.011858429021620584,,Control
3,0.01671659995429853,0.14859858515942545,0.0006365184409891628,0.0007863870995260193,,0.043394808765580765,0.06740586348425792,0.0018857414471406579,,0.008494356587706559,0.166845306015184,0.07484976354938096,0.06481734810160546,,0.24852160812880827,,0.005966593048274537,,0.016224975717784616,0.03605812406140255,,,,,0.0016116172765118031,0.001920245107227533,,,,0.08920699052620515,,0.006058567528690165,,Control
4,,0.0024577509120375174,0.0023325486156813152,,,0.005186790612482022,0.07225355594582823,0.0035325154067238265,,0.03630876882110979,,0.07535799677971874,,,0.022891547548735534,0.005041630020732967,0.014091996836713059,0.003470068575262681,0.0466292650954413,0.011293205980204868,0.04746113507764035,,,0.004357698331188161,,0.009767939549821102,0.013836859864680704,,0.027129598985377874,0.5519806087671031,,0.04461851827351692,,Control
5,0.0003137564580068709,0.04273202113801935,0.0001827675434808283,0.0007286464934190464,0.00037500947438742576,0.0002840112881817813,0.44223135484621534,0.004084232151576098,,0.044105146310982016,,0.0037908566432641954,0.00016558144535966536,0.006355330951369512,0.0009345491689860553,1.4872584912544795e-05,0.0016281624623888853,0.0017893372159226116,0.013246405461477583,,,,,0.0005407010870427395,0.0087406732367504,0.032657111783670215,,0.0004803294090273725,,0.22329809154990402,0.09552429938006661,0.07579675191558893,,Control
6,0.004476036087439779,,,,,0.003944441567887639,0.024896735590104704,0.002686317483596293,0.001851217796577043,0.030951489723290468,,0.10074969664832471,,0.009162765748653925,0.03922574051270066,0.00028662102969500295,0.038572477873081636,0.00016689714367459823,0.006028251153288937,0.021752909136938132,,0.0030056835077584146,0.0009626005092255952,8.779751641496339e-05,0.001451524207862769,0.007767522000031517,,,,0.33968736307220093,0.3234417526922013,0.03884415899905101,,Control
7,0.009597850598297548,0.06387125937061944,0.0017025577473945106,,0.0025721715458220744,0.0314506429920972,0.033164171220770776,0.007134571237023341,,0.006056010401641509,0.12232594518822501,0.11319200373808991,0.07664648639863478,0.012592284094833718,0.1538173211709973,,0.04803760437193994,0.0023038010686061397,0.03837189931536071,0.10687889807610264,,0.0014025963472360486,0.0016651768482213599,,,0.01231680312049245,,,,0.13447575320480265,,0.006873108099872013,0.013551083842918962,Control
8,0.001521880224491341,0.023117216969142783,,0.00013956596208267868,0.001533595615469084,0.022769728285446416,0.12416378850072235,0.002759534876566132,,0.010919864993871835,0.05594272375912871,0.062081894250361175,0.016982630761336402,,0.1719513776637616,,0.008516885494889187,,0.027373978812664485,0.03691010332261732,,0.049577395285543314,,0.003756871204149653,,0.024988521463665942,,,,0.3202295157152801,,0.02165635865070073,0.013106568188108838,Control
9,,0.004950070234096278,,,,,0.18626571545547102,0.009881995490421657,,0.03280702204624823,,0.07956883522876507,0.03775117761908217,,0.015109252815880003,,0.004519101949913444,,0.011853382163707392,0.026920831356767153,0.017103897140231198,,0.0010629348027891535,0.0004145275308434546,,0.006463521777782769,,,,0.5215478127181657,,0.043779921669835194,,Control
10,0.010592622713414712,0.07699120347593531,,,,0.0031580014494974485,0.3373037121856304,0.0065225343357237404,0.00011801796384505381,0.06149858924633789,,0.008294743535019841,,,0.12874881867183033,0.0011429161810081125,0.0051254099107933245,,0.007187048978169638,,,,5.6865056973784596e-05,0.0008718628124885464,0.0008536904962563496,0.01203660721222478,,,0.002931970504901472,0.3253794058040541,,0.011185979465895208,,Control
11,0.003589021146030801,0.06125291114032746,0.07052199313695695,0.0004956704396052769,0.0007779831877273432,0.003534058592768338,0.10681015139328955,0.009397701087665272,0.0032365220009727583,0.1219687340310555,0.003229581719298069,0.0012173477937460226,0.002596784746604159,0.0020105548251468787,0.007773227415679775,0.031133879712605166,0.04343877524177647,0.0015001083019761331,0.004179616728541517,,,,0.00010276094479621598,0.0001421638343041332,0.0004196631612647207,0.03196738515373004,,4.3208850426295604e-05,0.0658491686494044,0.04841551690266423,0.28036163345126214,0.09403387641037438,,Control
12,0.005055529422968891,0.04291306771614563,0.004237125446926219,0.02380128109018145,,0.008378693569431783,0.09178350721334466,0.010782105062436148,0.0003220635748992466,0.02060863688066574,0.019802244599724204,0.12325929624765372,0.025516594049534946,0.009935066063250585,0.17918124425288648,0.0016374514357514805,0.00671249986325972,,0.020261799184620396,0.08215291617145236,,,0.0001719173861350291,0.004202484576232759,0.00747738744773572,0.0068372284472117085,,,0.0011135484842420501,0.28673739410135685,0.00738397506886884,0.009734942643083418,,Control
13,0.0031847801554480953,0.022857243200501604,,,0.0001063934730186669,0.021377134389934143,0.05347098376260001,0.008014837241227575,,0.021114662724943438,0.09817060038456593,0.09000288708502027,0.02265148028957618,,0.1566256535322375,,0.02421938953904253,0.004367503714733275,0.09745063678559494,0.07140324210867732,,0.002238498013385952,,0.0009225243762424408,,0.011960588965344134,,,,0.2515492903916881,,0.006143964830243018,0.032167705035974936,Control
14,0.007955549207243541,0.02500494541569586,0.0009194789560604074,0.001393843009689276,,0.01241032688565484,0.0028946763356003623,0.0008931987036688221,0.00015383294182354823,0.02563435196251358,,0.31614044034926997,0.0016898532165434512,0.005882158248683979,0.26350516329988044,,,0.0004485236380973932,0.06434956210392004,0.021547717736014535,0.03233922505803372,,,0.027531038462523864,0.0049664179059345104,0.01042446346225721,,0.0037847961812484125,,0.16864114931130894,,0.000640402468320475,0.0008488851400127179,Control
15,0.004202453380823471,0.03788878775275129,0.00030996742585080755,8.789798298455061e-05,0.005119165555148199,0.001805746754991346,0.019770667351110497,0.01849014618202191,0.0022432905891100127,0.02436795890396297,,0.07627025829573703,,0.019353881712235406,0.02518563718847976,,0.12707583303880843,,0.0333066323839306,0.03599687286437904,,0.005318098259565879,0.000453544942952263,,,0.014801025671076233,0.0017020638943736532,0.0008540051261930691,0.0014375050206181857,0.43505717531344607,0.07608332642294455,0.0328180579865048,,Control
16,0.002038250846321829,0.021951127005976935,,,,,0.2899388757990392,0.003083996541494261,,0.04011842319559684,,0.06265022706838501,,,0.04986215262573237,,0.0013577859884274326,0.0030179782669056987,0.024049919956644964,,,,,0.0031190845952694403,0.0023526235824578396,0.0018123081185440768,0.0003216742964591692,,0.0022896476246705936,0.47236328994516324,,0.019672634542911165,,Control
17,0.0002943770933045588,0.009187850815002709,3.437610562529984e-05,,,,0.2701748952821685,0.032575568364288564,0.0016489376211592942,0.0217767051891999,,0.025582515278353674,0.0634867856323292,,0.02100207666155487,,0.006452567413419115,,0.0054299036221767865,0.008324087783391191,0.03400222744995919,,,,,0.01859503943669427,,0.00013770723138394452,0.014090654150924897,0.44349232434291697,,0.023711400526147085,,Control
18,,0.007663172302161111,0.0008641367864020908,,,,0.22755534631297925,0.030601524545185575,0.0021529605026998967,0.031886303624055805,,0.048436656629898885,0.052335080414470166,,0.023554957218858766,,0.009961133056639688,,0.008554104811520908,0.007352038568044654,0.0727410851640879,,0.0024361862385660626,5.874835863557392e-05,,0.020598832838977517,,,,0.3741926650904715,,0.07905506753634459,,Control
19,,0.0021118656866643097,,,,,0.10615512653467547,0.014263881558456128,0.0005197791489442675,0.005829238027803677,,0.03276671730924656,0.012957523327467874,0.0006589878227462966,0.032251444915928976,,0.004151022382551444,,0.011642652335851442,0.013093226746893592,0.22308039751587636,,,,,0.008385770269634182,,,0.0033955899893941023,0.5143299806409808,,0.01440679578688454,,Control
20,0.00010760815833888312,0.0008073829522594502,,,,3.1168050148967516e-05,0.1438569401418305,0.049690970303099394,2.1106584701479007e-06,0.0802239707622281,,0.0008524477245745241,0.0001693515605229579,,0.0020169039064948974,,0.00014982407827851272,,0.0004238054609562569,,,,,4.394007178762448e-06,3.608206643833909e-05,0.00010438460722083905,5.7257613739209016e-08,,,0.7210510455380074,,0.0004715527663384557,,Treat
21,0.00012740342566672626,0.00018648519175270043,,,4.967245469724072e-07,0.003241860476026803,0.2956883597892257,0.02956209702453697,,0.08951525667981247,5.049144570571457e-07,0.002604638422449288,0.00023553865576833027,4.379755389577253e-05,0.0013567491542057263,,0.000283250075704972,1.1271480012948961e-05,0.0015695280907171406,8.263403013089509e-05,,0.0010108226724056023,6.226515165524218e-07,1.7166481060445268e-05,,0.00018804925836083213,,,,0.572193661321666,,0.0018160163172024227,0.00026378960887770884,Treat
22,0.0007210349246382156,6.602180907443041e-06,6.993321741436326e-05,,6.502842179789958e-06,0.0042571724809166754,0.0890251751810014,0.2715776900655497,0.00012017504642455041,0.034122626582363716,,0.002625203698753854,,5.274665259270551e-05,0.009669354556222946,,0.010100941125169825,,0.00022802858080672167,0.0002483415702854014,,,9.876785867989355e-05,,3.0475758710333194e-06,0.0006346998938415824,,2.0167359585875424e-05,,0.5597358447002143,0.0012834639684069272,0.015392479938173073,,Treat
