,taxa100883,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa946234,condition
0,,0.0036388947673566155,0.009771991003829162,,,,,0.000282097663366688,0.02426916945969837,0.15918810352674698,0.006127627627782554,,0.060897394558775624,0.01023496547914969,0.14002940047849294,0.009840297021806024,0.02687604490408731,0.12673964954885525,,0.018089332096120802,0.0015961114684050106,0.028006602364770854,0.10812264830479837,,0.015173635032691446,,0.0010310906913033335,,,0.0125203280050856,,,,0.20233955334261486,,0.031553046690877815,,,,0.0036720159633846726,,Control
1,0.005850021350033138,0.057045005720162245,0.0012072779474927653,,,0.02439704400277382,5.089578451922382e-05,0.13397229996927543,0.009975947999477569,0.11507443321369082,0.131266777364998,0.027253382792060406,0.003634744905462952,,0.014649752799923057,,,0.21674867998414749,,0.12136810862657349,,0.0030133298305058116,0.015423293877873322,,,0.001753097813090471,,,,0.07137067212748496,,,,0.020572375489638032,0.0014669961420246869,0.02390586225879234,,,,,,Control
2,,0.00518259575328222,0.012936357100959453,,,,6.687155057623852e-05,,0.010875984939029535,0.016113211005944386,0.0004587934672666289,,0.01717637760958386,,0.3677874581344638,,0.023665447196665693,0.025602901152922186,7.536959936353662e-05,,0.00570016739132766,0.07857245325112076,,,0.0033554140967656625,,0.03179271802199417,0.0010926062726526113,0.0029109863786394665,0.002143430472101007,,9.196102794826146e-05,,0.3798617691197499,,0.014537126457642992,,,,,,Control
3,,0.013919100920247745,0.02330007869303045,,,,0.05261204459946611,,0.038214360310780654,0.04583863858784747,0.001088562818173235,3.295231913050502e-05,0.0020363293636979484,0.07212270989129453,0.06473756835023751,0.0802899266929693,0.007857320383519542,0.03310840362644921,,0.007342685731769776,,0.03765313789750154,0.02381223417343498,,,0.00032229227488142845,0.0034550351660125444,0.009191631061289866,,0.0034815829591678415,,,,0.4712729119334293,0.0009913586416785477,0.0061735498448761824,,,0.0011455837591137954,,,Control
4,,0.004340060775645532,0.0581693898655186,0.001154202046059733,,,0.0003223280548986793,,0.0012431876514958171,0.027170307787937508,0.0029826495474897033,,0.026110856918326226,0.026274903731281746,0.05680469008532826,0.2557389732366545,0.00044917061717065365,0.22913793399791876,,0.002116290914613199,0.004057112658604875,0.015516892144006991,0.00819994739188412,,,,0.012661193943147984,,,0.02029731200376655,,0.0010467230996405981,,0.105812152474768,0.10606464097136596,0.027678439527536475,,0.00020005443569310534,0.006265435140698425,,0.00018515097854794203,Control
5,,,0.004950070234096277,,,,,,,0.18626571545547105,0.009881995490421656,,0.03280702204624824,,0.07956883522876508,0.03775117761908218,,0.015109252815880003,,0.004519101949913445,,0.011853382163707396,0.02692083135676716,0.0171038971402312,,0.0010629348027891537,0.00041452753084345473,,,0.006463521777782769,,,,0.5215478127181657,,0.04377992166983519,,,,,,Control
6,,6.352945301759746e-05,0.03664875947398438,0.00019244473917343636,,,,,0.0005134953678159379,0.2177905157539636,0.0018322471790757078,6.847980000598167e-05,0.09944267343489108,,0.023423804362287023,,0.00163732726640808,0.0016525908362889311,0.0005326779623959266,0.004393020423275294,0.0007487399819931129,0.008023378013652643,,,,,0.00034724621478936793,0.09251899437826219,0.002825101146933518,0.006347788690313511,0.0009225177877311836,2.7742569580736542e-05,0.005026149176643851,0.39376194400126235,,0.10119241483082705,3.186785873772339e-05,,3.454929668976484e-05,,,Control
7,,0.004470569838728551,,,,0.0007638662835411547,,,0.003939624515876491,0.024866331065615945,0.002683036884602943,0.0018489570424863565,0.03091369097960178,,0.10062665856536425,,0.009151575946899334,0.03917783704424425,0.0002862710008293785,0.0385253721855171,0.00016669332465287976,0.006020889300199754,0.021726343932991526,,0.0030020128908823033,0.0009614249570874555,8.769029586276569e-05,0.0014497515697125074,0.00045735906058959965,0.007758036105303984,,,,0.33927252825533616,0.32304675742646355,0.03879672152760991,,,,,,Control
8,,0.012093651026512383,0.00837205974546291,,,0.00230054321273772,,0.0001994869422651799,,0.021910882842607487,0.006486985461577219,0.002086623106691081,0.023894308828261122,0.10586622539673934,0.14143881941668782,,0.0038633455681888126,0.014135737513534958,,0.027883429109402665,,0.03505165990146479,0.040098731087787345,,,0.002131365914413607,,0.0022666252778512897,0.002980963791006552,0.014169964730502417,,,,0.3778385780529518,0.12923764132000357,0.024631224933331676,,0.0010611468200183447,,,,Control
9,,0.005388738510826553,0.001413783318487375,0.0011109031614953504,0.0009630088466288679,0.008521960250242525,7.924010893819178e-05,0.0020580845414880553,0.001284080312676742,0.010313033374063363,0.004014009980142697,0.00028869710247390494,0.01598635795706872,,0.13040188096080124,,0.014834652819894427,0.07001454585294167,,0.019146506944917645,0.000227853854106318,0.021700278964238248,0.03984122789897266,,0.0009647560345042883,0.0025748410495830343,,0.00035899572052023855,,0.003936414283322547,0.00015138869061732363,,,0.5752328307701574,0.037597222012388395,0.03098411590392152,0.00016125516332558097,,0.00044933561125521987,,,Control
