,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa40544,taxa447020,taxa459786,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa872,taxa904,condition
0,,0.004182773715145391,0.006389954873306856,,,,,,0.40961039130176313,0.019772520127202535,0.005184013685678498,0.033212431129961216,,0.05465827080091005,0.034459333566777446,,0.021319279913842734,,0.01463114815221704,,0.005950409160867849,0.021226224357995437,,0.0005661054695451012,,,,0.029137311979989065,,,,0.29284142304000943,,0.04685840872478809,,,Control
1,0.006687102385907662,0.006664022188993576,,0.0010086558944720054,,,0.00378258782758621,0.02871197011842808,0.08134117895902566,0.002165332785153012,,0.02432273213728675,0.015055571472343206,0.1014330545553282,0.03066660635041873,0.013337173878099837,0.05785477057925241,,0.008422835772499833,0.0006689153958966695,0.08437012142337728,0.0519476762703879,0.022071233283654495,,0.00029378526205306866,,,0.013086881964898201,,,,0.4248376974908338,,0.011584925328382479,,0.009685168675720874,Control
2,0.01067705416770864,0.013190264837296404,,0.0021235259613373446,,,0.0020411910032949324,0.04108882612339914,0.07750706111759734,0.0018139260632076785,,0.04185223994554642,0.004125441655454281,0.15212636421610215,0.016743248405591205,0.018232437211923535,0.11125651839726056,,0.028829202010609453,0.0044517131040944,0.06063228133804023,0.07180999341831734,0.009194104407886362,0.0006891589407326379,0.0014363103301734093,,,0.014012796182112654,6.740215819869522e-05,,,0.29628106802248305,,0.00856938152127387,,0.011248489460358274,Control
3,0.0016770227394275077,0.00885917354194163,,0.003053896815170408,,,,0.03759900014971394,0.15417138684333598,0.003906669107669863,,0.030337049959770813,0.0005505642897844222,0.15068801487337022,0.00371957815675565,0.01889041989305028,0.039268094433874315,,0.02966683807231863,,0.09226230130724783,0.04174558225442844,0.041138798009113395,,0.0007279763472556321,,,0.02252391767833413,,,,0.2832281045411102,,0.0308396316501463,,0.0051459793361803,Control
4,0.004630547647443757,0.08572292033930334,0.00791168929332827,,,0.007962205973491957,,0.006478125833386441,0.2248403062265638,0.061806325487741315,0.004459124011899288,0.07801207648425224,0.002301118050708977,0.05751951331675203,0.031282481947781084,,0.05029318548858957,0.007804549521112976,0.011261888906381603,,0.02037487595656943,0.014538811576779912,,4.252283187404894e-05,0.0019197448718908093,,,0.020954652008909593,0.0007720725139742463,,0.010123209627790883,0.17144806119202047,0.07547436272930409,0.042065628162149885,,,Control
5,0.0015788487727443558,0.0031436450201072622,,0.0012969530004307683,,0.00017824519036470108,0.0003428604876902518,0.0016517528517909733,0.028020946926781372,0.004326170313860513,0.0003082046356217149,0.019912639781685042,,0.12753142245050472,,0.018392853878777,0.023734609711182564,,0.011406318628228393,0.00046024662076386353,0.035874512427556855,0.05323825655283523,0.006549110776268898,0.0006925887509428662,0.0013167110624332573,0.0013851775018857324,,0.003845848656837436,3.941046591940338e-05,0.0002493530819565468,,0.6321628918026336,0.00401690909738305,0.017031555104231173,0.0013119564485823908,,Control
6,,0.01916519373475907,0.0031758736280005613,,0.000534297838453477,,,0.008927432712529168,0.037819737388620565,0.0007735040014229077,,0.04405496385632269,,0.17571698687145218,0.05943742591127238,0.008027403102302825,0.08043491662144284,0.0025095930059230555,0.027326499737752426,0.00025608298139608677,0.02199676005509725,,0.023331443533904716,,0.009438385969805651,,,0.00335980063121322,,0.00041211775774792494,0.007644794512103305,0.4563228949706071,,0.009333891177870549,,,Control
7,0.008259380870923481,0.12642038987412393,0.0003845999286903866,,,0.0011160633531258515,,0.06366681690739134,0.1460600325423859,0.029623767763535275,0.0014605891937327247,0.03054068516226834,0.062387674279147855,0.09657799569671087,0.05264788980427259,,0.12177179565643641,0.000669571221728705,0.007131406608283917,,0.006514043017975122,0.058409319184657055,,9.562122684371699e-05,0.002157321741829144,0.004780059489983761,,0.007096898365767558,0.00016641878245792418,,0.0032448879656511638,0.05030166326389423,0.009499562580196876,0.10901554551798599,,,Control
8,0.0010750206200511245,0.0007049961386334144,,,0.0020387207436451606,,,0.0005714519495986855,0.0251621698203265,0.014182453485558896,0.0007882339690151217,0.033754152421195546,,0.05586430213312092,,0.010218958931121203,0.035778932848587464,,0.03344938478252853,,0.005953424191196488,0.013291182396411073,0.006465680305111097,,0.0008970290458611152,0.0005201354231012253,,0.008384090058483668,,0.0006740850025936058,,0.6461013329669791,0.08116334969636879,0.02296091307051123,,,Control
9,0.0005121489315440979,0.0825330713497142,0.0005251985907171149,,,,,0.0016194627033714094,0.011297792620036282,0.0014570446376641671,6.334103798595172e-05,0.05951638364632774,,0.0008668988970628832,,,0.007283215548448064,0.0008574629896608555,0.000737908035237292,,0.009568612397617894,,,,,0.0016608200847505097,4.537266112464373e-05,0.0028082866540332587,0.0005113458755949892,,0.011350794312677461,0.015343789255633386,0.7345512613700175,0.056889788400780336,,,Control
