,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa946234,condition
0,,0.010664722877189831,0.013175030954881473,,0.002121073429473951,,,,0.0020388335628557775,0.04104137125016857,0.07741754559459936,0.0018118310987246186,,0.04180390337990529,0.004120677043532983,0.1519506683393881,0.01672391106243692,,0.018211379954313458,0.11112802448602639,,,0.028795906191384946,0.004446571670255936,0.060562255068223346,0.07172705763124668,,0.009183485826137774,0.0006883630077928658,0.0014346514868559244,,,,,0.013996612330463284,6.732431316941211e-05,,,0.29593888300893717,,0.008559484453089565,,0.0011549337790291406,,0.011235498199917456,,Control
1,,0.03430375624689556,0.0015145237153949863,,,0.12231180751958969,0.0021330888638844124,,0.0012859143698027012,0.0028278923253150065,0.08339542215329097,0.04815642665747583,0.006051442488013056,0.02822528189169007,0.032327156551679864,0.04879748316421522,,,,0.15352411073604394,,,0.1538113243249636,,0.000914542975600361,0.04371464738618738,,,0.005440902425096385,,0.002504565851317973,0.000961954336418345,0.0009380902661625225,0.003871892602391644,0.04493974005480713,,0.0006178259958708824,,0.08230612238002075,0.03134440034871109,0.062083329109604096,,0.0016963552595566096,,,,Control
2,,,0.007649835265996964,0.0008626328369779385,,,0.0006629736102587292,,,,0.2271593074711715,0.03054826544785038,0.0021492134758874636,0.03183080848864627,,0.04835235714977872,0.052243996091605,,,0.023513962014276937,,,0.009943796634258211,,0.008539217190477727,0.007339243031105654,0.07261448609451208,,0.002431946283794696,5.8646112600536196e-05,,,,,0.020562982492974582,,,,0.37354141768144966,,0.07891747956975353,0.001077433056623276,,,,,Control
3,,0.013433928147061097,0.013534909610792558,,,0.002559293960640058,0.0018991096458172855,,,0.03831228507375709,0.032597577452628444,0.017187929486145236,0.0024236579620027935,0.046571992945282754,,0.1259954566567917,,,,0.028150279750532598,,,0.10821983973151682,,0.011396611691411753,0.06419366969621342,,0.000615246535137796,0.000751808025805186,,0.004891842373899399,0.0012332695463659683,0.0029207500146279162,,0.016116518212603414,,0.0014676246948832736,,0.42933678109964296,0.029376351025553152,0.0068132666608874855,,,,,,Control
4,0.00012882208511057723,0.00035672230255938495,8.451385201521945e-05,0.0007093419909432739,0.003975330570701325,,,9.005238115213917e-05,,0.005920482516658409,0.003114191855264696,0.0007779582130284462,,0.045866918785983125,,0.1648727815242053,,,0.02913922744287854,0.027087202397649775,0.0021664879807250983,,,0.0001263605166052796,0.07102784126288308,0.02199257611451873,,0.002081461301937942,,0.010022276169319402,,,0.006635773298156152,,0.0003240039545098037,2.482081576175134e-05,,0.0009180624871216379,0.5927436447685874,,0.00949119276430143,,,,,0.00032195264742205566,Control
5,,0.0070497839009649186,0.048489495868074176,2.251959021049323e-05,,,,0.0016591177159730828,,0.05873905168225007,0.03526934424943411,0.0016988150401115799,,0.008910949475152146,,0.051859159759524306,0.07476755331355868,0.0018579185635057157,0.0009211036107491977,0.022520532891013672,0.0003664932378907712,,0.001112258271838268,0.007197680000393832,0.05084274067393069,0.05366303130652483,0.1912719724427251,,6.672083239108925e-05,0.05487898443561142,,,0.00040535262378887807,,0.0013282368532989053,,0.0015816084287369665,,0.3175471704239643,3.9383097298350955e-05,0.004826733749209065,,,,,0.0011062879618754862,Control
6,,,0.003080878131659893,0.013917791886687259,,,0.0014276524964404742,,,,0.2420871955950652,0.029376376719072568,0.002913037965647769,0.0054044533455903845,,0.009463758758273964,0.03306238942517978,,,0.04919263824721482,,,0.010466350978862048,,0.006038403852154249,0.0064034056589637465,0.3109845726577045,,,,,,,,0.015717220461697958,,,,0.2440840891364745,,0.016379784683310885,,,,,,Control
7,,0.001572167738713991,0.0031303424165132422,,0.0012914648325446192,0.0039429920594113805,,0.00017749093055012403,0.0003414096441227933,0.0016447633178957252,0.027902373885960334,0.004307863753037835,0.0003069004412653893,0.019828377738155316,,0.12699176229556056,,,0.018315022939676965,0.023634174674011646,,,0.01135805181241176,0.00045829904770381747,0.03572270635056657,0.05301297430295355,,0.0065213976521747985,0.0006896580022264748,0.0013111392866127123,,0.0002885937299934737,0.0013793160044529493,,0.00382957461831296,3.9243697151865e-05,0.00024829792299839513,,0.6294878402930925,0.003999911201929232,0.016959484617680636,,,0.0013064047923182513,,,Control
8,,,0.015436698171856767,6.72172594806464e-05,,,,0.007101861886920413,,,0.0038190208014042683,0.0018727331057158153,,0.05070737075170297,,0.0006416287396483342,,0.00014118741210849842,0.0019562611994135577,0.004144094688444367,1.0492957044119454e-05,,0.00026918070991399515,6.846394744628438e-05,0.010162896405216806,,,,,0.00014544692932442807,,0.00010160506919949334,0.04189152069335797,0.002632173858116936,0.0017812054309052283,0.00012466879656379554,0.00017692580045678644,7.895690449040382e-05,0.027891630401898952,0.805918318666742,0.02241316402756676,,,,,0.0004452753850603563,Control
9,,0.013695488312483947,0.003983700353647819,0.024529527815119908,,0.0019504407181084777,0.00030389021435965185,0.0018924674759068726,0.015928065475973568,0.002000684194683202,0.08918460027504714,0.05891947593955854,0.009465318860561874,0.030845298458397626,0.006062455181162517,0.07454740565876264,,,0.0005009992378451092,0.07442107920337476,,,0.04230202579489046,,0.011795180645726953,0.06785133054664239,,0.001416866039407228,0.002761513982814744,,0.00038549445433486363,,0.0030628644170398486,,0.0676186646012733,,0.0021140908989518655,,0.2914839405285084,0.009944012203312268,0.08620654242945652,,0.004826576082647538,,,,Control
10,,,0.004025242846211061,0.006149297545850118,,,,,,,0.3941837186532634,0.019027851041858182,0.004988774297634288,0.031961590541482836,,0.05259974086835883,0.033161532363710534,,,0.020516357040506018,,,0.014080112490502903,,0.005726305924722854,0.02042680612621241,0.03766181956339785,,0.000544784907497241,,,,,,0.02803994779363628,,,,0.28181248220478794,,0.04509363579036717,,,,,,Control
11,,0.004391598354863183,0.025094258218307654,0.00078478877761333,,,0.00038635913923516763,,0.0016917268798873912,0.03950292652862555,0.134476708785487,0.005465872778589699,,0.04356542324018828,0.030269923184168778,0.08729993663503784,0.019127614475272704,,,0.18934383322325446,,,0.0324231145312922,,0.015192631754656473,0.06511962070984026,,0.0015737042216003333,0.0012017884146730226,0.0006362287881610893,,,0.00048539913220332817,,0.045429438441176535,,,,0.18066132717304573,,0.06766288519593515,,0.0019038375314942018,,0.006309053885390506,,Control
12,,0.001677022739427508,0.008859173541941632,,0.00305389681517041,,,,,0.03759900014971395,0.154171386843336,0.003906669107669864,,0.030337049959770816,0.0005505642897844223,0.15068801487337022,0.0037195781567556517,,0.018890419893050292,0.03926809443387432,,,0.029666838072318635,,0.09226230130724784,0.04174558225442845,,0.0411387980091134,,0.0007279763472556321,,,,,0.02252391767833413,,,,0.2832281045411103,,0.030839631650146304,,,,0.005145979336180301,,Control
13,,0.0035872699468186275,0.061223023868737826,0.07048758318120649,,,,0.0004954285860056417,0.0007776035846294514,0.003532334211559195,0.10675803527433632,0.00939311564610019,0.0032349427974663766,0.12190922155056169,0.003228005902179036,0.0012167538104813356,0.002595517691544462,,0.0020095738105797953,0.007769434607230753,0.0311186884881999,0.0003119365171146633,0.04341758006184131,0.0014993763507365864,0.0041775773586898496,,,,0.00010271080441580375,0.00014209446798264794,,,0.00041945839406846216,,0.03195178723512808,,4.318776743409614e-05,0.06581703871548392,0.04839189340990474,0.2802248359648036,0.09398799424819496,,,0.0001759957465643348,,,Control
14,,0.013364950275669104,0.0729657106241728,0.0006320090311740619,,,,0.010586048204808855,,0.035478051651793525,0.06673178462261835,0.005740954834544425,0.0012644303317748513,0.00872619775348205,0.3472710289100844,0.09787997662020077,0.06991656594409235,,,0.08266496729208969,,,0.0019553938909710206,,0.008345673072612084,0.038063084024734926,,,,0.0020558845637359767,,,0.0007573389368993811,,0.002676556185675019,,,,0.12086708918098862,0.0007632137762302556,0.010569763562453094,,,0.0007233267091943191,,,Control
15,0.0001264151991652473,,0.03935571001720549,,,,,0.01876012406702328,,0.022352702963128867,0.01240550870778275,,,0.04489193616433932,,0.18988648023625862,0.18716068641391442,0.013754190690980052,0.002019930414129682,0.08042643481793607,,,,0.013641990419789609,0.05364182114278473,0.06201560733985093,,0.0005847652431772688,0.0018707279258445187,0.020218076527095608,,,0.0036607237416641926,,0.0036740705824344294,0.0008184977230072623,,,0.14149929945362594,,0.07139387894350314,,0.0011863496759430467,0.014654071589415587,,,Control
16,,0.003173183557010605,0.02865088794065689,0.00012785381923137622,0.0011969052787465467,,,0.0029336377942477923,,0.010242511518424691,0.018758584709692053,0.003891512019648723,4.6323847547600065e-05,0.1283592638790622,,0.15855726538592552,0.05024624213228052,0.0025060172104417245,0.015867153087654292,0.044767160386233844,2.1720737405652476e-05,,0.0026289298192680235,0.009502977027798119,0.06181279215549908,0.03213660305578864,,0.029478128915973588,0.00013598622802306597,0.00609611539538073,,,0.016084875171128016,0.0007100931119629894,0.01839200866276538,0.0035982305937306953,0.00052819480392608,,0.1895654195154546,0.14757439584180673,0.010459410066830899,,7.175049275706056e-05,0.0016729085477689967,6.351514208193165e-05,0.00014144214784533887,Control
