,taxa100883,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,,0.0025618183953160525,,0.061027374694993385,,,,,,,,0.14970881818621481,0.0030160658615410517,,,0.03189586576245272,,0.023193881683427585,,,,0.08580339858685523,,,,0.001928355714032289,0.0004803977426758277,0.03912788121272261,,,,,0.0007779454828325456,,,0.0034292200362004647,,0.002882083557099936,0.00032793860197795046,,0.001443919318622743,0.5879359586797362,0.001946529651334023,0.0025125468319646856,,,,,,,,Control
1,,0.0004999386093013817,,0.0024997931944655033,,,,,,,,0.20942440361389913,0.021270124481909576,,0.0018748699328387758,0.0516116510532661,,0.05720341232136358,0.06534864608973297,,,0.010843119624933877,,,,0.008186795171185911,,0.04257890607583644,0.02251616538273646,0.02596816536751396,,,,,,0.002314319175149366,,0.008028761692524537,,,,0.4255356864231215,,0.044295241790220874,,,,,,,,Control
2,0.0026661847824723437,0.0626311577685914,,0.05664478636674574,0.0003548584357817548,,0.016679363591908733,,,0.008080149185198698,0.20563368280108527,0.17786544513995947,0.07611374410796558,,0.010401081572348347,0.0050336782127882625,,0.014139413482292508,,,,0.12022807226319104,,,,0.09872805853220383,,0.0006561490694741621,0.01670976388465564,,,0.0035861044217282306,,0.010277220156546817,,,,0.08161314576465721,,,,0.01963158235557968,0.0021725473151173427,0.010112335297373065,4.147549233500128e-05,,,,,,,Control
3,,0.0024010814712059096,,0.010099310337067638,0.00012236473773760662,,,,0.0003125424458963007,,,0.03932298343314064,0.0029433843072548434,,,0.02779186501541916,,0.028977838520339073,,,,0.048990099105391205,0.0046024411865642325,,,0.0027340180400584778,0.0021899068581316492,0.032852219563730536,,,,,0.0022818311069246794,,,0.0003661900402738721,,0.003413152380868183,0.00029958263377138174,,0.005532634213421785,0.7729081255811824,,0.011858429021620586,,,,,,,,Control
4,,,,0.00759910719456108,0.0040501344592624505,,,,,,,0.13862663603955247,0.02536632148513735,,0.0026626692932024674,0.03383121019431827,,0.04072596826415988,0.025203466783431692,,,0.059752233283518565,,,,0.008308028035797556,,0.01683692077621651,0.025044980610842284,0.07556559752842845,,,,,,0.005183310593276732,,0.019378795159669737,,,,0.475789713231462,,0.03607490706716258,,,,,,,,Control
5,,,,0.00021735754383569292,,,,,,,,0.06086833336190661,0.014150697955325203,,,0.019631155877942508,,0.02784402270263453,0.007045672855441492,,,0.019941151046549505,,,,,,0.04414864569106215,0.03245344633519441,0.03619704905051948,,,,,,0.0025123444146580394,,0.00725751625494556,0.00015319295524951053,,,0.7032489037630425,,0.024330510191692703,,,,,,,,Control
6,,0.0732580081798674,,,,,0.00046686786885312713,,,,0.11509892667260353,0.033425783088827155,0.019989933097895523,,0.0016911987968625498,0.05903616544770203,,0.008816792570870787,,,,0.22564736905385385,,,,0.29240580619786966,,0.0023473814846438987,0.006462686232594345,,,0.0027387475877134887,,,0.0009471854449713378,0.002412184619648392,0.0005489925965475007,0.028312958385383016,,,,0.0459702842982819,0.01283265099843698,0.06759007737657347,,,,,,,,Control
7,,,,0.01179074341060009,0.00037531599308764964,,,,0.00028197209711972813,,0.00011867134257628543,0.10465954550101315,0.002096050460443788,,0.0001324584606897093,0.04584369962914695,,0.025677333028042287,,9.160774035363858e-05,0.005790181100434663,0.03625215474783924,0.000664845473469551,,,0.0013078358115593035,0.001207955800337611,0.0193176928861228,,,,6.382925052511049e-05,0.00022008325581058096,,,0.0002487808868466707,,0.007748871013748414,0.0006117395370326589,0.00015707101969219192,0.0030153959216070595,0.6964547395975939,,0.03575530786175177,,0.00011611817255528099,,,,,,Control
8,0.0008566171914081817,0.006485523711433819,0.0008279848870516946,0.04454593460136264,0.46737737499851717,,,0.0008680701131507765,0.019789217155985927,0.2113892353170475,0.02167894924351406,0.0010142993818285488,0.0075386812206033145,,0.0017501496037902625,0.0012079764691542137,2.4541975162703064e-05,0.0,,,,3.282489178011536e-05,0.07094665760795094,0.0009900641813553796,,0.00334220798424078,0.0,0.00015614831697269825,,1.472518509762184e-05,,,,0.0023160466477502575,0.03253672808841328,0.006022805221387022,0.0008477207254117018,0.06868767105245396,,,0.02178090069866913,0.003434751682250138,7.8738836980339e-05,7.3932700177643e-05,0.002038108779032645,,0.0003697657591180596,,,0.0009756457709472917,,Control
9,,0.012148810061381816,,0.085196824665566,0.0005339578739506287,,,,,,0.0011358020682495982,0.3257224210555156,0.0076274187672696605,,,0.04906384865713958,,0.03797869242220218,,,,0.11034520549057251,,,,0.005644610546632017,0.0014358616336756739,0.012363225300389356,,,,,8.188977656369393e-05,,,0.0068291202886741455,,0.004542193529794382,0.0004225390701502124,,,0.3230018945255619,,0.01592568426671104,,,,,,,,Control
