,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,,0.08471881086925322,0.039805193751959476,,,,,,,,,0.20394170471994827,0.041370406787031445,,0.005596352633760681,,0.023766662019721246,0.01474217768180934,,,,0.024924120993318456,,,0.0023483841667414347,,0.048077406749869565,0.03729379008632025,0.0019915480343934183,,,,,,0.0016782385188795668,,,,,,,0.3767824098265033,0.06788140146672378,,0.025081391693766435,,,,,,,Control
1,,,,,0.01779339712914811,,,,,,,,,,0.05213409348791169,0.025087675335587676,,,,0.015778945933107313,0.027770023743434152,,,0.0065245171169526035,0.23883006772288684,,,0.01703600450654644,,0.04004949800113509,0.0064529207883158015,0.09694997628874398,,,,,0.07606476410819733,,,,,,,,0.33284047171522685,,,0.04668764412280621,,,,,,,Control
2,,,,,0.04278008691336285,,,0.008488316750830893,,,0.0001209675219190576,,,,0.10895210108231444,0.003639629619067611,,4.447486763321948e-05,0.004121337734011672,0.001253017624916468,0.0075062663750131145,,,,0.04434834075284627,,,0.02099646146834393,,0.04728121119065912,0.018732258311266632,,0.002034107487724885,,,,,0.010460859491230164,,,,,,,0.5858101905305388,,,0.09343037227832084,,,,,,,Control
3,,0.004893558320107104,0.011942569560397218,,0.031022812625052232,0.0001834142527014896,,0.0006109335744176235,,,0.02203541102700524,,,0.003782957667845974,0.05202771836282188,0.010682099749485235,,6.884485455930985e-05,0.003776764727405856,,0.16396016246559947,0.0009507195732320884,0.0002909649850115358,0.0038636723249155106,0.15221834739113613,0.00035402976182673576,0.04167879880901498,0.004125736921206496,0.0016614627044096106,0.03281742354892438,0.015389663425040803,,0.005465063507055978,4.727277869289941e-05,0.010607268385833812,,0.012595615129807643,0.018586149633207618,0.014106279734500387,0.00010755073231004626,0.0007805169268028502,,0.00420325189238197,,0.3683426793405882,4.716956301889744e-05,0.003333969485937431,0.002660796860096625,7.00834426473334e-05,,0.00018011135113342675,,,0.0005281546038680485,Control
4,,0.00011409508024233349,0.0045582548194074615,0.0002109397106867545,0.03847223560280991,0.07111906492474111,,,,0.004574092951678061,0.0012684628991751561,,,0.02475399194071091,0.23628778390734792,0.022425382977639477,0.0001398194352041328,0.0008071394668602212,0.06788758154242222,,0.0004155239925005939,,,,0.019716658840073703,0.02120362743668908,,0.011419596006571312,0.0,0.03771604044675638,,,0.012202524315820426,4.6606478401377616e-05,0.0015070436814679225,3.278594259837169e-05,0.00012640241869464532,0.012345571905372705,,,0.0001445607869029743,0.0,,0.013455149082724988,0.25627106812061395,4.105808811549933e-05,,0.14053769954659562,,,,,3.7829933767351954e-05,0.00016140771740736837,Control
5,,,0.0028330957417105275,,0.013936312561061386,,,0.0003151161673004422,,,0.036663226970607636,,,0.001685637548257885,0.11909112685561771,0.008758968172555092,,,0.030915764403367005,0.005530909203721382,0.057146388141135034,0.09823304050992265,,0.001665497780302595,0.24921945684673283,,,0.0021916746471344825,,0.019172347081437394,0.03416498030015375,,0.0025685324262978574,,0.001352619364997185,,0.020737044305963764,0.00962741937862713,0.008020204866195146,,,,,,0.10346958361029754,0.10095801214387322,0.01800841089602133,0.05299169641435844,,,0.0007429336623506872,,,,Control
6,,,0.001027544163081418,,0.0009661988700565205,4.600948081856212e-05,1.5336493606187378e-05,,1.5336493606187378e-05,,0.001058217377427077,9.201884807048222e-05,,0.006272614982533003,0.059858251414167375,0.0032820078146578264,,,0.12088260510869027,,0.015919317613081085,1.5336493606187378e-05,0.0002453834434324299,0.0019784104007975803,,6.134597442474951e-05,,0.0037114260014985273,0.0005367772762165583,0.04426112236452304,0.007223485762914845,0.06223542836512196,1.5336493606187378e-05,,0.009125204610350128,1.5336493606187378e-05,1.5336493606187378e-05,0.004248210091713607,0.00013802776105583422,0.0014569691639206416,3.0672987212374755e-05,,,,0.19526421297211613,,0.43138402541422655,0.021793097905471848,,,0.006717376022711844,7.668235446429487e-05,1.5336493606187378e-05,,Control
7,,,0.0023151696084617005,,0.2110080072224018,,,0.0008166238349517055,,,,,,0.006752740460325522,0.06127961672027043,0.018982810889001743,,0.0007080826267382752,0.0036510061605855896,0.048730796259534546,0.02804015409158293,0.008244823004991051,,0.012146356226500265,0.09847888422100141,,0.015342269003688146,0.02005539910438115,0.0007657387316682826,0.018155209824107846,0.019102124145289286,,,,0.0002053870499463962,,,0.01628354082349743,,,2.4108869499202358e-05,,,,0.40608877193522414,,,0.0024654653268290686,,0.0003569138595222339,,,,,Control
8,,,,,0.02711953966677912,,,,,,,,,,0.04955784976652645,0.012317272630972348,,,,,0.0064514537961278574,,,,0.021169746522454232,,0.01601536802703661,0.00032153731882828885,,0.09688907961451317,,,,,,,,0.009154968708903838,,0.0018384858734816207,,,,,0.39506218573369095,,0.20413249335437514,0.15494977045981506,,,,0.005020248526495403,,,Control
9,,,0.004399458877088953,,0.007779148136447218,,,,,,0.0006182815297253071,,,0.0062491393067470235,0.18735975762877993,0.019462907158537664,,0.0013500733108135475,0.03798036809318978,,0.051785989128937907,,,0.0018400609168307042,0.04500585271412021,,,,,0.056811931436162866,0.0562224071868899,,0.013256498740350106,0.0001037894805058041,0.00523007849522467,,,0.021218923910666116,,,0.0012410184127601316,,0.010630067964389575,,0.45722557048773965,,,0.01363824151255194,,,,,,0.0005904355715408231,Control
