taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa2316,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
,,,,181687298.10659334,,,,,,,,,3876546412.7366657,,6836144365.120312,315420111.81385034,,3859689.9216831834,49846653.42818751,,,127540006.81194612,,,71280072.51605941,2179468941.3513184,,,,,,,1788529516.9700446,292769899.66317743,,,,,,,,174481427.26220724,,,,,,,10207023954.350271,,,,1382045282.1305094,,,,,,,,Control
,,67272341.3320403,,330920117.4230964,,,7482487.108988648,,,,870574574.2329345,,,40025750.92645574,2827839108.1168785,207983192.35933846,,,734100095.8296411,131332381.8716484,,1356950727.8997192,2332560292.2539253,,39547528.70322148,5917758486.148656,,,,,52041688.10115507,,455250649.6727442,811253281.1781024,,60990240.30864471,,32118177.39681441,,492404651.99604064,,228604714.28850085,190441131.71615425,,,,,,2456902900.822341,2397265208.215773,,427612786.5390588,1258296864.6157453,,,,17641086.457086213,,,,Control
,,,,,,,,,,3258081697.575565,13958740979.046515,,,,3860685588.865694,5521520486.637426,,,,2626734453.975251,,,,,,11176772826.880404,,336173412.7334976,,,959032148.508709,,,,,,,,,,,36109560.045085035,,,,,,,57825176.07614506,26469180413.11749,,16380415173.683346,393357274.47238415,,,,,,,,Control
43924217.25147825,,,,,4757196.127886852,,,,41091752.41914985,,2816419801.5719666,,,,6345502883.850036,520593588.2777097,,63717851.317155875,,,,,,36015168.565362476,2359955906.6790214,2267652853.893768,5261492.53720348,,,,133705787.99014848,667856544.7383202,28776329807.2285,6625647944.165577,5432112822.355604,,,970787397.8148185,,28711275.570426658,,940042126.7268145,,63768280.95808754,275732466.7340213,6438184.158942276,,,19430372552.166546,,,6833216.346240302,1449062112.4107077,,151978127.88772094,,3530074.8652163916,3338316155.5737443,,27240411.043253157,Control
,,97444231.22522554,,1189768211.1242914,111052225.495972,,,,12432434.556257887,,15312810.30690953,,,565856431.9195362,8739090561.495644,44447353.01447253,2982155.812512125,13592727.261467382,5966041886.075878,,,1440523749.529961,8992268.46537359,,20167719.257654525,3087813694.729491,308642948.5888189,,,1102959996.3634863,1264398441.48349,,,,,577209997.8200729,,99764816.63564456,,,,346271037.4586391,,,2422365.4722794737,,,945333214.5601575,16347251965.62854,,,,3159222586.1308055,,,,,215753375.13184994,870677539.1854941,,Control
,,81161138.40950684,,59245658.324592814,2665458.222594736,,5583240.373318062,,,,,,,40009399.58562598,5093181427.8145,188683245.74677506,,20465764.425120685,1707471433.938381,175970707.4768783,,1855168098.3415046,969616627.889191,,234197894.67338845,2090590910.9932628,,,,4133676107.8815885,530563817.5298772,,4123959342.794746,609279707.6904289,,220677919.8334802,,,,,,649463440.1718527,255223359.4481762,,,,,,9010441596.394089,,,9580877182.276068,2433889084.4816694,,,,21204385.378369827,,,,Control
,2984520.425074715,12684211.806567539,,5234902120.588641,814652.2588851901,,14717035.667524042,,,,236173019.35157567,,,15919980.12456946,270586367.11009026,32784043.240744192,,5535067.216911525,2402150649.9869857,97560318.18088622,,7153141715.225311,136191585.1115727,30888263.685020715,334350036.9060105,41017284420.51855,39415464.899519905,,,,719870894.6715292,48795386.235469,1267804481.2832055,4434053268.669421,64837183.5202456,,3768718.393908123,50752074.37129605,2207936.0287542534,5679725.094657494,,447655223.04366845,,7164371.734681905,43975994.834774375,,,0.0,10239722079.836063,3426107.6308255657,,,442485607.30737835,,,,,,,0.0,Control
,,73361739.54632154,,2397145361.0533867,,,27780882.952799052,,,,,,,65748285.47424974,9681658270.076128,416084664.3647392,,,1885810276.6851194,83965354.20688452,,1811344116.3320467,,,991670016.6236309,6758526625.228744,141453981.94553784,,,,279970674.51141834,,1130198458.34703,898881045.1202557,,504420705.16855377,,3142899.636233346,,108838320.67382282,,737711976.8584578,,17964461.845984247,,,,,9006081712.754942,,,17019947073.061636,1649693332.6119852,,,57876349.93676809,,,,,Control
,,88311809.3239858,,1401429929.5778325,1398320913.117674,,,,75431598.2747592,597498991.5664145,35334843.49384077,294367075.6553713,,129802842.73441459,9700637343.905737,521994306.10543096,,158852188.21296275,2227163337.4490933,,,9955711623.828657,,36695389.57586296,446259114.9032784,2739886815.0865297,248968688.82756475,,,,3481463139.0660963,91021657.30553412,1054248928.7385087,3212361741.4793515,,195738728.89125857,4064771.972322494,11997542.723286588,,,,1226363630.2055638,627700865.7508079,,,,,51453379.101930104,14324751174.494293,15427018.38458219,,,1049925540.568777,,,,,,,,Control
,,,,7454811175.488851,243662296.9602921,,,,,,,,,,7081931061.116045,5465637232.02,,,426897908.7193561,4890294833.324106,,,253351188.82103625,,,26864541573.44274,,,,,1492809346.775442,,2874445326.1175566,,775511348.9822226,,,,,,,3574685540.900897,159733382.3280479,,,,,26586674.82154654,18655205722.07554,,,,5957975160.811648,,,,,,,,Control
,,,,3805543192.1558504,5651989.513492476,,,,,,,,,,8604407545.111267,52552838.344322495,,179519983.9059101,765300708.3891963,,,529740715.2504505,20048566.57616199,,114122199.58233912,10853899371.481272,18640901.26336764,,,,3671137815.1118836,,4309167450.201504,3412425993.2301335,,,,,,,,1163707316.3690493,1027083800.0443158,,,,,54387068.90341816,13111869182.121515,,,,872187294.9811493,,,,,,,,Control
5643383.3595476085,,68142535.51902346,2628304.711066565,1001287401.4320076,152116431.52176225,,,,,,733903546.2439716,,,66947052.43974235,19578760421.42365,562958256.223532,,4359997.112672295,3338439240.793065,,,2732566658.150045,864096927.7677406,4702819.466289673,474211218.22042805,3352670763.626566,19945228.727123868,,,4068220128.476869,1201961542.7328057,132531605.78177461,4481162838.88414,1648957940.2660697,,,26028127.924642473,221401708.21951026,3551287.97080566,2285482.357449187,,3665307169.4920964,5449249213.915819,6109270.147796865,88808570.22041975,7647575.580695356,,699902601.0185353,26676501688.817287,8904590.87729241,,,5247529024.92065,,18143213.791442778,,80870914.18666354,,,38782877.54256082,Control
,,,,1213346478.0124037,,,16186548.404345384,,,,,9607348.643080601,,,415766402.37479746,50479554.0401668,,,78207408.02809267,,,120078590.375881,,,,1169787961.1588204,,,,384501545.62079185,44938353.76674095,,503253369.7340216,,,,,,,,,255269828.93410262,,,,,,,6828616209.6283655,,,3849495243.4712234,583950415.6314422,,,,,,,,Control
