,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,condition
0,,0.0602399778429892,0.00031072627504606984,,,,,,0.04421948341429216,0.04734065476869589,0.008402409373350872,0.0066735094310413435,0.007060934601744259,0.028626829737320895,,,0.0063596587594573475,0.1413507229853589,0.027271446361771257,,0.006710296680600804,,0.03758114864104877,0.01311924027576932,0.03668565627848492,0.0018674820468143453,,,,,0.007271881761546863,,,,0.0011690282401100758,0.4497216061897723,,,0.06801730633478452,,,Control
1,,,,0.014659276220750245,,,,,0.19914942188479312,0.008196576980016034,0.0008878677560017857,0.00019842194184446072,,0.0194731213230437,,,,0.03999630927138596,,,,,0.033617526815387204,0.03488654179030724,,,,,,0.020582050441232236,0.007623648715887046,0.007704949389827373,,,,0.2577543284810851,0.3407615116169909,,0.014508447371447583,,,Control
2,0.0037169389729501184,0.054412376985796755,4.37097359307525e-05,,0.0054309850462346265,0.0015206758129456955,0.0010046189306664888,0.008052058496920877,0.07144346266513767,0.011454670083143171,3.514907336366963e-05,0.14165580133945163,,0.08683694395223432,,0.0011875149685702825,0.008238882368237806,0.037336171579043405,0.0,0.024784225982154736,0.06010159190052548,0.0014373856018518425,0.0302977962437424,0.024031894813024045,,0.00041514177766488887,6.274462093285438e-05,0.005147073190039257,,,0.019129656572403366,,,0.0015257114968086855,,0.31711010563051895,,,0.07996091906467613,0.00026316483867985314,0.0033626282563501485,Control
3,,0.07668214026943719,0.03433297719485688,,,,,0.0015606643005972487,0.1819632235853729,0.019637966817718507,0.0028616954647607126,0.007415969740510138,0.011422118246161279,0.022777511697306855,0.0007723497361709794,,0.013646141628494353,0.018999987719362885,0.0023529700720873402,,0.09892155538362665,,0.03463252240192888,0.03771844183276229,0.009847228874233997,,,,,0.00078544908243173,0.01349058689164794,,,,,0.3444810816785175,0.03782487402113089,,0.027872543360882893,,,Control
4,,,0.0007501139803584119,0.003556700607484505,,,,,0.09284028784661325,0.011616138797271044,7.639764563814625e-05,0.006917683590525051,,0.007177271289682622,,,0.001073777124244752,0.0305223997075531,,,0.002949216102652149,,0.048317300780816815,0.000742823344820363,0.04998634289399212,0.0010020003039476228,,,,,0.006616303093283171,0.010204322628079009,,,,0.6183167462817759,,0.06632065241946415,0.0410135215617979,,,Control
5,0.002359115365057495,0.025849080589865993,0.0013460008529763957,0.0006704886570542789,0.02117011547988124,0.0006586987188950676,0.00013307251939701138,0.0016417745189705232,0.03927259157193708,0.008250291160211936,0.0001867936289224612,0.10427123829207881,0.0005436699309417186,0.06591416104850482,0.0038957031314075753,0.0002762946377310829,0.010426098617194039,0.2993813870708462,0.0001662893886455719,0.07659707527516693,0.006257894132506604,0.000933968144612306,0.04410636369601233,0.014683599068287322,0.002190878073585618,0.021815486442596326,0.00011912963600872663,0.002342609451634599,0.010381706936994571,0.003061385594540951,0.008555599297934815,0.052537912340271976,,0.0002187802437544084,,0.12263381067204698,,0.00028798205468890965,0.046862953758837325,,,Control
6,,,,,,,,,0.1799383851940553,0.01543279386301397,,,,,,,,0.0018857149716084848,,,0.0012843368880962741,,0.08258807005037458,0.0007666756792001916,0.033084135764154005,,,,,,0.0061160110404552895,,,,,0.6678623023218768,,,0.01104157422716508,,,Control
7,,0.008152428675695543,,,,,,,0.26382939294717167,0.01232869330702418,,0.0010064172378715167,,0.0008243881324909028,,,,0.13009385779912572,,,,,0.08574600390256382,0.014833729226558111,,,,,,,0.018461387486736626,,,,,0.41032887029801957,,,0.05439483098674231,,,Control
8,,0.01716150860375296,,0.00022247068122025767,,,,,0.03194298176652344,0.019958726678032716,,0.004652342962004713,0.0051703388859810715,0.0072869169301491175,,,,0.059687981863228025,,,0.007498464501345497,,0.039534543233118315,0.019249325798592083,,0.00224535048802752,,,,,0.002339750209518278,,,,,0.12930657391843925,0.6433220765172877,,0.010420646962779155,,,Control
9,0.0014207752408047624,0.04040736737207214,0.0018627761655973308,,0.0062927294196363495,,0.005203556341876147,0.0010478750115548337,0.10207522275334716,0.006112519676194751,0.003110951871720698,0.05166895429541998,,0.01616712749017446,,,0.011135663335729028,0.06335610409263838,0.002912173218904205,0.036671972504214286,0.25297044205064484,0.0003719870041987044,0.010475198684793578,0.00011648692875616819,,0.0006250518128379758,,,,,0.01877245709186729,0.015131936159886632,,,1.877184827516648e-05,0.11860662556950995,,0.18631313086728069,0.047152143192064525,,,Control
10,,,,,,,,,0.18125643729280816,0.005708170217890613,,,,,,,0.0034490491426333422,0.0018037919774660492,0.0010886532579769959,,0.0024372180237779806,,0.09849647662492833,0.003682062713152143,0.04731347171982456,,,,,,0.02641010653315237,,,,,0.6203357168234066,,,0.008018845672982826,,,Control
11,0.007031033316935012,0.006914208675009684,,,0.13830203659528928,0.00252643708302326,,0.04254084188290837,0.022963366007316008,0.014648452502208769,,0.05340446179625807,0.029647617104794795,0.00038250840964745267,0.021192061497634744,0.0002743771406686585,0.0046371403995212205,0.30926138364438344,8.526650725640602e-05,0.004447910678808331,0.0160271261816884,,0.007251940259617461,,,,,0.00033927971951606246,,0.010906610428879816,0.006964820777780595,0.0002652074185195757,,,0.0005064782896110263,0.018030293665710746,0.19734790199734406,0.06985339519680427,0.010560185471325503,0.001297337053144256,0.002390320298394667,Control
12,0.001840282672054839,0.02491398318845583,0.025041898461353136,,0.01101603018469268,0.00031999516488547756,0.004744870090449345,0.002240794084767257,0.17334278830043034,0.009308319894985288,0.002101494766547382,0.04112196597081172,,0.1840396512508065,,,0.007266229146757524,0.058185097539535234,0.005327215754359625,,0.05704379525028651,0.0017858462371487063,0.018293332902809437,0.06056643283837573,,0.003685118962238708,0.00016900132737968462,0.0002960886697080696,,,0.03421981929173438,0.010424784267166568,,,0.0006447509305422137,0.24313009086744977,0.00014468086691781938,,0.01878564111735026,,,Control
13,0.00931420495994295,0.06651684800565281,0.0004623776125408503,0.00024452957090376166,,6.399477900742259e-05,,0.015282587041077697,0.030138780754296036,0.014707042942336816,0.00011398431085187888,0.05677645417401346,,0.03444043619495631,0.08138612691330079,0.0003420551606371182,0.00476403305320113,0.1579045614987782,0.00018922417882226704,0.07728647416164795,0.06767907906401605,0.0008572846913039071,0.014614730984759022,0.007322904160764698,,0.00019188210894078623,2.33080025777833e-05,0.0013911197328003299,0.019301377380278654,0.00013034080388891976,0.008419913703142734,0.01150607725498791,3.557537235556399e-05,2.3716914903709326e-05,,0.08034401385067828,6.716384953334926e-05,0.2008199101047143,0.03641998076476419,0.0001930066178370828,0.0007248993257853571,Control
14,7.97720103764508e-05,0.04455469761739478,9.773593637725462e-05,0.005382580878263448,,0.001048301647809619,,0.0031596211539944873,0.11518022790843066,0.0029697312921441827,0.00015802165414266405,0.02433848096229809,0.0004246387931489442,0.032029071112789104,,,0.0008566864371343783,0.0602308110763335,,,0.023905519898346512,0.000923569076877484,0.06127353071323892,0.023522390968103372,,0.01726038964465934,,0.0006573579023006007,,,0.008621872551527038,,1.6543050497915376e-05,4.932467817169861e-05,,0.49502490591774345,,,0.07823421711789613,,,Control
15,0.000970957399972646,0.015168722188105055,0.00012581646292338572,,,0.10540746495604514,,0.0,0.0049973856906685675,0.00023123297219385827,0.00010511503212289251,,,0.030458537697154748,5.5773272302299574e-05,0.00013807653359163894,0.014147016134956444,0.06171126669341772,3.0047222375473103e-05,,0.004323584265827273,0.005613705472704611,0.06647008346796798,,0.05483597985047335,,,0.010289214062140268,2.5625557544299807e-05,0.015199573349540745,0.06489416192518481,,0.00046598317777614965,,,0.541058021990346,5.235653129639294e-05,0.0,0.003180282429821395,,4.401566354667966e-05,Control
16,0.0010276702498304353,0.0009663174293153891,4.6015126498883036e-05,,,0.0010583472279908459,9.203013941718863e-05,0.006273384675612288,0.059865596434064174,0.003282410539631086,,0.1208974382372686,,0.015921271023042936,1.5338375499627687e-05,0.0002454135536717332,0.0019786531653858304,,6.135350199851075e-05,,0.003711881419042182,0.000536843142486969,0.044266553509214726,0.007224372134390781,0.0622430650810104,1.5338375499627687e-05,,0.009126324335832279,1.5338375499627687e-05,1.5338375499627687e-05,0.004248731376363798,0.00013804469801318453,0.0014571479440761792,3.067675099925537e-05,,0.19528817323649955,,0.43143695920656056,0.021795772068748363,,0.00671820029103535,Control
17,,0.029423131668476116,,0.0005663042278969145,,,,,0.07100321190202022,0.026943239329269834,,0.00013939171163878118,0.025322150297995498,0.026143972131411026,0.0002858952452999492,,0.004680493267847676,0.157582736397472,,,0.01640971653699783,,0.05562227121928936,0.009453237027071454,0.08666070086396446,0.000612023083755115,,,,0.08656895835987566,0.0013987937943460201,,,,,0.38106666357810404,,,0.020117109357268067,,,Control
18,0.0005016507834769498,0.05414594679641043,0.0031123077946788947,0.003376503630853016,,0.023333187536755763,,3.938580531430598e-05,0.12358540179636587,0.013074221720939963,0.0011733860577980476,0.008318800316661875,,0.0012264532481162703,,0.00024906339518494027,0.009124343682195522,0.07891972198596497,0.0006132784474861806,,0.03986807413569406,4.9854137779424155e-05,0.0464782560297077,0.05403463007296947,,,,,,0.0001951670300179952,0.010705061884428364,0.007808339550417252,0.00020107490081514105,,0.0017854207430111442,0.22203022217947369,,0.2853646700619994,0.01064380659247901,4.1769683004382394e-05,,Control
19,0.0018957636092785442,0.05491582807554487,0.0012000677614018812,,,,,0.004659353997867152,0.020470246754336938,0.01200906192581985,0.0033215006786746853,0.041802865434523016,0.0018976829095703484,0.10295732860067554,0.0008823730552058443,0.0008433809545407664,0.011515902766630963,0.1846639623388836,0.020882290222245883,,0.004616624312423297,0.0007852968667624769,0.029098208676631338,0.01482568561194516,0.05623650870791593,0.01916209208176502,,0.00024223589998667596,,,0.007737002523677852,,,,0.0011821879639466511,0.35201987667788515,,,0.05017667159186058,,,Control
20,0.0032955319708335875,0.01865293310864892,0.002044784898032516,0.0,0.0043243409960553696,0.02208132595150276,0.014279416335287353,0.01633282856267183,0.02353718777964679,0.009391063682847296,0.00022333998859898425,0.08394391459461582,0.001354598549875346,0.0005124633635066987,0.01967376185422014,0.00026529037757291223,0.002084254929817754,0.17066690765673323,0.00026334922846872025,0.01191930254944053,0.05029754580518756,1.5529192833536326e-05,0.0073538276979977476,0.003178200291646869,,0.0,,0.0009491140703330083,0.00498530226603276,6.470497013973468e-05,0.0053122780484722186,0.003296179020534985,,,0.0001702819130844018,0.010968247330003329,0.4098175557093616,0.02123325947620464,0.07725363636540104,0.00023218300118474797,2.5558463205195203e-05,Control
21,3.788884570465123e-06,0.0004929013828225086,6.007062025800547e-06,4.868737486664828e-07,,2.4472263247232547e-05,,0.0012706764863101706,0.001824559373127644,0.00010627905343249979,,0.0012872427611486175,4.5644114775063475e-05,0.00043141814295569625,2.691691805567763e-05,1.8257765574993106e-06,3.599779920598172e-05,0.9870591431386344,2.46522693867043e-06,0.00036120374815241046,0.001128344071262047,5.481108015099241e-08,0.00015960372932077778,5.6161915515190066e-05,,0.00010884028364555516,3.1372498593650124e-07,1.42269784908907e-07,8.12039915403186e-09,1.738345004041597e-06,0.00026821906101534375,0.0003127323806531284,4.534440370502984e-06,0.0008517365258268185,3.64469573825684e-06,0.003073801981061679,,,0.0010398971820725605,,9.197456554914368e-06,Treat
22,,,,,,,,,,,,,,,,,,0.997660515124448,,,,,,,,,,,,0.001541502172009767,0.000276264619519706,,,,,0.0004475027399278671,,,7.421534409475576e-05,,,Treat
23,,,,,0.0006627176003396406,,,,0.0013582978429084148,0.0012758132422009962,,7.103359065313416e-05,0.004783680086437426,,,,,0.9798696784934934,,,0.0001821031926263878,,,,,,,,,,,,,,,0.00012187146414916783,0.0018696712735236961,0.009805133213667844,,,,Treat
24,1.75161606226884e-05,0.0006741364972635953,5.405843537143386e-06,7.060932912630734e-07,,8.333240990244737e-06,,0.0021290879893878446,0.0008730512696111971,0.0001344399951373216,8.116303668255255e-07,0.00023852300432535784,0.0002733158893826376,0.0001172198623080481,9.293963416198175e-06,1.2093208706116553e-05,1.829141790581613e-05,0.9930923857203913,0.0,0.00010489798993821293,0.00028120475308351163,2.5002662522915053e-07,0.00012065819322220581,1.1114896767569371e-06,,4.875645371817734e-06,,8.658594429390288e-08,1.5844737572856674e-09,,0.0005777970659269646,1.8703515058012367e-05,,0.0009065700072009858,,0.00028659179186070363,1.3045507275955764e-07,1.2969333952452462e-05,6.645066579164403e-05,1.6132095835974841e-06,1.1475900573659985e-05,Treat
25,,0.0,0.001112991008883459,,,0.0003503877120581284,3.091653228826163e-05,0.06195084020504331,0.002122933832629312,,,0.0033595951241597775,,0.00648217111551514,0.001205748912736163,8.244415532693034e-05,0.005956587989867711,,0.000113360272265796,,,1.7284878654699514e-06,0.019405331453936022,0.01635490165265886,4.1222077663465176e-05,0.0006904695672290064,,9.639207730917581e-06,,,8.05507119313188e-05,0.03082380553561362,0.0005152762303866871,,,0.25548452857529236,,0.5932165445385281,0.0005874141134769708,,2.0610986913058093e-05,Treat
26,,0.0035746893107056785,0.00014362466059676337,,0.0013003737897767302,,0.0003593225672304471,,0.011160387111929003,0.0006717559292742304,0.0006044547942813076,0.0007438216125361205,,0.00027137505640533203,,,0.0002075149840511079,0.9374435107791085,0.0003209112328525334,0.0013589701707099997,0.009522109275998433,,0.0008834001884917769,,,,,,,,0.005810249703246012,0.0005837327906988144,,,,0.01021783845992676,,0.010963149939143811,0.0038588076430367403,,,Treat
27,7.755768316907524e-05,0.00029686929996985056,2.7371726784101996e-05,2.2515390064925765e-06,,9.702968528841718e-05,9.902889664763039e-06,0.28016117989493394,0.0037831678254781737,0.0015685812324387053,3.9557211165791995e-06,0.005372599085509761,9.627590444833271e-05,0.00025407841295507874,5.975118687574783e-05,1.2969641070158103e-05,0.0001539509205508321,0.6906790661829635,1.7973492413897636e-06,0.0018889674691349905,0.0008002027414761456,6.029917777047858e-07,0.0012684821385836793,0.00021487834245928207,,,2.098201436222824e-05,1.9363164715462482e-07,,4.109446883229382e-05,0.0015466077355355227,0.0019432023854448312,0.0001466295368159269,0.0005449016028465172,,0.008038343629920886,,1.1952566553432146e-05,0.0008746025631444328,,,Treat
28,1.102731644532417e-05,0.0007220211104488357,,1.8617392639472345e-05,0.0003281167225058597,,2.3055751940238274e-05,0.0028172705814762393,0.007462974111967846,0.00016659093650279438,,0.001348922421379348,0.000345092753217671,0.00011001879572070351,4.518825738470653e-05,,6.904020355065471e-05,0.9300122024046402,,0.00026057573574191415,1.4216838819796564e-05,1.3448847503119742e-07,0.0003781414363041871,4.073295778126593e-05,,,,,6.464549487393782e-06,,0.00031385601162820057,0.0005083276623590961,,,,0.003651278957894987,0.003542749872183494,0.04719788549100372,0.0005795023440467605,,2.5994894454295097e-05,Treat
29,7.072187858620516e-06,0.0005727797699853491,2.4941681922437467e-05,1.393422208590639e-05,6.629271467117588e-05,0.00016646458418515854,2.863666391503006e-05,0.005984632536370151,0.0011024108287450364,0.00010224185643014443,6.066057914741581e-06,0.0012975120768452253,0.00017168260071729374,0.0010185885350341077,7.033527735450367e-06,1.698053438177662e-06,0.00016143905445287261,0.9766606469798016,4.307122508441514e-05,,8.244794800151845e-05,4.208336565877045e-09,4.520320091357432e-05,0.00017437038448207172,0.0,9.27619805210483e-07,1.5165144786853954e-06,1.408698887016036e-08,,3.4667299593773155e-05,0.0002567276681798879,6.900251572506045e-05,4.804140757295342e-07,7.24976596038738e-05,0.00012490544579992895,0.0011545767129220645,5.8087174063125616e-05,0.010045236934529566,0.0004122661214479372,6.285232999982245e-06,2.3637700859743018e-05,Treat
30,,0.0036831082323392802,0.00042902800007716156,,,,,,0.019963612819257567,0.00030313777663550724,0.00010356886458003053,0.0002588591463215461,,5.3387817227064146e-05,,,,0.9378775019869167,,,0.002980467031604639,,0.000988602341426272,0.0002999940218899398,0.0018342093528553858,,,,,,0.003256224042663811,,,,0.0010335531331112228,0.02180162408486761,,,0.005133121348226343,,,Treat
31,,2.1602441970142983e-05,,,,,,,0.004766901364683385,,,0.000212612938529097,,2.823287303748609e-05,,,,0.9886609588777395,,,,,0.0001586674052415489,3.342689097963643e-05,,,,,,,,,,,,0.0038953187620626543,0.0018201844445231014,,0.00040209400123336533,,,Treat
32,,0.004746964891745647,,0.001082704845290132,,,0.0008859649384636706,,0.0143999689175088,0.001643753358017656,0.00029307947788196297,0.00028330049346514635,,0.0007579541650525754,,,,0.9209827760638107,,,,,0.002416155005697336,0.001171889735656494,0.0021173434959891324,,,,,,0.0005887744403293109,,,,,0.045668133469030814,,,0.002961236702060679,,,Treat
33,,0.0011568186243168881,6.447994013264689e-05,9.434463409339004e-06,,,,,0.0011555170845327252,0.00020113889742839593,3.965820282778223e-06,0.0002445398771485669,0.004126077213817219,7.529754456653509e-05,8.257365516765426e-05,,2.264434420722134e-05,0.9865381732234512,2.134280442305852e-05,,0.00012933594661208864,,0.000411331452477661,2.3411395866853336e-05,0.00015142878180568437,,,,,,0.0017905812911487209,7.681668765839491e-05,,,2.747513763809522e-05,0.0029698771438624156,,,0.0007177386700458374,,,Treat
34,,0.010485410649395456,,,,,,,0.038588944111102974,0.0056475704314100416,,0.00016398487677568737,,,,,,0.6256059178411529,,,,,,0.0020808325458148928,,,,,,0.08483115214529942,,0.04984643908602995,,,,0.17421799125145454,,,0.008531757061564223,,,Treat
35,,0.0011006213580461123,,,,,,,0.026126570420762257,0.002867092338336473,0.0002633503381754638,0.00080199717069278,,0.0016297439541173404,,,,0.8549098597397107,,,,,0.0067706028745263165,0.005113311440890961,,0.00028538535010923786,,,,,0.005163119225414841,,,,,0.09347005412814001,,,0.0014982916610774887,,,Treat
36,,0.011026821935337138,0.006327239632172952,6.952942212583176e-05,,7.0571585723691e-05,,0.0019626581652416215,0.030128327426887546,0.0040337797562572325,0.0007227015684139587,0.0005788052185065607,0.026356050290379074,0.0016413610025865816,9.676566779525713e-05,,0.0018421719286815452,0.8367348493181879,0.00041590104894865545,,0.006996632304521247,,0.006285630861661407,0.0049338669018351685,0.0011041489999109996,,,,,,0.004690665232033505,,,,9.292366169568656e-05,0.047799377829633054,0.0017463378730171986,,0.004342882368446164,,,Treat
37,,,,,0.00039577358544726785,0.0026313698972593915,,,0.001086235353367299,0.0008273982084011967,,0.0002473181204916648,0.0026476227944975395,,,,,0.9847434362451303,,,0.0001297177485848225,,5.87434363384874e-05,,,,,,9.862687796499001e-07,,0.0006501325640083602,8.117566523528948e-05,,,4.1069111265284796e-05,0.00010499262567968753,0.0010229174608324088,0.005288809054599286,4.2301860082047046e-05,,,Treat
38,5.2565139365729856e-05,0.0032810933234919816,,,,2.44906872535689e-05,,,0.006895236742980043,0.000377110082400049,0.0,0.002116421640670045,0.0016667971432309133,0.0025089004043434564,9.218883698772216e-05,4.628429882225109e-05,0.0005436235050718617,0.9249647407160395,6.345878076969055e-05,0.004945173520632106,0.0025291820002490543,4.321452894045923e-08,0.00038479829814547326,3.144263233788893e-05,,,2.4025674204450502e-05,2.3231614398450136e-07,,0.009865949356620465,0.0014481535436269176,0.0002495957541142995,8.967001630499752e-06,0.0027943811385880033,,0.0014676509349750278,1.3279815678088317e-06,0.03312473954089989,0.0004031818140206206,1.0555796214987605e-05,7.768818007271349e-05,Treat
