taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa2316,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
,,,,1425545385.9407763,602446762.6087472,,,,,,,,,,3742466907.7778788,574816930.1586299,,53222398.96694376,49532788.313564174,297523443.49649346,,282226111.1844917,,,,653810273.7655914,15569593.657925481,,,,26602749.993425976,,905225788.9137951,638734505.8592378,137719177.09047303,,,,,,,159817410.057203,,,,,,,7604954127.496737,918722441.0137913,,,425889973.9383743,,,,,,,,Control
8777415.215796174,,1441908.2094956767,,1615191806.679586,,,2798052.3619209793,,,,3673113.756717148,,,,3270116492.923806,424443638.31450164,,469425546.18452144,,,,4536114.580987793,,,76782952.21903652,577876876.4767939,,,,83022287.37090628,306410854.77139825,,62408092.21600667,157628976.64178205,,,,,,5494259.906070887,,1543310806.347478,,970205.8956086154,12372805.295793293,,,,3316348679.938305,,,,549017271.2726127,,,,,,,,Control
,,,,2623581059.892282,,,,,,,,,,,9655437090.293522,1413092850.0267508,,,41031069.85535834,,,,,,,680112671.74451,,17234004.661016636,,,,,,520650362.54179966,,,,,,21225816660.79812,,,12472203317.732964,,,,,,43591523252.94464,,,,2134752465.3803308,,,,,,,,Control
,,,,3943783665.594998,,,,,,,,,,,2712416382.383082,5992932407.457108,,,1580308963.098966,,,706209298.0784237,,,,11888751804.499596,,,,,1347586372.43508,,1116781270.5927958,351239914.09667325,8809117963.604437,,,,509593297.1629301,,,822345816.0126191,,,,,,,1551097075.9794436,,,600183175.749038,3789517561.3326817,,,,,,,,Control
,4476412.477934934,9966842.884075847,1859032.8683776252,628257774.4927462,55203309.3479314,,,350988872.27765536,,499711501.7478654,11925544.18129423,,,14421588.312262792,3378998075.24894,142681856.00047013,,606677.3929437472,1096799058.4731517,27365483.831712596,,355790290.50181013,358230000.303434,10118512.232311783,238103543.09062243,2864990654.07735,13091231.457736146,,,,69174223.02543597,1581694.6316033409,575099834.6410252,23023407.062215205,,,1963034.7071679817,58054693.09476701,163620892.87692863,2665047.1190028894,,145208234.0010859,427616560.4164002,58184695.39325496,13593907.011889536,,,39876038.35620259,4505792997.39321,,,26280137975.736233,667769806.4131826,,,,,10911526.253088254,,741013.1013812913,Control
,,90730463.5018877,,2426823090.181024,85922874.11678204,,,,,,,,,240677441.95537746,814203731.977432,498312643.6937411,,128070445.4420793,1774640902.0415056,61840453.6539262,,4547241297.590319,45781059.32495622,,453741264.5840936,8099831932.850498,984315012.2552226,,,,184840915.84066743,19639514.083835896,1276079206.5387304,628046399.4318699,2394103908.7691627,783036677.0183012,,7978552.596558332,,37010877.76396792,,407639995.7903791,,,,,,37677980.82388082,15741364063.54083,,,,2298970565.07185,,,,,,,,Control
,,,,2643684560.7380867,345368885.3181494,,,,,96204338.98410945,,,,,1900241222.974571,32174284.54683093,,,230957559.89483,,,,,,,1225773525.3265026,16175379.441737879,,,1376499825.8296363,11470831.881913636,,51061342.81994051,89420837.6535669,,,,,,,,1656543076.8244073,70417564.57339853,,,,,349595660.89339864,376475715.3408848,4230085545.1243453,,24437477458.237263,2582392010.64486,,,,,,,,Control
14889654.940149585,,,,,1612618.5794344938,,,,13929491.581016324,,954724332.8644593,,,,2151030895.3558273,176473466.76959914,,21599401.856347878,,,,,,12208605.323103897,799989876.2734559,768700517.1933329,1783567.5454522846,,,,45324269.19018362,226393413.99622768,9754746881.895855,2245995895.1281433,1841405278.9549704,,,329082457.8831147,,9732694.46527956,,318660269.25489664,,21616496.75294966,93469196.3196608,2182448.466160463,,,6586606677.676809,,,2316358.4895410663,491210457.2543875,,51518320.05889491,,1196642.762124536,1131639417.796271,,9234093.314394336,Control
,,27712081.810143266,,728022296.861259,,,,,,,4112909.0778459497,22093920.37770736,,210050246.84018412,3022421290.320413,63628271.40547954,,402847.98592391406,740379116.0702126,216583862.22865674,,229310963.86778584,121743314.8359345,,31334095.288375348,2274571394.535192,,,,821794211.5727578,320437831.7735029,,,264526390.94868562,,,,11026455.950049171,24459144.63039238,213627633.445724,,666632605.8805542,,,,,,,963460409.7365103,,,,600988888.4137608,,,,,,,,Control
,,,,2233004902.989108,,,,,,,,,,,4080560469.313976,1014196056.2150431,,,,,,531208425.18608135,,,,1743102883.0324998,,,,1318694777.5280988,26475169.49991115,,7977782531.845071,,,,,,,,,753814049.3858198,,151379707.03055996,,,,,32529158258.890835,,,16808134065.715439,12758461294.15136,,,,,413363932.8554089,,,Control
,,,,1304695150.478667,,,,,,,,,,,4551197884.208041,1656131449.150731,,,93163003.0258053,,,,,,,214583550.95510536,,,,,,,,210599669.22530663,,,,,,11856867740.85407,163714272.08581626,347998479.3962904,5486693086.966756,,,,,,20046569975.243843,,,,918268119.426523,,,,,,,,Control
,,,,2618919596.9099407,6438419731.09526,,31209446.203949783,,,,,1394283884.1412463,,,3823882695.6416035,1307715252.0419402,,,19101968.014077716,,,,,,269119925.2594483,1903632741.726594,30945318.616182577,,,,,,868115642.633636,,943313745.1212847,,,,,279808940.47797793,,,,,,,,,10639776618.834785,,,,1357341891.032423,,,,,,,,Control
,,,,3493128018.0065413,140347672.87459558,,,,,1270704031.633377,,351124144.78530806,,,10905748031.22746,656428923.9857341,,590663353.9309174,726850332.8015954,,,265183273.43263197,,,202780253.59412503,3980084411.090257,313589216.10698307,,,1327963458.1739683,18726522518.946358,,863244237.8394312,,,,,,,,,2179176417.43724,570414150.4305018,,,,,,9984704880.768778,,,10713011086.960732,3770763812.569903,,,,,,,,Control
1920070238.335771,,,,968548171.0102029,,,,,,,4947357742.467839,,,,946321253.3179022,256321384.29227817,,,,,,1701765069.3518817,,,,2018787827.742189,,,,1090284589.9082072,,,1642660865.6805015,1056437033.9027977,,,,,,,,7406199389.82189,9822776081.596106,,,,,,6817337335.027466,,,,1355401533.9037836,,,,,,,,Control
,,,,,,,119727326.37072755,,,,,,,,2949027037.1843944,504470933.8803148,,,,,,,,,,931063753.0270432,,,,,,,1481334814.137044,,1909170580.7227023,,,,,,,,207403181.4495849,,,,,,21696161298.12804,,,1715907169.338383,997430517.2128878,,,,,,,,Control
,,83298303.45384268,,2412956599.159867,52729996.53816012,,,,,,,,,204728206.25611413,899445910.6463737,527668365.18906474,,145944024.93023932,1836783738.83873,83382635.93988857,,4523860864.614778,38770750.82161857,37057469.789318085,505999354.8271711,8113983566.62579,917550763.8348548,,,,202850698.80361903,34505302.44845596,1278551505.2858799,651428507.7373408,2470986226.6632257,841966663.5782615,,10643647.44936936,,,,339957566.9066296,,,,,,51944372.8523643,15467465651.193636,,,,2204721936.9050026,,,,,,,,Control
,,,,,,,411502300.9849171,51777684.89815725,,,,,,,4970510197.917651,423483021.2145197,,76814149.29703212,,,,223228194.09988195,,,59345010.27740043,934230056.7866839,,,,,,,728895214.5845876,659411253.0330479,,,,,,470807788.32335913,63737326.22698203,152363564.54739407,93809013.0491625,,,,,,5947833432.482023,10623080927.754135,,,388149513.78567183,,,,,,,,Control
,,31195494.14468241,,373544947.3269835,8697459.933919124,,38633547.77481944,,,485896583.68738395,,,,6045150.25815404,417394956.0120684,205910411.85576442,,,334578916.28796566,86800801.26926932,,606343683.7684957,3261862.3267956176,,,4113951443.808505,,,,,48746580.39418965,,514286120.5872398,1340831958.946819,,123278245.45201384,,7856176.522992688,109686732.62159748,11755298.439502044,,93712423.06442544,424079884.67254376,,,,,,4571670070.855068,,,10494733481.920473,204043971.7135594,,,,,,327768046.99711204,,Control
,,66558697.6706029,,136919725.11570868,,,,,,,13186441.917730015,,,90467143.44874246,3730170424.340582,374564392.51598984,,25335027.073188778,674414420.2222198,,,748687224.1549407,,,50454934.74474315,960834581.4246597,,,,,,,1130178838.8060174,978953673.4816208,,231509990.4291106,,62275179.76086519,,,,345442131.76665854,,,17585067.577465083,,190882615.71692866,,8524200640.378048,,,,240263840.46579483,4236342.602361747,,,,,,14292231.12262266,Control
,,145653324.99560547,,2268181168.701952,,,23150391.565966845,,,,,,,73779775.9078533,9477407830.745344,414138040.9652362,,,2314153494.2894993,90495918.7918172,,2079153851.90743,11126499.316098075,,957248455.9218696,6897256513.322284,129940150.68467939,,,,317982094.8460417,,1651795394.7806306,921247162.9317747,,658445935.5426918,3155538.5514289746,31355964.862340707,,54365588.909284696,,519220993.9157966,,22487611.163900908,,,,,7934126597.191456,,,16958790894.879543,1805026704.5502996,,,52541476.47528021,,,,,Control
,,362484284.3510955,,640946767.2913116,,,,,,,50942023.57410672,,,514884864.8666879,15437118417.890787,1603605845.5949273,,111236488.75099327,3129313611.5777626,,,4266799107.1750903,,,151608000.7187467,3708163837.522517,,,,,,,4680901193.6639185,4632328566.53512,,1092241703.6152806,8551518.860704126,430921464.07241833,,,,1748289201.7728114,,,102251136.73833147,,875842390.2407016,,37672152038.6014,,,,1123694607.1322117,33655441.05763946,,,,,,48647713.635869026,Control
,,8842146.16368927,,418862030.09994173,33812939.12140831,,7873592.910167527,,,267201491.41772163,1221578105.4717638,151580074.25808138,,26502597.180211894,577305421.7206709,264656431.4838522,3066588.60884269,,269809134.7925879,18176019.363781888,5441779.2028637035,,,,55636679.04614595,135034204.524073,,,,,115171412.41723478,,32948691.60288122,4225872.349211792,1231949075.6940892,,,,67062627.27384553,,,125461918.21542117,82183978.68421267,,,,20440943.895094275,,440396694.13055134,196523925.38534725,,22694812018.497227,215775783.90150255,,,,,78116055.01942135,764280902.1082224,,Control
,,,,713139730.2214086,10582857.427704202,,2643702.406844738,,2301670.8930215985,,,52861976.43640689,,,1999580612.212676,701068029.7335331,10091941.607863931,26525549.872025132,211274878.03863463,,,131903447.33085312,9267042.074525772,,34352035.68833109,3081627485.443398,33358132.348162673,,,,540260907.5345434,13822097.058617463,3437706434.7342615,198861146.03693596,,2116571.4855408403,,,,7090112.086545552,,317336838.52510893,,,,,,,8842641324.373693,12218532604.809706,,1566488237.709329,2660904580.0399604,,,,,,,,Control
