,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa906,taxa946234,condition
0,,0.08434055864646779,,,,,,,0.19312120255539303,0.02872832545600345,0.0025094582741319073,0.0045529540348859966,,0.003357555528405418,,,,0.16019683711922708,,0.0018582684262436536,,0.04393391849459792,0.06289439623227756,,,,,,0.025979374026703743,0.01488868064595552,,,,0.34292897751410445,,,0.03070949304560252,,,Control
1,,,,0.015728127845622327,,,,,0.18997905883807872,0.016186045818384117,0.002935931968314131,,,0.008532058185694148,,,0.0022682398285713023,0.03570743039636745,,,,0.027859278292271108,0.025203515182594165,,,,,0.017994857058492856,0.005823524234203441,0.0035854967196476523,,,,0.2273335638868585,0.40602731636300937,,0.0148355553818907,,,Control
2,0.0018929237957761324,0.038008761844531926,,,,,,0.0012951746284434996,0.13012436700667357,0.004430400384962396,7.858894576529536e-05,0.03630706429244387,0.004642199651102113,0.049218590317985894,0.00936185673173468,,,0.10563835568472213,,0.0548300879218974,,0.034631185883532624,,,0.013683322962815603,0.001930983887311681,,,0.015882990523345804,,,,,0.21523084628465097,0.24207864058405165,,0.04073365866825271,,,Control
3,0.003872185413544079,0.060049265908161856,0.07854718796838807,0.0020808139732933642,,0.00046476870145796426,0.02226312338193214,0.005437666064858971,0.05659075231639187,0.007902451798610162,,0.09558959412045236,,0.0398947404278512,,0.00044699124540128067,0.010974332334105464,0.1827341514511514,0.005618740632238723,0.041573166473634,0.008510078859517644,0.026149147533723938,,0.05282948971249488,,0.010482950674478811,,0.0013317124267611389,0.010561618578825451,,0.0002511198732797383,,0.0007405853999182449,0.25085267917972476,,,0.02406726904210382,,0.00018341650769859648,Control
4,0.0017792201099123147,0.03961534975630851,0.0010151590180586657,0.0008440319134801427,,0.0006286856487081469,,0.000867448206348554,0.15649087616554855,0.007450458076002384,0.0010845716004900276,0.05715164422622686,,0.020860258149993687,0.0021921413457615304,0.0005547779743422242,0.013008168836489356,0.09856398538614247,0.0008822924634347791,0.3159579213398635,0.0030817514007176884,0.021461764173051,0.00464123469094518,,,0.0011614063114645018,5.550915854074262e-05,3.564712441128668e-05,0.013210447973544604,,0.0004351876214785527,0.00023813533551000313,0.00018231256590405857,0.19231048666269634,6.962165647482969e-05,1.662138645570259e-05,0.04415288372169359,,,Control
5,0.0013909192912462392,0.004544522000725209,0.00013630344650411864,0.000538670415246336,0.004206179398287732,0.0017925815892901333,,0.001593562450635301,0.06432938804987218,0.010692471841862235,8.456048379871466e-05,0.02379974949963348,0.0005721926070379693,0.03372362694411096,0.0001661009503189038,,0.007706178089613579,0.1877283007228513,0.00023022598386626247,0.0879810560356153,0.00021421989229007714,0.005285835575360606,0.01456191931359437,,0.0015428261603560724,0.0008439941621052663,3.815288495203912e-05,0.00020999186810014142,0.009988002478024848,0.020506923993614482,,0.0003117664503864516,0.00010177458228631013,0.05176430416083888,0.0002644528463562183,0.42982999920070214,0.03228650138850329,0.0010184504935614245,1.4294748451687478e-05,Control
6,0.0002175854904949814,0.08288811221421427,0.0067051506555906104,0.0002475349021196947,,,0.0024472086344354714,0.00038331226824381477,0.1327321742710032,0.009642605027963507,0.0016156602056338662,0.00839467937647335,,0.026791658224550638,,,0.012990909047053944,0.08503854026969747,0.004239952273904054,0.08012713826738833,0.00016602828189270637,0.02144538674539543,0.004630199137456946,0.037665807178853865,0.00046994445891664343,,,,0.017560304848829845,,,0.00022331406922856747,0.00017336488272694825,0.4408261937152064,,,0.022377235552725434,,,Control
7,,,,0.0013245713831842511,,,,,0.08721593093418087,0.010615259903331991,,0.0010187448028017821,,0.000786150027286719,,,,0.03828662359634386,,,,0.050486879775620185,,0.04963755335079182,,,,,0.007720521430764611,0.007679791952606734,,,,0.6374224273570459,,0.06535252988461979,0.042453015601421534,,,Control
8,,0.009934201946359637,0.007598350138965237,0.0008852743754058912,,,,,0.09749570949867184,0.027232332724490518,,0.015147960223629159,,0.0009426815941750131,,,,0.15540735723982016,,0.0069981744912297975,,0.04554798861114196,0.0058863302399713505,,,,,,0.02947967748767249,,,,,0.473785957133836,,,0.123658004294631,,,Control
9,,,,,,,,,,,,,,,,,,0.2181122181122181,,,,0.15443715443715444,,0.021520521520521523,,,,,,0.015447515447515449,,,,0.5904825904825906,,,,,,Control
10,,0.03756908507389888,,,,9.167022819154613e-05,,,0.27300560871443896,0.016311129427702877,0.00017806689368419053,0.016660867617755568,,,,,,0.02889710392767096,,0.008396409444344895,,,,,0.016598033679215463,0.0016346922331978405,0.0006533607573554139,,0.014491301482735081,,,0.0007558025178681208,,0.5676361905982251,,,0.01645755494519366,,0.0006631224585214656,Control
11,0.0009971983701647605,0.07142264779853277,0.00011383597524676096,0.010340339734757406,,,0.018748451013360933,0.005828187147775207,0.13860782897970395,0.002339842388484,0.0023600083002415497,0.06550353506046612,,0.07172752297332884,0.0029559169589232306,,0.002026614469172944,0.09251070255053441,0.0008445817953842495,0.00010381268182880717,0.0018872429606947285,0.023577053292538525,0.023751148353214662,0.05333096115389109,0.01453258220681658,0.002388765606357346,,0.001466503286983954,0.00874914190465724,,,0.0004959143743454283,,0.346004088787765,0.0005160802861029781,0.00048016348468864374,0.03638932810403797,,,Control
12,7.977201037645079e-05,0.04455469761739477,9.773593637725461e-05,0.005382580878263446,,0.0010483016478096188,,0.003159621153994487,0.11518022790843067,0.002969731292144182,0.000158021654142664,0.024338480962298084,0.00042463879314894433,0.0320290711127891,,,0.0008566864371343781,0.060230811076333476,,0.0239055198983465,0.0009235690768774839,0.0612735307132389,0.02352239096810337,,0.017260389644659334,0.0006573579023006006,,,0.008621872551527035,,1.6543050497915373e-05,4.932467817169859e-05,,0.4950249059177435,,,0.07823421711789612,,,Control
13,0.0013969481604913809,0.04402316885549429,0.00027911762841241705,0.000734409951819778,,0.00017240849011381683,,0.0015033434483832206,0.17492452420801421,0.007016439693539725,,0.03983828753174858,0.0015603596056113945,0.03329649427003313,,,0.020132980509680504,0.11435558037531068,0.002554114610217672,0.005129571048095064,,0.022821318477189458,0.017626466544488188,,0.009930540720311793,2.814191980619946e-05,,0.0018063137077094422,0.012848721802371748,,,,,0.15892966131147204,,0.29808570082900443,0.031005386300680827,,,Control
14,0.004724409829135809,0.0031496065527572056,0.00866144591626502,,,0.013648326943299554,0.004724409829135809,0.05958002939347445,0.006036741907615687,0.0002624672127297671,,0.010761151736751493,,0.10314972220236035,0.0002624672127297671,0.022834619611307037,0.02047245056325975,,0.0005249344254595342,0.0015748032763786028,0.0007874008411555098,0.03307084489293692,0.05433068513887909,0.0068241475309739445,,0.023359546066428653,,,0.002362200929398947,0.04461938631237083,0.024934405135172668,,,0.2800521692729622,,0.2656170902740135,0.0034120697803180153,0.0002624672127297671,,Control
15,0.0018199963933528448,0.005490368482527247,0.006669740056480955,,,0.00020273325755214628,0.00023321484723455783,0.017760435776262268,0.06808461975700035,0.005166936312809846,0.00044259677367716293,0.08045748570050323,,0.03417702213894225,0.00013430311158726943,0.00011139077571861116,0.0072038838864190505,0.193236912632297,0.0044731221422870384,0.08497336389811662,0.0006584227945828283,0.03687290394320279,0.0026931200494906458,0.12297684841433852,,0.0025365183253169142,,0.00010453753240075351,0.01048474626582626,,6.843014596487683e-05,0.0004914900618254607,0.0019995104533952345,0.2116036047241555,,,0.09871012754908688,,0.0001616137976450006,Control
16,,0.046431883739128293,0.006676783953864338,0.0004258227507586661,,,,0.00010614288939087224,0.11057836926777566,0.004977142264315605,6.756443253957289e-05,0.018699082301924387,,0.00011802922474505635,,,0.012854758887251332,0.021254957201372764,0.014778989755334385,0.07992861942821512,,0.028089078699530645,0.019631846828929045,0.03775360773737872,0.0019227711426886781,,,0.0006342506838552807,0.017327878826109692,,1.303326244976329e-05,,0.02030165225274728,0.48026529466381745,,,0.07716243980587738,,,Control
17,,0.07441479468028758,,,,,,,0.16771506115862647,0.002523024303317224,0.002790118539747975,0.011824514364783796,,0.011128344836930862,,,0.0021844859513769415,0.23304844650108603,,0.069197013307493,,0.045339913856463014,0.06183590846941248,,,,,,0.02214120888370623,0.01820962688926573,,,0.0010167442013245904,0.2506805667899831,,,0.02595022726619503,,,Control
18,,0.05480094247719988,0.006383504711292133,,,,,,0.29703846010801793,0.004510384928198986,0.0015410004355680654,0.003851563487248982,,0.0007943569714174215,,,,0.060630428778787375,,0.08924946965603249,,0.014709407551381356,0.00446360902260339,0.027291188554925603,,,,,0.018595558122500574,,,,0.01537823007682396,0.3243862172971049,,,0.07637567782089703,,,Control
19,,0.4102091399234389,,,,0.06068152778899155,,,0.2168411101328436,0.03871055798413669,0.008394410974025504,,,,,,,0.027836409749695947,,,,0.0461080118400272,,,,,,,0.03970890347319142,,,,,0.13853699025961685,,,0.012972937874032468,,,Control
20,0.000561499895030121,0.01804993922930251,,0.0008899819085811478,,0.013422419634501491,,0.0019311407760451117,0.022864320458553168,0.003224735681778094,,0.06447051718888122,0.0007747946224922238,0.15459292782596454,0.0013378195036576797,0.0006146710782821133,0.005840900229815412,0.20560981399744108,0.0001535152709569949,0.0015673807498966822,0.0012050440441412323,0.01820569114659133,0.040782805882989846,,,0.002317063934027066,,0.21903274196065436,0.040397594385204384,,0.0012278171704288925,0.00017974503248474635,,0.16527189740299944,,,0.015473220989299173,,,Control
21,0.001248583686712257,0.01495094532957619,0.00034811138233487466,0.001546287976325603,0.019447762071263735,,,0.00024195404506333602,0.01670601948395436,0.008241458845784439,,0.013391349880772107,0.0034741576445531754,0.024268595604965255,0.0001305543701487584,,,0.16465880094229005,,0.0019510569308794764,,0.020584038755392418,0.05366611289434602,,0.004934148678139523,0.00031443944439689376,0.004390155333488789,0.0004704998034627455,0.003750791769408923,0.01697358033212024,,,,0.18297875472100228,,0.42004633621591336,0.008166755534371135,0.01311874832333408,,Control
