,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,condition
0,0.0009709573999726461,0.015168722188105058,0.0001258164629233857,,,0.10540746495604512,0.0,0.004997385690668569,0.0002312329721938583,0.00010511503212289255,,,0.03045853769715475,5.577327230229958e-05,0.00013807653359163897,0.014147016134956442,0.06171126669341774,3.0047222375473106e-05,0.004323584265827274,0.005613705472704612,0.066470083467968,,0.054835979850473365,,,0.010289214062140268,2.5625557544299807e-05,0.015199573349540746,0.06489416192518482,,0.0004659831777761498,,,0.5410580219903461,5.235653129639294e-05,0.0,0.0031802824298213955,,4.4015663546679663e-05,Control
1,,0.08648465482231568,0.0028267717517931053,,,,,0.08215880307067515,0.0634078769090016,,0.004952522258558868,0.05673322243626847,,0.002939174393317055,,,0.3116605572221739,,0.01731835965153531,,0.033346976332850414,,0.008996851797942122,,,,,,0.041470593664347764,0.001853096759803083,,,0.0003084369732092945,0.2164225209107584,,,0.06911958104544974,,,Control
2,0.0019229622622810546,0.06017291653741502,0.00017957585050265126,0.003023581945002856,0.0,0.0001467425766586443,0.00222047603815589,0.013965723673555877,0.003805336152294824,0.00018461162869958482,0.04405993704068668,,0.06216567468550558,0.0026200146803006,0.00018773381118168363,0.024814804221029572,0.0854473865922607,8.782397175452153e-05,0.010045269631679152,0.0005694457985092484,0.031032076698527696,0.02395288042484242,,,7.734955310489967e-05,0.0020020239799729113,,,0.003986523451820495,,,0.0003852370320654184,0.0002047547414873191,0.6158253157030067,0.00012055653003458976,0.00017675581471236838,0.005767879631203776,,0.0008486293417472458,Control
3,,,,0.015427402307609677,,,,0.2165405716532465,0.0081990470419184,0.002561657522835932,0.0020065422132866913,,0.018164167397970447,,,0.014952443297778121,0.028481124255438157,,0.001151068784441368,,0.03365561367703598,0.030155793040690215,,,,,,0.03388301030986337,0.010616402958182933,0.008901909361566726,,,,0.18987213499496364,0.3696765982112275,,0.01575451297194428,,,Control
4,,0.09473543499637216,0.0011434929169285475,,,,,0.08458236994385533,0.038571754597946616,,,0.08727111227800215,,,,,0.2806775263361821,,0.009651652069687744,,0.015193282965242638,,0.002640009792423373,,,,,,0.02088184195233206,,,,,0.2629929356597921,,,0.10165858649123508,,,Control
5,0.002231345642228493,0.015276367980864854,0.0014046378228093602,0.0004060013669686312,,0.001269673339619589,0.003265737614138154,0.08698682525060586,0.003682213836518528,0.00021654749168507982,0.03632911512248832,,0.004751454846624951,0.0005063182514887892,0.00018381356852338176,0.012209854059076977,0.03495247739395266,0.00027023112567026484,0.0178316283827488,0.0007227650234102945,0.020253938696714463,,0.09646828163421443,1.2086371628934692e-05,0.000150273887253088,0.00079115374287735,,,0.0033708890473098862,0.007979523269186259,,4.6633250534973015e-05,0.003047679325999457,0.059939237781030795,0.03254406640736027,0.5245042119997929,0.028395016466674142,,,Control
6,,0.039710088128495566,,,,,,0.08743579517554427,0.007786552649681555,0.002947052582312063,0.006507082498966952,,0.012528724560015213,,,0.024693743900110303,0.04987302826707767,,7.302112501146582e-05,,0.10061510795073016,0.034886392633388844,,,,,,,0.01323742958837992,,,,,0.569896871164828,,,0.049809109775458035,,,Control
7,0.003498591905796286,0.0002952265914488447,,,0.0034533447347244606,0.001209689838482159,0.0009634063503956607,0.017809689726484206,0.012327278164264033,0.0002661071249174715,0.010758074912067612,,0.03583071958121727,,0.0004675914337249342,0.011283905278855293,0.010653132834606472,,0.003748795322069699,,0.05318278569136613,0.014311097820687926,,0.029121706490337098,,0.007944014465654991,,,0.005663176250611089,0.09774710527303139,,0.0003906488433131905,,0.2766002126841036,,0.3972152830160151,0.0024775066120788667,,0.0027809090537461354,Control
8,,0.0758988487430215,,0.011011870641888879,,0.0002257759959093522,,0.06665095963825289,0.011994412470377558,0.00010641862801413715,0.004271088064774743,,0.00814659171023963,0.0009519502341962068,,0.0030047966616847514,0.0034761078144071164,,0.010111976268144451,,0.03298626417356206,,0.08218797902800776,0.0040641685269866504,,,,,0.00539776143752008,,,,,0.6736018312429245,,,0.005911198720087815,,,Control
9,,0.1323617324036229,,,0.017230836206280756,,,0.04221278304792099,0.020019251083136822,,0.005716745681939488,0.010030539179936728,0.006218251569260385,0.00814241165752542,,0.0025442995111160465,0.23641893610372483,,0.009468030790775746,,0.03489796146285474,0.03967101213791748,,,,,0.004087589056804391,,0.008466494033449599,,,,,0.40039766466829907,0.004838688945609158,0.0034045506812788906,0.013872221778546377,,,Control
10,,0.036079018954156605,0.0005113198336935276,,,0.007524862825701979,,0.09777473648861124,0.004511699173902688,0.0013163550587921658,0.001891336843276119,,0.0036866240978398147,,,0.00882330347226854,0.001401372608337408,0.004392472181802337,,5.698200046901348e-05,0.00015029888223176734,,0.07517605970580081,,,,,0.00038288260705910836,0.001807230196047433,,3.927001098042136e-05,0.00022468923808385426,0.00012408513778865103,0.7341396978010717,,,0.019985702882084806,,,Control
11,,0.07002532269478919,0.037279684923449165,,,,,0.19626781628122614,0.04087799224216385,0.002392974946089074,0.0014591557194608108,0.016398443823313482,0.004809906934472031,,,,0.02950062101303515,,0.0007599537720059838,,0.044116034165370514,0.03959371282299172,0.005294405262381671,,,,,,0.02126293642377157,,,,,0.4247543164878936,0.047081552096913414,,0.018125170390672646,,,Control
12,0.0016046951738087761,0.025465086285056098,0.025408593005764257,,0.01085702756473614,0.000642061953615238,0.0023586199498915857,0.17626822559513322,0.009485047924791408,0.0028864694509782894,0.040469313065220114,,0.18090312628495395,,0.000666784148169715,0.008108879813868439,0.049785902730423374,0.004523957287811805,0.06326092897221564,0.0016539352472602548,0.019156533887028766,0.058371144499694806,,0.0035567269653250786,7.386011017721829e-05,0.00021800480652584215,,,0.02228399365599884,0.011405819420714034,,,0.0009349484486056736,0.26029201815344616,0.00028032108205572196,,0.01907797451672963,,,Control
13,,0.05701061171581181,,0.0003901575127707295,,0.00010568669549683305,,0.198442253236287,0.020158544256633694,0.0012521995218616128,0.005337533457301154,,0.009579316189821021,,,0.018138111089407487,0.08967571951218026,,0.005765965594665837,2.8629825293090215e-05,0.07163588385143842,,,,,,,,0.037815633671436005,,2.5584099198080625e-05,0.0003944215293037429,,0.43671854282717276,,,0.04752520541392026,,,Control
14,0.0007956316019288906,0.03772408083015788,0.0029828132120896865,0.001568714939835505,0.03110908826273381,,0.002299922930272178,0.07909835576627114,0.023187012199923168,0.0011430418920498878,0.10133177921312524,0.016707070610664256,0.006052001784772645,0.09943569688452186,,0.022884817740830968,0.15611988518280795,0.002416839854832128,0.023486104781424995,,0.0023066038973898898,0.021962605672618294,,0.007225704543773459,,0.00033989420211357174,,0.003704476963786772,0.026535966270660297,,,,0.0031252609752780358,0.23390781697013374,,0.05348734553246115,0.039061467283542636,,,Control
15,0.0013159227175700867,0.04299868102140809,,0.0004983182680484417,,,0.0011793567468805582,0.17366428522730276,0.007463498898146547,,0.03382663223995905,0.0015061245517480177,0.0324908990266408,,,0.017788033807243246,0.12123075023085024,0.0025373240804268194,0.005021960672161691,,0.020272881148932883,0.016123636039464616,,0.009048022433068188,,5.637561290038407e-05,,0.0019522822059914319,0.013232673534937442,,0.0003222366808399524,,,0.16154616282815482,,0.3052944919761697,0.029591295773968147,0.0010381542771861383,,Control
16,,0.0770510524646194,0.03677629626597628,,,,0.0008611074158591119,0.18898416954043568,0.02247863860094348,0.003628316772919374,0.004433040328274818,0.014013487101296518,0.017113678458500047,0.000716003397357838,,,0.028627856287670245,0.0026129979636318984,0.09453803096507472,,0.03824810945222721,0.038926864709433816,0.008001801008974347,,,,,,0.008121117853524758,,,,,0.3424475302641139,0.04412359424086448,,0.028296306908302035,,,Control
17,,0.017772392823790166,,,,,,0.04212716453312613,0.02056225395519429,,,0.015204260491216268,0.02558177162014167,,,,0.23351210071092995,,0.012062348328200051,,0.036475342701718656,0.007606051979464999,0.08949718444648397,,,,,0.09895861876935792,,,,,,0.34004750929174393,0.008055140784714813,,0.052537859563917266,,,Control
18,,0.4055956699694534,,,,0.03991881721396496,,0.2049955221529192,0.012088601103654494,0.002531596048498204,,,0.0018638840221745943,,,0.005751416575118396,0.08069704271770954,,0.0019815662842962377,,0.04337326212481509,,,,,,,0.0011619140866619372,0.051764335190379866,,,,,0.13862822449926882,,,0.00964814801108518,,,Control
19,,,,,,,,,,,,,,,,,0.08146718370656325,,,,,,,,,,,,,,,,,,0.9185328162934367,,,,,Control
20,,,,,0.1841709631658074,,,,0.09641898071620383,,,,,,,,0.10844597831080437,,,,,0.0224331955133609,,,,,,,,,,,,0.4627289074542185,,,0.12580197483960506,,,Control
