,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa40544,taxa459786,taxa561,taxa572511,taxa577310,taxa61170,taxa816,taxa838,taxa841,condition
0,,0.35632424962554404,,,0.053421870878086836,,0.24539256342020416,0.038784588197765736,0.0033830731549557877,,,,0.010016876733618034,0.04470612518364072,,0.0006376513414740485,,0.02177959581933837,,,,,0.04616079145147636,,,0.1614537170205556,,0.017938897173340282,Control
1,,,,0.00013769958160265219,,,0.18651723466764833,0.019163957364192845,,,,,0.007111878933758702,0.003719277450021674,0.000504969683658446,0.00262323578420072,,0.08040395010852522,0.004856981518344597,,,,0.0030158238077769386,,,0.6785961436852938,,0.013348847414976113,Control
2,0.010458869227171843,0.07469140068172285,0.0005192012634394839,0.00027458090253089666,7.185938335465774e-05,0.01716073245144498,0.03384267019366907,0.01651445716664191,0.00012799235214128337,0.06375396632802453,0.03867297529299917,0.09138803171639008,0.005349506362769584,0.17731015864393768,0.00021247878368925154,0.0759964635081751,0.0009626402377191052,0.016410800580109554,0.008222848574830988,0.00021546335871676129,0.0015620806528597166,0.00014635896769518947,0.009454674521762027,3.994738882974583e-05,2.6631592553163884e-05,0.09021784872291183,0.22549956620349887,0.04089579494041066,Control
3,,0.03896829165156058,,0.008371134302015484,0.0009445564513910029,,0.1254668576471321,0.002719204344915651,0.00019613139086212616,0.0024509820107231693,0.014279950154890962,0.0008813805712816536,0.018625438131332304,0.0218962757708613,,0.002698402530733304,0.00014726363690994662,0.04006121236495054,,,0.00014242088651828915,0.0005682527334574396,0.008941808410668751,2.6525064645214604e-05,0.00011567569685527195,0.7092075873571636,,0.003290648891131228,Control
4,,,,,,,0.13731390577613345,0.03268471327010921,,0.011483995388256755,0.003788791151619089,,0.005312791378566528,0.04405416443198375,,0.11724484738319968,,0.020597621119814332,0.0038585079062278876,,,,0.025979326372898192,,,0.4605801932692957,,0.13710114255189548,Control
5,,,,,,,0.33688103368810335,0.015809301580930156,,0.003951400395140039,0.005285200528520053,,,0.017946601794660177,,,,0.011939001193900118,0.019322101932210196,,,,,,,0.31082103108210307,0.25205102520510253,0.025993302599330255,Control
6,0.0010752571958084916,0.07701347925025097,0.00012274684274276662,0.011149762213375186,,0.006284406750613156,0.14945779091194727,0.0025230008798143716,0.002544745341474254,0.07063102942398793,0.07734221948422138,0.0031873006167964513,0.002185254064091351,0.09975226753562166,0.0009106940806428744,0.00011193894463962994,0.0020349728142763073,0.025422620982196047,0.02561034387901124,0.015670165595012102,0.002575753715793969,0.001581298424851784,0.009434008389502237,,0.0005347336251980483,0.3730886425202783,0.0005177497853216907,0.03923781673253051,Control
7,0.002812125964166068,0.055610808242281255,0.005877702055100954,,0.002577818596216646,0.007690138460121476,0.23929433008985718,0.005305060098417845,0.0007808057854448961,0.09010977879940552,0.017781982135321145,0.001508449394968495,0.0008882240092200277,0.11131350172689561,0.0011473622700380382,0.12333077877774686,,0.019590152439804775,0.011527878748234218,0.0005869716789993434,0.00013870296104568906,,0.01421442821454504,,0.00025060605974422205,0.18518595494691548,,0.10247643854550913,Control
8,0.0017984833116271456,0.056688769661627114,9.745425432538067e-05,0.0018516308321822317,0.00022955205686558548,0.021833864962738654,0.013395436776501108,0.005168570674020557,0.0006419850403607616,0.02795148381812199,0.13128773975108662,0.0,0.0054531206486752555,0.11293591118339996,3.813874299020698e-05,0.012784805689272458,0.00497119496905776,0.06704287298431348,0.024610591612087663,0.001592678019264897,0.0020072697995331037,,0.003065491417703429,,0.0008264079646853745,0.16340343974453828,0.3376532912758602,0.0026698148091608234,Control
9,0.0016907954954807876,0.010236049850532787,0.00039797142705090446,9.60474461662545e-05,0.0052901364361393685,0.010155798286793435,0.005575416433527216,0.0018885090574013888,0.00464526158511362,0.055691828906634454,0.007339572671554414,0.00016166926644982135,0.007928048801431763,0.08284473877320908,0.0001397246512661407,0.0012539174318481883,0.005161967161950623,0.0710882557296118,0.011648562182452405,0.021714461755836367,0.006816824374594369,0.0005361058888109813,0.002931037297576827,9.339713032281484e-05,0.00036277523265002535,0.6110207765679853,,0.07329035015760899,Control
10,,0.04929363875278031,0.007088296871634261,0.0004520676560646247,,0.00011268483689367976,0.11739369049039598,0.005283900480471319,7.172865845491599e-05,0.019851570381642956,0.00012530376754778534,,0.01364704142529272,0.02256497254939813,0.015689869190393762,0.08485489225979148,,0.029820304213638058,0.020841824360867765,0.002041278071862817,,0.000673341712008108,0.018395854969080302,1.3836546769852624e-05,,0.5098656792316533,,0.08191822357335794,Control
11,,0.01491934994728633,0.0002055944601843449,2.0827305074230224e-05,,1.0158428342441818e-06,0.0033267134480384317,6.182983225369157e-07,5.065568521208675e-05,0.0006124369883269153,0.001939238916627695,,0.0009403015265653375,0.0024914531029006115,0.0002259113168692285,0.0007393566952740502,,0.001236240297719578,0.004260909809709407,0.005540748375105655,,9.086992119258901e-06,0.0007703070510795796,,,0.9564246126110294,3.376034891915988e-06,0.006281245294829214,Treat
12,0.0001738440389877525,0.025176138417560612,0.00027487774125624104,6.623626366702548e-05,,0.00034504523453741915,0.006575845959711488,1.914387486640816e-06,7.183028227764043e-05,0.009290563727465569,0.0005448001510660711,0.010061426099116902,0.0020427197643824706,0.015092618164048506,0.00014919952392760234,0.00175698434133476,,0.0013030319334528884,0.0016023559765114231,0.13601501664525573,2.954437895179705e-05,0.00041759128691287446,0.001725182125296461,,,0.7744108455801563,0.004725954659680353,0.008146433316955576,Treat
13,3.112826923318778e-05,0.018318192141459713,3.099910629031148e-06,0.0002466366394222907,6.079884239677161e-05,0.00020664686971533976,0.005077210765977444,1.644761062288653e-07,,0.001389862459782648,0.0020268848681240575,,9.509621669267425e-05,0.0030762230679000835,,0.0010686711245472603,7.130255742996199e-05,0.002827994956503068,0.001159389640068877,0.19896874634580186,6.300864550275256e-05,,0.00031871878747175605,7.84694849564737e-09,1.992799690091452e-06,0.7558110785855258,,0.009177144183070678,Treat
14,0.00010335553199565445,0.029090044955068565,2.041601115088311e-05,3.510916179831275e-05,4.7427577075541045e-05,0.0019463347876752504,0.016629608885526354,5.809553922785387e-07,9.19182022798083e-05,0.005684831172366,0.002991973566759321,,0.0010708126522664175,0.006870831077023775,7.476640335156948e-06,0.009356541271503985,0.00015765557644997609,0.0023260323168845846,0.0010473506024604705,0.03498727824583082,0.0002046314872981492,9.331115659589815e-06,0.0004420280392088243,3.8431985010242284e-08,6.770932756945162e-05,0.8759586885794274,7.30042322288052e-06,0.010844693405785599,Treat
15,,0.04544488953934926,0.0026739090581512134,,,6.260888542593807e-05,0.013740548507840367,1.7392497183624076e-06,0.00026380549620290986,0.0003223148574613267,0.0012442911465993924,5.2058748820592836e-05,,0.0020814571344932187,0.00018998430057650968,0.006873614882506784,,0.0027809207752137527,0.002830271308431845,,,,0.0005904654028726438,,,0.9157950609988503,,0.005052059707485527,Treat
16,,,,,,,0.007236767192782915,6.605088359873961e-07,,,,,,7.583973940167768e-05,,5.165349820291198e-05,,0.00332152939580539,3.0834184694705185e-05,,,,0.00024597390934976104,,,0.9879462762631056,,0.0010904653078210836,Treat
17,,0.06614797615799552,,,,,0.002600580312055172,1.3124640150095142e-06,,0.00035218848879499425,0.00038308449334096135,0.0005016251931357084,0.0001567452970127224,0.014564934748093021,,0.0005832919009502793,,0.0021499400171775666,0.00244399079321663,,,,0.0005215907624599509,,,0.9072843839285106,0.00020974233002066792,0.002098613113221038,Treat
18,7.954272213606986e-05,0.0207421775730166,,0.00012607586267955013,0.0019014354318331746,0.0002735676275528964,0.0032389859822986966,4.86136451711345e-07,,0.009132967753179722,0.021899812290441394,0.00018951705243319634,0.0008274286569186105,0.029126923171321574,2.174715017661878e-05,0.00022203696309465668,0.00017070792784335253,0.0025790391859124707,0.0057773392746688175,,0.00038726923495998694,0.03102843061358579,0.005722769770020335,4.396330262888564e-07,2.5462888418716548e-05,0.8611432437234725,,0.005382593374557295,Treat
19,,0.02547615506071638,0.0007186119841026913,0.0009340211748629861,0.012302517576201152,0.00016021607674616677,0.012205126448193807,1.8942474390516381e-06,9.399483042368006e-05,0.00019084832058959822,0.0003063748909066492,0.0026030063920789892,0.0008524575803826166,0.032858982425217884,1.40572625856843e-05,0.0009686004672495997,1.5447253102552337e-05,0.0103724239517033,,,,0.004317022056794281,0.0021089958945132384,3.6594870918726124e-07,9.54634996490501e-06,0.8920963291727985,,0.0013930046347171488,Treat
20,,,,,,,0.06677228394460145,6.674236929866086e-05,,0.0034919256549356607,,,,0.20928616241772424,,0.018016339451350043,,,,,,,,,,0.22035802168722887,0.48200852447486114,,Treat
21,,0.01379069377373219,,,,,0.005930276622854717,2.2964517810752392e-06,,0.00012139273945347567,,,,0.0002796054683303781,,,,,0.0002744144128562973,,,0.015449670036947345,0.0004534470483723917,,,0.960760020633129,,0.0029381828125430785,Treat
