,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,condition
0,,,,0.015427402307609684,,,0.2165405716532465,0.008199047041918404,0.0025616575228359327,0.002006542213286692,,0.018164167397970454,,0.014952443297778124,0.028481124255438164,,0.0011510687844413685,,0.03365561367703599,0.030155793040690222,,,,,0.03388301030986338,0.010616402958182936,0.008901909361566727,,,,0.1898721349949637,0.3696765982112275,,0.015754512971944287,Control
1,0.010777936905042907,0.03311583814635515,0.00042145436398467463,0.00032593017448231157,0.016793808474615007,0.041405636398651954,0.05081036183271561,0.007338041145302232,0.00033433466325827056,0.15654180295348083,0.002192341645338568,0.035772374055917114,0.02296670049302576,0.005883859599530209,0.20720754608299063,0.0002913897754884315,0.016650727177892587,5.493665834041479e-05,0.02373724862250941,0.09301032491446125,,0.01595048977158342,3.905012467854111e-05,0.002305187281220651,2.4905985031195513e-05,0.018570742888136975,,0.0001801840398553157,0.0008567453863200134,,0.19410986778201747,,,0.04233023265777301,Control
2,,,,0.00013159087549481844,,,0.1782428524409954,0.0183137951339348,,,,,,0.006796377769737814,0.0035542807767475542,0.00048256793519317815,0.002506862326338838,,0.07683702495591857,0.004641513378779997,0.04436256114024463,,,,,0.002882034139716229,,,,,0.6484918807715206,,,0.01275665835537744,Control
3,,0.019399311600607948,0.00028788207999728526,7.19157895658618e-05,,,0.054393950754650575,0.01907092899985058,0.0007215660347308384,0.00574724281758839,,0.0035881272176087496,0.0002520883765147332,0.0009344674208885265,0.08382852517353652,0.0009074305867595039,0.014696544375161795,0.00037599807786717674,0.09351482674807635,0.0054095560431429044,,5.757641599945706e-05,,,0.00019287004751148925,0.008632412347842552,,,,,0.2405435388807736,0.3323768277912384,0.042612677648145705,0.07238373477194102,Control
4,,0.046431883739128293,0.006676783953864336,0.000425822750758666,,0.00010614288939087224,0.11057836926777566,0.004977142264315605,6.756443253957289e-05,0.018699082301924387,,0.00011802922474505632,,0.012854758887251332,0.02125495720137276,0.014778989755334385,0.07992861942821512,,0.02808907869953064,0.019631846828929045,0.03775360773737872,0.0019227711426886781,,,0.0006342506838552807,0.017327878826109692,,1.303326244976329e-05,,0.02030165225274728,0.48026529466381745,,,0.07716243980587736,Control
5,,0.08623338957059501,,,,,0.2267282657407826,0.022052308417607268,0.005401944932067548,0.004486696179755227,,0.0010223952808320863,,0.005638909573402567,0.1986734742153173,,0.0067768367632472706,,0.04143537423487285,0.05437681146217328,,,,,,,0.01223323490691037,,,,0.3085333462254245,,,0.02640701249701206,Control
6,0.001765045635966007,0.012514184583643813,,,,0.005231524707276387,0.11317900374033121,0.006620629954819902,0.00019017512317560042,0.022610664557872605,,0.0019180677060922293,0.0022256552966197227,0.0015486318581145852,0.030788305100871646,0.0004931323628779483,0.013206863017795872,0.0008846175004991406,0.008019106150461927,3.7373545945813645e-05,0.011835838187760064,0.005894105861064999,0.0,0.0003188327282457023,0.23899996769779067,0.009945111600825835,0.001135428170194498,2.6238654675821975e-05,0.0002789235139908806,1.356031313078194e-05,0.023991501321799787,0.012577576291369012,0.4391060909288451,0.034643843887942415,Control
7,,,,0.01054393679183689,,,0.1998602340460593,0.01822524332304298,0.004236476881942855,0.0007647650940298053,,0.012667943250746959,,0.011479519885003715,0.03970576546731053,,0.001471850008673194,,0.03083381303133896,0.02566725648618909,,,,,0.024634093346427265,0.005311233251977822,0.005527031207517093,,,,0.17918109597209253,0.4110183747884487,,0.018871367167362374,Control
8,,0.052153913003418,,0.0004742110307217373,,,0.24090677368010904,0.022920668441812845,,0.0018040566509692183,0.006240876709674057,0.008598630162763068,,0.007183134568437683,0.08696586913419341,0.0017065108471582702,0.005603909099422965,,0.040469180176183735,0.013173766278091192,,,,,,0.007309338507514597,,,,,0.23656047007128198,,0.22446349267184448,0.0434651989664038,Control
9,0.002973607587618805,0.05785802700144316,0.007566144490590315,0.0003862452005273742,0.0004168481869401704,0.012949763369979978,0.18569745929411133,0.011844504659330795,0.0003331860978048468,0.051419492890759144,0.0015457119314777204,0.025548793537317732,0.026185502769988066,0.007597269712266128,0.11357154711883329,0.0002093118934172141,0.1578048738963733,0.004950476952243362,0.03254758163816638,0.008026547098466104,,0.0,5.6088067248025944e-05,0.0026860648518016437,0.0017337166261638408,0.00961800683898411,0.04342574216681051,0.000769565883581853,0.00026602664298086044,0.0005624473782693104,0.1875545278893998,,,0.04389491832710498,Control
10,0.0005618275273922709,0.018060471277979096,,0.0008905012085446205,0.01343025154878953,0.0019322675869665378,0.022877661674441347,0.003226617298815036,,0.06450813541111523,0.0007752467112541183,0.1546831320211275,0.0013386001146034575,0.005844308365696315,0.2057297862888652,0.00015360484634479975,0.001568295308674025,0.001205747181274776,0.018216314075727602,0.04080660244492122,,,3.153476977939598e-05,0.002318415929168431,0.21916054646297378,0.040421166178165956,,0.0012285335955669846,0.00017984991280636158,,0.1653683327231525,,,0.015482249535853967,Control
11,0.0060459456347686635,0.0015754591338047086,0.0012192328703140426,,0.002141440403448189,0.0026268879991965008,0.13003177252472764,0.004600626468285044,0.00020934672390239437,0.021588536414285635,,0.018539382497593175,,0.004388115556941901,0.03660005405656996,0.00048401860787184516,0.005944079213289099,0.001620880534163834,0.02171469562966514,0.013835970972765123,,0.02756772790111077,0.00011146105436441478,0.000980081542131054,0.00015953628935126403,0.009605452364485,,,0.00038133562189144113,0.0009614026291743798,0.564746215835962,,,0.12232034151993684,Control
12,0.002352095587196854,0.21437349593612873,,0.0008296486406738581,,0.006860443822416419,0.062257000759712175,0.019285578715885262,0.0007193762459712273,0.0037092381688820686,0.049508031905618505,0.02848738272223353,0.008376324454321018,0.012340085485078157,0.10004958088672972,,0.02037527426089094,0.0007779519414559896,0.018444777763081743,0.019406794968285228,,,,0.00020866288676244524,,0.016543256431366435,,,2.4493395798788523e-05,,0.41256571656263225,,,0.0025047884588786638,Control
13,,0.0801980497315665,,0.0010698754539103948,,,0.027480736309540444,0.0033365257646540184,,0.005169242019549317,,0.007936783875976156,,,0.07731898083891235,,0.0029702713903645385,,0.0332633254432168,,,,,,,0.016872462076422946,,,,,0.45134816171771036,,0.2544384613725955,0.03859712400558069,Control
14,,0.07283494884086311,0.04179301866083035,0.000459259425169533,0.00046614317941704055,0.000209183935043662,0.1990052255914147,0.02664413589928184,0.004773626714144707,0.0038231549149851207,0.018706859024103514,0.010841604712022251,0.0006391617190111107,0.012168011687176317,0.024013103380324027,0.002747131657759055,0.09300928043089424,,0.04151818220393358,0.03258943923191275,0.007293183511333178,,,,,0.011891736833869633,,,,0.0006137842966359709,0.3157269845529582,0.049547002736343694,,0.028685836860572432,Control
15,,0.12200394927798874,0.13159441523029344,,,,0.07016345776315429,,,0.022368542166269746,,,,,0.19931970721177958,,,,0.015736739743260793,,0.0211652432075416,,,,,,,,,,0.39611823685081543,,,0.021529708548896492,Control
16,,0.03512539821429737,,,,,0.10491906570467296,0.007446624189784525,0.0003125544031593472,0.002158365247264398,,,,,0.011454735691134112,,0.0024730944822548735,,,0.008042320984672719,,,,,0.24236533052938825,0.01763798971387394,0.10958874033636776,,,,0.43479237967924117,,,0.02368340082388843,Control
17,,0.05701061171581183,,0.0003901575127707296,0.00010568669549683308,,0.19844225323628703,0.020158544256633697,0.0012521995218616132,0.0053375334573011555,,0.009579316189821024,,0.018138111089407497,0.08967571951218027,,0.005765965594665839,2.862982529309023e-05,0.07163588385143843,,,,,,,0.03781563367143602,,2.5584099198080632e-05,0.00039442152930374314,,0.436718542827173,,,0.04752520541392028,Control
18,,0.01793255433383889,,0.04090981562024017,0.003379425575549408,,0.010175303212523128,0.0018728724945411223,0.00017096929270104773,0.007197503726928249,,0.010956096704278563,,0.006175532250676188,0.06931611068936437,,0.008024529743396337,,0.13298578344806822,,0.04484180585657841,,,,,0.01045684613653911,0.021353053005741328,,,,0.6091807879883652,,,0.005071009920670249,Control
