,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,3.135501193068384e-05,0.009868684599222377,,0.08193502366030878,0.0006570300227293296,8.581907486222884e-05,,,,0.0010128279665531609,,0.017392156828811105,0.004175510290093923,0.10611126488866779,0.016339931493371013,,9.864612519750859e-05,0.028990253579586907,0.0035695848647321372,0.014246984446997863,0.0011295948453989215,0.001469817085244199,0.0022231517874749147,0.5244237727592339,0.0,0.012749375419360557,0.0687847520169773,0.008153117517872104,0.014664881602762333,0.00013509123646758916,,0.0005925893650925671,,0.0047367446432558065,2.5654100670559503e-05,,,0.02695370483389428,0.0022732383649745782,,0.0006460354081562327,,,0.034832567799359684,6.810552916112822e-05,2.137841722546626e-05,0.0015763019634243787,0.008076460621820786,,0.0001960706265535619,0.0013947890209814913,0.00034571954713182577,,1.2012634440976278e-05,Control
1,,,,0.03602699632540391,0.013837500299652526,,,,,,,,,0.09905767087294878,0.015465494835602065,,0.0015294869163146548,0.0008696470224208581,,0.0005496483439136697,,,0.008246236011766928,0.037493732477881625,0.0013115211812534163,,0.012202052221931022,,0.047168127527279474,0.013357250473048093,,,,,,,,0.05030274473654047,,0.00019550438620788576,,,0.0006909634669686225,0.5722789083099538,,0.00019389280960854202,0.0003800299068327424,0.08884259187447108,,,,,,,Control
2,,,,0.007558012289907123,,,,,,,,,,0.17941223735999123,0.019688441416323792,,0.0018084376410928782,0.0055073476707080335,,0.011191518994768246,,,,0.02550709258753817,,,,,0.046494009371755664,0.03511332069821365,,0.0019597529774583,,,,,,0.013608278979361222,,,,,,0.6418627193396408,,,,0.010288830673241009,,,,,,,Control
3,,,,0.08625596677538137,,,,,,,,,,0.05932427262704264,0.1310736649006172,,,0.034563528066983,,0.0154457675462601,,,,0.2600233348486571,,,0.02947356529257805,,0.02442554063296655,0.00768209945814551,0.19266751191699627,,,,0.011145505493240887,,,0.017985832742972434,,,,,,0.03392462396410098,,,0.013126830591185952,0.08288195514287201,,,,,,,Control
4,,,,0.020880850030090627,,,,,,,,,,0.04591541359005074,0.009004102504369305,,,0.0005864917999757594,,0.0060464586714266,0.0002004292964669352,,0.0016363845283274279,0.03315111057243551,,0.015944937559977945,0.0005679179855911273,,0.0861940417931811,,,,,,,0.0012025757788016109,,0.005376122364708913,,0.00128148825573519,,,,0.39601575940928974,,,0.2367069991274505,0.13239351931283186,,,,0.006895397419289169,,,Control
5,,,,0.037203574727420675,,,,,,0.0004661474757662812,,,,0.10613574821799125,0.020186319474336654,,,0.0021575734397703402,,,,,,0.008359571226390515,0.02114651761984114,0.02379044783395302,,,0.025778140063364874,,,0.0008153477415031697,,,,,,,0.0009848186107738338,,,,0.03303851010075106,0.5758860187353535,,,,0.14405126473278385,,,,,,,Control
6,,,,0.36506407053811685,,0.01325021689916291,,,,,,,,0.10162710687109258,0.04333570444138177,,0.0013383701772124487,0.01883864418985356,,,,,,0.01749565211267048,,,0.026330303861311306,,0.03144575672167316,0.06810259561500542,0.051219345248444736,0.0005829096224876123,,,,,,0.03890297223382589,,,,,,0.19370602867426742,,,,0.028760322793493946,,,,,,,Control
7,,0.0002705890821875058,,0.05208495819424353,0.00018165923582151718,,,,,6.428416146086476e-05,,,0.0001598888808219911,0.13984372376582366,0.0037977973535258166,,7.640162320588398e-05,0.01328751563588999,0.008493211089366997,0.016815442739704697,0.003072700765546319,,0.002175187073584724,0.09392891547793171,1.3452436344046777e-05,,0.05165776632255471,,0.032226286820524884,,,0.0038420568960012688,,0.0001322651756574981,,,,0.016610370103223315,,,3.0909796485176185e-05,,,0.2241381275625736,0.29806902085671894,,,0.03902746895080136,,,,,,,Control
8,0.00011931541603269695,0.002843615862892466,,0.031850769364426434,0.0007934577495004563,,0.0014723072091581849,2.7219468837647844e-05,,0.027808678242035718,,,0.006392584352468791,0.24640270672035386,0.010671566716811205,,0.0014974801013914985,0.03428046510909226,,0.026882602328574392,0.005615806202293659,0.0006533695809337651,0.007761027798957003,0.13061251888862296,0.0008562876512535231,,0.07455504610578939,0.0015754546700166394,0.007208247458126275,0.01768047761367531,,,0.0,0.0012770638011046804,,0.0033661068699790448,,0.014660037532168347,,0.0009484859272787887,9.27099201763494e-05,5.9146063865264855e-05,0.0002415983681416788,0.20388917091851488,0.12998319658279012,0.0,,0.00788474335468902,,,2.527522106353014e-05,,,1.1460828984272771e-05,Control
9,0.0009327688885699937,0.05891119003189012,,0.05539306441028424,0.00031256399365444813,0.0011120951476639668,,,,0.030421568591508505,,,0.06349741720955981,0.11878060238749034,0.010489119703944078,,0.0009419865934766928,0.058868034413463305,0.07822531946417902,0.03600582181862176,,0.0021173487157275525,0.0004675890307216678,0.156717742877359,,,0.04453858840276553,0.010889147147565507,0.009555931828787417,0.08813885634468771,,0.0023467438719283707,0.0020989133059141534,0.014156195057110492,,0.0012304588583977223,,0.029768368502892842,,,0.0029172988563237385,0.00022258662416746051,,0.05881419463707645,,0.00022153915770079015,0.00010600360642704478,0.04859710197452668,0.000827603255316285,,0.011756135142028596,,,0.0006201001482688786,Control
