taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa2316,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
,,,,,,,557650344.9279474,70166907.387685,,,,,,,6735823152.634701,573886105.3417585,,104095254.74902962,,,,302509315.59676665,,,80421823.57604343,1266028676.2971113,,,,,,,987767667.0496281,893605969.6947535,,,,,,638018608.704957,86374102.57534479,206476595.92897427,127125968.33360894,,,,,,8060249863.145113,14395945610.463852,,,526003645.0054471,,,,,,,,Control
14558493.223504227,3759331.0003310423,,,2861426506.974196,4610019.722628175,,0.0,,,,1742185033.5423036,,,542214728.5477468,17788054.001566395,186703251.79421863,,31832058.836136427,2676414444.735682,,,4759664528.585797,5715405.667169959,82710375.95172784,,3270179891.0657463,10106385.778667735,,,,,,5878411.889406535,,208597025.0183688,,,367064542.7545455,,31490764.5583286,,2169572066.413272,,,171441794.23731917,5547305.50048849,,,27384688759.63369,2923924.111368588,,,3641329777.2650957,,119992955.34389977,,,,,140175163.2345659,Control
,,5835400.613943605,,3259219726.3636856,7149479.37815228,,393741057.9650116,,,,76684291.2740757,,,231129379.02454492,8425546372.458422,217238749.82774025,,11559438.620750882,1780383696.983718,31062743.217226516,,2342957891.541212,,,62667451.122516505,4405942764.567885,,,,,1748712171.514146,67559981.66270587,4482218726.282461,1720685915.3848364,,1262614391.3640726,,48086373.761466585,,,,630698413.4296911,,1210140.330881435,3608148.4712170386,,,,36211556237.30562,,,,5722909532.388296,,,,,,,,Control
,,121617162.00557551,,3252968468.6475387,115172960.63662168,,,,,,,,,322609477.7832326,1091377067.3659499,667949519.6921092,,171668516.94890243,2378768737.1487093,82892340.45818968,,6095224913.691523,61365965.67253538,,608205036.6952033,10857197620.013456,1319398068.626342,,,,247764937.36952746,26325248.14551353,1710485382.7880878,841847575.3200021,3209110939.0717816,1049600043.1350262,,10694632.059114872,,49610216.27422182,,546409855.0202954,,,,,,50504416.27916454,21100079836.631268,,,,3081592057.033584,,,,,,,,Control
,,,,2306281525.4190454,,,15783255.724249959,,,,4275401.823821027,,,,8027693243.895576,815484640.4765413,,50655913.63593521,215922166.6528018,,,387517328.6134803,,,733750950.0866638,3627701036.0904613,,,,,233253766.7455249,1158178.0156748604,2897925675.7881,,,,,,,,,1529776557.0941715,,1034967.5884754072,15955750.322329195,,,,17666814594.990402,,,,1922563184.9775484,,,,,,,,Control
,,84252673.92031303,,1259904390.0327575,42751777.99536575,,81458150.14597392,,,1763131585.510891,,,,19792325.525557373,1464499016.330563,746102361.7323625,,,1207908504.8219588,309446932.6118184,,1758278872.797991,9217492.70329633,83906685.26253772,208977149.2962929,15992926487.98209,,,,,182965899.43482533,,1822419847.047108,4467875738.909336,,397168364.6139301,,21540011.822525013,422629581.2245754,,,415825137.62166077,1577947810.0646856,,,,,,15808133058.71389,,,35436513189.51003,768360965.3825747,,,,,,1442009753.5751672,,Control
,,,,1648246453.082555,,,34896731.7960824,,,,,,,,581410682.6201624,47977734.05150023,,,,,,50729303.69527767,,,,789467508.1446501,,,,569834005.6663426,,,761144416.8187015,,,,,,,,,341409539.4429157,,,,,,,10049575885.973276,,,3769811087.5747194,1273637317.864719,,,,,,,,Control
,,,,19957146765.241886,,,,,,,2132008958.142202,,,,10439815341.953814,697710052.7119699,,85404455.87221,,,,99813317.12770309,,,,3070567660.2328553,,,,,72197243.39465794,,2264621824.867796,,,,,,,131034337.19457136,,4375372523.720241,,,,,,,7236656663.154964,,,,451628769.10934275,,,,,,,,Control
,,,,1449791084.5236366,,,,,,,,,,,4812470815.011105,569716282.7110255,,,,,,,,,,220249560.96747977,,78949980.75000507,,,24544572.065261744,,,276022872.1389826,,,,,,9595641762.876793,157774822.15579557,724638790.8486885,3795873303.810175,,,,,,19319918141.306583,,,,964958113.538308,,,,,,,,Control
,,,,,,,,,,981660175.8307954,,,,,2011998622.9680762,1889817097.092983,,,105219549.10313474,761422812.039574,,,,,,6306261306.563845,,98612834.75643481,,,542872701.4507408,,,,,,,,,,,,,,,,,,180523895.64441222,11895907554.205025,,14523997536.266747,,,,,,,,,Control
,,,,354208604.2909536,16519425.925241379,,13226794.16579755,,,673909382.7819868,,,,,763624304.103006,241681381.63749227,,16988653.582141064,200463700.82092077,344786874.6576595,,,247329194.61272377,,51044332.817597024,1047241777.2094966,13421719.573588854,,,781009841.8917326,228188323.38373232,,105515936.59383391,137943888.19721815,,,,,,,,219668877.33908045,,,,,,28178778.667562462,2707986156.188541,,,393286124.7023938,441461838.76100016,,,,,,,,Control
,,,,6220753698.842361,3569496231.653663,,39224847.59471321,,,,39812781.551949404,,,17866172.193028208,16996819698.35075,2275646644.717983,,407710261.509075,326531499.7420298,1597732466.6235812,,925969657.2459346,54590106.68606508,,1039256633.185028,2050933021.1820953,234629524.6056917,,,,7943821399.961534,,3546022749.0326653,2783428530.8288717,622902864.9912119,,,,,,,1015660298.6923693,,,,,,52422648.66461223,26965898078.31717,4231755571.2449393,15961968.18227815,,2450026101.4074993,,,,,,,,Control
,,5754983.686510736,0.0,266297553.59203783,94433630.10799481,7586071.371460907,,5754983.686510736,1307944.073038602,,360993223.24391663,298473139.3709808,,418281020.56514007,14648967.239787867,0.0,,,185205084.84608927,,,377473012.4084682,,54933693.58925112,71414014.27417566,,2877481.212847908,,0.0,,0.0,57026289.297712326,195668594.90876824,184943576.82257822,545414315.5398458,17526459.083043233,,42377428.36199904,163231501.1063142,,,4447018.352657215,213194947.6877369,1307944.073038602,0.0,0.0,,0.0,1866178659.974964,4185425.2858865103,0.0,41934831347.41037,15172195.894959114,1831124.8913762807,,,168986803.70504877,5754983.686510736,283824437.8913794,,Control
,0.0,74413824.57245667,1307417.122795725,2088351897.0985312,25451053.323756777,,2062813.6826332547,,,,103685441.26616096,,,86870604.38131595,7730394275.668122,450288983.9477676,,,5453861474.028527,20780668.823992055,,1827856298.8099432,114043090.25008708,7735551.309874706,152517470.8025813,18170120001.191986,10444810.125445848,,,1530368059.3746958,9621282606.65374,62305689.32967627,676217926.1953288,237949916.34882194,,461140546.06697214,1329207.4081756538,271310843.26549286,4583223.358245014,7365116.458415917,,436168879.02157384,1325001883.0973275,19211768.27663718,21158367.103910815,0.0,,15442048.905909508,13023254594.452816,,,,4405894015.8231535,,1815857.1149940626,,38968293.68777259,,,1685115.40271449,Control
,,120834122.02429123,,10196515.322877,,,,,,119271378.40120994,41780182.85371565,,907849604.2235445,33274061.00432016,615109815.4830252,425758669.21210265,5964729.373245953,9190789.228814775,371561637.27400345,,,1237518881.5025713,,16149640.164268387,389722729.6263963,367937155.1580945,,,,2256354228.383167,129475630.07865663,,1836823324.5996802,494275693.45873404,,1005803457.60792,,274369814.8147441,,,,195594384.4086781,3375982670.7752213,,13492202.369573206,,,,9553198758.632812,,0.0,13718993603.784237,85567949.7182709,,,,96046841.98294228,,,36875334.05651989,Control
484744552.20685816,,4883558.83778541,,1568630255.2827823,,,,,,,31149505.066338353,24800170.472987577,,47209308.996880606,6531104949.125474,191433618.16324207,,1864674.4716532014,362150466.91167384,1220202848.343503,,126547667.24457559,52399713.00088743,,109904857.49821268,3338357391.117348,,,,936918670.1930295,919211343.7546216,,,454609996.53648293,,,,,9280886.104481503,360200819.9324516,,1399787522.3957336,,,,,,,2222467737.204531,11643593.884386381,,,1009959621.4908881,,,,,,,,Control
,37774041.8227627,1137724651.2684543,,11180683668.833807,130646579.94873211,,284330998.30230993,,0.0,,77158729.04356854,,,8061240151.399932,9179877452.727396,582428607.5192372,10176714.704053592,21595469.39167278,14897508352.556814,,,5789941666.356487,275548573.6443235,,174150032.01826513,6559974403.52242,17019954.35544081,,1338197.9177771257,,3646220720.5281906,14071111.039620556,1528790956.5455625,1893157408.7566025,,966162870.3127164,52830771.68805143,672368328.6517549,,95204368.03059898,,2118311211.7129004,,,,,,,5535411614.498567,14287466.3915965,,1065750.4375111242,3574278559.4155974,,,5593186.506637328,,,,22396785.510102194,Control
,,,,1406232304.4883976,38188679.18793888,,136352402.4721116,,,,11979999.07562534,,,9745215.025323072,3831098080.263203,362335211.02139604,,628185.5663784982,75524026.65517776,,,341674576.88470846,9422783.495677471,,168498270.06134757,2252189793.738826,94275087.8533607,,,,,,2213414622.71679,89674879.39160664,2212844808.375606,806078.8241140019,,,,,,179891777.30287617,349371239.86392117,,,,,,11063821002.465973,,,,1928001568.173087,,,,,,,,Control
,,35653735.73417441,,565793099.9445585,564537910.4958063,,,,30453665.160772733,241225622.1429115,14265579.901278723,118843515.99857639,,52404726.93090265,3916395360.4870915,210742449.81607407,,64132690.5506174,899162792.3615052,,,4019375370.052886,,14814867.146483092,180166216.4270326,1106162371.6513724,100515026.30838932,,,,1405555697.2358227,36747770.66057319,425627251.7912307,1296912581.5676117,,79024730.28526968,1641052.3895981726,4843714.798620333,,,,495114358.09158814,253418891.07364646,,,,,20773044.909546997,5783268361.760399,6228281.821656136,,,423881789.42940354,,,,,,,,Control
,,32250295.198201522,,1016539627.6912167,1747543.8609828549,,33203333.35867424,,,,4116313.7569353534,108696122.11271521,,391523560.888049,240206171.254464,92682500.25579743,,11512037.354259416,501224336.38075966,,,2354243898.4582524,0.0,,97785033.38575582,2025160005.9870927,683901.6586757797,,,,229256371.11286256,89143170.91709799,1202208789.317856,441315657.1211797,,28559807.002328444,,35994242.014294535,,,,54970208.79167588,,,14819098.205106718,,,,2930140710.2827816,,,6054778628.131282,47874959.50800181,,,,7945057.005101375,,,3386327.0808285903,Control
,,92909854.21731815,,1278696420.5191867,123131070.25212833,,,,17251683.47889045,,8666868.335114405,2348772.6020605904,,502755288.30351526,9342268666.31829,120325876.7732481,4784726.71991819,37918831.04724018,6174964197.412962,,,1257254895.9575813,6384763.951016233,,63642506.53181643,2863625607.7620554,327930707.5082193,,,1117225996.6142094,1257295922.5532506,,,,,616670759.5034539,,82714745.19352677,,9425860.354994247,,257616250.8557024,,,1671833.7735191104,,,928272881.9353395,17653949249.426765,,,,3437269725.057456,,,,,203538069.4392637,1117313178.130006,,Control
,,,,1529168605.319422,1649373234.1977348,,,,,,,,,,879412162.3686469,,,,280362009.83532023,,,,,,,2498226004.1044555,,,,,,,197240568.91507804,,265280145.67116886,,,,,,,,,,,,,,4964852165.6178255,,,,269848267.9411869,,,,,,,,Control
,,,2084476.4178387732,489612570.86785287,79582735.0901631,,,1662161.0439104408,,865832334.6504568,72039776.00502603,,,,9178019677.24461,215403424.41328514,296131153.59212023,2000916.6914465362,160768913.5786637,,,382773556.3769355,,7357772.66448399,588452435.3349512,979787476.1106156,28660986.152537234,,,,135545168.06312603,,611916909.8542848,675889784.7059845,356842940.7435392,11348314.192459194,,1546984.1237481686,,248888290.9867364,,276907899.7799386,261042843.62033144,5612051.894181312,2576801.2922578985,,39157894.48418905,112889190.35591197,1464151592.8126423,,,3712987734.0939617,529694139.0843237,,,,,77374048.26822774,,,Control
