,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.002393239099543789,,0.06287262855691725,,,,,,0.00035519434755589826,0.0019080498705363476,0.018140119066145103,0.26101888904791043,0.005494991968024592,,3.479029679873021e-05,0.06393977403806393,0.018704367682189183,0.01980349107087242,0.010513856850219857,,0.002706039283036564,0.19643393208059096,,0.07097085135606117,0.027673285364388782,,,0.022844725488933883,,,,0.0009522541716586576,0.0021123126610223053,0.01844906523472305,0.057570962310025724,,,,,0.08320526545933919,,,0.051901914695442204,,,,,,,Control
1,,,,,0.13347576686765167,,,,,0.014204062160718001,,,0.0007679462880829575,0.039710841939138784,0.03344318830143621,,,0.0033715550682153197,0.01118677089666642,0.013523798573030965,0.00571939587368852,,0.0025378735200064844,0.23430337807506385,,,0.00787581217573326,,0.030215415732160723,0.03253038890757098,,,,,,0.0014135222140749042,0.014427176626682716,,,,,0.38719352942354135,,0.0041051348766559205,0.018220015487398593,,,,,0.011774426992482304,,Control
2,,,,,0.016259859550164926,,,,,,,,,0.014555314835751568,0.007215682172101599,,,0.0041577023005792395,,0.008248569534171605,,,0.0025317163455627475,0.07217205250089903,,,0.011445730677125402,,0.02241710272289269,0.008125621067615543,0.18951699489498325,0.00046884749390042326,,,,,0.015020354634681226,,,,,0.3517989504990636,,0.1982105637282384,0.07785493704226873,,,,,,,Control
3,,,,,0.0781619886166248,,0.0010427135488911491,,,,,0.0006188912144093559,,0.026783057765023446,0.003251818338586284,,,0.005038005752520939,,0.007735285496880153,,,,0.07535601327473894,,0.024769021855255872,0.0028948623985126497,,0.032418839028456416,,,,,,,,0.016444105475955498,,,,,0.4398893738238679,,0.2479787998336887,0.03761722357658792,,,,,,,Control
4,,,,,0.02711953966677912,,,,,,,,,0.04955784976652645,0.012317272630972348,,,,,0.0064514537961278574,,,,0.021169746522454232,,0.01601536802703661,0.0003215373188282888,,0.09688907961451317,,,,,,,,0.009154968708903838,,0.0018384858734816207,,,0.395062185733691,,0.20413249335437514,0.15494977045981506,,,,0.005020248526495403,,,Control
5,,,,,,,0.014628937683476739,0.0020695794810497567,,,,,,0.19873726632759742,0.008179613512483344,,0.0008860302431120786,0.00019801129186502935,,0.019432820150721536,,,,0.039913533730400186,,,,,0.033547952671686435,0.03481434131925324,,,,,,0.02053945425196113,0.007607870968933915,0.007689003384667659,,,,0.25722088541170884,0.3400562785846169,,0.014478420986465745,,,,,,,Control
6,,,0.001539394099733148,,0.015071925399820886,2.9889186849525206e-05,0.015844500293691555,,,,0.0005210412302146961,,0.02649161431599151,0.05661183650170495,0.0028362414872617043,,0.0005798098340877491,0.04229966191896456,,0.08937674683868836,,,0.009534246697068144,0.037380669188600474,,,0.005288366532713968,0.0053963109271130995,0.25050975705240913,0.012742689342192517,0.1110241923684222,0.017451044086853537,0.0001587358166468028,0.00969873820172313,0.00042491114277973675,,0.005403783223825479,0.00963562758759829,,,,0.268154474991889,,,0.00486749446923822,,,0.0011262972639175819,,,,Control
7,,,0.0006548923722346756,,0.06943102983556346,6.442141414743538e-05,0.009103133051576673,,,,,0.017847078582742967,0.009761311033276066,0.1245210784168197,0.003171434535815548,,0.0018245693416729923,0.07973317565537055,,0.07646774922022512,0.003844515103301322,,0.0031388131275587416,0.10627573702967527,0.0008912215673037736,,6.993654432034879e-05,0.0023826535778937626,0.02321764193920894,0.021892485236172543,0.052182753577764675,0.018204857984811335,0.0006114753900223786,0.0042227122213289794,,0.0012915965492182537,0.009371731625317077,,,0.00010220592299165068,,0.3247332114450451,0.00039216095825269406,0.00044789897595767,0.03414651776441029,,,,,,,Control
8,,,0.0013959404925611516,,0.043991413392623614,0.00027891629103221405,0.0007338801960442812,,,,0.00017228412579501078,,0.0015022590337829516,0.17479834498516247,0.007011378488361517,,,0.03980955077123281,0.0015592340632479278,0.03327247633549992,,,0.020118457881444687,0.11427309166581813,0.002552272237354,,0.0051258709077554405,,0.022804856656052933,0.017613751953093552,,0.009923377471383377,,2.8121620047850653e-05,,0.0018050107499858344,0.012839453566605482,,,,,0.15881501974681342,,0.2978706811098192,0.030983021023054082,,0.0007213352354281398,,,,,Control
9,,,,,0.08623338957059502,,,,,,,,,0.22672826574078267,0.02205230841760727,,0.005401944932067549,0.004486696179755229,,0.0010223952808320865,,,0.005638909573402568,0.19867347421531734,,,0.006776836763247272,,0.041435374234872854,0.0543768114621733,,,,,,,,0.012233234906910372,,,,0.30853334622542455,,,0.026407012497012064,,,,,,,Control
