permu_delta,permu_index
-0.9499999999999993,0
0.02999999999999936,1
0.1999999999999993,2
0.15000000000000036,3
0.0,4
0.5500000000000007,5
-0.16999999999999993,6
-0.07000000000000028,7
-0.10999999999999943,8
0.41000000000000014,9
0.21000000000000085,10
-0.02999999999999936,11
-0.27999999999999936,12
0.08999999999999986,13
0.23000000000000043,14
0.019999999999999574,15
0.3000000000000007,16
-0.3000000000000007,17
0.09999999999999964,18
-0.2599999999999998,19
0.3200000000000003,20
-0.0600000000000005,21
0.0,22
0.05000000000000071,23
0.16000000000000014,24
0.5099999999999998,25
0.02999999999999936,26
-0.4900000000000002,27
0.4900000000000002,28
0.0,29
-0.5299999999999994,30
0.40000000000000036,31
0.05000000000000071,32
-0.9000000000000004,33
0.9800000000000004,34
-0.41000000000000014,35
0.2599999999999998,36
0.3000000000000007,37
0.05000000000000071,38
-0.33999999999999986,39
0.02999999999999936,40
0.07000000000000028,41
0.3000000000000007,42
-0.02999999999999936,43
-0.2699999999999996,44
0.08999999999999986,45
-0.019999999999999574,46
0.2699999999999996,47
-0.5800000000000001,48
-0.15000000000000036,49
-0.2400000000000002,50
-0.4499999999999993,51
0.05000000000000071,52
-0.08000000000000007,53
-0.21000000000000085,54
-0.1999999999999993,55
0.02999999999999936,56
-0.02999999999999936,57
0.08999999999999986,58
-0.33999999999999986,59
0.019999999999999574,60
-0.3200000000000003,61
0.7599999999999998,62
0.3800000000000008,63
-0.16999999999999993,64
0.28999999999999915,65
0.08000000000000007,66
-0.05000000000000071,67
0.25,68
-0.10999999999999943,69
0.11999999999999922,70
-0.05000000000000071,71
-0.14000000000000057,72
-0.11999999999999922,73
0.02999999999999936,74
-0.21000000000000085,75
0.41000000000000014,76
-0.5299999999999994,77
0.16000000000000014,78
-0.009999999999999787,79
0.5999999999999996,80
1.0299999999999994,81
0.3000000000000007,82
-0.3200000000000003,83
0.10999999999999943,84
0.02999999999999936,85
-0.4499999999999993,86
0.6999999999999993,87
0.15000000000000036,88
-0.4299999999999997,89
-0.5,90
0.1899999999999995,91
-0.019999999999999574,92
0.05000000000000071,93
0.5399999999999991,94
0.5199999999999996,95
-0.16999999999999993,96
-0.23000000000000043,97
0.5600000000000005,98
0.15000000000000036,99
0.14000000000000057,100
-0.11999999999999922,101
-0.10999999999999943,102
-0.39000000000000057,103
0.3100000000000005,104
-0.9299999999999997,105
0.34999999999999964,106
0.11999999999999922,107
0.46000000000000085,108
-0.1899999999999995,109
0.21000000000000085,110
-0.27999999999999936,111
-0.07000000000000028,112
0.5700000000000003,113
0.16000000000000014,114
0.0,115
0.08000000000000007,116
-0.21000000000000085,117
-0.33999999999999986,118
-0.5399999999999991,119
0.39000000000000057,120
-0.6099999999999994,121
-0.25,122
-0.47000000000000064,123
-0.5,124
0.22000000000000064,125
-0.8499999999999996,126
-0.02999999999999936,127
0.08999999999999986,128
0.0600000000000005,129
-0.07000000000000028,130
0.0,131
-0.2599999999999998,132
0.35999999999999943,133
-0.4900000000000002,134
-0.009999999999999787,135
0.11999999999999922,136
-0.23000000000000043,137
-0.0600000000000005,138
0.16999999999999993,139
0.5600000000000005,140
-0.0600000000000005,141
0.25,142
0.7599999999999998,143
-0.0600000000000005,144
0.1999999999999993,145
0.02999999999999936,146
0.03999999999999915,147
-0.5299999999999994,148
-0.14000000000000057,149
0.25,150
-0.3000000000000007,151
0.40000000000000036,152
0.3000000000000007,153
-0.22000000000000064,154
0.23000000000000043,155
-0.05000000000000071,156
0.7300000000000004,157
-0.3200000000000003,158
0.17999999999999972,159
0.13000000000000078,160
0.009999999999999787,161
-0.019999999999999574,162
0.0600000000000005,163
-0.16999999999999993,164
-0.40000000000000036,165
-0.17999999999999972,166
0.1899999999999995,167
-0.8000000000000007,168
0.2599999999999998,169
-0.4299999999999997,170
-0.0600000000000005,171
-0.15000000000000036,172
0.09999999999999964,173
0.21000000000000085,174
0.6500000000000004,175
0.15000000000000036,176
0.5999999999999996,177
-0.3000000000000007,178
-0.4800000000000004,179
0.08999999999999986,180
-0.019999999999999574,181
0.009999999999999787,182
-0.6600000000000001,183
-0.02999999999999936,184
-0.4499999999999993,185
-0.25,186
0.009999999999999787,187
-0.08000000000000007,188
0.17999999999999972,189
0.21000000000000085,190
0.5700000000000003,191
0.05000000000000071,192
0.0600000000000005,193
-0.3200000000000003,194
-0.15000000000000036,195
-0.0600000000000005,196
-0.3699999999999992,197
0.7699999999999996,198
0.08999999999999986,199
-0.13000000000000078,200
0.009999999999999787,201
0.25,202
-0.019999999999999574,203
0.3000000000000007,204
0.10999999999999943,205
0.0600000000000005,206
-0.6999999999999993,207
0.4399999999999995,208
-0.5700000000000003,209
0.09999999999999964,210
0.35999999999999943,211
-0.33000000000000007,212
0.40000000000000036,213
-0.13000000000000078,214
0.2599999999999998,215
0.6099999999999994,216
-0.10999999999999943,217
0.09999999999999964,218
-0.23000000000000043,219
0.16999999999999993,220
0.16000000000000014,221
0.46000000000000085,222
0.1999999999999993,223
0.3699999999999992,224
-0.40000000000000036,225
-0.019999999999999574,226
0.10999999999999943,227
0.1999999999999993,228
-0.16000000000000014,229
0.0,230
-0.25,231
0.13000000000000078,232
0.5199999999999996,233
-0.27999999999999936,234
0.5500000000000007,235
-0.27999999999999936,236
-0.17999999999999972,237
0.13000000000000078,238
-0.019999999999999574,239
0.46000000000000085,240
-0.41000000000000014,241
-0.03999999999999915,242
-0.28999999999999915,243
0.6600000000000001,244
-0.35999999999999943,245
0.6899999999999995,246
-0.39000000000000057,247
0.05000000000000071,248
