,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa872,taxa904,taxa906,taxa946234,condition
0,0.00031142545688473506,0.005943812003507486,0.037896509351926254,0.0033245376227971535,2.682956634410104e-05,,,0.0029317122740608816,,0.05147307987121404,0.13042105308983964,0.03182239677526836,0.00036356593487421444,0.0712381682877968,,0.06957888616397238,0.002492618578836858,7.694517140195013e-05,0.0049493969067838615,0.07293572051002904,0.0007022259326893765,,0.01932042632079677,,,,0.027314320923933322,,0.0002551339893854136,0.0023881351355647365,,4.1408651451838946e-05,0.06580138446636953,,,0.0016151398939148822,0.0004917403914464103,0.3903175436104476,,2.7032053637264062e-05,0.005771799047965494,,,,0.000167052016859497,Control
1,,,0.005907040917096447,,,,,,,,0.2625220596964621,0.004474966996604285,,,,,,,,0.13012164013426344,,,,,0.08093201856282606,0.011479156838272466,,,,,,,0.035838197323178944,,,,,0.4136384837601951,,,0.05508643577110115,,,,,Control
2,,0.0025008443591238738,0.0015675971054650633,0.0002916072213195705,0.00038700444086554436,,,,2.520319555690574e-05,0.00215935147387142,0.10726875781676587,0.004686440482914054,0.0009691774291428301,0.04968080985990669,0.0037323641420181327,0.04450426095430338,0.028906086540483364,0.000598003094577491,0.010548266358618351,0.04010297067566538,,0.10708129603163187,0.01170823822685313,0.0009438700881497387,0.08778741666933106,0.013234489594152528,,0.006213525013702935,,0.0004569901739822413,,,0.012591391525706685,0.007240815596237308,,,,0.17861671323877,,0.22084977052073865,0.05284006166659568,0.002506676503550266,,,,Control
3,,,0.1334757668676517,,,,0.014204062160718,,,0.0007679462880829576,0.039710841939138784,0.0334431883014362,,0.003371555068215321,0.01118677089666642,0.013523798573030965,0.005719395873688521,,0.0025378735200064844,0.23430337807506388,,,0.00787581217573326,,0.030215415732160723,0.03253038890757098,,,,,,0.0014135222140749042,0.014427176626682716,,,,,0.38719352942354135,,0.004105134876655921,0.01822001548739859,,,0.011774426992482307,,Control
4,,,,,,,0.04711976230419016,,,,,,,,,,,,,0.2664087868729705,,,,,,,,,,,,,,,,,,,0.6864714508228393,,,,,,,Control
5,3.0497330613681004e-05,0.009478017718539726,0.007826351883726983,0.0007215995911310899,5.935722065749992e-05,,,0.002557989190231398,0.00026106943085738336,0.11917804167634206,0.09973548170994236,0.041352435851474724,0.0001042844962930904,0.14163758589271266,0.0002727361949176506,0.006698257671127635,0.0015752178282073088,0.0003419180589943229,0.004058601132474367,0.07911181539249398,4.738343649038356e-05,0.04979876367096574,0.042456275475632986,0.004265020984312603,0.03344093705811492,0.005664827991473438,,,0.0005531478925065295,0.0022976361396233294,,0.0010833716170349902,0.01564932654627862,0.051228556308562156,0.0038655878253018748,8.422584931228008e-05,,0.21191448835048024,,0.00031510496966283155,0.023057107684334617,,0.03927697992917456,,,Control
6,,0.0009305103616352977,0.01449290564013737,0.0021987921519630534,0.0027799324840400734,,,0.00028260243153068555,,0.0038397420309795607,0.20434515862801264,0.013585289908037215,,0.06405029798822773,,0.025432907691576866,,0.0003924361388600634,0.004217251274812308,0.11307627270186583,0.0016945051577969476,,0.10981656157157614,0.0002977310413556687,0.005699048178469991,0.008021894930997907,0.0805532915871112,,,1.6137183813315377e-05,,0.0005096324363042663,0.015267692177974176,,0.0019160888630335342,,0.003708324840299873,0.22628971146614482,0.026297860743970565,0.0011067082373969349,0.06918071215207602,,,,,Control
7,,0.0010275599222475955,0.0009662136883865748,4.601018645349249e-05,,1.5336728817830838e-05,,0.001058233607020025,9.202025933860122e-05,0.006272711183927969,0.059859169443936835,0.0032820581499216584,,0.12088445905242363,,0.015919561763338287,1.5336728817830838e-05,0.00024538720681175827,0.0019784407431413875,,6.134691527132335e-05,,0.0037114829226326403,0.0005367855086240791,0.044261801185353916,0.007223596547557112,0.062236382853009684,1.5336728817830838e-05,,0.009125344561138645,1.5336728817830838e-05,1.5336728817830838e-05,0.004248275245359746,0.0001380298779501749,0.0014569915090616046,3.0673457635661675e-05,,0.19526720768639835,,0.43139064143404077,0.021793432140304523,0.006717479045286273,7.66835305207704e-05,1.5336728817830838e-05,,Control
8,,0.0018904334418205165,0.015622948306641087,,5.8121769076002306e-05,,,0.0356516488565687,,0.00031564904711853454,0.1242319732432212,0.008150992823641044,,0.025411936765958196,0.007298302701837767,0.051336383352052414,0.07701745139198075,0.0022210455363193883,0.0035299559190659965,0.2559495417541292,,,0.0028511221573009186,,0.0333830676527213,0.03910851995917837,,0.002002401823578139,,0.0009584493478452499,,0.014859120364178175,0.006279492217281363,0.007016753116436326,,,,0.1032837069107496,0.11403776103137947,0.012751570051185837,0.054574305373606934,0.00020734508512752485,,,,Control
9,,,0.0781619886166248,,0.001042713548891149,,,,0.0006188912144093558,,0.02678305776502344,0.003251818338586283,,0.005038005752520938,,0.007735285496880153,,,,0.07535601327473893,,0.02476902185525587,0.0028948623985126497,,0.03241883902845642,,,,,,,,0.016444105475955494,,,,,0.4398893738238679,,0.2479787998336887,0.037617223576587915,,,,,Control
