,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,,0.12731684636080354,,,,0.016574093479326292,,,,0.04060386877821634,0.019256229637716026,,,0.0054988554354351675,0.009648231346759486,0.005981246734231174,0.007832068643876448,,0.002447325099711092,0.22740797372548366,,,0.009107162618971274,,0.03356784712006313,0.0381589759035412,,,,,0.003931793113316959,,0.008143798819316891,,,,,0.007392747996758654,,0.3851367538795002,0.00465426529170283,0.0032747883254819745,0.013343490575330668,,,,,0.03072163711445686,,Control
1,0.0002885236925096605,7.450331877961139e-05,,,0.056708433281016116,9.136247086117657e-05,,0.0,,0.034527038698013116,,0.010745740868371514,0.0003525278986157223,0.003700129593374413,,0.0006308553374712624,0.05304182008579188,,0.09432816733243489,0.00011326927326656366,0.0016391739661579274,,0.06480920537970494,0.00020029076484925343,,,,0.00011649976947380967,,0.004134025615210145,,,0.00727457269368566,,0.0006240914860373411,0.042997096894392746,,,0.0033976743859710046,0.00010993782405284121,,,0.5427162961068785,5.794702571747552e-05,,0.07216474238458473,0.0023780490205589787,,,,,0.0027780248322186274,Control
2,,,,,,,,,,,,,0.10534956846264124,0.02507626899743792,,,0.008810716959375079,,0.00290682513589618,,,0.0040760640803307905,0.03379910567439698,,,0.08995224486896188,,0.01580284592492149,0.0029603130180676108,0.01867373870235318,,,,,,0.019931781904135755,0.00834924281280966,,,,,,0.35336497297270664,0.20575997759463455,,0.1051863328913311,,,,,,,Control
3,,,,,0.11299438535994427,,,,0.0626574748782653,,,,0.07888362838676083,0.035520444609872075,,,,0.034504078760385484,0.005204451272645882,0.0032521223699515807,,0.009963738028442722,0.13226208248623242,,,0.006519766515246574,,0.023484963487093075,0.024337212431948654,,,,,,,0.0017948346222098183,,,,,0.0048203390721475925,,0.4432956950976956,,0.002426260443179799,0.018078522177978264,,,,,,,Control
4,,,,,0.0808659219162329,0.0033614892309340853,,,,,,,0.06522133672467884,0.08349204703508285,,,0.009011277798414735,0.041534064423499384,,0.003991742899856026,,,0.3488674912110594,,,0.013795234427473744,,0.027191396812474688,,0.014713723834989284,,,,,,0.0008385318525030549,0.0015274755937743126,,,,,,0.2315486950201065,,,0.07403957121892021,,,,,,,Control
5,0.04577015371396313,,,,0.023088008855831527,,,,,0.11793387545394568,,,0.022558169155672443,0.0061101249969907545,,,,,0.04056624974136378,,,,0.04812335889947756,,0.025989931136746896,,,0.039157338529071245,0.025183081569330898,,,,,,,0.17654712715208934,0.2341528774187856,,,,,,0.16250998089247023,,,0.03230972248426098,,,,,,,Control
6,,,,,0.02794571574186733,,,,,,,,0.09748367832163994,0.035473251120886964,,,0.0019954905168940856,,,,,,0.004596239141129491,,,,,,0.004510907003327548,,,,,,0.25396634252320116,0.007453899541393156,0.11752137295443153,,,,,,0.42938440134623407,,,0.01966870178899488,,,,,,,Control
7,,,,,,,,0.010028331263661941,,,,,0.19378110282215866,0.015053092997011401,,,0.0007348973915712481,,0.01880481599342419,,,,0.047774256234022996,,,,,0.035018257434445775,0.028623535277284406,,,,,,0.024017194007688654,0.006737111826133141,0.008750270677664382,,,,,,0.264331051539036,0.33082937243358407,,0.015516710102313147,,,,,,,Control
8,,,0.0015159323383133472,,0.026485921832844917,0.0011533288576065755,0.0,0.0006443326672976909,0.0030654428645634033,0.007697492466917809,0.0013241886004918386,0.004465387132961229,0.05097660316908481,0.004727767912478863,,0.00028050071630055185,0.05999828423649445,0.0008530702441359483,0.04710057465792734,0.00032523750937476386,7.851972605931506e-05,0.0074651068369899765,0.19621946457941372,0.0019916574582581155,,0.007672820688586262,5.220998734061366e-05,0.0020902421990600974,0.0080630647508263,0.0,4.289408763866103e-05,7.012517907513796e-05,0.00029319490930101473,,0.0016030513564052342,0.004556396306972614,0.0031907468341808762,2.2214837750810127e-05,1.9655524645878086e-05,,0.00030332978919654565,0.005775755442686435,0.05338880695674536,0.011537383477033644,0.46450202011702,0.0190636067109694,,0.00029063559619608265,0.0010930314408543766,,,,Control
9,,,,,0.008909710322006896,,,0.0006840473072223664,,,,,0.2983989522671508,0.010833988556668377,,,0.004771118731151961,,0.007457427071154619,,,0.007101352462927435,0.10706757162620478,,,0.0012253603338038452,,0.08411065360942677,0.015023749040583255,0.0008235030317861864,,,,,,0.01973796140554041,,,,,,,0.37552230032861666,,,0.05833230390575556,,,,,,,Control
10,,3.190957241587373e-05,0.010043227110372725,,0.08338416763051533,0.0006686505856235358,3.50176476511861e-05,8.733691411227775e-05,,0.0010307413505374274,,0.004249360461719081,0.1079880020007716,0.01662892772647612,,0.00010039083010058974,0.029502989761171352,0.0036327183350331046,0.014498963767716543,0.001149573427034204,0.0014958130082480025,0.0022624715662917226,0.533698994931351,0.0,0.012974867274827198,0.07000131367979945,0.00829731764818992,0.014924252062415122,0.00013748052790865076,,0.0006030701981584448,,0.004820521087461652,2.6107831976623956e-05,,0.027430421591757213,0.0023134440001508455,,0.0006574615147764114,,,,0.0354486340838161,6.9310077747466e-05,0.0016041812314525608,0.00821930495978358,,0.00019953843010705452,0.001419457959967162,0.000351834116637361,,1.2225095925562013e-05,Control
11,,,,,0.06744228573990035,,,0.010152086199668595,,0.0001349862441376493,0.0005184490538992432,,0.07275524243274756,0.016667897673295597,,0.00016147411091182952,0.001361578228603534,,0.0029858957203248025,9.606945526173832e-05,,0.0015314062051902974,0.0015570790606791185,,,0.009484591956959255,,0.0298851394407902,,0.06549226936326734,0.0013838891625402474,,,,,0.010849532107114894,,,,,,,0.7012458975642878,,,0.006294230280419914,,,,,,,Control
12,,,,,0.08623338957059502,,,,,,,,0.22672826574078261,0.022052308417607268,,0.0054019449320675495,0.004486696179755228,,0.0010223952808320863,,,0.005638909573402568,0.19867347421531728,,,0.0067768367632472706,,0.04143537423487285,0.05437681146217328,,,,,,,,0.012233234906910369,,,,,,0.3085333462254245,,,0.02640701249701206,,,,,,,Control
13,,0.00036265988448414335,0.0035549862873700587,,0.04609049579794676,0.00033936792570600684,0.0,0.0004754420006730151,,0.00013975175266881922,,0.030900256681472033,0.2514724502098626,0.010677524260924694,,1.5630130232696885e-05,0.075187668828392,,0.04113319057133336,0.0007969323264396627,0.0005126274085468822,0.008326262316900175,0.060427309372173416,,,0.007673780997970533,0.0052059571023413955,0.02412771103587309,0.03237878527531402,0.07299761175696355,,0.0009209517911618456,0.0047873147906185715,,0.0004907656577638943,0.020157045010484445,0.01503741117642167,3.013652561206262e-05,0.00048330814464633305,4.0965243289617325e-05,,,0.2591874007665507,,,0.025865413749978798,3.371204559993446e-05,1.3689133667852173e-05,2.1555277641170216e-05,,,0.00013392876297428508,Control
14,,,,,0.08754128659279384,0.0016900815894239345,,0.0011316398678829027,,0.034427053026846226,,0.0009370853026008985,0.0596329103855927,0.014128805797077182,,0.002313305062395607,0.0077694146408851346,0.06500749333344498,0.011988286956994963,0.008732559161751346,,0.0023317244295228963,0.2559538511129065,0.0006894704013328922,,0.01166521544380209,0.00013730800949434652,0.06078767911787975,0.04826564913617354,,0.0006308633241096956,,,0.0015957869883916126,,0.006316901025205229,0.02671415235328346,6.164208657939794e-05,,,,0.00041893594665081487,0.1072415323238962,0.10561204626610124,0.06684189485053102,0.009377550977691634,,5.787448875790673e-05,,,,,Control
15,,,0.000204148056238511,,0.01578744968244485,0.0030794369221726287,,0.0007246033553016608,,0.00023837647285335112,,0.0007352997354937984,0.2237682736195175,0.017115125140007983,,0.0003274111041669532,0.027061434404957826,,0.0105802480643372,,0.00029002470863824384,0.004500018081976039,0.11328689066924195,0.002234830368143939,,0.1133072647267508,6.957740639266616e-05,0.006745239219449482,0.007956171327486997,0.0695837223504939,,,,,0.00026781698595361545,0.01869065100716607,,0.0018402867444853796,6.591007604107613e-05,,,0.004443581942676571,0.24892412242567424,0.03582268661490638,,0.07234939878703049,,,,,,,Control
16,,,,,0.0012671839921628836,,,,,0.0018432771505243245,,,0.060476825557967205,0.021084648031284996,,,0.032069487119406666,,0.01401324512090976,,,,0.039607208114557375,,,0.001682782578163518,,0.023861766567172746,,,,,,0.005093141588854085,,0.009151002794795034,0.006210677950968405,,,,,,0.09386491921086886,,0.6495570882106492,0.0402167460117149,,,,,,,Control
17,,3.9889189459810827e-05,0.000169529055204196,,0.06996635061946282,1.0888120592346325e-05,,0.0001966984776168733,,0.0031565373904166626,,0.00021277626316445008,0.0036164841668410116,0.0004381705352396567,,7.397816514612876e-05,0.03210560785019249,0.001303928759535755,0.09560431307966524,0.0018202495435129997,0.00041283275928176666,0.00446870855899896,0.5482107663364547,0.0005268018720240834,,0.009621333552588198,0.0006521678960406316,0.016944663111373062,0.059262717528368127,0.0008665722893871149,,5.037027750664888e-05,0.0006783197370895381,2.9509859549349846e-05,7.591156973729305e-05,0.005983073144562493,,9.575440633082137e-05,0.0005877549957139473,,,0.0,0.13685757035761065,4.57911613696808e-05,,0.005913979369962464,,,,,,0.0,Control
18,,,,,0.00023917249632355187,,,,0.03203108330529343,0.13149098662696213,,,0.052299501582341604,0.05825591229125904,,,0.007447093707017215,0.026094361840007487,,,,,0.14435013527028512,,,0.016466321704209738,,0.002696182846337163,,,,,,0.004040750931171689,,0.004758890185730708,0.0023073720984143004,,,,,0.0028468573739170782,0.0070353812599229905,0.26204932487138,0.23393515751757596,0.0021836407463301064,,,,,0.009471873345520628,,Control
19,,0.004893558320107105,0.011942569560397217,,0.031022812625052236,0.0001834142527014896,,0.0006109335744176235,,0.02203541102700524,,0.0037829576678459734,0.052027718362821856,0.010682099749485235,,6.884485455930984e-05,0.0037767647274058558,,0.16396016246559947,0.0009507195732320883,0.0002909649850115358,0.0038636723249155093,0.15221834739113613,0.00035402976182673576,0.041678798809014976,0.004125736921206495,0.0016614627044096103,0.032817423548924377,0.015389663425040799,,0.005465063507055978,4.7272778692899404e-05,0.010607268385833812,,0.012595615129807641,0.01858614963320761,0.01410627973450038,0.00010755073231004622,0.0007805169268028498,,0.00420325189238197,,0.3683426793405881,4.716956301889744e-05,0.003333969485937431,0.002660796860096625,7.00834426473334e-05,,0.0001801113511334268,,,0.0005281546038680485,Control
20,,,0.0010275599222475955,,0.0009662136883865747,4.601018645349248e-05,1.5336728817830834e-05,,,0.0010582336070200247,9.202025933860124e-05,0.006272711183927969,0.05985916944393683,0.0032820581499216584,,,0.12088445905242362,,0.015919561763338284,1.5336728817830834e-05,0.0002453872068117582,0.001978440743141388,,6.134691527132334e-05,,0.00371148292263264,0.0005367855086240792,0.044261801185353916,0.007223596547557112,0.06223638285300968,1.5336728817830834e-05,,0.009125344561138643,1.5336728817830834e-05,1.5336728817830834e-05,0.004248275245359746,0.0001380298779501749,0.001456991509061605,3.067345763566167e-05,,,,0.19526720768639833,,0.43139064143404077,0.02179343214030452,,,0.006717479045286273,7.668353052077039e-05,1.5336728817830834e-05,,Control
21,0.003628726417067685,,0.00785264076497716,,0.10524013963573688,0.00019219820788812965,2.980992183333242e-05,0.0002336289467073374,,0.0013782288945248166,,0.009139014680022319,0.07168538426606053,0.03193936075805721,2.6778404358756243e-05,0.00024242034738360834,0.019577135648483013,0.0056273048374732735,0.08720301486433855,0.04019246498142588,,0.011944785153325055,0.16981045133838463,0.00024706867417795855,0.04575762371067035,0.051897659203676935,0.00035660750559264435,0.031076388783627857,0.0521325007573741,0.003518278130410626,8.447828695818948e-05,,0.000593369020357044,0.00044836143448981667,0.0022015890406197063,0.01578511149011816,0.004173490107249025,0.0001301531502418039,5.3657859299998356e-05,,,0.00025676953009660226,0.06843256601584029,0.13537645485049868,0.014339077654745321,0.006122149539906591,,0.00015996307207513633,0.0009131941139248305,,,0.0,Control
22,,1.3622317442666323e-05,0.0012337212054508904,,0.042805528297009,0.00024369925248534676,,0.00041908658955967565,,0.0005661274866613976,,0.023232762234368567,0.19850220616435904,0.00651647594253666,,0.0010971975387276981,0.0678579717150608,0.00020774034100066142,0.03571421059121158,,5.7594356834802474e-05,0.012781940653372426,0.08201486495325294,8.924621206923302e-05,0.0,0.11168597513306051,0.0018818830890648152,0.02776508754292158,0.012501881833007017,,0.0021770666883555332,0.00025782239042222883,0.0020702917589887526,,0.00011138247791356582,0.005276344234759808,0.023668776556632742,0.0001814973471037601,0.0008082241135652541,,,0.00036740191455661826,0.2842767305676891,,8.714276599352721e-05,0.05271576423654876,,0.0001695778193414271,0.0006431536786717681,,,0.0,Control
23,,0.00011949460137533572,0.002847886344441856,,0.031898602169370176,0.0007946493473965294,,,,0.027850440720890636,,0.006402184599072555,0.24677274904094307,0.01068759304770981,,0.001499728985014291,0.0343319467791952,,0.026922974046407977,0.005624239900067258,0.000654350797411251,0.007772683144692078,0.13080866997896962,0.0008575736057536956,,0.07466701128117173,0.0015778206541806766,0.007219072650155573,0.017707029777214306,,,0.0,0.0012789816682368695,,0.0033711620173599226,0.014682053663324268,,0.0009499103431800916,9.284914995373426e-05,5.923488816032937e-05,,0.00024196119540923467,0.20419536731933335,0.13017840257034324,,0.007896584493802525,,,2.5313178850521378e-05,,,1.1478040612382161e-05,Control
24,,,0.0005614821991436963,,0.018049370378484544,,,0.000889953860456983,,0.013421996621753852,,0.0019310799153964356,0.022863599880648178,0.003224634052985499,,,0.06446848537558969,0.0007747702045399438,0.15458805577003526,0.0013377773417584471,0.0006146517066852776,0.005840716151584944,0.20560333412460674,0.00015351043286383878,,0.001567331353285962,0.0012050060667119743,0.01820511738719144,0.04078152059708441,,,3.1515386879331135e-05,0.0023169909108607606,,0.2190258390590522,0.04039632123938833,,0.0012277784752957488,0.00017973936775050794,,,,0.1652666887952125,,,0.015472733344753424,,,,,,,Control
25,6.506298238576836e-05,,0.0007856203106767544,3.0301918587764393e-05,0.011543916195635672,0.0017537615423453606,,,,0.008461228036429595,,0.0007718374982087412,0.22572497086860704,0.006490387197713028,,5.026672782451886e-05,0.0384891118821829,,0.031503962254551925,0.00996223712072183,5.421915198814029e-05,0.00546721606038169,0.03865318815707785,0.00022995001095530904,0.046902809484439714,0.013857503150284748,0.0015279666439723205,0.05166365640583572,0.01901095753860049,,,0.0003000802038072587,0.0025525566002341862,4.09430605667452e-05,2.6349494424142952e-05,0.04225759630588196,0.06282479552285608,7.043422547992057e-05,0.0010238805467966006,8.816946211155524e-05,,0.008069228634765807,0.3075553526869695,0.00010266168404483388,,0.06049914860729747,0.0002091744480439656,,0.0009323667257773658,,,0.00044713065153584113,Control
