,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,0.03497517016747406,,,,,,,8.534096116484875e-05,,0.0676817540502747,,0.25415624582500423,0.015184945979798319,0.00016577246679145034,0.01551053689283484,,,,,,0.026901936132579532,,,,,0.007816688868895914,,,,,0.015452041252379126,0.0013621127706115392,0.0015218267603557916,0.0006082502042385732,,,0.013490765993099809,,,0.0007036189894815438,,,0.5284443930518461,,,0.015321261713360288,,,,,0.000617337919809371,Control
1,0.0,,0.0,0.041409082728123714,0.0002701252234307621,,0.0039027626870704046,,,,0.030919577598963896,,,,0.032837742636174845,0.004435450036491946,9.474312603871226e-05,0.00588582727663797,,0.02841179757349261,0.04307562146942603,4.742266502908573e-05,,0.029553518674871743,2.0440803891847303e-05,,,,,1.5943827035640895e-05,0.07135526924575786,,,,0.001262424048360489,0.01037912478814384,,0.0001288792685380972,,0.017855348811586992,,,0.0028948266471634145,,,0.6621583792323067,,2.2382680261572787e-05,0.01295108893783553,,,,,0.00011222001336624167,Control
2,3.510834344249078e-05,0.0048243290156777365,,0.035574711007532005,,,1.3278800385125451e-05,,,,0.00905402932623065,,,0.002980185313707132,0.017185986801476,0.0061484869662035415,0.0001303736765085044,0.027737200871129544,0.00028790853562294733,0.026012868163542913,0.005458190540122248,0.0010450013515203274,0.002903631017547432,0.19955924442418646,0.0,,,0.06890500295905996,0.01790424918594415,0.0008398841243591847,0.02360216231180695,0.007185239365969473,,0.003149791809535326,,0.00815871626996083,0.007249420234497579,0.0003732147684001167,,0.017515743677706613,0.03720287300929909,2.6959988660709246e-05,0.0006075051176194894,,,0.13987003072332144,0.13087364346239894,0.17153594576294104,0.022807245034206496,3.923281931968884e-05,0.0017450556839452363,0.0013954812041095475,,6.206833210320002e-05,Control
3,,,,0.00732176080955424,,,0.00048654203327309285,,,,,,0.07922223155765352,9.765175304588642e-05,0.2680485079781584,0.00975144144893793,6.91741994171998e-05,0.010500845439996381,,0.011574105865406597,,,0.006954077218199459,0.10377240739139953,,,,,0.0007318327345641562,,0.07041943599094214,0.01434592108526543,0.0012893666834435137,,,,,,,0.010000670535305302,,,,,,0.3524622379560145,,,0.05295178931942283,,,,,,Control
4,,,,,,,,,,,,,,,,,,,,,,,,0.6664687334125066,,,,,,,,,,,,,,0.23701190519523796,,0.01630319347872261,,,,,,0.06880527247789099,,,0.011410895435641824,,,,,,Control
5,,,,0.12200394927798872,0.13159441523029342,,,,,,,,,,0.07016345776315427,,,0.022368542166269743,,,,,,0.19931970721177952,,,,,,,0.01573673974326079,,0.021165243207541595,,,,,,,,,,,,,0.39611823685081526,,,0.02152970854889649,,,,,,Control
6,,0.0008605693116237689,,7.171414617677984e-05,0.0007888548335737972,0.00039442796990888507,,3.585701777619127e-05,5.378558197648555e-05,,0.02187276646230502,7.171414617677984e-05,,0.0013625717642175449,0.0007529981476707976,,,0.0013984251313886242,,0.00048407023778836996,,,0.0003227134918589134,,0.0001434278498559704,,,,,0.0001075711639529711,0.00048407023778836996,0.00044821355188537056,0.02755609487456735,,,1.7928564200294288e-05,1.7928564200294288e-05,,,3.585701777619127e-05,0.0011115650067007909,,,,0.00017928564200294292,0.004679345631954244,,0.9365151728711915,5.378558197648555e-05,,8.964259975267682e-05,5.378558197648555e-05,3.585701777619127e-05,,Control
7,,,,0.04278008691336286,,,0.008488316750830893,,,,0.0001209675219190576,,,,0.10895210108231444,0.003639629619067611,4.447486763321948e-05,0.004121337734011671,0.001253017624916468,0.0075062663750131145,,,,0.04434834075284626,,,,,0.02099646146834393,,0.04728121119065912,0.018732258311266625,,0.002034107487724885,,,,,,0.010460859491230164,,,,,,0.5858101905305388,,,0.09343037227832084,,,,,,Control
8,,,,0.016259859550164932,,,,,,,,,,,0.014555314835751568,0.0072156821721016,,0.0041577023005792395,,0.008248569534171607,,,0.002531716345562748,0.07217205250089906,,,,,0.011445730677125406,,0.02241710272289269,0.008125621067615545,0.18951699489498328,0.0004688474939004233,,,,,,0.015020354634681227,,,,,,0.3517989504990636,,0.1982105637282384,0.07785493704226873,,,,,,Control
9,,,,0.02419543776134491,,,,,,,0.12359063795054907,,,,0.023640184011715012,0.0064032004666087555,,,,0.0425120319797708,,,,0.05043162199000454,,,,0.027236552323219032,,,0.04103554157468008,0.026391001777345467,,,,,,,,0.18501530615420317,0.24538414757213187,,,,,0.17030486053750696,,,0.03385947590092034,,,,,,Control
